,J1,J2,J3,J4,J5,J1S,J2S
456,-0.00015956271670919593,-0.00014483191697374164,-0.0001290813511182709,-0.00012705670556058978,-0.00012896910783743442,0,0
457,-0.0001596330340690258,-0.00014499674936507278,-0.0001293857000462173,-0.00012735523016451145,-0.00012927472210286562,0,0
458,-0.0001597031028827453,-0.00014516103117148294,-0.00012968781989095902,-0.00012765270704602095,-0.0001295780824995185,0,0
459,-0.0001597729220992311,-0.00014532474966065688,-0.00012998772917377055,-0.0001279491079252315,-0.00012987920837485346,0,0
460,-0.00015984249116816424,-0.00014548789382904493,-0.0001302854463084091,-0.000128244405866223,-0.00013017811895183696,0,0
461,-0.00012773235019012064,-0.00012773695847901446,-0.00012782448998275632,-0.00012853792036635948,-0.00012782842540557394,0,0
462,-0.0001275251545057793,-0.000127530969605949,-0.00012761389811744017,-0.00012834788794193974,-0.0001276177060869532,0,0
463,-0.00012731794912082845,-0.00012732496737527022,-0.0001274036643357568,-0.0001281564741603497,-0.00012740735860286567,0,0
464,-0.0001271107636605362,-0.0001271189629659508,-0.00012719377291188215,-0.00012796381001730695,-0.00012719736551852767,0,0
465,-0.00012690362019000478,-0.00012691296500484174,-0.00012698420660909094,-0.0001277700127830933,-0.00012698770812026526,0,0
466,-0.00012669653525417045,-0.0001267069807578508,-0.000126774947771906,-0.00012757518765209696,-0.00012677836750200512,0,0
467,-0.00012648951834143745,-0.00012650101371363242,-0.00012656597742068953,-0.0001273794292310787,-0.00012656932360327722,0,0
468,-0.00012517971511179503,-0.00012520768622011123,-0.0001253453633587609,-0.00012718255646651633,-0.00012535263903939553,0,0
469,-0.00012486135401632237,-0.00012489075636984925,-0.000125024583117741,-0.00012687866057698005,-0.00012503176759538713,0,0
