T2,V4F,J4,V4
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
0.0,0.0,0.0,1
3.2186313630937082,155.15348742439983,54.51407420451124,1
3.384807142011733,153.80491464156876,54.68024288465668,1
3.5495385392600243,152.46679824713283,54.84496729039304,1
3.712836759908192,151.13913244647392,55.00825862556742,1
3.8747129945809093,149.82188826650145,55.17012807954792,1
4.035178410455544,148.51505991259728,55.33058681828106,1
4.194244154467481,147.2186213089799,55.4896459874968,1
4.351921356607842,145.93255217448586,55.64731671598689,1
4.508221129203803,144.65682933064272,55.8036101148283,1
4.6631545539216965,143.39144118821423,55.95853726451355,1
4.816732695885316,142.13635008218262,56.11210922890251,1
4.9689665819627695,153.63097758950062,56.26440141284254,1
5.133511684357111,152.3906627596716,56.428940039236316,1
5.296728356939916,151.15831842706484,56.592150321740995,1
5.458625141758665,149.93389823473535,56.75404080133969,1
5.619210523315692,148.71737320959255,56.914619961589516,1
5.778492954534765,147.50872017316397,57.07389625454064,1
5.936480870213153,146.30790435774088,57.23187811399307,1
6.093182659312916,145.1148909956146,57.38857392800285,1
6.2486066824370825,143.9296424217673,57.543992056181544,1
6.402761251723038,142.75212386849034,57.69814080980367,1
6.555654656635882,141.5823121573112,57.85102847737814,1
6.707295142033454,140.42015513666684,58.0026633028443,1
6.857690914409885,133.16855272478278,58.15302465802312,1
7.000319918864246,132.03229764712887,58.29564841069345,1
7.141731945574028,82.22906441517353,58.43686869047656,1
7.229802660082892,82.26844463990801,58.52493952618439,1
7.317915549019383,82.27976442640283,58.61305244998601,1
7.406040567029888,82.2649823555821,58.70117742248155,1
7.4941497507550245,-57.63849855384251,58.78907889096448,1
7.432416548500268,-56.683116686144785,58.72734784614253,1
7.371706594553887,-55.80057606550781,58.666639857873044,1
7.3119418784334265,-54.98650465256105,58.606876931639064,1
7.253049069737698,-54.23674770611342,58.547985751598596,1
7.194959282340772,-53.54729535042679,58.489897445052584,1
7.137607926841355,-40.73744888216879,58.432570633441074,1
7.093976441852401,-39.62103167964415,58.38894101636404,1
7.0515406877780915,-38.60606085652307,58.346506922076834,1
7.0101920079721465,-37.6951700667405,58.30515970060771,1
6.969818926963091,-36.88262843297707,58.264787895455974,1
6.930316112416206,-36.16012647285061,58.225286195499365,1
6.891587128723641,-35.51976032724724,58.18655818399011,1
6.85354400330125,-34.95397381414023,58.148515905221586,1
6.81610685855164,-34.455575812444295,58.11107949668975,1
6.779203512788534,-34.017760543179065,58.07417679024439,1
6.742769091351741,-33.6341684129593,58.037742923221266,1
6.706745513271783,-33.29887442475865,58.001719825363786,1
6.6710810468300865,-56.19839108589986,57.96601342735452,1
6.6108902575013575,-56.22264446003555,57.90582258403623,1
6.550673489445825,-56.24480018241229,57.84560576663749,1
6.490432991557724,-56.265058167355164,57.78536522361678,1
6.430170795661383,-56.28357486955338,57.72510298646434,1
6.369888771207898,-56.300495154459895,57.66482092428349,1
6.309588618977515,-56.315975476763924,57.604520737550956,1
6.24927189270215,-56.33011434497348,57.544203979742626,1
6.188940022067268,-56.343047932614354,57.483872080254784,1
6.128594297001995,-56.3548718508855,57.42352632882064,1
6.068235912657662,-56.365687505604,57.363167920344274,1
