iteration,timestamp,T1,P1,ScadaCommand_P1
0,2025-12-25 17:36:08.368809,0.0,1,1.0
1,2025-12-25 17:36:14.386938,0.0,1,1.0
2,2025-12-25 17:36:19.551770,0.0,1,1.0
3,2025-12-25 17:36:25.563867,0.0,1,1.0
4,2025-12-25 17:36:30.998768,0.0,1,1.0
5,2025-12-25 17:36:36.706393,0.0,1,1.0
6,2025-12-25 17:36:41.961923,0.0,1,1.0
7,2025-12-25 17:36:47.351459,0.0,1,1.0
8,2025-12-25 17:36:52.790311,0.0,1,1.0
9,2025-12-25 17:36:58.737549,0.0,1,1.0
10,2025-12-25 17:37:03.759986,0.0,1,1.0
11,2025-12-25 17:37:09.059113,0.0,1,1.0
12,2025-12-25 17:37:14.295439,0.0,1,1.0
13,2025-12-25 17:37:20.125371,0.0,1,1.0
14,2025-12-25 17:37:25.725853,0.0,1,1.0
15,2025-12-25 17:37:31.041415,0.0,1,1.0
16,2025-12-25 17:37:36.684796,0.0,1,1.0
17,2025-12-25 17:37:42.208695,0.0,1,1.0
18,2025-12-25 17:37:47.422860,0.0,1,1.0
19,2025-12-25 17:37:52.550592,0.0,1,1.0
20,2025-12-25 17:37:58.059698,0.0,1,0.0
21,2025-12-25 17:38:03.487842,0.0,0,0.0
22,2025-12-25 17:38:08.823615,0.0,0,0.0
23,2025-12-25 17:38:13.722535,0.0,0,0.0
24,2025-12-25 17:38:18.977701,0.0,0,0.0
25,2025-12-25 17:38:24.358642,0.0,0,0.0
26,2025-12-25 17:38:29.959847,0.0,0,0.0
27,2025-12-25 17:38:35.277076,0.0,0,0.0
28,2025-12-25 17:38:40.323850,0.0,0,0.0
29,2025-12-25 17:38:46.567324,0.0,0,0.0
30,2025-12-25 17:38:51.812592,0.0,0,0.0
31,2025-12-25 17:38:57.788747,0.0,0,0.0
32,2025-12-25 17:39:03.486632,0.0,0,0.0
33,2025-12-25 17:39:09.146812,0.0,0,0.0
34,2025-12-25 17:39:14.982884,0.0,0,0.0
35,2025-12-25 17:39:20.132000,0.0,0,0.0
36,2025-12-25 17:39:25.310000,0.0,0,0.0
37,2025-12-25 17:39:30.407031,0.0,0,0.0
38,2025-12-25 17:39:35.773641,0.0,0,0.0
39,2025-12-25 17:39:41.083398,0.0,0,0.0
40,2025-12-25 17:39:46.936502,0.0,0,0.0
41,2025-12-25 17:39:52.806793,0.0,0,0.0
42,2025-12-25 17:39:58.335764,0.0,0,0.0
43,2025-12-25 17:40:03.756950,0.0,0,0.0
44,2025-12-25 17:40:09.136481,0.0,0,0.0
45,2025-12-25 17:40:14.646758,0.0,0,0.0
46,2025-12-25 17:40:21.529796,0.0,0,0.0
47,2025-12-25 17:40:27.067549,0.0,0,0.0
48,2025-12-25 17:40:33.051675,0.0,0,0.0
49,2025-12-25 17:40:38.790801,0.0,0,0.0
50,2025-12-25 17:40:44.674320,0.0,0,0.0
51,2025-12-25 17:40:49.625787,0.0,0,0.0
52,2025-12-25 17:40:55.314534,0.0,0,0.0
53,2025-12-25 17:41:00.548770,0.0,0,1.0
54,2025-12-25 17:41:06.134101,0.0,1,1.0
55,2025-12-25 17:41:11.923995,0.0,1,1.0
56,2025-12-25 17:41:17.224585,0.0,1,1.0
57,2025-12-25 17:41:23.069129,0.0,1,1.0
58,2025-12-25 17:41:28.478247,0.0,1,1.0
59,2025-12-25 17:41:33.579432,0.0,1,1.0
60,2025-12-25 17:41:39.350382,0.0,1,1.0
61,2025-12-25 17:41:44.892955,0.0,1,0.0
62,2025-12-25 17:41:50.217796,0.0,0,0.0
63,2025-12-25 17:41:55.812766,0.0,0,0.0
64,2025-12-25 17:42:00.989366,0.0,0,0.0
65,2025-12-25 17:42:07.055395,0.0,0,0.0
66,2025-12-25 17:42:12.669227,0.0,0,0.0
67,2025-12-25 17:42:18.774366,0.0,0,0.0
68,2025-12-25 17:42:23.949702,0.0,0,0.0
69,2025-12-25 17:42:29.961174,0.0,0,0.0
70,2025-12-25 17:42:35.249058,0.0,0,0.0
71,2025-12-25 17:42:40.982055,0.0,0,0.0
72,2025-12-25 17:42:45.793983,0.0,0,0.0
73,2025-12-25 17:42:51.640795,0.0,0,0.0
74,2025-12-25 17:42:57.315820,0.0,0,0.0
75,2025-12-25 17:43:03.361111,0.0,0,1.0
76,2025-12-25 17:43:08.908927,0.0,1,1.0
77,2025-12-25 17:43:14.208599,0.0,1,1.0
78,2025-12-25 17:43:19.868200,0.0,1,1.0
79,2025-12-25 17:43:25.285720,0.0,1,1.0
80,2025-12-25 17:43:30.809544,0.0,1,1.0
81,2025-12-25 17:43:36.045899,0.0,1,1.0
82,2025-12-25 17:43:40.776713,0.0,1,1.0
