iteration,timestamp,error_flag,P2,ScadaCommand_P2,ScadaCommand_P1,T1,T2,P1,J1,J2
115.0,2025-12-25 17:46:39.805928,False,0.0,0,0,6.155018329620361,6.154675483703613,0.0,56.669837951660156,56.68076705932617
116.0,2025-12-25 17:46:44.810285,False,0.0,0,0,6.041808128356934,6.049912452697754,0.0,56.56011199951172,56.571533203125
117.0,2025-12-25 17:46:50.465902,False,0.0,0,1,5.9288225173950195,5.944924354553223,0.0,56.450416564941406,56.46230697631836
118.0,2025-12-25 17:46:56.551134,False,0.0,0,1,5.8160505294799805,5.839722633361816,1.0,78.30301666259766,68.45664978027344
119.0,2025-12-25 17:47:01.697579,False,0.0,0,1,5.956274032592773,5.9640278816223145,1.0,78.3155746459961,68.5160903930664
120.0,2025-12-25 17:47:07.124050,False,0.0,0,1,6.095527648925781,6.087958812713623,1.0,78.40424346923828,68.97665405273438
121.0,2025-12-25 17:47:13.134873,False,0.0,0,1,6.253046989440918,6.227836608886719,1.0,78.41837310791016,69.04259490966797
122.0,2025-12-25 17:47:18.862466,False,0.0,0,1,6.409502029418945,6.367264747619629,1.0,78.4324722290039,69.10834503173828
123.0,2025-12-25 17:47:24.272230,False,0.0,0,1,6.564902305603027,6.5062384605407715,1.0,78.446533203125,69.17389678955078
124.0,2025-12-25 17:47:30.309262,False,0.0,0,1,6.719257354736328,6.64475154876709,1.0,78.46056365966797,69.2392578125
125.0,2025-12-25 17:47:35.877003,False,0.0,0,1,6.872575283050537,6.7827982902526855,1.0,78.47455596923828,69.30441284179688
126.0,2025-12-25 17:47:41.011784,False,0.0,0,0,7.024866104125977,6.920373916625977,1.0,78.48851013183594,69.36936950683594
127.0,2025-12-25 17:47:46.253111,False,0.0,0,0,7.176138401031494,7.057473659515381,0.0,57.904319763183594,57.90618896484375
128.0,2025-12-25 17:47:51.515239,False,0.0,0,0,7.081727504730225,6.977620601654053,0.0,57.81648635864258,57.81884765625
129.0,2025-12-25 17:47:56.197136,False,0.0,0,0,6.987805366516113,6.897279262542725,0.0,57.728633880615234,57.73149871826172
130.0,2025-12-25 17:48:01.694037,False,0.0,0,0,6.894336223602295,6.8164849281311035,0.0,57.640769958496094,57.64413833618164
131.0,2025-12-25 17:48:06.938241,False,0.0,0,0,6.80128812789917,6.735269546508789,0.0,57.55290222167969,57.55677795410156
132.0,2025-12-25 17:48:12.089473,False,0.0,0,0,6.7086310386657715,6.65366268157959,0.0,57.343353271484375,57.3493766784668
133.0,2025-12-25 17:48:17.838025,False,0.0,0,0,6.60552453994751,6.561357021331787,0.0,57.24485778808594,57.25141525268555
134.0,2025-12-25 17:48:23.289740,False,0.0,0,0,6.502738952636719,6.468730926513672,0.0,57.14638137817383,57.15345764160156
135.0,2025-12-25 17:48:29.104426,False,0.0,0,0,6.400253772735596,6.3758039474487305,0.0,57.04792404174805,57.055503845214844
136.0,2025-12-25 17:48:33.900920,False,0.0,0,0,6.298050403594971,6.282594680786133,0.0,56.949485778808594,56.957557678222656
137.0,2025-12-25 17:48:39.644947,False,0.0,0,0,6.196112155914307,6.189120769500732,0.0,56.85107421875,56.859619140625
138.0,2025-12-25 17:48:45.713672,False,0.0,0,0,6.094422817230225,6.095398426055908,0.0,56.752685546875,56.76168441772461
139.0,2025-12-25 17:48:51.233954,False,0.0,0,1,5.992967128753662,6.001441955566406,0.0,56.65432357788086,56.66375732421875
140.0,2025-12-25 17:48:56.642954,False,0.0,0,1,5.891730785369873,5.907266139984131,1.0,78.3488540649414,68.69658660888672
141.0,2025-12-25 17:49:02.659216,False,0.0,0,1,6.041364669799805,6.039813041687012,1.0,78.36223602294922,68.7594985961914
142.0,2025-12-25 17:49:08.341086,False,0.0,0,1,6.189975261688232,6.171949863433838,1.0,78.3755874633789,68.82223510742188
143.0,2025-12-25 17:49:14.060332,False,0.0,0,1,6.33757209777832,6.3036699295043945,1.0,78.38890838623047,68.8847885131836
144.0,2025-12-25 17:49:19.680021,False,0.0,0,1,6.484165191650391,6.434967517852783,1.0,78.44227600097656,69.15583801269531
145.0,2025-12-25 17:49:24.880375,False,0.0,0,1,6.639824390411377,6.574338436126709,1.0,78.45639038085938,69.2215576171875
146.0,2025-12-25 17:49:30.551780,False,0.0,0,1,6.794437408447266,6.713244438171387,1.0,78.47046661376953,69.28707122802734
147.0,2025-12-25 17:49:36.164268,False,0.0,0,1,6.9480133056640625,6.851679801940918,1.0,78.48450469970703,69.35238647460938
148.0,2025-12-25 17:49:41.307968,False,0.0,0,0,7.100560665130615,6.989639759063721,1.0,78.4985122680664,69.41749572753906
149.0,2025-12-25 17:49:47.149264,False,0.0,0,0,7.252089023590088,7.1271185874938965,0.0,57.98665237426758,57.98823165893555
150.0,2025-12-25 17:49:52.737114,False,0.0,0,0,7.158316135406494,7.04833459854126,0.0,57.89970016479492,57.90175247192383
151.0,2025-12-25 17:49:58.274049,False,0.0,0,0,7.065051555633545,6.9690423011779785,0.0,57.81271743774414,57.81526184082031
