iteration,timestamp,T1_LEVEL,T2_LEVEL,J1_LEVEL,J2_LEVEL,J3_LEVEL,J4_LEVEL,J5_LEVEL,P2_FLOW,P2_STATUS,P2_SPEED,P1_FLOW,P1_STATUS,P1_SPEED,plc3AttackerUnit,plc2AttackerUnit
224,2025-12-25 17:56:37.088784,6.866100782042689,6.792689712623965,57.54483066330824,57.54929686338868,57.6006244881648,58.08755500305504,57.603028083192406,0.0,0.0,0.0,0.0,0.0,0.0,0,0
225,2025-12-25 17:56:43.344474,6.766917491720354,6.705244316542665,57.45073616749453,57.455734698792234,57.50528227293057,58.00010856470687,57.50763899860687,0.0,0.0,0.0,0.0,0.0,0.0,0,0
226,2025-12-25 17:56:49.047979,6.668098878528511,6.617434245668281,57.35665219623402,57.36217358170999,57.41004281443514,57.91229751627039,57.41235611486529,0.0,0.0,0.0,0.0,0.0,0.0,0,0
227,2025-12-25 17:56:54.378859,6.5696211343541,6.529283308125444,57.26258282664527,57.268615137458426,57.314902356317866,57.824145661642696,57.31717538408812,0.0,0.0,0.0,0.0,0.0,0.0,0,0
228,2025-12-25 17:56:59.678995,6.471462153535088,6.44081360956907,57.14320903312572,57.150090517045,57.196621248513985,57.73566898919551,57.198948578790535,0.0,0.0,0.0,0.0,0.0,0.0,0,0
229,2025-12-25 17:57:05.975182,6.371376378798997,6.349951173549471,57.047004481663045,57.054376757083446,57.099481930513406,57.64480573395831,57.101774077806496,0.0,0.0,0.0,0.0,0.0,0.0,0,0
230,2025-12-25 17:57:11.420633,6.271568160888418,6.258811183102288,56.95082217565112,56.95866896560094,57.00242961483647,57.55366497354077,57.00468900113881,0.0,0.0,0.0,0.0,0.0,0.0,0,0
231,2025-12-25 17:57:16.453615,6.17202015989314,6.167410978135217,56.85466333260466,56.86296774731743,56.90546046825873,57.462264044776894,56.90768932771883,0.0,0.0,0.0,0.0,0.0,0.0,0,0
232,2025-12-25 17:57:22.093212,6.072716197049129,6.075766737418109,56.75852877647719,56.76727355715538,56.808570720074925,57.37061912356898,56.810771115941556,0.0,0.0,0.0,0.0,0.0,0.0,0,0
233,2025-12-25 17:57:27.731857,5.973641167384398,5.98389356591839,56.66241899983251,56.67158672104892,56.711756678050115,57.27874531220751,56.713930517889565,0.0,0.0,0.0,0.0,0.0,0.0,0,0
234,2025-12-25 17:57:33.499066,5.874780959990787,5.891805574551559,78.35512195594252,68.73039792911098,58.468833440919845,57.1871036507616,58.395758745432566,0.0,0.0,0.0,445.28780440574775,1.0,1.0,0,0
235,2025-12-25 17:57:38.498546,6.026482970876467,6.026077012210404,78.36867818487262,68.79403052333875,58.604439228291064,57.32137337893035,58.53200640303433,0.0,0.0,0.0,443.9321815127363,1.0,1.0,0,0
236,2025-12-25 17:57:43.713971,6.177149399499303,6.159932102228697,78.3822002625968,68.85748282910286,58.73925374767887,57.455226738733636,58.667454130441875,0.0,0.0,0.0,442.57997374031964,1.0,1.0,0,0
237,2025-12-25 17:57:49.532568,6.326790077668361,6.293364670538325,78.39568806936597,68.9207522058346,58.873281327229286,57.58865755716184,58.80210644702662,0.0,0.0,0.0,441.2311930634021,1.0,1.0,0,0
238,2025-12-25 17:57:54.628247,6.47541464113913,6.426368751951368,78.40914147901896,68.98383609325921,59.00652627438892,57.721659870051035,58.93596784511319,0.0,0.0,0.0,439.88585209810304,1.0,1.0,0,0
239,2025-12-25 17:58:00.184778,6.623032537204562,6.558938583261594,78.42256037025479,69.04673201522067,59.13899288438601,57.85422791518611,59.06904279872563,0.0,0.0,0.0,438.5439629745211,1.0,1.0,0,0
240,2025-12-25 17:58:05.578998,6.7696530307128056,6.69106859668612,78.49814847098543,69.42995165297364,59.50702076302765,57.98641120845214,59.43566237975425,0.0,0.0,0.0,430.98515290145804,1.0,1.0,0,0
241,2025-12-25 17:58:10.972580,6.930795670606595,6.835824909106055,78.5128313633663,69.49785474922265,59.650620062251086,58.13116534129796,59.57992043656551,0.0,0.0,0.0,429.5168636633691,1.0,1.0,0,0
242,2025-12-25 17:58:16.212087,7.0908636823279645,6.9800832493722025,78.52747986473015,69.56554608706365,59.793384593404234,58.27542148651157,59.723335616473065,0.0,0.0,0.0,428.0520135269833,1.0,1.0,0,0
243,2025-12-25 17:58:21.099241,7.249865767800924,7.123838598984316,58.0710376873359,58.07174524087409,58.11925711964545,58.418748815741885,58.12128789331092,0.0,0.0,0.0,0.0,0.0,0.0,0,0
244,2025-12-25 17:58:26.029387,7.164403457358098,7.05359692475067,57.992652206651336,57.99374191064891,58.03907073913672,58.348505789808605,58.041034051939704,0.0,0.0,0.0,0.0,0.0,0.0,0,0
