iteration,timestamp,T41_LEVEL,T42_LEVEL,J2_LEVEL,J13_LEVEL,J14_LEVEL,J19_LEVEL,J21_LEVEL,J41_LEVEL,J2U_LEVEL,J42_LEVEL,P79_FLOW,P79_STATUS,P1_FLOW,P1_STATUS,V41_FLOW,V41_STATUS,V_U_FLOW,V_U_STATUS,V42_FLOW,V42_STATUS,plc4AttackerUnit
121,58:53.6,5.975424322,6.035406737,67.39686893,62.5181014,57.63074193,57.2584552,57.59663183,6.301631591,67.39686835,57.258455,0,0,308.39496,1,78.42303755,1,194.0887289,1,67.26709967,1,0
122,58:59.1,6.058607554,6.10730023,67.41393506,62.55863289,57.70707669,57.33050067,57.67332054,6.378320305,67.41393448,57.33050047,0,0,307.4954573,1,77.66576788,1,193.4518309,1,67.12486498,1,0
123,59:04.2,6.140997345,6.179027548,67.43093419,62.59906832,57.78282698,57.40239376,57.74941544,6.454415209,67.43093362,57.40239356,0,0,306.5994857,1,76.92495493,1,192.8187225,1,66.96970828,1,0
124,59:09.1,6.222610497,6.250575698,67.44786549,62.63940131,57.85799892,57.47412065,57.82492311,6.529922884,67.44786492,57.47412045,0,0,305.7070895,1,76.19982511,1,192.1893748,1,66.80242635,1,0
125,59:14.0,6.303463041,6.321932477,67.4647292,62.67962649,57.93259856,57.54566834,57.89985005,6.604849822,67.46472863,57.54566814,0,0,304.8182556,1,75.48966858,1,191.5637415,1,66.6237493,1,0
126,59:19.2,6.383570293,6.393086413,67.48152499,62.71973847,58.00663205,57.61702463,57.97420279,6.679202571,67.48152442,57.61702443,0,0,303.9330019,1,74.79381027,1,190.9417704,1,66.4343609,1,0
127,59:24.3,6.462946908,6.464026708,67.4982522,62.75973198,58.08010556,57.68817806,58.04798787,6.752987653,67.49825163,57.68817786,0,0,303.0513627,1,74.11163596,1,190.3234325,1,66.23489276,1,0
128,59:29.9,6.541606909,6.534743225,67.51491069,62.79960233,58.15302506,57.75911782,58.12121163,6.826211414,67.51491012,57.75911762,0,0,302.1733452,1,73.44255458,1,189.708693,1,66.02595621,1,0
129,59:35.2,6.61956374,6.605226405,67.53150038,62.83934514,58.22539663,57.82983378,58.19388045,6.898880234,67.53149981,57.82983358,0,0,301.2989541,1,72.78602435,1,189.0975172,1,65.80809016,1,0
130,59:40.3,6.696830293,6.675467241,67.54802122,62.87895631,58.29722618,57.90031638,58.26600055,6.971000334,67.54802066,57.90031619,0,0,300.4281919,1,72.14153244,1,188.4898472,1,65.58182481,1,0
131,59:45.2,6.773418937,6.745457267,67.5644729,62.91843177,58.36851953,57.97055662,58.33757804,7.042577825,67.56447233,57.97055643,0,0,299.5610751,1,71.5085863,1,187.8856482,1,65.3476527,1,0
132,59:50.5,6.849341557,6.815188495,67.58085535,62.95776789,58.43928248,58.04054604,58.40861898,7.113618766,67.58085479,58.04054585,0,0,298.6976067,1,70.88674555,1,187.2849143,1,65.10602003,1,0
133,59:55.8,6.914737182,6.876542441,67.54109855,62.84463955,58.43172512,58.11025855,58.40237903,7.107378843,67.54109799,58.11025838,0,0,300.7930646,1,61.05799542,1,186.9284294,1,57.28439234,1,0
134,00:01.1,6.979582053,6.937640801,67.55538234,62.87936944,58.4928863,58.17161196,58.46376462,7.168764436,67.55538179,58.17161179,0,0,300.0402099,1,60.54376942,1,186.4084088,1,57.04576417,1,0
135,00:06.5,7.043885651,6.998477776,67.56960105,62.91395826,58.55359835,58.23270977,58.52469645,7.229696274,67.56960049,58.2327096,0,0,299.2907861,1,60.03840049,1,185.891413,1,56.80171224,1,0
136,00:11.5,6.941062878,6.905888183,57.68269199,57.68918398,57.73981461,58.29332777,57.74229547,6.447295755,57.68269203,58.29332802,0,0,0,0,-96.00263121,1,-12.0872489,1,-86.44821279,1,0
137,00:16.5,6.83854305,6.812995645,57.58420949,57.59122576,57.64028236,58.20073726,57.64272369,6.347723976,57.58420953,58.20073752,0,0,0,0,-95.71978141,1,-11.96667159,1,-86.73105969,1,0
138,00:21.7,6.73630753,6.719818814,57.48574924,57.49327271,57.54084314,58.10784387,57.54324763,6.248247912,57.48574927,58.10784413,0,0,0,0,-95.45432995,1,-11.85340708,1,-86.99649955,1,0
139,00:26.9,6.634338863,6.626375122,57.38731058,57.39532525,57.4414923,58.01466623,57.44386245,6.148862734,57.38731061,58.01466649,0,0,0,0,-95.20517876,1,-11.74702948,1,-87.24565944,1,0
140,00:31.9,6.532620755,6.532680877,57.28889509,57.29738422,57.34222621,57.92122178,57.34456431,6.049564595,57.28889513,57.92122204,0,0,0,0,-94.97124133,1,-11.64708391,1,-87.47959397,1,0
141,00:37.4,6.431137978,6.438751306,57.19050372,57.19945011,57.24304113,57.82752682,57.24534932,5.950349606,57.19050375,57.82752709,0,0,0,0,-94.75151811,1,-11.55316764,1,-87.6993114,1,0
142,00:42.8,6.32987629,6.344600647,57.09213709,57.10152332,57.14393342,57.73359658,57.14621368,5.851213959,57.09213713,57.73359684,0,0,0,0,-94.54509932,1,-11.46488663,1,-87.90573018,1,0
143,00:47.9,6.228822353,6.25024224,56.99379533,57.00360393,57.0448994,57.63944529,57.04715355,5.752153831,56.99379537,57.63944555,0,0,0,0,-94.35112448,1,-11.38189321,1,-88.09969923,1,0
144,00:53.2,6.127963685,6.155688553,56.89547865,56.90569221,56.94593565,57.54508629,56.94816538,5.653165663,56.89547868,57.54508655,0,0,0,0,-94.16880262,1,-11.3038484,1,-88.2820211,1,0
145,00:58.3,6.039247369,6.071846907,56.92824898,56.93702574,56.96730091,57.45056371,56.96903322,5.674033464,56.92824901,57.45056394,0,0,0,0,-82.83184377,1,-9.843300414,1,-78.28050733,1,0
146,01:03.2,5.950688322,5.98784799,56.84150036,56.85058707,56.88009114,57.36672163,56.88180602,5.58680627,56.84150039,57.36672187,0,0,0,0,-82.68500525,1,-9.780365067,1,-78.42734585,1,0
147,01:08.4,6.034301324,6.061191463,67.41085314,62.54657628,57.68613392,57.28294546,57.65244809,6.357447858,67.41085256,57.28294525,0,0,307.6578956,1,78.0670307,1,193.643963,1,68.4786703,1,0
148,01:13.6,6.117144114,6.134335201,67.42803501,62.58770436,57.76250066,57.35628844,57.72914905,6.434148821,67.42803443,57.35628824,0,0,306.7522928,1,77.347907,1,193.0067115,1,68.29218211,1,0
149,01:18.5,6.199231745,6.207268034,67.44514859,62.62871572,57.83829323,57.42943166,57.80526784,6.510267607,67.44514802,57.42943146,0,0,305.8502889,1,76.64283235,1,192.3731337,1,68.0952665,1,0
150,01:23.5,6.280578614,6.279979425,67.46219345,62.66960533,57.91351749,57.50236395,57.88081064,6.585810417,67.46219288,57.50236375,0,0,304.9519072,1,75.95120412,1,191.743195,1,67.88851452,1,0
151,01:28.5,6.361198526,6.352459453,67.47916931,62.71036857,57.98817947,57.57507478,57.95578385,6.660783627,67.47916874,57.57507458,0,0,304.0571626,1,75.27246601,1,191.1168605,1,67.67249406,1,0
152,01:33.5,6.441104737,6.424698771,67.49607623,62.75100123,58.06228515,57.64755422,58.03019376,6.735193536,67.49607566,57.64755402,0,0,303.1660512,1,74.60610521,1,190.4940782,1,67.44774979,1,0
153,01:39.2,6.520309969,6.496688558,67.51291397,62.79149918,58.13584038,57.71979294,58.1040465,6.80904628,67.5129134,57.71979274,0,0,302.278586,1,73.95162337,1,189.8748131,1,67.21476848,1,0
154,01:44.8,6.598826448,6.568420501,67.52968228,62.8318585,58.20885092,57.7917821,58.17734812,6.882347905,67.52968171,57.7917819,0,0,301.3947807,1,73.30855404,1,189.2590364,1,66.97402527,1,0
155,01:50.2,6.676665934,6.639886756,67.54638117,62.87207564,58.28132252,57.8635134,58.25010464,6.955104428,67.5463806,57.8635132,0,0,300.5146341,1,72.67646551,1,188.6467133,1,66.72596636,1,0
156,01:56.3,6.753839751,6.711079935,67.56301065,62.91214726,58.35326086,57.934979,58.32232197,7.027321756,67.56301009,57.9349788,0,0,299.6381457,1,72.05494346,1,188.0378033,1,66.47100027,1,1
157,02:02.4,6.837598886,6.787978962,67.62217559,63.06596441,58.48834545,58.00618633,58.45691711,7.161916877,67.62217503,58.00618611,0,0,296.5197452,1,78.20346788,1,187.1992467,1,71.79838095,1,1
158,02:08.3,6.920650196,6.86457433,67.64009334,63.10885874,58.56544334,58.08308458,58.53431254,7.239312311,67.64009278,58.08308436,0,0,295.5753563,1,77.54259168,1,186.5433481,1,71.51486767,1,1
159,02:14.5,7.003004297,6.940859481,67.65793914,63.15159124,58.6419796,58.15967915,58.6111406,7.316140373,67.65793859,58.15967894,0,0,294.6347594,1,76.89162718,1,185.890932,1,71.22522947,1,1
160,02:20.7,7.084671469,7.016828202,67.67571316,63.1941592,58.71795969,58.2359635,58.68740696,7.392406729,67.67571261,58.23596329,0,0,293.6979458,1,76.25026436,1,185.2419638,1,70.92978218,1,1
161,02:26.8,7.165661661,7.092474615,67.69341502,63.23655976,58.7933889,58.31193141,58.76311707,7.468116847,67.69341447,58.3119312,0,0,292.7649358,1,75.61818452,1,184.5964143,1,70.62885897,1,1
162,02:33.0,7.245984487,7.167793168,67.7110447,63.27879038,58.86827227,58.387577,58.8382762,7.543275974,67.71104415,58.38757679,0,0,291.8357303,1,74.99508923,1,183.9542664,1,70.32273798,1,1
163,02:39.0,7.325649277,7.242778603,67.72860223,63.32084871,58.94261505,58.46289471,58.91288974,7.617889518,67.72860168,58.4628945,0,0,290.9103274,1,74.38069746,1,183.3154792,1,70.01171765,1,1
164,02:45.0,7.404665063,7.317425966,67.74608772,63.36273253,59.0164222,58.5378793,58.98696284,7.691962615,67.74608717,58.53787909,0,0,289.9887215,1,73.77473976,1,182.680024,1,69.69607321,1,1
165,02:51.2,7.483040603,7.39173058,67.76350103,63.40443964,59.08969868,58.61252581,59.06050059,7.765500369,67.76350048,58.6125256,0,0,289.0709199,1,73.17696116,1,182.0478718,1,69.37605673,1,1
166,02:57.3,7.560784385,7.46568802,67.78084208,63.44596797,59.1624493,58.68682956,59.13350796,7.838507746,67.78084154,58.68682936,0,0,288.156927,1,72.5871038,1,181.419005,1,69.05191449,1,1
167,03:03.5,7.637904645,7.539294134,67.79811104,63.48731571,59.23467882,58.76078614,59.20598988,7.910989663,67.7981105,58.76078593,0,0,287.2467334,1,72.0049446,1,180.7933949,1,68.72388405,1,1
168,03:09.5,7.714409387,7.612544996,67.81530783,63.52848098,59.30639204,58.83439138,59.27795125,7.982951038,67.81530729,58.83439117,0,0,286.3403445,1,71.43025175,1,180.1710065,1,68.39219722,1,1
169,03:15.4,7.774275374,7.672731811,67.74307014,63.33174581,59.25498897,58.90761261,59.22849876,7.933498594,67.7430696,58.90761244,0,0,290.1477686,1,55.89512975,1,179.9326971,1,56.19467674,1,1
170,03:21.4,7.833717886,7.732561121,67.75690481,63.36574177,59.31183045,58.96779868,59.28550486,7.990504696,67.75690427,58.96779851,0,0,289.4185863,1,55.49974267,1,179.43983,1,55.86088645,1,1
171,03:27.6,7.892740682,7.792032816,67.77067451,63.39955257,59.36829115,59.02762725,59.3421283,8.047128139,67.77067398,59.02762709,0,0,288.692828,1,55.10786713,1,178.9494721,1,55.52699476,1,1
172,03:33.7,7.951347462,7.851146832,67.7843803,63.43317871,59.42437568,59.08709821,59.39837369,8.103373525,67.78437977,59.08709805,0,0,287.9704382,1,54.71944229,1,178.4615594,1,55.19303643,1,1
173,03:39.8,8.009541833,7.909903158,67.79802205,63.46662001,59.48008666,59.1462115,59.45424367,8.15924351,67.79802152,59.14621134,0,0,287.2514241,1,54.33438702,1,177.9760863,1,54.85907521,1,1
174,03:45.6,8.067327314,7.968301879,67.81159999,63.4998765,59.53542663,59.2049671,59.50974085,8.21474069,67.81159946,59.20496694,0,0,286.535773,1,53.9526202,1,177.4930354,1,54.52519221,1,1
175,03:51.8,8.124707354,8.026343155,67.82511415,63.53294818,59.59039825,59.2633651,59.56486791,8.26986775,67.82511362,59.26336494,0,0,285.8234836,1,53.57407518,1,177.0124066,1,54.19144828,1,1
176,03:57.9,8.181685325,8.084027192,67.83856466,63.56583509,59.64500401,59.32140566,59.6196274,8.324627237,67.83856414,59.3214055,0,0,285.1145487,1,53.19867084,1,176.5341709,1,53.85791006,1,1
177,04:04.1,8.238264527,8.14135429,67.8519517,63.59853736,59.6992464,59.37908898,59.67402182,8.379021666,67.85195118,59.37908882,0,0,284.4089593,1,52.82635214,1,176.0583285,1,53.52464419,1,1
178,04:10.1,8.294448181,8.198324799,67.8652752,63.63105499,59.75312783,59.43641537,59.72805365,8.433053492,67.86527468,59.43641521,0,0,283.706719,1,52.45704664,1,175.5848676,1,53.19170571,1,1
179,04:16.3,8.350239451,8.254939133,67.87853546,63.66338822,59.80665074,59.49338517,59.78172534,8.486725181,67.87853494,59.49338502,0,0,283.0078119,1,52.09068481,1,175.113771,1,52.85915837,1,1
180,04:22.5,8.405641428,8.311197775,67.8917325,63.69553716,59.85981747,59.54999881,59.83503927,8.540039119,67.89173197,59.54999865,0,0,282.3122372,1,51.72721449,1,174.6450327,1,52.52705722,1,1
181,04:28.4,8.472879523,8.376704813,67.9711234,63.90247878,59.99821621,59.60627686,59.97230393,8.677303743,67.97112288,59.60627667,0,0,278.1277889,1,62.77825239,1,173.9510635,1,61.16201171,1,1
182,04:34.6,8.539588595,8.441861364,67.98670338,63.93948466,60.06130615,59.67178311,60.03559741,8.740597223,67.98670286,59.67178293,0,0,277.3066166,1,62.28431914,1,173.3905848,1,60.83477804,1,1
183,04:40.8,8.605775014,8.506665031,68.00221265,63.97630748,60.12394321,59.73693888,60.09843485,8.803434668,68.00221213,59.7369387,0,0,276.4891711,1,61.79633987,1,172.833102,1,60.50530185,1,1
184,04:47.1,8.67144501,8.571113581,68.01765183,64.0129465,60.18613235,59.80174176,60.16082128,8.865821099,68.01765132,59.80174158,0,0,275.6754197,1,61.3141639,1,172.278557,1,60.17373669,1,1
185,04:53.1,8.736604597,8.635204949,68.03302055,64.04940048,60.24787725,59.86618953,60.22276048,8.927760295,68.03302004,59.86618935,0,0,274.8653822,1,60.8376145,1,171.7269499,1,59.84024773,1,1
186,04:59.0,8.801259641,8.698937246,68.04831904,64.08566862,60.30918192,59.93028011,60.28425653,8.989256353,68.04831853,59.93027993,0,0,274.0590466,1,60.36653233,1,171.178246,1,59.50498851,1,1
187,05:05.1,8.865415832,8.762308719,68.06354754,64.12175018,60.37005005,59.99401162,60.34531323,9.05031305,68.06354703,59.99401145,0,0,273.2563994,1,59.90076962,1,170.6324277,1,59.168101,1,1
188,05:11.1,8.929078713,8.825317793,68.07870602,64.1576443,60.43048542,60.05738231,60.40593442,9.110934237,68.07870551,60.05738214,0,0,272.4574431,1,59.4401786,1,170.089472,1,58.82973876,1,1
189,05:17.4,8.992253661,8.887963028,68.09379446,64.19335026,60.49049155,60.1203906,60.46612371,9.171123537,68.09379396,60.12039043,0,0,271.6621781,1,58.98461152,1,169.5493672,1,58.49003217,1,1
190,05:23.5,9.054945921,8.950243131,68.10881321,64.22886754,60.5500721,60.18303505,60.52588483,9.230884654,68.1088127,60.18303488,0,0,270.8705867,1,58.53393799,1,169.0120902,1,58.1491203,1,1
191,05:29.6,9.117160589,9.012156939,68.12376218,64.26419547,60.60923047,60.24531437,60.58522126,9.290221089,68.12376167,60.2453142,0,0,270.0826729,1,58.08802764,1,168.4776063,1,57.80711904,1,1
192,05:35.6,9.178902636,9.073703421,68.13864149,64.29933356,60.66797018,60.3072274,60.64413658,9.349136405,68.13864099,60.30722723,0,0,269.2984305,1,57.64675299,1,167.9459211,1,57.46415878,1,1
193,05:41.6,9.238687666,9.133717309,68.14540631,64.31352955,60.71595365,60.36877067,60.69244528,9.397445118,68.14540581,60.36877051,0,0,268.9418778,1,55.81954185,1,167.4449474,1,56.03322129,1,1
194,05:47.4,9.298027886,9.193361542,68.1598341,64.34765101,60.7725732,60.4287838,60.74922853,9.454228364,68.1598336,60.42878363,0,0,268.1814336,1,55.40423867,1,166.9308199,1,55.68808225,1,1
195,05:53.6,9.356927453,9.252635827,68.17419337,64.38158118,60.82879688,60.48842727,60.80561385,9.51061369,68.17419287,60.4884271,0,0,267.4246012,1,54.9928063,1,166.4193463,1,55.34267375,1,1
196,05:59.8,9.415390405,9.31153998,68.1884844,64.41532003,60.88462751,60.5477008,60.86160413,9.566603967,68.18848391,60.54770063,0,0,266.6713652,1,54.58515781,1,165.9105093,1,54.99709142,1,1
197,06:06.0,9.473420708,9.370073904,68.20270709,64.44886733,60.94006809,60.6066042,60.91720242,9.622202256,68.20270659,60.60660403,0,0,265.9217316,1,54.18120339,1,165.404303,1,54.65141927,1,1
198,06:12.0,9.531022217,9.428237571,68.21686135,64.48222291,60.99512134,60.66513737,60.97241147,9.677411312,68.21686086,60.66513721,0,0,265.1757044,1,53.78085323,1,164.9007102,1,54.30572394,1,1
199,06:18.1,9.588198715,9.48603106,68.23094788,64.51538707,61.04979015,60.72330029,61.02723423,9.732234067,68.23094739,60.72330013,0,0,264.4332471,1,53.38403488,1,164.3997017,1,53.96009815,1,1
200,06:24.1,9.644953892,9.543454508,68.24496622,64.54835952,61.10407721,60.78109304,61.08167342,9.786673258,68.24496573,60.78109288,0,0,263.6943837,1,52.99065564,1,163.9012776,1,53.61460274,1,1
201,06:30.2,9.701291353,9.600508149,68.25891676,64.58114043,61.15798516,60.83851575,61.13573174,9.840731578,68.25891627,60.83851559,0,0,262.9590942,1,52.60064887,1,163.4054321,1,53.26932462,1,1
202,06:36.1,9.757214631,9.657192274,68.27279949,64.61372983,61.21151672,60.89556866,61.18941193,9.89441177,68.272799,60.8955685,0,0,262.2273787,1,52.21393923,1,162.9121421,1,52.92431885,1,1
203,06:42.5,9.812727183,9.713507251,68.28661446,64.64612778,61.26467447,60.95225206,61.24271661,9.94771646,68.28661397,60.9522519,0,0,261.4992345,1,51.8304572,1,162.4214133,1,52.57965207,1,1
204,06:48.5,9.867832395,9.769453508,68.30036187,64.67833447,61.31746098,61.00856631,61.29564841,10.00064826,68.30036138,61.00856616,0,0,260.7746513,1,51.45013034,1,161.9332051,1,52.23539671,1,1
205,06:54.4,9.902083267,9.809736714,68.21247746,64.44474077,61.26028889,61.06448568,61.24072551,9.945725412,68.21247698,61.06448557,0,0,265.4067657,1,31.97904295,1,161.5482454,1,37.6112553,1,1
206,07:00.5,9.936261453,9.849572599,68.22168904,64.46785988,61.29420928,61.10476823,61.27467051,9.979670419,68.22168856,61.10476812,0,0,264.9212516,1,31.91117928,1,161.2379726,1,37.1936082,1,1
207,07:06.3,9.970357533,9.888973058,68.23085707,64.49075956,61.32801484,61.14460348,61.30850386,10.01350377,68.23085659,61.14460337,0,0,264.4380333,1,31.83451938,1,160.9280822,1,36.78706069,1,1
208,07:12.4,10.00436253,9.927949554,68.23998061,64.51344446,61.36169843,61.18400333,61.34221825,10.04721816,68.23998013,61.18400322,0,0,263.95716,1,31.74947756,1,160.6186612,1,36.39122164,1,1
209,07:18.4,10.00436254,9.990975004,68.41634561,64.6283274,62.31536567,61.22302318,62.30579373,10.00436253,68.41634516,61.22302301,0,0,254.6615083,1,0,0,150.5479626,1,58.84503076,1,1
210,07:24.4,10.00436254,10.05329026,68.4289263,64.66347763,62.35637907,61.28604711,62.34680713,10.00436254,68.42892585,61.28604693,0,0,253.9984191,1,0,0,150.1687106,1,58.18193812,1,1
211,07:30.5,10.00436256,10.05329032,69.53280191,67.36106849,65.85405238,65.85652117,65.84448043,10.00436254,69.53280157,61.34829026,0,0,195.8165615,1,0,0,114.5636043,1,0,0,1
212,07:36.7,10.00436234,10.05329013,69.53280191,67.36106849,65.85405238,65.85652117,65.84448043,10.00436256,69.53280157,61.34829032,0,0,0,0,0,0,0,1,0,0,1
213,07:42.7,9.89678577,9.951139001,60.59305065,60.60622915,60.6482326,61.3481102,60.65068612,9.355686419,60.59305069,61.34811048,0,0,0,0,-100.4411117,1,-11.86363169,1,-95.37554053,1,1
214,07:49.0,9.789357162,9.848839917,60.48765388,60.50118341,60.54232659,61.24595859,60.54476086,9.249761159,60.48765392,61.24595887,0,0,0,0,-100.302968,1,-11.80439041,1,-95.51367554,1,1
215,07:54.9,9.682068295,9.74640109,60.38228032,60.3961453,60.43647395,61.14365905,60.4388901,9.1438904,60.38228036,61.14365933,0,0,0,0,-100.1724964,1,-11.74842599,1,-95.64415005,1,1
216,08:01.0,9.57491141,9.643830285,60.27692909,60.29111446,60.3306719,61.04121979,60.333071,9.038071298,60.27692913,61.04122007,0,0,0,0,-100.0492622,1,-11.6955501,1,-95.7673784,1,1
217,08:07.1,9.480068864,9.552044246,60.31262385,60.32521029,60.3543531,60.93868267,60.35622654,9.061226804,60.31262388,60.93868293,0,0,0,0,-88.5517287,1,-10.20212055,1,-85.6979575,1,1
218,08:12.9,9.385317721,9.460166793,60.2189863,60.23178422,60.26043788,60.84689636,60.26230079,8.967301056,60.21898633,60.84689662,0,0,0,0,-88.46638846,1,-10.1654638,1,-85.78330354,1,1
219,08:19.1,9.290652421,9.36820351,60.1253647,60.13836353,60.16655657,60.75501865,60.16840964,8.873409905,60.12536473,60.75501891,0,0,0,0,-88.3862402,1,-10.1310119,1,-85.86344021,1,1
220,08:25.2,9.19606777,9.276159584,60.03175932,60.04494826,60.07270784,60.66305513,60.07455169,8.779551951,60.03175935,60.66305539,0,0,0,0,-88.31093624,1,-10.09865185,1,-85.93874127,1,1
221,08:31.3,9.101558895,9.184039866,59.93816941,59.9515382,59.97888988,60.57101098,59.98072508,8.685725339,59.93816944,60.57101124,0,0,0,0,-88.24018685,1,-10.068233,1,-86.00949935,1,1
222,08:37.3,9.007121243,9.091848943,59.84459459,59.8581334,59.88510114,60.47889105,59.88692822,8.591928487,59.84459462,60.47889131,0,0,0,0,-88.17368781,1,-10.03963946,1,-86.0759868,1,1
223,08:43.2,8.912750526,8.999591093,59.75103383,59.76473335,59.79133983,60.38669993,59.79315931,8.498159571,59.75103386,60.38670018,0,0,0,0,-88.11119286,1,-10.01276982,1,-86.13847306,1,1
224,08:49.3,8.818442718,8.907270331,59.65748652,59.67133791,59.6976044,60.29444189,59.69941674,8.404417005,59.65748655,60.29444214,0,0,0,0,-88.05245571,1,-9.987502384,1,-86.19721021,1,1
225,08:55.2,8.724194036,8.814890434,59.56395191,59.57794678,59.60389334,60.20212095,59.60569898,8.310699246,59.56395194,60.20212121,0,0,0,0,-87.99725038,1,-9.963756038,1,-86.25242133,1,1
226,09:01.0,8.630000939,8.72245496,59.4704295,59.48455988,59.51020538,60.10974088,59.51200473,8.217004996,59.47042953,60.10974114,0,0,0,0,-87.94535378,1,-9.941432272,1,-86.30431503,1,1
227,09:06.9,8.535860095,8.629967227,59.37691862,59.39117694,59.41653911,60.01730525,59.41833257,8.123332829,59.37691865,60.01730551,0,0,0,0,-87.8965631,1,-9.920438371,1,-86.35309992,1,1
228,09:13.1,8.441768383,8.537430381,59.28341882,59.2977979,59.32289342,59.92481737,59.32468133,8.029681598,59.28341885,59.92481763,0,0,0,0,-87.8506958,1,-9.900699004,1,-86.39896143,1,1
229,09:19.1,8.345425216,8.442824942,59.16464993,59.1794679,59.20605593,59.83227427,59.2079297,7.912929967,59.16464996,59.83227453,0,0,0,0,-89.95281231,1,-10.15937076,1,-88.33034821,1,1
230,09:25.0,8.249132712,8.348168838,59.06898125,59.08392572,59.11023363,59.73766868,59.11210156,7.817101833,59.06898128,59.73766894,0,0,0,0,-89.90550795,1,-10.13901716,1,-88.37764968,1,1
231,09:31.1,8.152887888,8.253465055,58.97332283,58.98838707,59.01443098,59.64301243,59.01629344,7.721293704,58.97332286,59.64301269,0,0,0,0,-89.86099659,1,-10.11986305,1,-88.42216394,1,1
232,09:37.3,8.056687941,8.158716388,58.87767441,58.89285182,58.91864701,59.54830851,58.92050432,7.62550459,58.87767444,59.54830877,0,0,0,0,-89.81908991,1,-10.1018244,1,-88.46407061,1,1
233,09:43.1,7.960530254,8.063925481,58.78203576,58.79732006,58.82288089,59.45355971,58.82473335,7.529733621,58.78203579,59.45355997,0,0,0,0,-89.77963725,1,-10.08484038,1,-88.50351458,1,1
234,09:49.1,7.86441234,7.96909479,58.686406,58.70179127,58.72713133,59.35876868,58.72897924,7.433979511,58.68640603,59.35876895,0,0,0,0,-89.74249954,1,-10.06885592,1,-88.54065808,1,1
235,09:55.1,7.768331883,7.874226646,58.59078501,58.60626562,58.63139765,59.26393788,58.63324128,7.338241549,58.59078504,59.26393814,0,0,0,0,-89.70752902,1,-10.0538044,1,-88.5756257,1,1
236,10:00.9,7.672286689,7.779323248,58.49517214,58.51074275,58.53567881,59.16906962,58.53751841,7.242518681,58.49517217,59.16906989,0,0,0,0,-89.6746069,1,-10.03962787,1,-88.60854203,1,1
237,10:06.8,7.576274697,7.684386652,58.39956697,58.41522257,58.43997397,59.07416612,58.44180979,7.146810059,58.399567,59.07416639,0,0,0,0,-89.64360569,1,-10.02628287,1,-88.63954034,1,1
238,10:12.7,7.480293965,7.589418794,58.3039691,58.31970492,58.34428236,58.97922943,58.34611461,7.051114881,58.30396913,58.9792297,0,0,0,0,-89.6144182,1,-10.01371434,1,-88.66872494,1,1
239,10:18.8,7.384342668,7.494421503,58.20837813,58.22418966,58.2486032,58.88426148,58.2504321,6.955432368,58.20837816,58.88426175,0,0,0,0,-89.58693433,1,-10.00187593,1,-88.69621171,1,1
240,10:24.7,7.288419102,7.399396492,58.11279393,58.12867689,58.15293595,58.78926411,58.1547617,6.859761966,58.11279396,58.78926437,0,0,0,0,-89.56104977,1,-9.990727089,1,-88.72208468,1,1
241,10:30.8,7.211421184,7.320689576,58.20859013,58.22227386,58.23310482,58.69428543,58.23424181,6.939242027,58.20859015,58.69428565,0,0,0,0,-71.89071529,1,-7.655128028,1,-73.4863561,1,1
242,10:36.8,7.134364923,7.242041009,58.13095729,58.14450002,58.15561156,58.61557866,58.15675389,6.861754102,58.13095731,58.61557888,0,0,0,0,-71.94519049,1,-7.678659973,1,-73.4318809,1,1
243,10:42.7,7.057254258,7.163446857,58.05330804,58.06672026,58.07809293,58.53693024,58.07924025,6.784240466,58.05330806,58.53693046,0,0,0,0,-71.99598612,1,-7.700604191,1,-73.38107658,1,1
244,10:48.9,6.980092875,7.084903428,57.97564403,57.98893513,58.00055098,58.45833622,58.00170296,6.706703178,57.97564406,58.45833644,0,0,0,0,-72.04334263,1,-7.721050501,1,-73.33371717,1,1
245,10:54.8,6.902884214,7.006407263,57.89796637,57.91114506,57.92298733,58.37979291,57.92414367,6.629143889,57.8979664,58.37979313,0,0,0,0,-72.08748024,1,-7.740109,1,-73.28957956,1,1
246,11:00.9,6.825631497,6.927955167,57.82027623,57.83335054,57.84540363,58.30129686,57.84656403,6.55156425,57.82027625,58.30129708,0,0,0,0,-72.12861334,1,-7.757869505,1,-73.24844357,1,1
247,11:07.0,6.74833772,6.849544141,57.74257444,57.75555183,57.7678012,58.22284487,57.76896541,6.473965624,57.74257446,58.22284509,0,0,0,0,-72.16695053,1,-7.774418934,1,-73.21009768,1,1
248,11:13.0,6.671005675,6.771171378,57.66486181,57.67774919,57.69018135,58.14443395,57.6913491,6.396349313,57.66486183,58.14443417,0,0,0,0,-72.20268014,1,-7.789844208,1,-73.17437386,1,1
249,11:18.9,6.593637973,6.692834268,57.58713923,57.59994301,57.61254536,58.06606128,57.61371641,6.318716628,57.58713926,58.0660615,0,0,0,0,-72.23597023,1,-7.804214861,1,-73.14107799,1,1
250,11:25.0,6.516237051,6.614530393,57.50940749,57.52213358,57.53489437,57.98772425,57.53606851,6.241068722,57.50940751,57.98772447,0,0,0,0,-72.26698882,1,-7.817594634,1,-73.1100536,1,1
251,11:31.1,6.438805169,6.536257477,57.43166708,57.44432101,57.45722935,57.90942046,57.45840636,6.163406576,57.43166711,57.90942068,0,0,0,0,-72.29589527,1,-7.830073344,1,-73.08114715,1,1
