iteration,timestamp,T41_LEVEL,T42_LEVEL,J2_LEVEL,J13_LEVEL,J14_LEVEL,J19_LEVEL,J21_LEVEL,J41_LEVEL,J2U_LEVEL,J42_LEVEL,P79_FLOW,P79_STATUS,P1_FLOW,P1_STATUS,V41_FLOW,V41_STATUS,V_U_FLOW,V_U_STATUS,V42_FLOW,V42_STATUS,plc4AttackerUnit
193,2025-01-23 01:38:24.486834,9.238687665864715,9.133717309413365,68.14540630989701,64.31352954947828,60.71595365010421,60.36877067337729,60.692445284540945,9.39744511764084,68.1454058092376,60.36877050583829,0.0,0.0,268.94187776973763,1.0,-55.81954185061022,1.0,167.44494735576154,1.0,56.033221291045265,1.0,1
194,2025-01-23 01:38:30.433766,9.2980278860662,9.193361541807269,68.15983410189337,64.34765100742953,60.77257320481729,60.42878379742843,60.749228530151846,9.454228364493503,68.15983360277119,60.428783630921394,0.0,0.0,268.18143362951633,1.0,-55.40423867273603,1.0,166.93081986318248,1.0,55.688082246661,1.0,1
195,2025-01-23 01:38:36.432429,9.356927452574212,9.252635827472382,68.17419336983012,64.38158118069177,60.82879688297362,60.488427268959086,60.805613854574084,9.510613690145918,68.17419287223726,60.48842710348482,0.0,0.0,267.4246011798156,1.0,-54.99280629976511,1.0,166.41934630570177,1.0,55.34267375253421,1.0,1
196,2025-01-23 01:38:42.240149,9.415390404838506,9.311539980174786,68.18848440265558,64.41532002846667,60.884627509625524,60.547700797410705,60.86160413049226,9.566603967282958,68.18848390658414,60.54770063296973,0.0,0.0,266.6713651910666,1.0,-54.58515781242568,1.0,165.91050929946505,1.0,54.997091419863864,1.0,1
197,2025-01-23 01:38:48.246442,9.47342070844623,9.37007390416415,68.202707088213,64.4488673264962,60.94006809376348,60.606604196742836,60.91720241827078,9.6222022562693,68.20270659365511,60.606604033335415,0.0,0.0,265.921731574704,1.0,-54.1812033941369,1.0,165.4043030498542,1.0,54.65141927061268,1.0,1
198,2025-01-23 01:38:54.229168,9.531022217323299,9.428237570742024,68.21686134975691,64.48222290899967,60.99512134475808,60.665137371347406,60.97241147256694,9.677411311762507,68.21686085670476,60.66513720897361,0.0,0.0,265.1757043757435,1.0,-53.78085322831794,1.0,164.9007101730149,1.0,54.30572394288902,1.0,1
199,2025-01-23 01:39:00.232284,9.588198714816235,9.4860310598434,68.2309478790589,64.51538707436501,61.04979015162971,60.72330029274877,61.02723422619642,9.732234066578467,68.23094738750477,60.723300131408394,0.0,0.0,264.4332471330508,1.0,-53.384034882242304,1.0,164.3997016958565,1.0,53.96009815058278,1.0,1
200,2025-01-23 01:39:06.018137,9.644953892061137,9.543454507765844,68.24496622323173,64.54835951787518,61.10407720665628,60.78109304099567,61.08167341629352,9.786673257851769,68.24496573316787,60.78109288068833,0.0,0.0,263.6943837169069,1.0,-52.9906556420201,1.0,163.90127761837903,1.0,53.614602737184214,1.0,1
201,2025-01-23 01:39:11.924265,9.701291352542754,9.600508148617788,68.25891675982022,64.58114042957038,61.157985162760106,60.83851575257927,61.135731735416556,9.840731578140925,68.25891627123895,60.8385155933043,0.0,0.0,262.9590942280948,1.0,-52.600648869542965,1.0,163.40543214596437,1.0,53.2693246219651,1.0,1
202,2025-01-23 01:39:17.685942,9.757214630889418,9.657192274446805,68.27279948732358,64.61372982622272,61.211516721157395,60.89556866171859,61.18941192595962,9.894411769840247,68.27279900021723,60.89556850347519,0.0,0.0,262.2273787457205,1.0,-52.21393923477535,1.0,162.91214210014004,1.0,52.92431885379756,1.0,1
203,2025-01-23 01:39:23.433456,9.812727183333056,9.713507250594008,68.28661445859883,64.64612777998121,61.26467447029722,60.95225206059944,61.24271661484494,9.947716459872176,68.28661397295976,60.952251903386596,0.0,0.0,261.4992344838504,1.0,-51.83045720229984,1.0,162.42141327552417,1.0,52.57965207078996,1.0,1
204,2025-01-23 01:39:29.242492,9.86783239498093,9.769453508223842,68.30036186548759,64.67833447293673,61.31746098318168,61.00856631468341,61.295648411862864,10.00064825802728,68.30036138130826,61.00856615849988,0.0,0.0,260.7746513311113,1.0,-51.45013033938994,1.0,161.93320510978992,1.0,52.23539670566879,1.0,1
205,2025-01-23 01:39:35.318531,9.902083267383482,9.809736713673795,68.2124774590353,64.44474076862576,61.26028888568326,61.0644856827325,61.240725507852225,9.945725412235078,68.212476976007,61.064485570275075,0.0,0.0,265.4067656505003,1.0,-31.979042947796188,1.0,161.54824544969415,1.0,37.61125530445497,1.0,1
206,2025-01-23 01:39:41.262552,9.936261453082997,9.849572599271847,68.22168904304925,64.46785987913181,61.29420927920616,61.10476823068865,61.27467051482852,9.979670419414287,68.22168856094866,61.10476811947998,0.0,0.0,264.9212516448003,1.0,-31.911179277699375,1.0,161.23797262252992,1.0,37.193608203551776,1.0,1
207,2025-01-23 01:39:47.452717,9.970357532537616,9.888973057775601,68.2308570716141,64.49075955987381,61.3280148408131,61.14460348227498,61.30850386379489,10.013503768609866,68.23085659044008,61.144603372281885,0.0,0.0,264.4380333116495,1.0,-31.83451937729842,1.0,160.92808224016153,1.0,36.787060693654894,1.0,1
208,2025-01-23 01:39:53.315988,10.004362533588127,9.927949554357502,68.23998060852374,64.51344446373247,61.361698426381864,61.18400332915919,61.342218251334316,10.047218156403567,68.23998012827488,61.18400322034965,0.0,0.0,263.9571599955675,1.0,-31.749477561788808,1.0,160.61866122186075,1.0,36.391221638041316,1.0,1
209,2025-01-23 01:39:59.134152,10.004362537455002,9.990975004351034,68.41634560634375,64.62832740207837,62.315365673885886,61.22302318251463,62.30579373322186,10.004362533588136,68.41634515620623,61.22302300656833,0.0,0.0,254.66150830012214,1.0,0.0,0.0,150.54796260869807,1.0,58.84503076003966,1.0,1
210,2025-01-23 01:40:05.245391,10.004362542500036,10.053290255731854,68.42892629685605,64.66347762501194,62.356379068854594,61.28604710505106,62.346807128118954,10.00436253745502,68.42892584785248,61.28604693108741,0.0,0.0,253.99841914674232,1.0,0.0,0.0,150.1687106474492,1.0,58.18193812217487,1.0,1
211,2025-01-23 01:40:11.324614,10.004362558000292,10.053290317794609,69.53280190895991,67.36106849048116,65.85405237511085,65.85652117111988,65.8444804282661,10.004362542500175,69.53280156641542,61.348290255731875,0.0,0.0,195.81656145361268,1.0,0.0,0.0,114.5636042872411,1.0,0.0,0.0,1
212,2025-01-23 01:40:17.430741,10.004362338363382,10.053290131606365,-1.103909403354919e-09,-1.4776068496757945e-09,3.838114253085223e-11,3.533741960382031e-10,3.856522994283296e-11,10.004362557981493,-1.0732404405189301e-09,61.34829031779456,0.0,0.0,0.0,0.0,0.0,0.0,-0.010257198397312095,1.0,0.0,0.0,1
213,2025-01-23 01:40:23.398826,9.89678577040295,9.951139001026908,60.59305065194459,60.60622914631276,60.64823260247726,61.34811019944279,60.65068611897425,9.355686419292583,60.59305068741678,61.3481104846151,0.0,0.0,0.0,0.0,100.44111166848779,1.0,-11.863631686424014,1.0,-95.37554053110853,1.0,1
