iteration,timestamp,V24F
133,2025-07-10 19:03:05.024214,-26.234872774466567
134,2025-07-10 19:03:16.611492,-26.29318981121287
135,2025-07-10 19:03:28.128071,80.06959856743379
136,2025-07-10 19:03:39.737654,79.83349105757043
137,2025-07-10 19:03:51.038111,79.59719522261821
138,2025-07-10 19:04:02.546826,79.3607632141402
139,2025-07-10 19:04:14.167329,79.12426456755384
140,2025-07-10 19:04:26.670193,78.88774274249499
141,2025-07-10 19:04:38.029145,78.6512527878358
142,2025-07-10 19:04:49.135150,78.41484975244839
143,2025-07-10 19:05:00.951169,78.17857709596865
144,2025-07-10 19:05:13.482561,79.36528011896371
145,2025-07-10 19:05:25.745239,79.09772521657032
146,2025-07-10 19:05:37.946328,78.83037892042921
147,2025-07-10 19:05:50.126978,78.5632817928672
148,2025-07-10 19:06:02.108630,78.296468601593
149,2025-07-10 19:06:12.526587,78.02996831969722
150,2025-07-10 19:06:22.979191,77.76383309874291
151,2025-07-10 19:06:32.700549,77.49807452796631
152,2025-07-10 19:06:42.560233,-21.900872174569486
153,2025-07-10 19:06:53.599129,-22.043167714400624
154,2025-07-10 19:07:05.994490,-22.175658760374972
155,2025-07-10 19:07:18.248471,-22.29908992092078
156,2025-07-10 19:07:31.325985,-20.330284393139664
157,2025-07-10 19:07:43.488865,-20.439956232962686
158,2025-07-10 19:07:55.904089,-20.54160252669135
159,2025-07-10 19:08:07.778302,-20.635840401155292
160,2025-07-10 19:08:19.610985,-20.723243523548263
161,2025-07-10 19:08:31.415893,-20.80433920411906
162,2025-07-10 19:08:42.577043,-20.879611293480593
163,2025-07-10 19:08:54.550941,-20.949485696064585
164,2025-07-10 19:09:07.348302,-21.0143709324484
165,2025-07-10 19:09:19.549094,-21.074640755500695
166,2025-07-10 19:09:31.026915,82.23488800638279
167,2025-07-10 19:09:42.161782,81.94383303020913
168,2025-07-10 19:09:53.796773,79.5614221476626
169,2025-07-10 19:10:05.764012,79.31709786930696
170,2025-07-10 19:10:17.689030,79.0728402290597
171,2025-07-10 19:10:29.017541,78.82870717310198
172,2025-07-10 19:10:41.694728,78.58473057183346
173,2025-07-10 19:10:52.839973,78.34096257681722
174,2025-07-10 19:11:04.281947,78.09743795576196
175,2025-07-10 19:11:15.698553,77.85420306561264
176,2025-07-10 19:11:27.606829,77.61128687945984
177,2025-07-10 19:11:39.037916,77.36872706232134
178,2025-07-10 19:11:51.201742,77.12655258728773
179,2025-07-10 19:12:03.183008,76.88479532475867
180,2025-07-10 19:12:14.339845,78.23743303219999
181,2025-07-10 19:12:25.595881,77.9613716304084
182,2025-07-10 19:12:37.255745,-20.87099179902907
183,2025-07-10 19:12:48.260982,-21.01872848527364
184,2025-07-10 19:13:00.238836,-21.155869712288222
185,2025-07-10 19:13:11.503808,-21.283235418536606
186,2025-07-10 19:13:22.609644,-21.4015731097561
187,2025-07-10 19:13:34.171342,-21.511575242811887
188,2025-07-10 19:13:46.583147,-21.613867636460782
189,2025-07-10 19:13:57.702659,-21.709026855205593
190,2025-07-10 19:14:07.980117,-21.79758020929512
191,2025-07-10 19:14:19.692733,-21.880005754724152
192,2025-07-10 19:14:30.332346,-22.36277277404497
193,2025-07-10 19:14:41.440393,-22.434944742713014
194,2025-07-10 19:14:52.405824,-22.502260821397613
195,2025-07-10 19:15:03.348867,-22.565057097949648
196,2025-07-10 19:15:15.338653,81.64011101882807
197,2025-07-10 19:15:25.642669,81.36456244073997
198,2025-07-10 19:15:36.597268,81.0889559164707
199,2025-07-10 19:15:47.490507,80.81334649489236
200,2025-07-10 19:15:58.959248,80.53779212218615
201,2025-07-10 19:16:10.691979,80.26232466875172
202,2025-07-10 19:16:22.343768,79.9869846969159
203,2025-07-10 19:16:33.618983,79.71183305016893
204,2025-07-10 19:16:45.199252,76.85039557429718
205,2025-07-10 19:16:55.546929,76.63283084241357
206,2025-07-10 19:17:06.262095,76.41570939881603
207,2025-07-10 19:17:17.841885,76.19906021659517
208,2025-07-10 19:17:28.352104,75.98292675538687
209,2025-07-10 19:17:40.529048,75.76732350173643
210,2025-07-10 19:17:51.450564,75.55227363411632
211,2025-07-10 19:18:03.065289,75.33780033099902
