iteration,timestamp,V13F
0,2025-08-02 13:19:54.535810,0.0
1,2025-08-02 13:20:06.799818,233.7259334058217
2,2025-08-02 13:20:19.963406,232.6690124448305
3,2025-08-02 13:20:32.568207,231.6129838550296
4,2025-08-02 13:20:45.754855,230.55793455569074
5,2025-08-02 13:20:59.528996,229.5038877252864
6,2025-08-02 13:21:12.645542,228.45088392614343
7,2025-08-02 13:21:25.000355,227.39898689906113
8,2025-08-02 13:21:38.579211,226.34824879560256
9,2025-08-02 13:21:51.080713,225.29867541038584
10,2025-08-02 13:22:03.798605,224.25034786806464
11,2025-08-02 13:22:15.352570,223.20330673096578
12,2025-08-02 13:22:26.869466,220.60575906152735
13,2025-08-02 13:22:39.303428,219.44414673498613
14,2025-08-02 13:22:51.301331,218.28431915082547
15,2025-08-02 13:23:03.423033,217.12628210366347
16,2025-08-02 13:23:15.084625,215.97004718273638
17,2025-08-02 13:23:26.690642,214.81568392346162
18,2025-08-02 13:23:39.207303,213.66320970969355
19,2025-08-02 13:23:49.863772,212.51264192528652
20,2025-08-02 13:24:02.296900,211.3640327218036
21,2025-08-02 13:24:14.317672,210.21741107233538
22,2025-08-02 13:24:25.931043,209.07280015535434
23,2025-08-02 13:24:37.285102,207.93025212242355
24,2025-08-02 13:24:48.817002,207.50293959849841
25,2025-08-02 13:25:01.503219,206.4209685033802
26,2025-08-02 13:25:13.847684,205.3410429084579
27,2025-08-02 13:25:25.118663,204.26321496529454
28,2025-08-02 13:25:37.717766,184.8210543073492
29,2025-08-02 13:25:49.594411,183.94365061567441
30,2025-08-02 13:26:00.821374,183.07061606606112
31,2025-08-02 13:26:12.659595,0.4169198763293025
32,2025-08-02 13:26:23.351831,-0.060591424357880896
33,2025-08-02 13:26:36.369019,-0.5042766417773237
34,2025-08-02 13:26:48.616028,-0.912875446488215
35,2025-08-02 13:27:01.336769,-1.2888708323544051
36,2025-08-02 13:27:13.469697,1.7066193390746776
37,2025-08-02 13:27:25.172170,1.1428116880551897
38,2025-08-02 13:27:37.726940,0.6213366197016512
39,2025-08-02 13:27:50.721188,0.14100044268161582
40,2025-08-02 13:28:02.891287,-0.2972204498519204
41,2025-08-02 13:28:15.422270,184.02399299588978
42,2025-08-02 13:28:28.914882,183.0591601060405
43,2025-08-02 13:28:42.567016,182.09842980581925
44,2025-08-02 13:28:55.780967,-2.1365365438441586
45,2025-08-02 13:29:07.379178,-2.3090626064004027
46,2025-08-02 13:29:19.002019,-2.4596270662868847
47,2025-08-02 13:29:30.875778,-2.590765068930523
48,2025-08-02 13:29:42.085320,-6.394256790827058
49,2025-08-02 13:29:54.001380,-6.378938717830351
