iteration,timestamp,T1
0,2025-08-02 13:19:54.501601,0.0
1,2025-08-02 13:20:06.798034,2.9941153809638483
2,2025-08-02 13:20:19.964436,3.135269958096452
3,2025-08-02 13:20:32.651860,3.2759158546606404
4,2025-08-02 13:20:45.727595,3.416046794155074
5,2025-08-02 13:20:59.363603,3.555656550711236
6,2025-08-02 13:21:12.794474,3.6947389525958148
7,2025-08-02 13:21:25.000674,3.833287883274763
8,2025-08-02 13:21:38.579157,3.9712972813793477
9,2025-08-02 13:21:51.080903,4.108761142012452
10,2025-08-02 13:22:03.810642,4.245673520261724
11,2025-08-02 13:22:15.297087,4.382028531636652
12,2025-08-02 13:22:26.876430,4.517820351764768
13,2025-08-02 13:22:39.241915,4.670200001097113
14,2025-08-02 13:22:51.386928,4.821817853859303
15,2025-08-02 13:23:03.469825,4.9726704488629565
16,2025-08-02 13:23:14.816795,5.122754380806144
17,2025-08-02 13:23:26.617866,5.272066303574879
18,2025-08-02 13:23:39.132922,5.4206029329502785
19,2025-08-02 13:23:49.863776,5.568361046697315
20,2025-08-02 13:24:02.338573,5.715337487187784
21,2025-08-02 13:24:14.329373,5.861529160351423
22,2025-08-02 13:24:25.825778,6.006933038396377
23,2025-08-02 13:24:37.284950,6.151546158897571
24,2025-08-02 13:24:48.855768,6.295365626058365
25,2025-08-02 13:25:01.627846,6.430541795634046
26,2025-08-02 13:25:13.851432,6.5650020367863515
27,2025-08-02 13:25:25.161907,6.6987426458036925
28,2025-08-02 13:25:37.765160,6.831760019501033
29,2025-08-02 13:25:49.745863,6.94952466669788
30,2025-08-02 13:26:00.821240,7.065941151521896
31,2025-08-02 13:26:12.744462,7.181044320681986
32,2025-08-02 13:26:23.376837,7.1446101375086295
33,2025-08-02 13:26:36.305789,7.107035896212806
34,2025-08-02 13:26:48.621531,7.0684028846257885
35,2025-08-02 13:27:01.431740,7.0287912752099375
36,2025-08-02 13:27:13.512495,6.988276401055493
37,2025-08-02 13:27:25.315409,6.967393689511075
38,2025-08-02 13:27:37.670650,6.94513155011616
39,2025-08-02 13:27:50.762273,6.921604442968594
40,2025-08-02 13:28:02.819144,6.8969234332144875
41,2025-08-02 13:28:15.403957,6.8711973994952364
42,2025-08-02 13:28:28.868478,6.997613096200652
