iteration,timestamp,P79,ScadaCommand_P79,ScadaCommand_P1,ScadaCommand_V1,ScadaCommand_V2,T41,T42,P1,J2,J13,V1F,V2F
61.0,2025-01-16 11:28:52.952502,0.0,0,1,,,6.414346218109131,6.329057693481445,1.0,67.3913345336914,62.55952072143555,193.7467498779297,78.79281616210938
62.0,2025-01-16 11:29:01.095867,0.0,0,1,,,6.501462459564209,6.329057693481445,1.0,67.40921020507812,62.59354782104492,192.98605346679688,78.61133575439453
63.0,2025-01-16 11:29:09.572921,0.0,0,1,,,6.586385250091553,6.4440507888793945,1.0,67.42686462402344,62.628143310546875,192.24639892578125,78.42061614990234
64.0,2025-01-16 11:29:17.923584,0.0,0,1,,,6.669392108917236,6.4440507888793945,1.0,67.4443130493164,62.663143157958984,191.52450561523438,78.22274017333984
65.0,2025-01-16 11:29:26.556585,0.0,0,1,,,6.750683784484863,6.503077030181885,1.0,67.46157836914062,62.69845199584961,190.81808471679688,78.01903533935547
66.0,2025-01-16 11:29:35.128852,0.0,0,1,,,6.750683784484863,6.562842845916748,1.0,67.47867584228516,62.733985900878906,190.12548828125,77.81047058105469
67.0,2025-01-16 11:29:43.839695,0.0,0,1,,,6.908716201782227,6.684040069580078,1.0,67.49562072753906,62.769691467285156,189.44540405273438,77.5977783203125
68.0,2025-01-16 11:29:53.188148,0.0,0,1,,,6.908716201782227,6.684040069580078,1.0,67.51240539550781,62.80552291870117,188.7767791748047,77.38155364990234
69.0,2025-01-16 11:30:03.047795,0.0,0,1,,,7.061412334442139,6.7452592849731445,1.0,67.529052734375,62.8414421081543,188.11875915527344,77.16227722167969
70.0,2025-01-16 11:30:11.594810,0.0,0,0,,,7.13597297668457,6.8685383796691895,1.0,67.5455551147461,62.87742233276367,187.47061157226562,76.94034576416016
71.0,2025-01-16 11:30:20.288787,0.0,0,0,,,6.982206344604492,6.8685383796691895,1.0,58.166343688964844,58.06707763671875,-26.7921142578125,-9.35508918762207
72.0,2025-01-16 11:30:29.377456,0.0,0,0,,,6.835880756378174,6.797444820404053,0.0,58.05344009399414,57.986087799072266,-24.461891174316406,-11.685317039489746
73.0,2025-01-16 11:30:38.081912,0.0,0,0,,,6.691914081573486,6.797444820404053,0.0,57.92356491088867,57.87576675415039,-23.508840560913086,-14.481854438781738
74.0,2025-01-16 11:30:46.982543,0.0,0,0,,,6.5626749992370605,6.7463531494140625,0.0,57.80804443359375,57.77641296386719,-21.848419189453125,-16.142276763916016
