iteration,timestamp,T2,P2,ScadaCommand_P2
0,2025-12-25 22:07:40.925391,0.0,1,1.0
1,2025-12-25 22:07:46.960170,0.0,1,1.0
2,2025-12-25 22:07:52.875345,0.0,1,1.0
3,2025-12-25 22:07:58.154096,0.0,1,1.0
4,2025-12-25 22:08:03.645131,0.0,1,1.0
5,2025-12-25 22:08:09.382150,0.0,1,1.0
6,2025-12-25 22:08:15.268560,0.0,1,1.0
7,2025-12-25 22:08:20.247184,0.0,1,1.0
8,2025-12-25 22:08:25.880577,0.0,1,1.0
9,2025-12-25 22:08:30.948593,0.0,1,1.0
10,2025-12-25 22:08:36.360455,0.0,1,1.0
11,2025-12-25 22:08:41.714152,0.0,1,1.0
12,2025-12-25 22:08:47.234298,0.0,1,1.0
13,2025-12-25 22:08:52.796180,0.0,1,1.0
14,2025-12-25 22:08:58.430445,0.0,1,1.0
15,2025-12-25 22:09:03.484103,0.0,1,1.0
16,2025-12-25 22:09:08.305260,0.0,1,1.0
17,2025-12-25 22:09:13.868310,0.0,1,1.0
18,2025-12-25 22:09:19.048107,0.0,1,0.0
19,2025-12-25 22:09:23.774654,0.0,0,0.0
20,2025-12-25 22:09:28.895366,0.0,0,0.0
21,2025-12-25 22:09:34.353479,0.0,0,0.0
22,2025-12-25 22:09:39.406319,0.0,0,0.0
23,2025-12-25 22:09:45.044476,0.0,0,0.0
24,2025-12-25 22:09:50.171861,0.0,0,0.0
25,2025-12-25 22:09:55.442514,0.0,0,0.0
26,2025-12-25 22:10:00.573776,0.0,0,0.0
27,2025-12-25 22:10:05.399403,0.0,0,0.0
28,2025-12-25 22:10:10.975057,0.0,0,0.0
29,2025-12-25 22:10:15.981611,0.0,0,0.0
30,2025-12-25 22:10:21.266434,0.0,0,0.0
31,2025-12-25 22:10:26.421180,0.0,0,0.0
32,2025-12-25 22:10:31.429166,0.0,0,0.0
33,2025-12-25 22:10:36.746770,0.0,0,0.0
34,2025-12-25 22:10:41.981282,0.0,0,0.0
35,2025-12-25 22:10:47.142711,0.0,0,0.0
36,2025-12-25 22:10:52.148020,0.0,0,0.0
37,2025-12-25 22:10:57.710350,0.0,0,0.0
38,2025-12-25 22:11:02.802656,0.0,0,0.0
39,2025-12-25 22:11:08.212383,0.0,0,0.0
40,2025-12-25 22:11:14.203053,0.0,0,0.0
