iteration,timestamp,T1,P1,ScadaCommand_P1
0,2025-12-25 22:07:41.165095,0.0,1,1.0
1,2025-12-25 22:07:46.720088,0.0,1,1.0
2,2025-12-25 22:07:52.892700,0.0,1,1.0
3,2025-12-25 22:07:58.139704,0.0,1,1.0
4,2025-12-25 22:08:03.612231,0.0,1,1.0
5,2025-12-25 22:08:09.354271,0.0,1,1.0
6,2025-12-25 22:08:15.258121,0.0,1,1.0
7,2025-12-25 22:08:20.160118,0.0,1,1.0
8,2025-12-25 22:08:25.898957,0.0,1,1.0
9,2025-12-25 22:08:30.926664,0.0,1,1.0
10,2025-12-25 22:08:36.320442,0.0,1,1.0
11,2025-12-25 22:08:41.429338,0.0,1,1.0
12,2025-12-25 22:08:47.194223,0.0,1,1.0
13,2025-12-25 22:08:52.750056,0.0,1,1.0
14,2025-12-25 22:08:58.453335,0.0,1,1.0
15,2025-12-25 22:09:03.478566,0.0,1,1.0
16,2025-12-25 22:09:08.491188,0.0,1,1.0
17,2025-12-25 22:09:13.878299,0.0,1,1.0
18,2025-12-25 22:09:19.152329,0.0,1,1.0
19,2025-12-25 22:09:23.627860,0.0,1,1.0
20,2025-12-25 22:09:28.888714,0.0,1,0.0
21,2025-12-25 22:09:34.390014,0.0,0,0.0
22,2025-12-25 22:09:39.344257,0.0,0,0.0
23,2025-12-25 22:09:45.001595,0.0,0,0.0
24,2025-12-25 22:09:50.092232,0.0,0,0.0
25,2025-12-25 22:09:55.225334,0.0,0,0.0
26,2025-12-25 22:10:00.520508,0.0,0,0.0
27,2025-12-25 22:10:05.559261,0.0,0,0.0
28,2025-12-25 22:10:11.013402,0.0,0,0.0
29,2025-12-25 22:10:15.928188,0.0,0,0.0
30,2025-12-25 22:10:21.363148,0.0,0,0.0
31,2025-12-25 22:10:26.394277,0.0,0,0.0
32,2025-12-25 22:10:31.542128,0.0,0,0.0
33,2025-12-25 22:10:36.780562,0.0,0,0.0
34,2025-12-25 22:10:41.991309,0.0,0,0.0
35,2025-12-25 22:10:47.162507,0.0,0,0.0
36,2025-12-25 22:10:52.122913,0.0,0,0.0
37,2025-12-25 22:10:57.739565,0.0,0,0.0
38,2025-12-25 22:11:02.647076,0.0,0,0.0
39,2025-12-25 22:11:08.242025,0.0,0,0.0
40,2025-12-25 22:11:14.272715,0.0,0,0.0
41,2025-12-25 22:11:19.594192,0.0,0,0.0
42,2025-12-25 22:11:25.207270,0.0,0,0.0
43,2025-12-25 22:11:29.726841,0.0,0,0.0
44,2025-12-25 22:11:35.113356,0.0,0,0.0
45,2025-12-25 22:11:40.281747,0.0,0,0.0
46,2025-12-25 22:11:45.529296,0.0,0,0.0
47,2025-12-25 22:11:50.815289,0.0,0,0.0
48,2025-12-25 22:11:55.873080,0.0,0,0.0
49,2025-12-25 22:12:01.355288,0.0,0,0.0
50,2025-12-25 22:12:07.110198,0.0,0,0.0
51,2025-12-25 22:12:11.734116,0.0,0,0.0
52,2025-12-25 22:12:17.258088,0.0,0,0.0
53,2025-12-25 22:12:22.848647,0.0,0,1.0
54,2025-12-25 22:12:28.448376,0.0,1,1.0
55,2025-12-25 22:12:33.480217,0.0,1,1.0
56,2025-12-25 22:12:38.434716,0.0,1,1.0
57,2025-12-25 22:12:44.744802,0.0,1,1.0
58,2025-12-25 22:12:50.514964,0.0,1,1.0
59,2025-12-25 22:12:56.208929,0.0,1,1.0
60,2025-12-25 22:13:01.377332,0.0,1,1.0
61,2025-12-25 22:13:06.726910,0.0,1,0.0
62,2025-12-25 22:13:11.680218,0.0,0,0.0
63,2025-12-25 22:13:16.659352,0.0,0,0.0
64,2025-12-25 22:13:21.793761,0.0,0,0.0
65,2025-12-25 22:13:26.551568,0.0,0,0.0
66,2025-12-25 22:13:32.237198,0.0,0,0.0
67,2025-12-25 22:13:37.186230,0.0,0,0.0
68,2025-12-25 22:13:42.725671,0.0,0,0.0
69,2025-12-25 22:13:47.838079,0.0,0,0.0
70,2025-12-25 22:13:53.476974,0.0,0,0.0
71,2025-12-25 22:13:58.669293,0.0,0,0.0
72,2025-12-25 22:14:03.835008,0.0,0,0.0
73,2025-12-25 22:14:09.237308,0.0,0,0.0
74,2025-12-25 22:14:14.220172,0.0,0,0.0
75,2025-12-25 22:14:19.341755,0.0,0,1.0
76,2025-12-25 22:14:23.539283,0.0,1,1.0
77,2025-12-25 22:14:28.680349,0.0,1,1.0
78,2025-12-25 22:14:33.441976,0.0,1,1.0
79,2025-12-25 22:14:37.448273,0.0,1,1.0
80,2025-12-25 22:14:41.966165,0.0,1,1.0
81,2025-12-25 22:14:47.024049,0.0,1,1.0
82,2025-12-25 22:14:52.290181,0.0,1,1.0
83,2025-12-25 22:14:57.268124,0.0,1,1.0
84,2025-12-25 22:15:02.357219,0.0,1,0.0
85,2025-12-25 22:15:07.620083,0.0,0,0.0
86,2025-12-25 22:15:12.900782,0.0,0,0.0
87,2025-12-25 22:15:18.626025,0.0,0,0.0
88,2025-12-25 22:15:23.475414,0.0,0,0.0
89,2025-12-25 22:15:28.639163,0.0,0,0.0
90,2025-12-25 22:15:34.703184,0.0,0,0.0
91,2025-12-25 22:15:40.386180,0.0,0,0.0
92,2025-12-25 22:15:45.723092,0.0,0,0.0
93,2025-12-25 22:15:50.617373,0.0,0,1.0
94,2025-12-25 22:15:55.117594,0.0,1,1.0
95,2025-12-25 22:16:00.598524,0.0,1,1.0
96,2025-12-25 22:16:05.565474,0.0,1,1.0
97,2025-12-25 22:16:09.992348,0.0,1,1.0
98,2025-12-25 22:16:15.413173,0.0,1,1.0
99,2025-12-25 22:16:20.566247,0.0,1,1.0
100,2025-12-25 22:16:25.535453,0.0,1,1.0
101,2025-12-25 22:16:30.740036,0.0,1,1.0
102,2025-12-25 22:16:36.142155,0.0,1,1.0
103,2025-12-25 22:16:41.614804,0.0,1,1.0
104,2025-12-25 22:16:46.477755,0.0,1,1.0
105,2025-12-25 22:16:51.814299,0.0,1,1.0
106,2025-12-25 22:16:56.279849,0.0,1,0.0
107,2025-12-25 22:17:01.909599,0.0,0,0.0
108,2025-12-25 22:17:07.667954,0.0,0,0.0
109,2025-12-25 22:17:12.800260,0.0,0,0.0
110,2025-12-25 22:17:18.186330,0.0,0,0.0
111,2025-12-25 22:17:24.053739,0.0,0,0.0
112,2025-12-25 22:17:29.517358,0.0,0,0.0
113,2025-12-25 22:17:34.487019,0.0,0,0.0
114,2025-12-25 22:17:39.934460,0.0,0,0.0
115,2025-12-25 22:17:45.177332,0.0,0,0.0
116,2025-12-25 22:17:50.412059,0.0,0,0.0
117,2025-12-25 22:17:56.494201,0.0,0,1.0
118,2025-12-25 22:18:00.867133,0.0,1,1.0
119,2025-12-25 22:18:06.084731,0.0,1,1.0
120,2025-12-25 22:18:11.388410,0.0,1,1.0
121,2025-12-25 22:18:16.455121,0.0,1,1.0
122,2025-12-25 22:18:21.795106,0.0,1,1.0
123,2025-12-25 22:18:26.669950,0.0,1,1.0
124,2025-12-25 22:18:31.812434,0.0,1,1.0
125,2025-12-25 22:18:36.493557,0.0,1,1.0
126,2025-12-25 22:18:42.365993,0.0,1,0.0
127,2025-12-25 22:18:47.573336,0.0,0,0.0
128,2025-12-25 22:18:52.599163,0.0,0,0.0
129,2025-12-25 22:18:58.976301,0.0,0,0.0
130,2025-12-25 22:19:04.344260,0.0,0,0.0
131,2025-12-25 22:19:08.747566,0.0,0,0.0
132,2025-12-25 22:19:13.576546,0.0,0,0.0
133,2025-12-25 22:19:18.501353,0.0,0,0.0
134,2025-12-25 22:19:23.975957,0.0,0,0.0
135,2025-12-25 22:19:29.149001,0.0,0,0.0
136,2025-12-25 22:19:34.602144,0.0,0,0.0
137,2025-12-25 22:19:39.380239,0.0,0,0.0
138,2025-12-25 22:19:44.222439,0.0,0,0.0
139,2025-12-25 22:19:48.823551,0.0,0,1.0
140,2025-12-25 22:19:53.806803,0.0,1,1.0
141,2025-12-25 22:19:58.733494,0.0,1,1.0
