iteration,timestamp,T2
0,2025-12-25 22:07:40.482661,0.0
1,2025-12-25 22:07:46.227885,3.2810045173300804
2,2025-12-25 22:07:52.173862,3.5094102081670555
3,2025-12-25 22:07:57.430196,3.736224425488944
4,2025-12-25 22:08:02.953445,3.96145451758916
5,2025-12-25 22:08:08.711252,4.1851078272154005
6,2025-12-25 22:08:14.579476,4.40719169116953
7,2025-12-25 22:08:19.515781,4.62771343989439
8,2025-12-25 22:08:25.209239,4.846680397075303
9,2025-12-25 22:08:30.246226,5.0640998792229786
10,2025-12-25 22:08:35.658971,5.279979195239122
11,2025-12-25 22:08:40.962539,5.494325645994973
12,2025-12-25 22:08:46.490738,5.707146523908073
13,2025-12-25 22:08:52.129973,5.931300380274013
14,2025-12-25 22:08:57.723982,6.15392290018356
15,2025-12-25 22:09:02.794515,6.3750200179651655
16,2025-12-25 22:09:07.841658,6.594597657345636
17,2025-12-25 22:09:13.257841,6.8126617328579195
18,2025-12-25 22:09:18.454944,7.029218149624933
19,2025-12-25 22:09:23.181354,7.244272803114241
20,2025-12-25 22:09:28.275553,7.409078328476858
21,2025-12-25 22:09:33.698863,7.5734255742540935
22,2025-12-25 22:09:38.736397,7.516871531413639
23,2025-12-25 22:09:44.324673,7.461793298095775
24,2025-12-25 22:09:49.431772,7.40809062325017
25,2025-12-25 22:09:54.706076,7.348469981656899
26,2025-12-25 22:09:59.836462,7.289709946009062
27,2025-12-25 22:10:04.920274,7.231742326052746
28,2025-12-25 22:10:10.282791,7.17450321119705
29,2025-12-25 22:10:15.467349,7.117932837566746
30,2025-12-25 22:10:20.694273,7.061975450677868
31,2025-12-25 22:10:25.719983,7.006579159776095
32,2025-12-25 22:10:30.890469,6.951695782700768
33,2025-12-25 22:10:36.086984,6.8972806822805035
34,2025-12-25 22:10:41.371999,6.84329259582258
35,2025-12-25 22:10:46.538085,6.789693459539661
36,2025-12-25 22:10:51.449599,6.736448230152502
37,2025-12-25 22:10:57.090201,6.697656256627459
38,2025-12-25 22:11:02.179699,6.659557387413868
39,2025-12-25 22:11:07.609121,6.6220710617595895
40,2025-12-25 22:11:13.593274,6.5851244586610385
41,2025-12-25 22:11:18.979973,6.548652077352841
42,2025-12-25 22:11:24.658565,6.5125952804428975
43,2025-12-25 22:11:29.337017,6.476901809488862
44,2025-12-25 22:11:34.704986,6.44152528485611
45,2025-12-25 22:11:39.770397,6.406424702219104
46,2025-12-25 22:11:44.886970,6.371563936307657
47,2025-12-25 22:11:50.135801,6.336911261028628
48,2025-12-25 22:11:55.240196,6.302438893102623
49,2025-12-25 22:12:00.691168,6.2428983271346485
50,2025-12-25 22:12:06.594698,6.183275369832368
51,2025-12-25 22:12:11.155925,6.123577223108267
52,2025-12-25 22:12:16.732196,6.063810445965457
53,2025-12-25 22:12:22.184711,6.0039809876963375
54,2025-12-25 22:12:27.757785,5.944094327575682
55,2025-12-25 22:12:32.803044,6.10394964789886
56,2025-12-25 22:12:37.736908,6.26329018728213
57,2025-12-25 22:12:44.072095,6.422110053814556
58,2025-12-25 22:12:49.884012,6.580403522382262
59,2025-12-25 22:12:55.658020,6.738165030120653
60,2025-12-25 22:13:00.826731,6.895389172056559
61,2025-12-25 22:13:06.086871,7.026712680622768
62,2025-12-25 22:13:11.037399,7.157583409250165
63,2025-12-25 22:13:16.156288,7.069883354985132
64,2025-12-25 22:13:21.156608,6.981747877427831
65,2025-12-25 22:13:26.043882,6.893205582430472
66,2025-12-25 22:13:31.671128,6.8042830001636965
67,2025-12-25 22:13:36.572652,6.71500474612017
68,2025-12-25 22:13:42.057908,6.625393683985013
69,2025-12-25 22:13:47.285131,6.535471071255921
70,2025-12-25 22:13:52.806500,6.445256689889975
71,2025-12-25 22:13:57.981768,6.354768963959469
72,2025-12-25 22:14:03.171797,6.264025065917014
73,2025-12-25 22:14:08.562851,6.168392908645479
74,2025-12-25 22:14:13.713565,6.072534319045898
75,2025-12-25 22:14:18.785823,5.97646275135992
76,2025-12-25 22:14:22.873174,5.8801908140693175
77,2025-12-25 22:14:27.954004,6.011342753594721
78,2025-12-25 22:14:32.836236,6.142094270803573
79,2025-12-25 22:14:37.062566,6.272439004153617
80,2025-12-25 22:14:41.287875,6.402370812431103
81,2025-12-25 22:14:46.358764,6.531883767155306
82,2025-12-25 22:14:51.586305,6.660972145445973
83,2025-12-25 22:14:56.593329,6.789630423243529
84,2025-12-25 22:15:01.664226,6.917853268852935
85,2025-12-25 22:15:06.994901,7.012702446420106
86,2025-12-25 22:15:12.299053,6.876477204625538
87,2025-12-25 22:15:17.909903,6.73992378108111
88,2025-12-25 22:15:22.841429,6.603056720824084
89,2025-12-25 22:15:28.218304,6.465889925488118
90,2025-12-25 22:15:34.129095,6.328436631279139
91,2025-12-25 22:15:39.757778,6.1907094453122475
92,2025-12-25 22:15:45.068871,6.052720379497591
93,2025-12-25 22:15:49.957988,5.914480882313358
94,2025-12-25 22:15:54.433857,5.776001868457799
95,2025-12-25 22:15:59.898496,5.874418864129533
96,2025-12-25 22:16:04.874989,5.972550334220622
97,2025-12-25 22:16:09.596100,6.069197522595
98,2025-12-25 22:16:14.692648,6.165549418262049
99,2025-12-25 22:16:19.966530,6.261599843676995
100,2025-12-25 22:16:24.897300,6.357342897414765
101,2025-12-25 22:16:30.041288,6.452772942271138
102,2025-12-25 22:16:35.699771,6.547884594039495
103,2025-12-25 22:16:40.929715,6.642672710950716
104,2025-12-25 22:16:45.779023,6.737132383695169
105,2025-12-25 22:16:51.424364,6.831258926027359
106,2025-12-25 22:16:55.635952,6.925047865841556
107,2025-12-25 22:17:01.297986,7.018494936776682
108,2025-12-25 22:17:06.993459,6.88049090305393
109,2025-12-25 22:17:12.104324,6.777724049168856
110,2025-12-25 22:17:17.757745,6.6746202285249545
111,2025-12-25 22:17:23.485963,6.571198533546124
112,2025-12-25 22:17:28.876969,6.467476885393135
113,2025-12-25 22:17:33.848453,6.3634721116893385
114,2025-12-25 22:17:39.236614,6.25920002277952
115,2025-12-25 22:17:44.526547,6.154675481566876
116,2025-12-25 22:17:49.775683,6.049912467527569
117,2025-12-25 22:17:55.801532,5.944924135643193
118,2025-12-25 22:18:00.381654,5.839722870646153
119,2025-12-25 22:18:05.418938,5.964028034074276
120,2025-12-25 22:18:10.752710,6.087958822564945
121,2025-12-25 22:18:15.816486,6.227836472308385
122,2025-12-25 22:18:21.191011,6.367264939123739
123,2025-12-25 22:18:26.021447,6.506238445087457
124,2025-12-25 22:18:31.146150,6.644751388773395
125,2025-12-25 22:18:36.008164,6.782798350773802
