iteration,timestamp,J1,J2
0,2025-12-25 22:07:40.505586,0.0,0.0
1,2025-12-25 22:07:46.228162,79.06969557875,79.26223090423727
2,2025-12-25 22:07:52.179647,79.0729189710524,79.26464436001697
3,2025-12-25 22:07:57.504276,79.07613902960097,79.26705185721693
4,2025-12-25 22:08:02.953814,79.07935569767388,79.26945339265839
5,2025-12-25 22:08:08.702212,79.08256891836321,79.27184896322274
6,2025-12-25 22:08:14.579988,79.08577863457698,79.27423856584927
7,2025-12-25 22:08:19.515701,79.08898478904173,79.27662219753311
8,2025-12-25 22:08:25.210712,79.09218732430509,79.27899985532301
9,2025-12-25 22:08:30.226796,79.09538618273848,79.28137153631887
10,2025-12-25 22:08:35.663000,79.09858130653947,79.2837372376691
11,2025-12-25 22:08:40.930481,79.10177263773497,79.28609695656826
12,2025-12-25 22:08:46.491013,79.11824067947065,79.30004182029862
13,2025-12-25 22:08:52.130317,79.1216710731946,79.30253851087754
14,2025-12-25 22:08:57.680438,79.12509748012822,79.30503013809945
15,2025-12-25 22:09:02.792028,79.12851987291745,79.30751670303746
16,2025-12-25 22:09:07.848088,79.1319382036558,79.30999820030937
17,2025-12-25 22:09:13.231760,79.13535242423934,79.31247462446052
18,2025-12-25 22:09:18.490851,79.13876248636602,79.31494596996086
19,2025-12-25 22:09:23.154121,78.66368596803117,70.34709639914799
20,2025-12-25 22:09:28.262145,78.68110775196801,70.4228971374752
21,2025-12-25 22:09:33.725614,58.49657524612108,58.54771879272826
22,2025-12-25 22:09:38.736386,58.46606595501807,58.510807293185906
23,2025-12-25 22:09:44.386118,58.434544797490666,58.473638944348295
24,2025-12-25 22:09:49.431990,58.35227027793579,58.382384978802136
25,2025-12-25 22:09:54.681860,58.30742462657058,58.33453176420592
26,2025-12-25 22:09:59.864035,58.261926582011064,58.28640032976541
27,2025-12-25 22:10:04.919911,58.215862490293496,58.238030230787956
28,2025-12-25 22:10:10.322379,58.1693071049118,58.189455112081305
29,2025-12-25 22:10:15.463495,58.122325297566135,58.14070374206103
30,2025-12-25 22:10:20.706187,58.07497339331386,58.091800776369766
31,2025-12-25 22:10:25.717261,58.02730028058867,58.042767364832876
32,2025-12-25 22:10:30.924823,57.97934836358357,57.993621653444116
33,2025-12-25 22:10:36.086868,57.93115439248332,57.94437920892565
34,2025-12-25 22:10:41.398773,57.882750192470006,57.895053382136915
35,2025-12-25 22:10:46.483069,57.834163305384486,57.845655620987856
36,2025-12-25 22:10:51.450030,57.87783218187409,57.889546407015374
37,2025-12-25 22:10:57.071910,57.847053468099105,57.857219714698296
38,2025-12-25 22:11:02.225331,57.81581548288118,57.82470193808272
39,2025-12-25 22:11:07.609926,57.78420265593649,57.79203027656707
40,2025-12-25 22:11:13.616411,57.75228393300494,57.75923458072209
41,2025-12-25 22:11:18.977545,57.72011553814324,57.72633881749305
42,2025-12-25 22:11:24.632437,57.68774324098072,57.69336222130559
43,2025-12-25 22:11:29.307345,57.655204244058915,57.660320220050345
44,2025-12-25 22:11:34.703724,57.62252875541915,57.6272251853118
45,2025-12-25 22:11:39.794537,57.58974129367207,57.59408704042582
46,2025-12-25 22:11:44.895671,57.556861764453394,57.56091375173058
47,2025-12-25 22:11:50.136705,57.52390634263788,57.52771172382182
48,2025-12-25 22:11:55.217638,57.31630332410263,57.32200346153303
49,2025-12-25 22:12:00.691322,57.255605955687145,57.2614391853224
50,2025-12-25 22:12:06.595264,57.1949242695111,57.20088022274622
51,2025-12-25 22:12:11.161500,57.13425721338379,57.14032623834111
52,2025-12-25 22:12:16.733194,57.073604412003185,57.07977716602212
53,2025-12-25 22:12:22.185131,57.012963530154515,57.01923212917241
54,2025-12-25 22:12:27.792999,78.48429356972574,69.39964890475036
55,2025-12-25 22:12:32.793435,78.50043584435703,69.47365141267845
56,2025-12-25 22:12:37.737006,78.51654577852015,69.54743839696064
57,2025-12-25 22:12:44.084973,78.53262320257518,69.62100738780094
58,2025-12-25 22:12:49.890945,78.54866795085786,69.69435598322018
59,2025-12-25 22:12:55.652872,78.56467986143036,69.76748184709746
60,2025-12-25 22:13:00.789302,78.45838724041761,69.21942777713484
61,2025-12-25 22:13:06.087253,78.47174366613119,69.28178261988282
62,2025-12-25 22:13:11.011265,57.91378334422937,57.91695564734765
63,2025-12-25 22:13:16.181977,57.818262358705134,57.821983269639084
64,2025-12-25 22:13:21.157863,57.72273665683488,57.72700600901383
65,2025-12-25 22:13:26.027090,57.62721271209469,57.6320264596285
66,2025-12-25 22:13:31.647202,57.53169636344587,57.53704681913421
67,2025-12-25 22:13:36.571823,57.436192263885744,57.442068901896036
68,2025-12-25 22:13:42.010003,57.34070408128537,57.34709419147284
69,2025-12-25 22:13:47.285474,57.24523466458129,57.252123887381565
70,2025-12-25 22:13:52.807275,57.14978618189238,57.15715894624745
71,2025-12-25 22:13:57.982364,57.05436023570703,57.062200117731614
72,2025-12-25 22:14:03.172480,56.90089470841647,56.90999967153609
73,2025-12-25 22:14:08.570630,56.80065326216568,56.81021237748582
74,2025-12-25 22:14:13.714184,56.700436786972176,56.71043253440819
75,2025-12-25 22:14:18.770480,56.60024542654061,56.61066032504506
76,2025-12-25 22:14:22.876274,78.33930666401483,68.6493658443427
77,2025-12-25 22:14:27.953836,78.3525615408643,68.7116965622402
78,2025-12-25 22:14:32.872039,78.36578226679605,68.77385301851135
79,2025-12-25 22:14:37.038133,78.37896872028057,68.83583248453587
80,2025-12-25 22:14:41.297313,78.39212077777728,68.89763231951521
81,2025-12-25 22:14:46.350146,78.40523832095695,68.95924997161487
82,2025-12-25 22:14:51.600166,78.4183212363755,69.02068297487617
83,2025-12-25 22:14:56.593615,78.43136941517176,69.0819289462861
84,2025-12-25 22:15:01.672773,78.29606506854358,68.34371792914988
85,2025-12-25 22:15:06.994528,57.060613264878,57.0735347982742
86,2025-12-25 22:15:12.299415,56.91554027165819,56.92923849740533
87,2025-12-25 22:15:17.910550,56.770490843524776,56.78494708083393
88,2025-12-25 22:15:22.855625,56.62546231608504,56.64066083679636
89,2025-12-25 22:15:28.218731,56.480456088180745,56.496380395880436
90,2025-12-25 22:15:34.122755,56.335473287533326,56.35210628884552
91,2025-12-25 22:15:39.764422,56.19051480366834,56.20783895734163
92,2025-12-25 22:15:45.072115,56.045581317024194,56.063578763574256
93,2025-12-25 22:15:49.954063,55.900673324770096,55.919325999074296
94,2025-12-25 22:15:54.432884,78.18047315153105,67.78426520136685
95,2025-12-25 22:15:59.907083,78.19039751007885,67.83240757909203
96,2025-12-25 22:16:04.909619,78.19514784552725,67.85148132112913
97,2025-12-25 22:16:09.574619,78.20488543217314,67.89882272245704
98,2025-12-25 22:16:14.723874,78.2145907290838,67.9460280998579
99,2025-12-25 22:16:19.942372,78.22426369800236,67.99309473110299
100,2025-12-25 22:16:24.877993,78.2339043060441,68.04002001347898
101,2025-12-25 22:16:30.061802,78.24351252534092,68.08680145857193
102,2025-12-25 22:16:35.706065,78.25308833262339,68.13343668729614
103,2025-12-25 22:16:40.893684,78.26263170884035,68.17992342522618
104,2025-12-25 22:16:45.818375,78.2721426388119,68.22625949819415
105,2025-12-25 22:16:51.379027,78.28162111091288,68.2724428281519
106,2025-12-25 22:16:55.637824,78.29106711678338,68.3184714292478
107,2025-12-25 22:17:01.323022,57.0332786840884,57.04712444191003
108,2025-12-25 22:17:06.990796,57.4385497878745,57.44557498080925
109,2025-12-25 22:17:12.133232,57.32867466285811,57.33630225341214
110,2025-12-25 22:17:17.749243,57.21881592115601,57.227032873725214
111,2025-12-25 22:17:23.492686,57.10897594191489,57.11776784891096
112,2025-12-25 22:17:28.878063,56.9991567574858,57.008508068595624
113,2025-12-25 22:17:33.846716,56.8893599338905,56.899254252631515
114,2025-12-25 22:17:39.245281,56.779586641607615,56.79000697382419
115,2025-12-25 22:17:44.531203,56.66983771609799,56.6807666779411
116,2025-12-25 22:17:49.777067,56.56011370962384,56.571533701268486
117,2025-12-25 22:17:55.804891,56.45041493572306,56.46230828605227
118,2025-12-25 22:18:00.374096,78.3030157005296,68.45664973927391
119,2025-12-25 22:18:05.439704,78.31557341731353,68.51609099051443
120,2025-12-25 22:18:10.731968,78.40424218305628,68.97665173708883
121,2025-12-25 22:18:15.815148,78.41837318933514,69.04259496786709
122,2025-12-25 22:18:21.203150,78.43246990252433,69.10834535885361
123,2025-12-25 22:18:26.020794,78.44653234356235,69.17390054040003
124,2025-12-25 22:18:31.146142,78.46056038202843,69.23925811657996
125,2025-12-25 22:18:36.008558,78.47455389168015,69.30441576663982
126,2025-12-25 22:18:41.612290,78.48851275021093,69.36937124265874
127,2025-12-25 22:18:47.035076,57.90431807231344,57.906190321250655
128,2025-12-25 22:18:52.145562,57.8164875513718,57.81884949428013
129,2025-12-25 22:18:58.353672,57.72863456901615,57.73149790305741
130,2025-12-25 22:19:03.732957,57.64077014618063,57.644139324697164
131,2025-12-25 22:19:08.167958,57.5529032173923,57.5567769212992
132,2025-12-25 22:19:13.048121,57.34335444932716,57.34937614972638
133,2025-12-25 22:19:17.818605,57.24485819130337,57.25141456677103
134,2025-12-25 22:19:23.364526,57.146380269785595,57.15345717655677
135,2025-12-25 22:19:28.524044,57.04792251159804,57.055504791970634
136,2025-12-25 22:19:33.952655,56.94948670577987,56.95755822761918
137,2025-12-25 22:19:38.822057,56.85107415709927,56.85961811856082
138,2025-12-25 22:19:43.593549,56.75268576693052,56.7616849469776
139,2025-12-25 22:19:48.164994,56.65432210143141,56.66375906529917
140,2025-12-25 22:19:53.115605,78.34885411219548,68.69658483632314
141,2025-12-25 22:19:58.111215,78.3622396351528,68.75949718271721
142,2025-12-25 22:20:03.582753,78.37559096873402,68.82223142708736
143,2025-12-25 22:20:07.798792,78.38890799343464,68.88478491653134
144,2025-12-25 22:20:12.242756,78.44227894406424,69.15584004692842
145,2025-12-25 22:20:17.738054,78.4563890568931,69.22155525013844
146,2025-12-25 22:20:22.896303,78.47046472303832,69.28707103048183
147,2025-12-25 22:20:27.541235,78.48450582861355,69.35238510873174
148,2025-12-25 22:20:31.501380,78.4985122517044,69.41749526898069
149,2025-12-25 22:20:36.414335,57.98665214548866,57.98823004796771
150,2025-12-25 22:20:41.374474,57.89970004183509,57.9017524180198
151,2025-12-25 22:20:46.128212,57.81271804821916,57.81526164867905
152,2025-12-25 22:20:51.523595,57.725718860523614,57.728761926935476
153,2025-12-25 22:20:57.006147,57.63871265756718,57.64225677009109
154,2025-12-25 22:21:02.559606,57.55170752018763,57.55574909461484
155,2025-12-25 22:21:08.952126,57.46470982279713,57.46924129400238
156,2025-12-25 22:21:13.988470,57.45926963329973,57.46316574734316
157,2025-12-25 22:21:19.426650,57.38016483965491,57.38449504208632
158,2025-12-25 22:21:24.358422,57.30107723891377,57.305828130982206
159,2025-12-25 22:21:29.042630,57.222009613949204,57.227166219202495
160,2025-12-25 22:21:34.114949,57.142963965254566,57.14851022872829
161,2025-12-25 22:21:39.352296,57.06394163238922,57.06986083487056
162,2025-12-25 22:21:44.698968,56.984943426104515,56.9912185103357
163,2025-12-25 22:21:49.833170,56.905969735848075,56.91258356226689
164,2025-12-25 22:21:54.956326,56.8270206173618,56.83395616324964
165,2025-12-25 22:22:00.231242,78.41501597140247,69.04334704399848
166,2025-12-25 22:22:04.382984,78.42983886396537,69.11218588382019
167,2025-12-25 22:22:09.562952,78.44462809697326,69.18082649506806
168,2025-12-25 22:22:14.317689,78.39967310566391,68.94006675360463
169,2025-12-25 22:22:19.407224,78.41312663780779,69.00312775035398
170,2025-12-25 22:22:24.487092,78.42654555260125,69.06600028878404
171,2025-12-25 22:22:29.359159,78.43992980766828,69.12868203286682
172,2025-12-25 22:22:33.899921,78.4532792910162,69.19117067785778
173,2025-12-25 22:22:38.527077,78.46659389464722,69.25346399468894
174,2025-12-25 22:22:43.835987,57.87537159370193,57.878241756172834
175,2025-12-25 22:22:48.749284,57.77922886072334,57.78264754250187
176,2025-12-25 22:22:53.899184,57.68307562303124,57.68704651208123
177,2025-12-25 22:22:59.121080,57.586919730059876,57.59144157770403
178,2025-12-25 22:23:04.616567,57.49076786251453,57.495835197302085
179,2025-12-25 22:23:09.254255,57.39462537975156,57.400229413821926
180,2025-12-25 22:23:14.613549,57.440916075786134,57.44509893895506
181,2025-12-25 22:23:19.438336,57.35766840777416,57.362310230647296
182,2025-12-25 22:23:25.065119,57.274437147800136,57.2795249731949
183,2025-12-25 22:23:30.206067,57.19122521578705,57.196744412245266
184,2025-12-25 22:23:35.548602,57.10803476189923,57.113969517183406
185,2025-12-25 22:23:40.658977,57.024867283232425,57.03120101585356
186,2025-12-25 22:23:45.566520,56.94172374858567,56.94843943564293
187,2025-12-25 22:23:51.007554,56.858604700852766,56.86568513835013
188,2025-12-25 22:23:55.988526,56.77551034113783,56.78293834960507
189,2025-12-25 22:24:01.235284,78.39904946838281,68.96091377051673
190,2025-12-25 22:24:06.792835,78.413570537078,69.02853869482183
191,2025-12-25 22:24:11.818494,78.42805783744447,69.09596975673406
192,2025-12-25 22:24:16.178805,78.4369872965552,69.13472175967989
193,2025-12-25 22:24:20.886210,78.45129016910775,69.20128411195141
194,2025-12-25 22:24:25.229129,78.46555879605764,69.26764675568683
195,2025-12-25 22:24:30.119636,78.4797930456965,69.3338073530112
196,2025-12-25 22:24:34.760193,78.49399279015554,69.39976363814914
197,2025-12-25 22:24:39.963092,78.5081579052851,69.46551341531115
198,2025-12-25 22:24:44.608413,58.03252729147314,58.033752763667046
199,2025-12-25 22:24:49.077249,57.947771340199616,57.94944380845622
200,2025-12-25 22:24:53.895451,57.86297592392541,57.865118749275595
201,2025-12-25 22:24:58.714061,57.77815599490922,57.7807823141652
202,2025-12-25 22:25:03.118407,57.69332344009005,57.69643849226463
203,2025-12-25 22:25:07.877665,57.608487672041676,57.6120905993763
204,2025-12-25 22:25:13.170812,57.28044819852963,57.28785061301601
205,2025-12-25 22:25:17.852085,57.17475413437206,57.182716504633184
206,2025-12-25 22:25:23.019977,57.069079993979756,57.07758726943649
207,2025-12-25 22:25:27.833184,56.96342757594663,56.97246371694961
208,2025-12-25 22:25:33.010015,56.857798229358565,56.867346490907806
209,2025-12-25 22:25:38.153214,56.752192924553306,56.76223609242175
210,2025-12-25 22:25:42.103655,56.6466123133094,56.65713290020329
211,2025-12-25 22:25:47.058717,56.54105678020439,56.552037188272614
212,2025-12-25 22:25:52.102473,78.32107361633942,68.55127875233923
213,2025-12-25 22:25:57.108553,78.33393055359804,68.611966713673
214,2025-12-25 22:26:01.897218,78.34675332001333,68.67248513172092
215,2025-12-25 22:26:06.969978,78.359541799061,68.73283126220691
216,2025-12-25 22:26:11.903959,78.41241052380217,69.00390997730182
217,2025-12-25 22:26:16.785892,78.4260034905175,69.0675171079383
218,2025-12-25 22:26:21.926081,78.43956188682364,69.13093304638376
219,2025-12-25 22:26:26.376391,78.45308560739664,69.19415545092176
220,2025-12-25 22:26:31.441131,78.46657453851356,69.25718204749086
221,2025-12-25 22:26:35.949279,57.82711940437456,57.82996767760312
222,2025-12-25 22:26:40.867538,57.733029259820654,57.73641597806064
223,2025-12-25 22:26:46.044213,57.63893051960763,57.64285809038704
224,2025-12-25 22:26:50.346317,57.54483066330824,57.54929686338868
225,2025-12-25 22:26:55.242310,57.45073616749453,57.455734698792234
226,2025-12-25 22:27:00.067198,57.35665219623402,57.36217358170999
227,2025-12-25 22:27:05.083915,57.26258282664527,57.268615137458426
228,2025-12-25 22:27:10.420704,57.14320903312572,57.150090517045
229,2025-12-25 22:27:15.325952,57.047004481663045,57.054376757083446
230,2025-12-25 22:27:20.044908,56.95082217565112,56.95866896560094
231,2025-12-25 22:27:24.975395,56.85466333260466,56.86296774731743
232,2025-12-25 22:27:29.711999,56.75852877647719,56.76727355715538
233,2025-12-25 22:27:35.105113,56.66241899983251,56.67158672104892
234,2025-12-25 22:27:40.692827,78.35512195594252,68.73039792911098
235,2025-12-25 22:27:45.777590,78.36867818487262,68.79403052333875
236,2025-12-25 22:27:50.281531,78.3822002625968,68.85748282910286
237,2025-12-25 22:27:55.299275,78.39568806936597,68.9207522058346
238,2025-12-25 22:28:00.233617,78.40914147901896,68.98383609325921
239,2025-12-25 22:28:05.287365,78.42256037025479,69.04673201522067
240,2025-12-25 22:28:10.324046,78.49814847098543,69.42995165297364
241,2025-12-25 22:28:15.198161,78.5128313633663,69.49785474922265
242,2025-12-25 22:28:20.295531,78.52747986473015,69.56554608706365
243,2025-12-25 22:28:25.105423,58.0710376873359,58.07174524087409
244,2025-12-25 22:28:29.932539,57.992652206651336,57.99374191064891
245,2025-12-25 22:28:34.912202,57.914210277249786,57.915717546869104
246,2025-12-25 22:28:40.214453,57.835731471391476,57.83767790584403
247,2025-12-25 22:28:45.464260,57.75723108239876,57.759627876230624
248,2025-12-25 22:28:51.157900,57.67872104998183,57.68157151546637
249,2025-12-25 22:28:55.959637,57.60021065987274,57.603512140075644
250,2025-12-25 22:29:00.586379,57.52170708397307,57.52545242693954
251,2025-12-25 22:29:05.269438,57.44321580360745,57.44739451016115
252,2025-12-25 22:29:10.278207,57.47752075548884,57.480561307198606
253,2025-12-25 22:29:15.194970,57.41129178310599,57.414688740968685
254,2025-12-25 22:29:20.592573,57.34508238891402,57.34882104682634
255,2025-12-25 22:29:26.055631,57.278894810090314,57.28295926126566
256,2025-12-25 22:29:30.526430,57.21273047723152,57.217104119841025
257,2025-12-25 22:29:35.799669,57.14659014609045,57.151256097928716
258,2025-12-25 22:29:40.453737,57.080474056433566,57.085415465959464
259,2025-12-25 22:29:46.313591,57.01438205712293,57.019582334260996
260,2025-12-25 22:29:51.738613,56.9483137046651,56.953756689295616
261,2025-12-25 22:29:56.654397,78.4626017051703,69.28652418093836
262,2025-12-25 22:30:02.138557,78.478366370169,69.35914549634386
263,2025-12-25 22:30:06.957334,78.4940970624735,69.43155394670978
264,2025-12-25 22:30:12.519778,78.4532464435213,69.21604046567386
265,2025-12-25 22:30:18.078248,78.46773769767154,69.28331526544935
266,2025-12-25 22:30:22.614058,78.48219470865901,69.35038709206357
267,2025-12-25 22:30:27.671492,78.49661739650462,69.4172536689037
268,2025-12-25 22:30:32.691133,78.51100563069231,69.48391275518159
269,2025-12-25 22:30:37.393253,57.99279378564707,57.99399280306916
270,2025-12-25 22:30:41.350147,57.91077087080038,57.91240641831386
271,2025-12-25 22:30:46.316702,57.828710951097584,57.830804690738475
272,2025-12-25 22:30:51.824231,57.7466288098603,57.74919235007104
273,2025-12-25 22:30:56.665020,57.66453613844154,57.66757335724933
274,2025-12-25 22:31:01.842184,57.58244212268235,57.585950978642806
275,2025-12-25 22:31:06.924743,57.50035393591601,57.50432787631626
276,2025-12-25 22:31:12.106467,57.410842805552576,57.41537378700266
277,2025-12-25 22:31:17.315468,57.328060232677295,57.33303680051279
278,2025-12-25 22:31:22.367328,57.24529662286698,57.250704353084096
279,2025-12-25 22:31:27.353984,57.162554234564006,57.16837745428838
280,2025-12-25 22:31:33.214281,57.079834649829955,57.0860568644945
281,2025-12-25 22:31:38.156366,56.99713890270044,57.00374313679713
282,2025-12-25 22:31:42.619623,56.91446758564272,56.92143665312928
283,2025-12-25 22:31:47.577801,56.8318209368943,56.83913765470198
284,2025-12-25 22:31:52.789402,78.40554284086565,68.99324855559009
285,2025-12-25 22:31:58.510579,78.4200859311389,69.06091137610494
286,2025-12-25 22:32:03.701452,78.43459523852492,69.12837988057298
287,2025-12-25 22:32:07.779147,78.4490706266566,69.19565152026406
288,2025-12-25 22:32:13.045583,78.48615821686002,69.37854132687268
289,2025-12-25 22:32:17.820286,78.5010413833134,69.44732744193605
290,2025-12-25 22:32:33.008606,78.51589051368352,69.51590306987266
291,2025-12-25 22:32:48.127211,78.53070547124238,69.58426597706959
292,2025-12-25 22:33:03.518053,78.54548612139206,69.65241399500778
293,2025-12-25 22:33:18.710225,78.56023233283064,69.72034501937856
294,2025-12-25 22:33:33.581006,78.5749439773686,69.7880570082592
295,2025-12-25 22:33:48.563762,58.505684539968115,58.50571653108689
296,2025-12-25 22:34:03.689272,58.429661368159174,58.4298689910071
297,2025-12-25 22:34:18.318091,58.35349963733346,58.35398448270883
298,2025-12-25 22:34:33.119425,58.27723870013033,58.27806861763734
299,2025-12-25 22:34:48.247789,58.200908289630014,58.202128231896715
300,2025-12-25 22:35:03.414887,58.395391636674574,58.394741887016124
301,2025-12-25 22:35:18.177098,58.355435477126036,58.3552193041087
302,2025-12-25 22:35:33.098500,58.315263566585095,58.3152429339303
303,2025-12-25 22:35:47.648631,58.274945818385284,58.27497691645138
304,2025-12-25 22:36:02.557817,58.2344772913042,58.234652098211726
305,2025-12-25 22:36:17.695042,58.19391915193752,58.1942986626758
306,2025-12-25 22:36:32.412816,58.1533154393127,58.153927588503194
307,2025-12-25 22:36:47.945015,58.11269407560055,58.11354759296627
308,2025-12-25 22:37:03.166752,58.07207282354708,58.07316487938014
309,2025-12-25 22:37:18.010204,78.6479496466639,70.18768186883247
310,2025-12-25 22:37:32.677892,78.66542400436165,70.26594853947603
311,2025-12-25 22:37:48.196240,78.68286743159224,70.3439730513793
312,2025-12-25 22:38:03.181031,78.52138061617565,69.5338234189563
313,2025-12-25 22:38:17.599362,78.53501484985853,69.59676351103433
314,2025-12-25 22:38:32.563331,78.54861394342406,69.65950548360225
315,2025-12-25 22:38:47.033543,78.56217778241648,69.7220471359895
316,2025-12-25 22:39:01.714375,78.57570625609739,69.78438633930993
317,2025-12-25 22:39:16.925133,78.58919925719303,69.84652103420927
318,2025-12-25 22:39:31.326184,58.99461188532758,58.99578619504348
319,2025-12-25 22:39:46.293375,58.904373088046924,58.90600692813463
320,2025-12-25 22:40:00.917502,58.81408612191544,58.816208916344415
321,2025-12-25 22:40:15.759828,58.72376691338599,58.72639702251015
322,2025-12-25 22:40:30.660687,58.63342832627076,58.63657543054306
323,2025-12-25 22:40:45.343334,58.54308069564117,58.54674767886334
324,2025-12-25 22:41:00.025859,58.79416770844468,58.79436586890062
325,2025-12-25 22:41:14.787927,58.74158702876367,58.742022310434976
326,2025-12-25 22:41:29.870402,58.688940548799096,58.68965542460444
327,2025-12-25 22:41:44.704884,58.63625742326951,58.63727347213676
328,2025-12-25 22:41:59.140855,58.5835581051796,58.58488303564789
329,2025-12-25 22:42:14.187457,58.53085691715642,58.532489120197425
330,2025-12-25 22:42:29.646204,58.478163776799036,58.48009542465019
331,2025-12-25 22:42:44.961119,58.42548540466963,58.42770461330101
332,2025-12-25 22:42:59.834394,78.64330133659082,70.16128249166556
333,2025-12-25 22:43:14.923470,78.6598046246993,70.23528653416705
334,2025-12-25 22:43:29.377155,78.67627534421143,70.30906314956705
335,2025-12-25 22:43:44.507077,78.69271332401287,70.38261000933011
336,2025-12-25 22:43:59.284412,78.65443416549864,70.18843720597079
337,2025-12-25 22:44:14.068206,78.66965672595103,70.25710963852003
338,2025-12-25 22:44:28.940308,78.68484471257567,70.32556117386981
339,2025-12-25 22:44:43.699557,78.69999803201297,70.39378972137266
340,2025-12-25 22:44:58.200523,78.7151165438694,70.46179322071488
341,2025-12-25 22:45:13.013084,59.705234947525334,59.70504630946202
342,2025-12-25 22:45:28.065089,59.63803925108039,59.63802706051553
343,2025-12-25 22:45:42.935663,59.570703968339764,59.57075305221482
344,2025-12-25 22:45:58.572166,59.5031963243512,59.503431559652746
345,2025-12-25 22:46:13.914328,59.43556581052903,59.436075021869925
346,2025-12-25 22:46:29.125387,59.36785123255218,59.368690502578396
347,2025-12-25 22:46:43.848075,59.30008129739328,59.30128532939157
348,2025-12-25 22:46:58.873188,59.21087899730937,59.212727383307154
349,2025-12-25 22:47:14.099393,59.14062842274289,59.142884161123284
350,2025-12-25 22:47:29.200231,59.070376088589114,59.073037441918416
351,2025-12-25 22:47:44.082604,59.00013004760193,59.00319021317019
352,2025-12-25 22:47:58.825581,58.92989633555498,58.933344821930646
353,2025-12-25 22:48:14.182730,58.85967936054974,58.86350306766018
354,2025-12-25 22:48:29.282153,58.78948225396546,58.793666302143166
355,2025-12-25 22:48:44.477881,78.62691691914587,70.07354120407047
356,2025-12-25 22:48:59.643141,78.64199932688922,70.14141856234919
357,2025-12-25 22:49:14.873568,78.65704735572649,70.20908944758833
358,2025-12-25 22:49:29.792091,78.67206088731449,70.27655141566376
359,2025-12-25 22:49:44.836019,78.68703976661801,70.34380207259014
360,2025-12-25 22:49:59.652152,78.55216016510761,69.65297096775781
361,2025-12-25 22:50:15.267803,78.56367313420992,69.7063433045183
362,2025-12-25 22:50:30.232071,78.57515059619013,69.75953665874133
363,2025-12-25 22:50:45.373538,78.58659249087461,69.81254899604698
364,2025-12-25 22:51:00.224546,59.45722360822271,59.462570758459584
365,2025-12-25 22:51:14.796996,59.34347009355792,59.34946732943794
366,2025-12-25 22:51:28.925971,59.22971976133114,59.23636203484748
367,2025-12-25 22:51:43.911619,59.115977096653815,59.12325662460659
368,2025-12-25 22:51:58.670599,59.0022462351961,59.010152707073075
369,2025-12-25 22:52:13.647908,58.888530555002106,58.8970516374241
370,2025-12-25 22:52:28.918911,58.774832787491555,58.78395454846797
371,2025-12-25 22:52:43.846615,58.66115511211418,58.67086237834296
372,2025-12-25 22:52:58.698591,58.003503366450715,58.02140006655647
373,2025-12-25 22:53:13.549763,57.8544106812495,57.87300995502722
374,2025-12-25 22:53:28.566944,57.705345181855755,57.724627883109314
375,2025-12-25 22:53:43.586233,57.55630543115957,57.57625337691393
376,2025-12-25 22:53:58.217227,57.40729169493216,57.42788663506502
377,2025-12-25 22:54:13.185154,57.25830411288092,57.27952780576583
378,2025-12-25 22:54:28.218144,78.30461384902664,68.41142028189671
379,2025-12-25 22:54:43.443707,78.31376387563049,68.454842417054
380,2025-12-25 22:54:58.474077,78.32288199139434,68.49815206004499
381,2025-12-25 22:55:13.509318,78.33196813731584,68.54134566926271
382,2025-12-25 22:55:27.730755,78.34102226376615,68.58441987586905
383,2025-12-25 22:55:42.786511,78.35004432957659,68.62737147461237
384,2025-12-25 22:55:57.786638,78.5304350579242,69.58467324773495
385,2025-12-25 22:56:12.287910,78.54345642149752,69.64438090699996
386,2025-12-25 22:56:27.155448,78.55644253336011,69.70390967835817
387,2025-12-25 22:56:42.201990,58.81802470989741,58.82377546730859
388,2025-12-25 22:56:56.997262,58.72077963425223,58.72706113437174
389,2025-12-25 22:57:12.172809,58.623551680661365,58.63035050354273
390,2025-12-25 22:57:27.105240,58.52634339214,58.53364466338285
391,2025-12-25 22:57:32.257418,58.42915669443401,58.436944480110775
392,2025-12-25 22:57:37.066795,58.33199299915396,58.340250630239375
393,2025-12-25 22:57:41.903472,58.23485329036533,58.24356362895628
394,2025-12-25 22:57:47.188454,58.137738197391236,58.146883854679466
395,2025-12-25 22:57:52.110480,58.04064805618449,58.05021157031446
396,2025-12-25 22:57:56.835624,57.99652641632749,58.005750395260115
397,2025-12-25 22:58:01.880212,57.9040433927804,57.913627866876176
