iteration,timestamp,T1,P1,ScadaCommand_P1
0,2025-12-25 18:41:04.693858,0.0,1,1.0
1,2025-12-25 18:41:09.120539,0.0,1,1.0
2,2025-12-25 18:41:14.123695,0.0,1,1.0
3,2025-12-25 18:41:19.002218,0.0,1,1.0
4,2025-12-25 18:41:24.208545,0.0,1,1.0
5,2025-12-25 18:41:28.742005,0.0,1,1.0
6,2025-12-25 18:41:33.375069,0.0,1,1.0
7,2025-12-25 18:41:38.153101,0.0,1,1.0
8,2025-12-25 18:41:42.092065,0.0,1,1.0
9,2025-12-25 18:41:46.256645,0.0,1,1.0
10,2025-12-25 18:41:50.624814,0.0,1,1.0
11,2025-12-25 18:41:55.260730,0.0,1,1.0
12,2025-12-25 18:42:00.109599,0.0,1,1.0
13,2025-12-25 18:42:05.635406,0.0,1,1.0
14,2025-12-25 18:42:10.542061,0.0,1,1.0
15,2025-12-25 18:42:15.870822,0.0,1,1.0
16,2025-12-25 18:42:20.530885,0.0,1,1.0
17,2025-12-25 18:42:25.304597,0.0,1,1.0
18,2025-12-25 18:42:31.033898,0.0,1,1.0
19,2025-12-25 18:42:35.608619,0.0,1,1.0
20,2025-12-25 18:42:40.033902,0.0,1,0.0
21,2025-12-25 18:42:44.470487,0.0,0,0.0
22,2025-12-25 18:42:49.127951,0.0,0,0.0
23,2025-12-25 18:42:54.300288,0.0,0,0.0
24,2025-12-25 18:42:58.874265,0.0,0,0.0
25,2025-12-25 18:43:03.449187,0.0,0,0.0
26,2025-12-25 18:43:07.878994,0.0,0,0.0
27,2025-12-25 18:43:12.298096,0.0,0,0.0
28,2025-12-25 18:43:16.225530,0.0,0,0.0
29,2025-12-25 18:43:21.450539,0.0,0,0.0
30,2025-12-25 18:43:26.446652,0.0,0,0.0
31,2025-12-25 18:43:31.248471,0.0,0,0.0
32,2025-12-25 18:43:35.559834,0.0,0,0.0
33,2025-12-25 18:43:40.140077,0.0,0,0.0
34,2025-12-25 18:43:44.848905,0.0,0,0.0
35,2025-12-25 18:43:49.541919,0.0,0,0.0
36,2025-12-25 18:43:54.264157,0.0,0,0.0
37,2025-12-25 18:43:58.801912,0.0,0,0.0
38,2025-12-25 18:44:03.636621,0.0,0,0.0
39,2025-12-25 18:44:08.343744,0.0,0,0.0
40,2025-12-25 18:44:13.551719,0.0,0,0.0
41,2025-12-25 18:44:18.459770,0.0,0,0.0
42,2025-12-25 18:44:23.027462,0.0,0,0.0
43,2025-12-25 18:44:27.142854,0.0,0,0.0
44,2025-12-25 18:44:31.044721,0.0,0,0.0
45,2025-12-25 18:44:35.813136,0.0,0,0.0
46,2025-12-25 18:44:40.487121,0.0,0,0.0
47,2025-12-25 18:44:45.566372,0.0,0,0.0
48,2025-12-25 18:44:50.183488,0.0,0,0.0
49,2025-12-25 18:44:54.745571,0.0,0,0.0
50,2025-12-25 18:44:59.902385,0.0,0,0.0
51,2025-12-25 18:45:04.254424,0.0,0,0.0
52,2025-12-25 18:45:08.325977,0.0,0,0.0
53,2025-12-25 18:45:12.910470,0.0,0,1.0
54,2025-12-25 18:45:17.415403,0.0,1,1.0
55,2025-12-25 18:45:21.876707,0.0,1,1.0
56,2025-12-25 18:45:26.663451,0.0,1,1.0
57,2025-12-25 18:45:31.930931,0.0,1,1.0
58,2025-12-25 18:45:36.992108,0.0,1,1.0
59,2025-12-25 18:45:41.805728,0.0,1,1.0
60,2025-12-25 18:45:46.556442,0.0,1,1.0
61,2025-12-25 18:45:50.804742,0.0,1,0.0
62,2025-12-25 18:45:55.864228,0.0,0,0.0
63,2025-12-25 18:46:00.550701,0.0,0,0.0
64,2025-12-25 18:46:05.657498,0.0,0,0.0
65,2025-12-25 18:46:10.039559,0.0,0,0.0
66,2025-12-25 18:46:14.806979,0.0,0,0.0
67,2025-12-25 18:46:19.465384,0.0,0,0.0
68,2025-12-25 18:46:24.458510,0.0,0,0.0
69,2025-12-25 18:46:29.356187,0.0,0,0.0
70,2025-12-25 18:46:33.814822,0.0,0,0.0
71,2025-12-25 18:46:38.707912,0.0,0,0.0
72,2025-12-25 18:46:42.892870,0.0,0,0.0
73,2025-12-25 18:46:47.626052,0.0,0,0.0
74,2025-12-25 18:46:52.551981,0.0,0,0.0
75,2025-12-25 18:46:57.175514,0.0,0,1.0
76,2025-12-25 18:47:01.296119,0.0,1,1.0
77,2025-12-25 18:47:06.331767,0.0,1,1.0
78,2025-12-25 18:47:11.148243,0.0,1,1.0
