iteration,timestamp,P79,T41,T42,P1,J2,J13,V1F,V2F
50.0,2024-12-25 12:55:41.505797,0.0,6.255008220672607,6.272493839263916,0.0,57.54924774169922,57.567447662353516,-1.9951101541519165,18.778915405273438
51.0,2024-12-25 12:55:47.855939,0.0,6.202630519866943,6.173836708068848,0.0,57.4969367980957,57.518577575683594,-1.5121171474456787,19.262136459350586
52.0,2024-12-25 12:55:55.925961,0.0,6.100121974945068,6.123635768890381,0.0,57.44550704956055,57.468788146972656,-1.2937499284744263,19.262136459350586
53.0,2024-12-25 12:56:04.809767,0.0,6.04927921295166,6.073230266571045,0.0,57.394474029541016,57.41858673095703,-1.2937499284744263,19.48061752319336
54.0,2024-12-25 12:56:12.988621,0.0,5.998540878295898,6.0227203369140625,0.0,57.394474029541016,57.41858673095703,-1.186053991317749,19.643417358398438
55.0,2024-12-25 12:56:21.086627,0.0,6.3982086181640625,6.020880699157715,0.0,57.34363555908203,57.36818313598633,439.1373596191406,-6.014888763427734
56.0,2024-12-25 12:56:29.141826,0.0,6.3982086181640625,6.020880699157715,1.0,57.9127311706543,57.31589126586914,410.2523193359375,-18.630380630493164
57.0,2024-12-25 12:56:37.256620,0.0,6.756524085998535,6.080458164215088,1.0,58.24034118652344,57.33799743652344,387.8759460449219,-26.752098083496094
58.0,2024-12-25 12:56:44.287020,0.0,6.941765308380127,6.121613025665283,0.0,58.35896682739258,57.375492095947266,-49.44646453857422,-28.68415641784668
59.0,2024-12-25 12:56:52.292405,0.0,6.807740211486816,6.154390335083008,0.0,58.219364166259766,57.41663360595703,-45.04046630859375,-28.68415641784668
60.0,2024-12-25 12:57:00.403656,0.0,6.682116985321045,6.178765296936035,0.0,58.08795166015625,57.44940185546875,-45.04046630859375,-24.26680564880371
61.0,2024-12-25 12:57:08.492647,0.0,6.53028678894043,6.172049045562744,0.0,58.08795166015625,57.44940185546875,-40.61052703857422,-7.3976616859436035
62.0,2024-12-25 12:57:16.684700,0.0,6.387854099273682,6.155935764312744,0.0,57.96018981933594,57.47376251220703,-34.97475051879883,-2.4433586597442627
63.0,2024-12-25 12:57:24.691618,0.0,6.255192756652832,6.155935764312744,0.0,57.671512603759766,57.45092010498047,-29.82282829284668,2.70147705078125
64.0,2024-12-25 12:57:32.821993,0.0,6.255192756652832,6.1300506591796875,0.0,57.541473388671875,57.42502212524414,-24.286823272705078,8.242371559143066
65.0,2024-12-25 12:57:39.080904,0.0,6.133031368255615,6.044775485992432,0.0,57.4220085144043,57.38861846923828,-17.694019317626953,14.83545970916748
66.0,2024-12-25 12:57:47.183011,0.0,5.9374470710754395,5.9721574783325195,0.0,57.31616973876953,57.33967971801758,-5.1849141120910645,14.83545970916748
67.0,2024-12-25 12:57:55.604823,0.0,6.3076863288879395,5.946073055267334,1.0,57.48548126220703,57.26714324951172,439.59344482421875,27.34641456604004
68.0,2024-12-25 12:58:03.844049,0.0,6.637165069580078,5.944369316101074,1.0,57.48548126220703,57.26714324951172,439.59344482421875,2.8113749027252197
69.0,2024-12-25 12:58:11.853932,0.0,6.937136173248291,5.944369316101074,1.0,57.81250762939453,57.24107360839844,390.1943664550781,-18.21382713317871
70.0,2024-12-25 12:58:19.937927,0.0,6.937136173248291,5.95816707611084,1.0,58.39048385620117,57.25318145751953,372.0169677734375,-24.31963539123535
71.0,2024-12-25 12:58:28.053364,0.0,7.212597846984863,6.011466979980469,0.0,58.4780158996582,57.278560638427734,-58.1592903137207,-25.660552978515625
72.0,2024-12-25 12:58:35.546842,0.0,6.848561763763428,6.030488967895508,0.0,58.295108795166016,57.30647659301758,-53.49966812133789,-20.967985153198242
73.0,2024-12-25 12:58:43.609335,0.0,6.675064563751221,6.037353992462158,0.0,58.120113372802734,57.32548904418945,-49.30748748779297,-20.967985153198242
74.0,2024-12-25 12:58:51.522906,0.0,6.510717868804932,6.035068035125732,0.0,57.949886322021484,57.33235549926758,-44.48262023925781,-15.116310119628906
75.0,2024-12-25 12:58:59.575581,0.0,6.355686187744141,6.023467540740967,0.0,57.78863525390625,57.3300666809082,-44.48262023925781,-10.291487693786621
76.0,2024-12-25 12:59:07.521729,0.0,6.210230827331543,6.00229024887085,0.0,57.78863525390625,57.3300666809082,-39.57149887084961,-0.33210116624832153
77.0,2024-12-25 12:59:15.598003,0.0,6.074808120727539,5.971080780029297,0.0,57.63653564453125,57.318458557128906,-29.23284912109375,4.955641269683838
78.0,2024-12-25 12:59:23.762048,0.0,6.074808120727539,5.971080780029297,0.0,57.361183166503906,57.26604461669922,-23.450883865356445,10.73757553100586
79.0,2024-12-25 12:59:32.450701,0.0,5.950351715087891,5.903791904449463,1.0,57.49113082885742,57.22389221191406,436.5994567871094,1.7418071031570435
80.0,2024-12-25 12:59:39.207061,0.0,6.633531093597412,5.901244640350342,1.0,57.81156921386719,57.19879150390625,409.71270751953125,-10.15372371673584
81.0,2024-12-25 12:59:47.344769,0.0,6.92722225189209,5.913561820983887,1.0,58.10606384277344,57.19624710083008,389.0613708496094,-10.15372371673584
82.0,2024-12-25 12:59:55.450357,0.0,7.197015762329102,5.937105655670166,1.0,58.377967834472656,57.20857238769531,389.0613708496094,-17.991008758544922
83.0,2024-12-25 13:00:03.465641,0.0,7.004433631896973,5.96305513381958,1.0,58.377967834472656,57.20857238769531,371.3116455078125,-25.178855895996094
84.0,2024-12-25 13:00:11.489714,0.0,6.82081937789917,5.96305513381958,0.0,58.2721061706543,57.258060455322266,-54.64178466796875,-20.45067596435547
85.0,2024-12-25 13:00:19.572187,0.0,6.82081937789917,5.980037212371826,0.0,58.08401870727539,57.275028228759766,-54.75859832763672,-5.329872131347656
86.0,2024-12-25 13:00:27.622788,0.0,6.601346492767334,5.927221775054932,0.0,57.86865997314453,57.25360107421875,-49.493492126464844,-0.06587611883878708
87.0,2024-12-25 13:00:34.982677,0.0,6.192669868469238,5.885524272918701,0.0,57.66313934326172,57.22218704223633,-44.06429672241211,5.361560344696045
88.0,2024-12-25 13:00:43.104702,0.0,6.0042805671691895,5.8330254554748535,0.0,57.467803955078125,57.18047332763672,-38.36967086791992,11.056131362915039
89.0,2024-12-25 13:00:51.004924,0.0,5.8276262283325195,5.768792152404785,0.0,57.283241271972656,57.12794876098633,-32.18257141113281,11.056131362915039
90.0,2024-12-25 13:00:58.935867,0.0,6.148507595062256,5.716397285461426,1.0,57.35240173339844,57.06373977661133,-32.18257141113281,17.243335723876953
91.0,2024-12-25 13:01:07.126886,0.0,6.433563709259033,5.685565948486328,1.0,57.35240173339844,57.06373977661133,437.115478515625,-0.36630967259407043
92.0,2024-12-25 13:01:15.434833,0.0,6.691488742828369,5.685565948486328,1.0,57.896236419677734,56.980560302734375,392.9664001464844,-7.976726531982422
93.0,2024-12-25 13:01:24.048011,0.0,6.691488742828369,5.669172763824463,1.0,58.13450622558594,56.96417236328125,376.8011169433594,-13.77508544921875
94.0,2024-12-25 13:01:32.081515,0.0,6.927313327789307,5.667212009429932,1.0,58.354278564453125,56.95877456665039,362.5814514160156,-18.432254791259766
95.0,2024-12-25 13:01:39.033958,0.0,6.8983354568481445,5.672051906585693,0.0,58.39520263671875,56.96221160888672,-68.59700775146484,-19.172653198242188
96.0,2024-12-25 13:01:46.940918,0.0,6.66216516494751,5.667335033416748,0.0,58.15407180786133,56.9670524597168,-63.56267166137695,-19.172653198242188
97.0,2024-12-25 13:01:54.927973,0.0,6.434061527252197,5.651898384094238,0.0,58.15407180786133,56.9670524597168,-63.56267166137695,-14.133563041687012
98.0,2024-12-25 13:02:03.332774,0.0,6.215816020965576,5.626604080200195,0.0,57.9219970703125,56.96232986450195,-53.440486907958984,-3.467682123184204
99.0,2024-12-25 13:02:11.267735,0.0,6.007663726806641,5.626604080200195,0.0,57.698158264160156,56.94688415527344,-48.11860275268555,1.85206139087677
100.0,2024-12-25 13:02:19.260385,0.0,6.007663726806641,5.591216564178467,0.0,57.279823303222656,56.88617706298828,-42.606483459472656,7.363676071166992
101.0,2024-12-25 13:02:27.587003,0.0,6.117527484893799,5.505182266235352,1.0,57.32177734375,56.8403434753418,431.3870544433594,7.363676071166992
102.0,2024-12-25 13:02:35.628280,0.0,6.393999099731445,5.482210159301758,1.0,57.32177734375,56.8403434753418,431.3870544433594,4.384917736053467
103.0,2024-12-25 13:02:43.749011,0.0,6.645394325256348,5.471776485443115,1.0,57.598419189453125,56.8001708984375,391.04052734375,-11.302637100219727
104.0,2024-12-25 13:02:51.733900,0.0,6.876049995422363,5.471776485443115,1.0,58.084747314453125,56.76677703857422,375.6891784667969,-16.50762367248535
105.0,2024-12-25 13:02:59.726241,0.0,6.876049995422363,5.47121524810791,1.0,58.30031204223633,56.76621627807617,362.0527648925781,-20.76453399658203
106.0,2024-12-25 13:03:07.183892,0.0,7.285058975219727,5.4929914474487305,1.0,58.500118255615234,56.77373123168945,349.7991027832031,-24.324647903442383
107.0,2024-12-25 13:03:15.317746,0.0,7.467153072357178,5.5129852294921875,1.0,58.68571090698242,56.788002014160156,338.702880859375,-24.324647903442383
108.0,2024-12-25 13:03:23.494843,0.0,7.636289119720459,5.537888526916504,1.0,58.85842514038086,56.80799865722656,328.5995788574219,-27.34569549560547
109.0,2024-12-25 13:03:31.630010,0.0,7.830112934112549,5.591218948364258,1.0,58.85842514038086,56.80799865722656,328.5995788574219,-29.934329986572266
110.0,2024-12-25 13:03:39.660858,0.0,8.011343955993652,5.648523330688477,1.0,59.03040313720703,56.832942962646484,312.74835205078125,-42.799957275390625
111.0,2024-12-25 13:03:47.656871,0.0,8.181068420410156,5.648523330688477,1.0,59.38884735107422,56.9435920715332,303.39642333984375,-44.604087829589844
112.0,2024-12-25 13:03:55.552186,0.0,8.181068420410156,5.7092485427856445,1.0,59.55175018310547,57.00432205200195,294.7541809082031,-46.15855026245117
113.0,2024-12-25 13:04:02.566015,0.0,8.489762306213379,5.8391337394714355,1.0,59.70491409301758,57.0680046081543,286.752197265625,-47.4965705871582
