iteration,timestamp,T1
0,2025-12-25 20:04:08.630476,0.0
1,2025-12-25 20:04:12.990144,3.25229337088512
2,2025-12-25 20:04:17.653869,3.452766688343929
3,2025-12-25 20:04:23.556549,3.6524165585764607
4,2025-12-25 20:04:29.069959,3.8512396142947156
5,2025-12-25 20:04:34.608988,4.049232519416629
6,2025-12-25 20:04:40.379049,4.143534294649669
7,2025-12-25 20:04:46.388995,4.341143258694445
8,2025-12-25 20:04:52.193967,4.537894372785722
9,2025-12-25 20:04:57.956081,4.733784647992774
10,2025-12-25 20:05:04.100306,4.928811087054502
11,2025-12-25 20:05:10.056373,5.122970727114138
12,2025-12-25 20:05:15.467286,5.218615510290823
13,2025-12-25 20:05:20.998525,5.42883262586166
14,2025-12-25 20:05:26.775752,5.638011378837428
15,2025-12-25 20:05:32.748162,5.846150068053262
16,2025-12-25 20:05:39.346421,6.05324698529907
17,2025-12-25 20:05:45.282065,6.259300454221185
18,2025-12-25 20:05:51.529911,6.372805626058735
19,2025-12-25 20:05:57.358692,6.487678127832661
20,2025-12-25 20:06:02.926819,6.60394490431484
21,2025-12-25 20:06:09.199269,6.593562637202342
22,2025-12-25 20:06:15.288991,6.580923663945278
23,2025-12-25 20:06:20.921347,6.566135936136672
24,2025-12-25 20:06:27.155591,6.549307170017985
25,2025-12-25 20:06:32.101179,6.518233767246863
26,2025-12-25 20:06:37.947031,6.48569317336372
27,2025-12-25 20:06:43.961585,6.451770195772368
28,2025-12-25 20:06:49.352930,6.4165477664445785
29,2025-12-25 20:06:55.103056,6.380107139610656
30,2025-12-25 20:07:00.754197,6.342526882151636
31,2025-12-25 20:07:07.114688,6.303888309146984
32,2025-12-25 20:07:12.067528,6.264271563991687
33,2025-12-25 20:07:18.122646,6.2237519506404295
34,2025-12-25 20:07:24.611541,6.182400247778206
35,2025-12-25 20:07:30.503272,6.140282872976122
36,2025-12-25 20:07:36.138546,6.097462018629472
37,2025-12-25 20:07:42.433281,6.073948637607745
38,2025-12-25 20:07:48.238624,6.27964301616855
39,2025-12-25 20:07:54.480975,6.253271442719069
40,2025-12-25 20:07:59.740925,6.226035579363763
41,2025-12-25 20:08:05.389247,6.198031349061672
42,2025-12-25 20:08:11.702596,6.1693462307247415
43,2025-12-25 20:08:17.586462,6.140059634929705
44,2025-12-25 20:08:23.910535,6.1102432907236235
45,2025-12-25 20:08:29.699703,6.079961671249192
46,2025-12-25 20:08:34.618335,6.049272455302347
47,2025-12-25 20:08:40.054054,6.018227014826427
48,2025-12-25 20:08:45.573960,5.986870916225814
49,2025-12-25 20:08:51.276064,5.925892510289756
50,2025-12-25 20:08:57.230987,5.86495575718735
51,2025-12-25 20:09:03.883658,5.804057044696673
52,2025-12-25 20:09:09.820399,5.743193089667668
53,2025-12-25 20:09:15.071830,5.682360895072145
54,2025-12-25 20:09:20.739836,5.62155772461735
55,2025-12-25 20:09:26.209194,5.5607810796815915
56,2025-12-25 20:09:32.340490,5.500028678351336
57,2025-12-25 20:09:38.044711,5.439298436361698
58,2025-12-25 20:09:43.616669,5.378588449757223
59,2025-12-25 20:09:48.976925,5.563708188397422
60,2025-12-25 20:09:54.649963,5.747605131657905
61,2025-12-25 20:09:59.878492,5.900484945522797
62,2025-12-25 20:10:05.850833,6.052328706226922
63,2025-12-25 20:10:11.532369,6.203146167405664
64,2025-12-25 20:10:17.229432,6.10337049287035
