iteration,timestamp,T2,P2,ScadaCommand_P2
0,2025-12-25 20:54:54.506996,0.0,1,1.0
1,2025-12-25 20:54:59.181520,0.0,1,1.0
2,2025-12-25 20:55:04.432055,0.0,1,1.0
3,2025-12-25 20:55:09.583315,0.0,1,1.0
4,2025-12-25 20:55:14.429810,0.0,1,1.0
5,2025-12-25 20:55:18.882756,0.0,1,1.0
6,2025-12-25 20:55:23.556847,0.0,1,1.0
7,2025-12-25 20:55:28.297176,0.0,1,1.0
8,2025-12-25 20:55:32.686480,0.0,1,1.0
9,2025-12-25 20:55:37.420142,0.0,1,1.0
10,2025-12-25 20:55:42.479788,0.0,1,1.0
11,2025-12-25 20:55:47.495651,0.0,1,1.0
12,2025-12-25 20:55:52.662238,0.0,1,1.0
13,2025-12-25 20:55:57.641059,0.0,1,1.0
14,2025-12-25 20:56:02.552377,0.0,1,1.0
15,2025-12-25 20:56:08.146472,0.0,1,1.0
16,2025-12-25 20:56:12.787889,0.0,1,1.0
17,2025-12-25 20:56:17.960084,0.0,1,1.0
18,2025-12-25 20:56:22.753517,0.0,1,0.0
19,2025-12-25 20:56:27.893595,0.0,0,0.0
20,2025-12-25 20:56:32.929383,0.0,0,0.0
21,2025-12-25 20:56:38.072327,0.0,0,0.0
22,2025-12-25 20:56:43.889349,0.0,0,0.0
23,2025-12-25 20:56:50.158415,0.0,0,0.0
24,2025-12-25 20:56:55.509405,0.0,0,0.0
25,2025-12-25 20:57:00.849059,0.0,0,0.0
26,2025-12-25 20:57:06.071587,0.0,0,0.0
27,2025-12-25 20:57:11.884334,0.0,0,0.0
28,2025-12-25 20:57:17.226089,0.0,0,0.0
29,2025-12-25 20:57:22.706312,0.0,0,0.0
30,2025-12-25 20:57:27.950965,0.0,0,0.0
31,2025-12-25 20:57:33.328182,0.0,0,0.0
32,2025-12-25 20:57:38.472871,0.0,0,0.0
33,2025-12-25 20:57:45.096927,0.0,0,0.0
34,2025-12-25 20:57:50.630176,0.0,0,0.0
35,2025-12-25 20:57:56.669962,0.0,0,0.0
36,2025-12-25 20:58:02.328023,0.0,0,0.0
37,2025-12-25 20:58:07.550126,0.0,0,0.0
38,2025-12-25 20:58:12.736328,0.0,0,0.0
39,2025-12-25 20:58:18.315221,0.0,0,0.0
40,2025-12-25 20:58:23.100350,0.0,0,0.0
41,2025-12-25 20:58:27.657052,0.0,0,0.0
42,2025-12-25 20:58:32.931473,0.0,0,0.0
43,2025-12-25 20:58:38.092948,0.0,0,0.0
44,2025-12-25 20:58:43.439350,0.0,0,0.0
45,2025-12-25 20:58:50.251585,0.0,0,0.0
46,2025-12-25 20:58:55.624292,0.0,0,0.0
47,2025-12-25 20:59:00.469099,0.0,0,0.0
48,2025-12-25 20:59:05.609299,0.0,0,0.0
49,2025-12-25 20:59:10.948185,0.0,0,0.0
50,2025-12-25 20:59:15.583237,0.0,0,0.0
51,2025-12-25 20:59:22.037068,0.0,0,0.0
52,2025-12-25 20:59:27.376403,0.0,0,0.0
53,2025-12-25 20:59:32.921660,0.0,0,0.0
54,2025-12-25 20:59:38.791825,0.0,0,0.0
55,2025-12-25 20:59:43.157634,0.0,0,0.0
56,2025-12-25 20:59:48.455295,0.0,0,0.0
57,2025-12-25 20:59:53.671022,0.0,0,0.0
58,2025-12-25 20:59:59.503038,0.0,0,0.0
59,2025-12-25 21:00:04.753349,0.0,0,0.0
60,2025-12-25 21:00:10.031072,0.0,0,0.0
61,2025-12-25 21:00:15.517690,0.0,0,0.0
62,2025-12-25 21:00:20.992134,0.0,0,0.0
63,2025-12-25 21:00:26.323221,0.0,0,0.0
64,2025-12-25 21:00:31.507679,0.0,0,0.0
65,2025-12-25 21:00:36.318133,0.0,0,0.0
66,2025-12-25 21:00:41.479526,0.0,0,0.0
67,2025-12-25 21:00:47.301419,0.0,0,0.0
68,2025-12-25 21:00:52.414057,0.0,0,0.0
69,2025-12-25 21:00:57.222061,0.0,0,0.0
70,2025-12-25 21:01:01.809476,0.0,0,0.0
71,2025-12-25 21:01:07.461788,0.0,0,0.0
72,2025-12-25 21:01:12.701217,0.0,0,0.0
73,2025-12-25 21:01:18.321262,0.0,0,0.0
74,2025-12-25 21:01:23.167134,0.0,0,0.0
75,2025-12-25 21:01:28.462297,0.0,0,0.0
76,2025-12-25 21:01:33.340336,0.0,0,0.0
77,2025-12-25 21:01:38.509164,0.0,0,0.0
78,2025-12-25 21:01:43.083171,0.0,0,0.0
79,2025-12-25 21:01:49.543643,0.0,0,0.0
80,2025-12-25 21:01:55.169390,0.0,0,0.0
81,2025-12-25 21:01:59.858923,0.0,0,0.0
82,2025-12-25 21:02:05.129065,0.0,0,0.0
83,2025-12-25 21:02:09.610554,0.0,0,0.0
84,2025-12-25 21:02:14.575946,0.0,0,0.0
85,2025-12-25 21:02:19.993441,0.0,0,0.0
86,2025-12-25 21:02:25.102349,0.0,0,0.0
87,2025-12-25 21:02:30.694160,0.0,0,0.0
88,2025-12-25 21:02:35.415081,0.0,0,0.0
89,2025-12-25 21:02:40.462066,0.0,0,0.0
90,2025-12-25 21:02:45.684251,0.0,0,0.0
91,2025-12-25 21:02:51.474397,0.0,0,0.0
92,2025-12-25 21:02:57.147476,0.0,0,0.0
93,2025-12-25 21:03:02.119254,0.0,0,0.0
94,2025-12-25 21:03:06.539968,0.0,0,0.0
95,2025-12-25 21:03:12.095027,0.0,0,0.0
96,2025-12-25 21:03:17.310102,0.0,0,0.0
97,2025-12-25 21:03:22.775289,0.0,0,0.0
98,2025-12-25 21:03:27.795854,0.0,0,0.0
99,2025-12-25 21:03:32.749408,0.0,0,0.0
100,2025-12-25 21:03:37.900126,0.0,0,0.0
101,2025-12-25 21:03:42.980194,0.0,0,0.0
102,2025-12-25 21:03:48.193382,0.0,0,0.0
103,2025-12-25 21:03:53.578271,0.0,0,0.0
104,2025-12-25 21:03:59.988436,0.0,0,0.0
105,2025-12-25 21:04:05.988014,0.0,0,0.0
106,2025-12-25 21:04:12.457168,0.0,0,0.0
107,2025-12-25 21:04:17.595386,0.0,0,0.0
108,2025-12-25 21:04:22.718163,0.0,0,0.0
109,2025-12-25 21:04:27.946144,0.0,0,0.0
110,2025-12-25 21:04:33.023193,0.0,0,0.0
111,2025-12-25 21:04:38.703119,0.0,0,0.0
112,2025-12-25 21:04:43.895628,0.0,0,0.0
113,2025-12-25 21:04:49.303641,0.0,0,0.0
114,2025-12-25 21:04:54.421396,0.0,0,0.0
115,2025-12-25 21:04:59.770109,0.0,0,0.0
116,2025-12-25 21:05:05.548084,0.0,0,0.0
117,2025-12-25 21:05:11.307136,0.0,0,0.0
118,2025-12-25 21:05:17.052575,0.0,0,0.0
119,2025-12-25 21:05:22.823560,0.0,0,0.0
120,2025-12-25 21:05:27.755260,0.0,0,0.0
121,2025-12-25 21:05:33.302979,0.0,0,0.0
122,2025-12-25 21:05:38.378554,0.0,0,0.0
123,2025-12-25 21:05:43.749899,0.0,0,0.0
124,2025-12-25 21:05:49.102988,0.0,0,0.0
125,2025-12-25 21:05:55.038588,0.0,0,0.0
126,2025-12-25 21:06:00.149429,0.0,0,0.0
127,2025-12-25 21:06:05.500608,0.0,0,0.0
128,2025-12-25 21:06:10.852091,0.0,0,0.0
129,2025-12-25 21:06:16.198153,0.0,0,0.0
130,2025-12-25 21:06:21.912301,0.0,0,0.0
131,2025-12-25 21:06:27.795943,0.0,0,0.0
132,2025-12-25 21:06:33.491703,0.0,0,0.0
133,2025-12-25 21:06:38.867959,0.0,0,0.0
134,2025-12-25 21:06:43.793489,0.0,0,0.0
135,2025-12-25 21:06:48.517498,0.0,0,0.0
136,2025-12-25 21:06:53.321961,0.0,0,0.0
137,2025-12-25 21:06:57.413008,0.0,0,0.0
138,2025-12-25 21:07:02.582282,0.0,0,0.0
139,2025-12-25 21:07:07.038171,0.0,0,0.0
140,2025-12-25 21:07:12.747218,0.0,0,0.0
141,2025-12-25 21:07:17.761289,0.0,0,0.0
142,2025-12-25 21:07:22.857734,0.0,0,0.0
143,2025-12-25 21:07:28.097182,0.0,0,0.0
144,2025-12-25 21:07:33.133184,0.0,0,0.0
145,2025-12-25 21:07:37.852963,0.0,0,0.0
146,2025-12-25 21:07:43.197267,0.0,0,0.0
147,2025-12-25 21:07:48.234055,0.0,0,0.0
148,2025-12-25 21:07:53.325244,0.0,0,0.0
149,2025-12-25 21:07:58.412928,0.0,0,0.0
150,2025-12-25 21:08:03.557340,0.0,0,0.0
151,2025-12-25 21:08:08.290284,0.0,0,0.0
152,2025-12-25 21:08:13.763259,0.0,0,0.0
153,2025-12-25 21:08:19.196235,0.0,0,0.0
154,2025-12-25 21:08:24.142133,0.0,0,0.0
155,2025-12-25 21:08:29.185360,0.0,0,0.0
156,2025-12-25 21:08:35.022178,0.0,0,0.0
157,2025-12-25 21:08:40.344652,0.0,0,0.0
158,2025-12-25 21:08:45.275185,0.0,0,0.0
159,2025-12-25 21:08:50.657265,0.0,0,0.0
160,2025-12-25 21:08:55.546408,0.0,0,0.0
161,2025-12-25 21:09:00.516961,0.0,0,0.0
162,2025-12-25 21:09:05.366764,0.0,0,0.0
163,2025-12-25 21:09:10.228007,0.0,0,0.0
164,2025-12-25 21:09:15.674380,0.0,0,0.0
165,2025-12-25 21:09:21.169868,0.0,0,0.0
166,2025-12-25 21:09:26.380425,0.0,0,0.0
167,2025-12-25 21:09:31.320312,0.0,0,0.0
168,2025-12-25 21:09:37.007868,0.0,0,0.0
