J1,P1F,V1F,P1,T1
67.18987301298844,319.3050724016267,191.40442425509718,1,6.305338382720947
67.37240269762822,309.6844991956988,191.18859790864917,1,6.33092737197876
67.38510243994989,309.0151351909176,190.72046809469612,1,6.3907246589660645
67.3977425026013,308.3489167163417,190.25546737452714,1,6.449952602386475
67.41032256294629,307.68586077712405,189.79353780196107,1,6.5086259841918945
67.41032256294629,307.68586077712405,189.79353780196107,1,6.5086259841918945
67.42284271269571,307.0259625394695,189.33462722543482,1,6.5667572021484375
67.43530338106594,306.3691993807138,188.87868349338532,1,6.62436056137085
67.44770401648468,305.7156003725226,188.42567183810388,1,6.6814470291137695
67.46004505533006,305.065142514758,187.97554010802742,1,6.738028526306152
67.47232653140422,304.4178240258146,187.52824194621098,1,6.794116020202637
67.48454851278846,303.7736413173389,187.08373679032775,1,6.849719524383545
67.49671100366908,303.1325941686827,186.64199566728712,1,6.904849529266357
67.50881439906723,302.49466175950795,186.2029548362898,1,6.959514617919922
67.63458977135011,295.86543222383955,185.37008857947512,1,7.013724327087402
57.853227693981474,0.0,-10.748726879228343,0,7.088000297546387
57.76540906682877,0.0,-10.632188416934696,0,6.996382236480713
57.677611066126005,0.0,-10.523481381028432,0,6.905056476593018
57.58983504739378,0.0,-10.4220465908611,0,6.814003944396973
57.50208268578504,0.0,-10.327356736183901,0,6.72320556640625
57.414354508258874,0.0,-10.23895404216546,0,6.6326446533203125
57.32665108346885,0.0,-10.156380733974402,0,6.542304992675781
57.23897241716072,0.0,-10.079242777578656,0,6.45217227935791
57.15131858775996,0.0,-10.007157728182392,0,6.362232208251953
57.063688962110085,0.0,-9.939792395243785,0,6.272472381591797
56.97608341723145,0.0,-9.876807793602893,0,6.1828813552856445
56.76676060786719,0.0,-11.113089569221302,0,6.093447685241699
56.668535644156584,0.0,-11.05097705760727,0,5.99306583404541
67.33772283260063,311.51236725413503,194.38691420077703,1,5.892839431762695
67.35290073972894,310.71238687325274,193.8227096184164,1,5.966672897338867
67.36801414599668,309.91580613255456,193.2620455477263,1,6.039792060852051
67.38306331354782,309.1226112152467,192.7048930156161,1,6.112213134765625
67.39804761741243,308.33283506155425,192.15120566514088,1,6.183952331542969
67.41296685280679,307.5464884649937,191.60093713935566,1,6.2550249099731445
67.42782100812546,306.7635720372499,191.05402949207928,1,6.325445175170898
67.44260996563006,305.98409198394677,190.51045954483925,1,6.395226955413818
67.45733375179202,305.20804690985835,189.97018094069062,1,6.464383125305176
67.47199222054343,304.43544451377073,189.4331299388341,1,6.532926082611084
67.54752838413856,300.45416775324844,188.62366234998262,1,6.600868225097656
70.92029744838106,122.6859775913623,71.77806791219155,1,10.071045875549316
-8.491584139846965e-10,0.0,0.00973640709389656,0,10.006233215332031
61.02840040741359,0.0,-6.421395884785852,0,10.006232261657715
61.02840040741359,0.0,-6.421395884785852,0,10.006232261657715
-8.57674081089499e-10,0.0,0.009729163821248221,0,9.941349029541016
59.94967584451162,0.0,-27.91199750731721,0,9.876401901245117
59.94967584451162,0.0,-27.91199750731721,0,9.876401901245117
60.66542129006733,0.0,-6.80790850253743,0,9.744999885559082
60.58521812150524,0.0,-6.907975762828755,0,9.66744327545166
60.504921623809885,0.0,-7.001784835551916,0,9.589640617370605
60.504921623809885,0.0,-7.001784835551916,0,9.589640617370605
60.42453922748864,0.0,-7.089712370884627,0,9.51160717010498
60.34407824727778,0.0,-7.172111840532125,0,9.433356285095215
60.34407824727778,0.0,-7.172111840532125,0,9.433356285095215
60.26354515170042,0.0,-7.249304845799998,0,9.354902267456055
60.26354515170042,0.0,-7.249304845799998,0,9.354902267456055
60.18294577691144,0.0,-7.321612987993831,0,9.276257514953613
60.18294577691144,0.0,-7.321612987993831,0,9.276257514953613
60.102285616143426,0.0,-7.389325998019558,0,9.19743537902832
60.021569406218624,0.0,-7.452727812164994,0,9.118444442749023
59.94080173342426,0.0,-7.512082085554539,0,9.039298057556152
59.85998672495186,0.0,-7.567637986767295,0,8.960004806518555
59.77912820006687,0.0,-7.619633095146128,0,8.880573272705078
59.69084889688589,0.0,-7.767071358557587,0,8.801013946533203
59.60917693287369,0.0,-7.810643989500932,0,8.720555305480957
59.527472373731634,0.0,-7.851423614511077,0,8.639988899230957
59.44573805818783,0.0,-7.889589866749702,0,8.559321403503418
59.36397594767831,0.0,-7.925299200906011,0,8.478558540344238
59.28218821842689,0.0,-7.9587022770510885,0,8.39770793914795
59.20037768599678,0.0,-7.98995265256508,0,8.31677532196045
59.11854430818477,0.0,-8.019183603664715,0,8.235764503479004
59.03669063558565,0.0,-8.046525509257663,0,8.154681205749512
58.954818082955086,0.0,-8.072105850942535,0,8.073530197143555
58.87292820429035,0.0,-8.09601444530017,0,7.992315769195557
58.79102201166656,0.0,-8.11838167123824,0,7.911042213439941
58.77258105428724,0.0,-7.282027054316131,0,7.829713344573975
58.697129969087285,0.0,-7.317206180914582,0,7.755182266235352
58.62165386606635,0.0,-7.3499631571394275,0,7.6805644035339355
58.62165386606635,0.0,-7.3499631571394275,0,7.6805644035339355
58.5461544800577,0.0,-7.380454437679873,0,7.605865478515625
58.470634644842455,0.0,-7.408824887988885,0,7.53109073638916
58.395094174883965,0.0,-7.435242551991905,0,7.4562458992004395
58.395094174883965,0.0,-7.435242551991905,0,7.4562458992004395
58.31953565778845,0.0,-7.459829116669425,0,7.381335735321045
58.24396040994425,0.0,-7.4827062690019375,0,7.306364059448242
58.168369736583436,0.0,-7.5039927986608745,0,7.2313361167907715
58.09276498543252,0.0,-7.523798803390491,0,7.15625524520874
58.01714694918563,0.0,-7.542222791698805,0,7.081125259399414
57.941516937158525,0.0,-7.559360374784774,0,7.0059494972229
58.136615649786705,0.0,-2.4526996003260138,0,6.930731296539307
58.09796329875601,0.0,-2.643678624281165,0,6.894606590270996
58.05906895116174,0.0,-2.8141765704958743,0,6.858015537261963
58.019970505685464,0.0,-2.9661491225851933,0,6.82100772857666
57.980699931615895,0.0,-3.101421585256503,0,6.783627510070801
57.94128394280817,0.0,-3.221691781618574,0,6.74591588973999
57.90174503006667,0.0,-3.3284779016184984,0,6.707908630371094
57.86210180864492,0.0,-3.4232112159315875,0,6.669638633728027
57.82237026261546,0.0,-3.5071549513077116,0,6.6311354637146
57.78256359831461,0.0,-3.5814883125340202,0,6.5924248695373535
57.74269289585466,0.0,-3.647245638944696,0,6.553531646728516
57.702767548729184,0.0,-3.7053975290746166,0,6.5144758224487305
57.24440464324177,0.0,-10.078231616716948,0,6.475275993347168
57.154378111016726,0.0,-10.024025861525843,0,6.383509635925293
57.06437356640234,0.0,-9.973224444479456,0,6.2918782234191895
56.97438996126578,0.0,-9.925636143179872,0,6.200373649597168
56.88442686619909,0.0,-9.881032070211404,0,6.108987808227539
56.79448305019203,0.0,-9.839232592412372,0,6.0177130699157715
56.79448305019203,0.0,-9.839232592412372,0,6.0177130699157715
56.70455800181013,0.0,-9.80005517931204,0,5.92654275894165
67.37072265875192,309.7730488309553,194.60025465605213,1,5.835470199584961
67.38740022215246,308.89402622206836,193.97835885570203,1,5.917478084564209
67.40401113006122,308.0185168172903,193.36022376251094,1,5.998694896697998
67.42055528252097,307.14652588505885,192.74577984106145,1,6.079137802124023
67.43703215344962,306.27808115352656,192.13500391288107,1,6.1588239669799805
67.66423142115516,294.30311285394254,190.0788010573251,1,6.237768650054932
67.68720374967897,293.09231271088623,189.22871319546175,1,6.349850654602051
67.71010213568493,291.88540984846725,188.38250193311978,1,6.460977077484131
67.73292621434437,290.68242349567674,187.5401325025905,1,6.571160793304443
67.75567564773884,289.48337146314407,186.701610698492,1,6.680414199829102
67.77835004286565,288.2882744648226,185.8669017531156,1,6.7887492179870605
67.80094920177807,287.0971429338694,185.0359824879888,1,6.896176815032959
67.82347291814304,285.90998774546074,184.20883551925726,1,7.00270938873291
58.169352577168496,0.0,-7.735748550317112,0,7.1083574295043945
58.11684734666264,0.0,-7.4865249223421415,0,7.05015230178833
58.06424652377093,0.0,-7.265871659001277,0,6.992581367492676
58.01158834405587,0.0,-7.069923750009366,0,6.935569763183594
57.83998562362756,0.0,-8.528324827352662,0,6.879054546356201
57.77216985697023,0.0,-8.396624746751513,0,6.807754993438721
57.70436839333206,0.0,-8.276087997955983,0,6.736786842346191
57.63658501355768,0.0,-8.165688933559068,0,6.666121482849121
57.56882272987431,0.0,-8.064514901207076,0,6.595733642578125
57.50108305360684,0.0,-7.971754654363394,0,6.525599479675293
57.433367216541605,0.0,-7.886657789981655,0,6.455697536468506
57.36567546658262,0.0,-7.8085695162144475,0,6.3860087394714355
57.36567546658262,0.0,-7.8085695162144475,0,6.3860087394714355
57.29800808210062,0.0,-7.736869808923075,0,6.3165154457092285
57.230364582483524,0.0,-7.6710139740043815,0,6.247201919555664
57.16274466365982,0.0,-7.610515263536399,0,6.1780524253845215
57.0951473144812,0.0,-7.554913005378694,0,6.1090545654296875
57.0951473144812,0.0,-7.554913005378694,0,6.1090545654296875
57.00612018125314,0.0,-7.8014942874915505,0,6.040195465087891
56.9361363803342,0.0,-7.75197348104939,0,5.968931198120117
67.49181062189761,303.3908780837754,193.46347806276754,1,5.897790908813477
67.51197744980378,302.3279471715483,192.71585643309663,1,5.9967474937438965
67.53207231278346,301.268809307258,191.97205925138405,1,6.094831943511963
67.55209494553827,300.21347847395685,191.23205174992108,1,6.1920576095581055
67.5720448613831,299.16198032330743,190.49581075023525,1,6.288438320159912
67.59192228595084,298.1143029629006,189.76330727923596,1,6.383986949920654
67.61172664981757,297.07047640530527,189.03450077459638,1,6.4787163734436035
67.61172664981757,297.07047640530527,189.03450077459638,1,6.4787163734436035
67.6314578238618,296.0305074561122,188.30939123631651,1,6.572638511657715
67.65111554836578,294.99440980423816,187.58791492359705,1,6.665764808654785
67.67069968472627,293.9621907550307,186.87008342567424,1,6.758106708526611
67.46086268259774,305.022047918942,187.16203367034723,1,6.849676132202148
67.47229369536025,304.41955471178795,186.75544270081446,1,6.899899959564209
67.48366930242837,303.8199817668355,186.3509088207138,1,6.949787616729736
67.49498941808838,303.2233336017898,185.94841464619094,1,6.999341011047363
67.5062544391149,302.6295893038922,185.54796017724584,1,7.048563003540039
57.535570212583295,0.0,-13.969743587836092,0,7.097455978393555
57.42186890399323,0.0,-13.8457271708603,0,6.978705406188965
57.308187232514356,0.0,-13.728423818974989,0,6.860265731811523
57.19452728954308,0.0,-13.61743080622091,0,6.74212121963501
57.08088998254177,0.0,-13.512391763583764,0,6.6242547035217285
56.9672766372285,0.0,-13.41297639783079,0,6.506651878356934
56.85368804645917,0.0,-13.318842826492983,0,6.389297962188721
56.196106689339956,0.0,-17.4186742162874,0,6.272180080413818
56.047091686425304,0.0,-17.32839406599851,0,6.118632793426514
55.89810298014381,0.0,-17.24190069865017,0,5.965311050415039
67.06973782670563,325.637025237256,195.31924507759868,1,5.812205791473389
67.07564208644517,325.32583002994977,195.1001737450042,1,5.8400678634643555
67.07564208644517,325.32583002994977,195.1001737450042,1,5.8400678634643555
67.08151459548904,325.01630830327576,194.88320585878682,1,5.8675618171691895
67.08735495135939,324.70848127059145,194.6682139373479,1,5.89471435546875
67.09316257018129,324.40237970613424,194.45512844527002,1,5.921549320220947
67.09893757828071,324.09799695165333,194.24385087404517,1,5.948087692260742
67.10467995745566,323.79533396651794,194.0343116882559,1,5.974347114562988
67.11038962609284,323.4943950523137,193.82644714710295,1,6.000342845916748
67.11606683198914,323.19516714843405,193.62018192055075,1,6.026088237762451
67.37680534155946,309.4524494974612,193.14564325895844,1,6.051595687866211
67.3920704731095,308.64787178800503,192.58095772329398,1,6.124983310699463
67.4072701105637,307.84674606908186,192.0197431638826,1,6.197687149047852
67.42240418637572,307.04907590085224,191.46194742916123,1,6.269721508026123
67.43747265133693,306.2548638769481,190.90752995680305,1,6.341100692749023
67.45247545164473,305.464112833139,190.35643859524498,1,6.411838054656982
67.46741235428827,304.67683505070215,189.80865596063268,1,6.481945991516113
67.48228348887798,303.8930236982755,189.2641125175487,1,6.5514373779296875
67.48228348887798,303.8930236982755,189.2641125175487,1,6.5514373779296875
67.49708888969568,303.11267696897096,188.7227850875206,1,6.620323657989502
67.51182832080546,302.3358072982368,188.18463310822153,1,6.688615798950195
67.52650197932192,301.5624042967732,187.64961601732466,1,6.7563252449035645
67.54110975492162,300.792473779389,187.11771063635751,1,6.823461532592773
67.57950282136942,298.76889439782207,186.4921526373564,1,6.8900346755981445
67.59482100058283,297.96152071065984,185.93448438423366,1,6.960297584533691
67.61007170501664,297.15770340972585,185.37993943027686,1,7.029973983764648
57.800687665548516,0.0,-11.580799273360753,0,7.099073886871338
57.70799313501911,0.0,-11.447873631027505,0,7.001800537109375
57.615315124555224,0.0,-11.323550099291424,0,6.9048614501953125
57.52265551544418,0.0,-11.207243421722524,0,6.808234691619873
57.43001674371296,0.0,-11.098397314981412,0,6.711899757385254
57.33740043295276,0.0,-10.996501852673646,0,6.615838050842285
57.24480769872491,0.0,-10.901093465349732,0,6.520031929016113
57.152239325705835,0.0,-10.811717275487354,0,6.424465179443359
57.05969560370197,0.0,-10.727982146363502,0,6.329122066497803
56.85628832862472,0.0,-11.763610783077638,0,6.233988285064697
56.75445160694418,0.0,-11.68670171409758,0,6.1293745040893555
56.75445160694418,0.0,-11.68670171409758,0,6.1293745040893555
56.65263993805307,0.0,-11.614234219905484,0,6.024953365325928
56.55085285481482,0.0,-11.545924364213533,0,5.920712947845459
67.30196276233458,313.39716957833076,195.0634532499862,1,5.816643714904785
67.3165802079213,312.62672938594073,194.52074670084585,1,5.887640476226807
67.33113440231665,311.8596229675515,193.98149953872235,1,5.957951068878174
67.3456254240463,311.09584618431865,193.44567699590698,1,6.027592182159424
67.36005279180874,310.33542440414885,192.91322112621856,1,6.096579074859619
67.37441660734424,309.57835226463146,192.38409136733026,1,6.164927005767822
67.38871655297203,308.8246465097328,191.858235567679,1,6.232650279998779
67.40295265638936,308.07430567961546,191.3356189595561,1,6.299761772155762
67.59553429740332,297.92392504893144,189.84606601520682,1,6.366274356842041
67.61556007026343,296.8684287104263,189.1081851385934,1,6.462345600128174
67.6355124232451,295.8168021058566,188.3740302014303,1,6.55759334564209
67.65539140249041,294.7690428032203,187.64356064139065,1,6.652029991149902
67.67519662523875,293.7251709766392,186.91675907462013,1,6.74566650390625
67.69492805856096,292.6851883617092,186.19359652802814,1,6.838514804840088
67.71458555175404,291.64910290151465,185.47403823390596,1,6.930585861206055
67.73416879464206,290.61693094446895,184.758055219163,1,7.021890163421631
58.042730027425215,0.0,-9.384760693365024,0,7.112438201904297
57.973699553068336,0.0,-9.192796584329699,0,7.038066387176514
57.904644821644546,0.0,-9.017494899694611,0,6.9641804695129395
57.904644821644546,0.0,-9.017494899694611,0,6.9641804695129395
57.835579333453225,0.0,-8.857256324859009,0,6.890737056732178
57.188786891843094,0.0,-14.370968740990975,0,6.817697525024414
57.06960283199284,0.0,-14.260500141176635,0,6.693868637084961
56.950441827992655,0.0,-14.155716061736712,0,6.570316791534424
56.83130494465994,0.0,-14.056309387910915,0,6.447027683258057
56.71219316659106,0.0,-13.961984594175192,0,6.32398796081543
56.593106321622706,0.0,-13.872463538859847,0,6.201184272766113
56.474045117561296,0.0,-13.787497053385778,0,6.078604698181152
56.355009439658474,0.0,-13.70683886648294,0,5.956238269805908
67.21695160567042,317.87784381837037,195.1990820816718,1,5.834073066711426
67.2284361294674,317.2725302106581,194.77389618259622,1,5.889046669006348
67.23986542787152,316.67012736201275,194.35173507417858,1,5.943465232849121
67.25123970612461,316.070624454777,193.9325408102377,1,5.997346878051758
67.5481799649853,300.41982494896484,192.12384347838452,1,6.0507073402404785
57.14685496094318,0.0,-7.671712225487681,0,6.152304172515869
57.08119043085859,0.0,-7.59211445370056,0,6.084654331207275
57.015550035070945,0.0,-7.519221055076741,0,6.017203330993652
56.94993371439663,0.0,-7.452429389331883,0,5.949934959411621
56.88434089371658,0.0,-7.391212146217185,0,5.882833480834961
56.818770766582475,0.0,-7.335091269737859,0,5.815885066986084
56.75322265290918,0.0,-7.283620574298766,0,5.749076843261719
56.687695523482354,0.0,-7.236406025867836,0,5.682397365570068
56.62218840358681,0.0,-7.193085460812654,0,5.615835666656494
56.556700323424195,0.0,-7.153319893973276,0,5.549381732940674
56.49123006089192,0.0,-7.116828286370946,0,5.48302698135376
56.45747709381788,0.0,-6.60101166261029,0,5.4167633056640625
56.39588895033393,0.0,-6.57646855756866,0,5.354614734649658
56.33431375126672,0.0,-6.554011515049751,0,5.292527198791504
56.27274948607611,0.0,-6.5334869776734195,0,5.230495452880859
56.211195862969795,0.0,-6.514712414968926,0,5.168515205383301
56.14965216622986,0.0,-6.497537166865186,0,5.106581211090088
56.088117711989796,0.0,-6.481822162527351,0,5.044690132141113
56.0265915739978,0.0,-6.467448612283988,0,4.982838153839111
55.96507320080611,0.0,-6.454300623772724,0,4.921021938323975
67.31972660292305,312.46089267007255,200.93133852014944,1,4.859238624572754
67.34204565639993,311.284524627335,200.10331656408198,1,4.972440242767334
67.36429336897218,310.11191674227666,199.27909587750037,1,5.084686279296875
67.1997532077974,318.78431799592033,199.71589419128577,1,5.195990562438965
67.21612430208516,317.92144842285575,199.11268023975026,1,5.276248931884766
67.23242892069023,317.0620825767239,198.51287931828665,1,5.355808734893799
67.24866696161787,316.20622583334705,197.9164218914775,1,5.434682369232178
67.26483817967738,315.35389111596936,197.3232963700866,1,5.512882232666016
67.28094260525903,314.5050768228129,196.733456397169,1,5.590420722961426
67.29698030150394,313.6597796259045,196.1468787942522,1,5.667308330535889
67.31295112817891,312.8180069165006,195.563505615155,1,5.743556022644043
67.32885491509093,311.9797676649475,194.98333106525934,1,5.819174766540527
67.34469194212045,311.14504711961695,194.40632037685646,1,5.894174098968506
67.36046211686117,310.3138501509544,193.8324213983833,1,5.968564033508301
67.37616538959851,309.4861793792638,193.26162833522176,1,6.042354106903076
67.42224077188446,307.0576889715375,192.5457728020774,1,6.11555290222168
67.43883302123571,306.1831630014215,191.94236762814398,1,6.193459510803223
67.45535670899461,305.31225070005877,191.34212052108523,1,6.270742416381836
67.47181145732097,304.4449719822378,190.7450140970468,1,6.347410202026367
67.48819737147068,303.58132130024336,190.15102517755622,1,6.423470973968506
67.50451484779263,302.7212777637564,189.5601016110504,1,6.498933792114258
67.52076362286778,301.8648552567791,188.97224339752938,1,6.573806285858154
67.53694366347,301.012055530555,188.38741576928442,1,6.648096084594727
67.55305519448203,300.1628667322139,187.80559554784304,1,6.721811294555664
67.56909824343299,299.31728741078115,187.22675376011466,1,6.794958591461182
67.58507275839995,298.4753203029542,186.65087302224492,1,6.867545127868652
67.60097886005296,297.63695904858776,186.07792436114323,1,6.939578056335449
67.50043420818496,302.93635561342444,185.8767062469724,1,7.011063575744629
57.5001066935596,0.0,-14.240019063436193,0,7.060374736785889
57.38777933551147,0.0,-14.091697120761637,0,6.94198751449585
57.27546220986308,0.0,-13.951609330433712,0,6.823973178863525
57.1631588137792,0.0,-13.819257355294212,0,6.706311225891113
57.050872708738396,0.0,-13.694166036657407,0,6.588982582092285
56.93860562353677,0.0,-13.57592395663687,0,6.471967697143555
56.826359827248986,0.0,-13.464122594655237,0,6.355249881744385
56.714136794742174,0.0,-13.358382403225733,0,6.238812446594238
56.601937386733375,0.0,-13.258355705261238,0,6.122640132904053
56.489762614378904,0.0,-13.163720899456166,0,6.006718635559082
56.377612834149225,0.0,-13.074167973741169,0,5.8910346031188965
67.32449752439233,312.20943220573463,195.2605629799109,1,5.775574207305908
67.3403131305571,311.3758406877046,194.67651183049384,1,5.852090358734131
67.35606270754378,310.5457293627351,194.09592006809362,1,5.927913665771484
67.37174584218216,309.7191200077432,193.51872974652906,1,6.003057479858398
67.3873625344492,308.89601262394444,192.94490609809145,1,6.077536106109619
67.40291275178734,308.0764089273455,192.3744201496902,1,6.151361465454102
67.41839628599517,307.26031989159924,191.80722554438034,1,6.224545955657959
67.4338131962784,306.4477423961539,191.24328171983507,1,6.2971014976501465
67.44916361527186,305.63866945024023,190.6825654975819,1,6.3690385818481445
67.46444743000195,304.83310700834403,190.12501893143963,1,6.440368175506592
67.47966441593101,304.0310669051536,189.57063043217204,1,6.511100769042969
67.4948148677333,303.23253360929823,189.0193594374523,1,6.5812458992004395
67.4948148677333,303.23253360929823,189.0193594374523,1,6.5812458992004395
67.42996252003152,306.65069959075237,188.7281566985166,1,6.650813579559326
