iteration,timestamp,P79,ScadaCommand_P79,ScadaCommand_P1,T41,T42,P1
0.0,2024-06-13 18:42:07.237694,1.0,1,1,3.0510001182556152,3.0510001182556152,1.0
1.0,2024-06-13 18:42:12.192258,1.0,1,1,3.3647472858428955,3.0510001182556152,1.0
2.0,2024-06-13 18:42:17.408137,1.0,1,1,3.3647472858428955,3.2481727600097656,1.0
3.0,2024-06-13 18:42:22.028169,1.0,1,1,3.6717066764831543,3.6522605419158936,1.0
4.0,2024-06-13 18:42:26.963159,1.0,1,1,3.9730355739593506,3.857387065887451,1.0
5.0,2024-06-13 18:42:31.983314,1.0,1,1,4.269386291503906,4.063929080963135,1.0
6.0,2024-06-13 18:42:37.029956,1.0,1,1,4.848784446716309,4.271574974060059,1.0
7.0,2024-06-13 18:42:42.104562,1.0,1,1,4.848784446716309,4.271574974060059,1.0
8.0,2024-06-13 18:42:47.120121,1.0,1,1,5.412262916564941,4.689254283905029,1.0
9.0,2024-06-13 18:42:53.152880,1.0,1,1,5.6885294914245605,4.898929595947266,1.0
10.0,2024-06-13 18:42:58.812655,1.0,1,1,5.96135139465332,4.898929595947266,1.0
11.0,2024-06-13 18:43:03.836620,1.0,1,1,5.96135139465332,5.108969688415527,1.0
12.0,2024-06-13 18:43:09.136717,1.0,1,1,6.497158050537109,5.529681205749512,1.0
13.0,2024-06-13 18:43:14.300870,1.0,1,1,6.7622175216674805,5.529681205749512,1.0
14.0,2024-06-13 18:43:20.337214,1.0,1,1,3.024285316467285,5.958117485046387,1.0
15.0,2024-06-13 18:43:25.531813,1.0,1,1,3.283440113067627,6.172133445739746,1.0
16.0,2024-06-13 18:43:30.732385,1.0,1,1,3.5397558212280273,6.385924339294434,1.0
17.0,2024-06-13 18:43:36.120631,1.0,1,1,3.7932982444763184,6.59943151473999,1.0
18.0,2024-06-13 18:43:41.967774,1.0,1,1,4.044130325317383,6.8125996589660645,1.0
19.0,2024-06-13 18:43:48.234137,1.0,1,1,4.292308807373047,7.0253777503967285,1.0
20.0,2024-06-13 18:43:54.788408,1.0,1,1,4.292308807373047,7.237719535827637,1.0
21.0,2024-06-13 18:44:00.651614,1.0,1,1,4.53788948059082,7.449580669403076,1.0
22.0,2024-06-13 18:44:06.710368,1.0,1,1,4.78092098236084,7.6609206199646,1.0
23.0,2024-06-13 18:44:12.964345,1.0,1,1,5.021451950073242,7.871701240539551,1.0
24.0,2024-06-13 18:44:19.272150,1.0,1,1,5.259526252746582,8.081887245178223,1.0
25.0,2024-06-13 18:44:25.092320,1.0,0,1,5.495187759399414,8.289681434631348,1.0
26.0,2024-06-13 18:44:31.096051,0.0,0,1,5.727603912353516,8.451662063598633,1.0
27.0,2024-06-13 18:44:37.688235,0.0,0,1,5.951061248779297,8.61398696899414,1.0
28.0,2024-06-13 18:44:44.297586,0.0,0,1,6.171669960021973,8.776588439941406,1.0
29.0,2024-06-13 18:44:57.556436,0.0,0,1,6.604646682739258,8.987751960754395,1.0
30.0,2024-06-13 18:45:03.519963,0.0,0,1,6.668000221252441,9.168342590332031,1.0
31.0,2024-06-13 18:45:09.840061,0.0,0,1,6.668000221252441,9.423669815063477,1.0
32.0,2024-06-13 18:45:15.688024,0.0,0,1,6.668000221252441,9.676955223083496,1.0
33.0,2024-06-13 18:45:21.552211,0.0,0,1,6.668000221252441,9.928202629089355,1.0
34.0,2024-06-13 18:45:27.649719,0.0,0,1,6.668000221252441,10.177413940429688,1.0
35.0,2024-06-13 18:45:40.179926,0.0,0,1,6.668000221252441,10.668000221252441,1.0
36.0,2024-06-13 18:45:46.292029,0.0,0,1,6.668000221252441,10.668000221252441,1.0
37.0,2024-06-13 18:45:53.036996,0.0,0,1,6.668000221252441,10.668000221252441,1.0
38.0,2024-06-13 18:46:00.184393,0.0,0,1,6.668000221252441,10.668000221252441,1.0
39.0,2024-06-13 18:46:07.171962,0.0,0,1,6.668000221252441,10.668000221252441,1.0
40.0,2024-06-13 18:46:13.949335,0.0,0,1,6.668000221252441,10.668000221252441,1.0
41.0,2024-06-13 18:46:19.748341,0.0,0,1,6.668000221252441,10.668000221252441,1.0
42.0,2024-06-13 18:46:26.167530,0.0,0,1,6.668000221252441,10.668000221252441,1.0
43.0,2024-06-13 18:46:32.990357,0.0,0,1,6.668000221252441,10.668000221252441,1.0
44.0,2024-06-13 18:46:39.788307,0.0,0,1,6.668000221252441,10.668000221252441,1.0
45.0,2024-06-13 18:46:46.080609,0.0,0,1,6.668000221252441,10.668000221252441,1.0
46.0,2024-06-13 18:46:52.598117,0.0,0,1,6.668000221252441,10.668000221252441,1.0
47.0,2024-06-13 18:46:58.492478,0.0,0,1,6.668000221252441,10.668000221252441,1.0
48.0,2024-06-13 18:47:04.264047,0.0,0,1,6.668000221252441,10.668000221252441,1.0
49.0,2024-06-13 18:47:10.744414,0.0,0,1,6.668000221252441,10.668000221252441,1.0
50.0,2024-06-13 18:47:16.712109,0.0,0,1,6.668000221252441,10.668000221252441,1.0
