iteration,timestamp,T2,V4F,J4,V4
101,2025-07-10 16:51:49.273100,6.169668235435163,24.418935067274106,57.464682715412,1
102,2025-07-10 16:51:52.130955,6.195821918991893,24.3079652329925,57.490836277615024,1
103,2025-07-10 16:51:54.346138,6.2218567454346125,24.192548029304817,57.5168709783457,1
104,2025-07-10 16:51:57.114382,6.247767957953796,24.073271609950098,57.54278206148056,1
105,2025-07-10 16:51:59.909666,6.273551420120144,23.950651695940905,57.56856539120758,1
106,2025-07-10 16:52:02.258520,6.299203556108804,23.825148959417675,57.594217392230135,1
107,2025-07-10 16:52:04.840727,6.32472127005365,23.697151639794356,57.61973496915251,1
108,2025-07-10 16:52:07.435697,6.350101895620645,50.338004051582175,57.645157052640464,1
109,2025-07-10 16:52:10.280521,6.404015975522871,50.20021962195642,57.699070853599196,1
110,2025-07-10 16:52:12.370515,6.457782475166748,50.05217871826062,57.75283705428456,1
111,2025-07-10 16:52:14.755526,6.5113904216864915,49.89463753815926,57.806444683485594,1
112,2025-07-10 16:52:17.238935,6.56482964009335,49.72829143582658,57.85988356773575,1
113,2025-07-10 16:52:19.356007,6.618090685763516,49.55376912732845,57.913144263865625,1
114,2025-07-10 16:52:21.632150,6.671164811917952,49.37167325294922,57.96621802642457,1
115,2025-07-10 16:52:23.911045,6.72404390628957,49.18253981486487,58.01909674435858,1
116,2025-07-10 16:52:26.365603,6.776720433538084,48.98687584216077,58.0717728834642,1
117,2025-07-10 16:52:29.010188,6.829187398591124,48.78516228814078,58.12423944974686,1
118,2025-07-10 16:52:31.241561,6.8814383193705,48.57783664647286,58.176489962120364,1
119,2025-07-10 16:52:34.081026,6.933467185041287,48.36531033504343,58.228518410672095,1
120,2025-07-10 16:52:36.593609,6.985268422827291,63.81156028453461,58.28035395824759,1
121,2025-07-10 16:52:38.619550,7.053613228960141,-77.16360047822945,58.348491661987566,1
122,2025-07-10 16:52:41.437788,6.970967833119747,-77.43683410637914,58.265845468428324,1
123,2025-07-10 16:52:43.899430,6.888029794743119,-77.69151916193096,58.18290668431704,1
124,2025-07-10 16:52:45.622223,6.80481897678711,-77.92902027745185,58.09969516907456,1
125,2025-07-10 16:52:47.781468,6.721353787694765,-78.15058039852829,58.016229327864316,1
126,2025-07-10 16:52:50.412076,6.637651300688956,-78.3573294756934,57.93252623088997,1
127,2025-07-10 16:52:53.045784,6.553727370525235,-78.55031923213573,57.848601730147415,1
128,2025-07-10 16:52:55.489734,6.469596746511626,-78.7305318556264,57.764470572219516,1
129,2025-07-10 16:52:57.793648,6.385273101163522,-78.89883653888319,57.680146427319464,1
130,2025-07-10 16:53:00.632268,6.300769197127924,-79.05607639884238,57.5956420557392,1
131,2025-07-10 16:53:03.512820,6.216096879926839,-79.20301632509563,57.510969300917026,1
132,2025-07-10 16:53:05.959564,6.131267186180412,-88.72721291425023,57.42610977467153,1
133,2025-07-10 16:53:08.821568,6.036236685406657,-88.87211023761665,57.33107879787948,1
134,2025-07-10 16:53:11.397206,5.94105100160079,60.125542855757885,57.23612762124588,1
135,2025-07-10 16:53:13.185843,6.00544793490198,59.99282002505879,57.300524241938454,1
136,2025-07-10 16:53:15.572125,6.0697027131353805,59.84778942547564,57.36477867926464,1
137,2025-07-10 16:53:17.970726,6.133802162238097,59.691262303545045,57.42887776120541,1
138,2025-07-10 16:53:20.658404,6.1977339605983195,59.52400065154961,57.49280916813477,1
139,2025-07-10 16:53:23.229405,6.261486613737656,59.34669113173641,57.55656140736261,1
140,2025-07-10 16:53:25.478323,6.325049365869063,59.159982741334716,57.620123724767424,1
141,2025-07-10 16:53:28.214791,6.388412145911917,58.964472326010764,57.683486050819354,1
142,2025-07-10 16:53:31.121791,6.451565517499583,58.760719066413,57.74663895066882,1
143,2025-07-10 16:53:33.835592,6.5145006667338965,58.54924737548117,57.80957361175728,1
144,2025-07-10 16:53:36.778128,6.577209323648425,66.54061970948533,57.87230174989974,1
145,2025-07-10 16:53:40.581908,6.648477068460195,66.29338363552506,57.9435688603452,1
146,2025-07-10 16:53:47.014734,6.719480014567598,66.0392432740764,58.014571156470225,1
147,2025-07-10 16:53:53.330609,6.790210769872733,65.77859265917141,58.085301247333796,1
148,2025-07-10 16:53:59.684133,6.860662354878714,65.51181713291498,58.15575215460043,1
149,2025-07-10 16:54:06.013421,6.930828209208998,65.23926147508519,58.225917318939345,1
150,2025-07-10 16:54:12.377747,7.000702146683709,64.96125887622384,58.295790555139064,1
151,2025-07-10 16:54:18.482240,7.070278326194927,64.67813093763652,58.365366023096655,1
152,2025-07-10 16:54:24.721899,7.139551271017252,64.39018187677448,58.43463824693095,1
153,2025-07-10 16:54:30.972800,7.208515804064954,64.09769273261645,58.50360205045453,1
154,2025-07-10 16:54:37.186899,7.2771670746755035,63.800938749523084,58.57225258377768,1
155,2025-07-10 16:54:43.337670,7.345500508440659,63.500177788000656,58.640585273279754,1
156,2025-07-10 16:54:49.758266,7.413511817147662,68.72867910033165,58.708609945082706,1
157,2025-07-10 16:54:56.185548,7.487123062652232,68.41137450408041,58.78222035402106,1
158,2025-07-10 16:55:02.574520,7.560394460963373,68.08992385856527,58.85549090821413,1
159,2025-07-10 16:55:08.952163,7.63332157909917,67.7645850242925,58.928417175439264,1
160,2025-07-10 16:55:15.300995,7.705900241000836,67.43558109405967,59.000994980381584,1
161,2025-07-10 16:55:21.734437,7.778126524763947,67.10312357142811,59.073220401808044,1
162,2025-07-10 16:55:28.045535,7.849996736195175,66.76744134381352,59.14508974620519,1
163,2025-07-10 16:55:34.490828,7.92150741559599,66.4287111470685,59.21659955446812,1
164,2025-07-10 16:55:40.924424,7.9926553053186895,66.08714738206345,59.28774656957457,1
165,2025-07-10 16:55:47.263538,8.063437366106038,65.74292388734193,59.35852775280427,1
166,2025-07-10 16:55:53.597116,8.133850743294362,65.39621739875656,59.428940250070276,1
167,2025-07-10 16:56:00.051562,8.203892786585186,65.04720465215996,59.49898141156697,1
168,2025-07-10 16:56:06.376194,8.27356101772607,52.90989315199113,59.56862150023548,1
169,2025-07-10 16:56:12.608792,8.330229694593262,52.548986951705956,59.62528941625587,1
170,2025-07-10 16:56:18.775646,8.386511822777718,52.190169711252565,59.68157079231765,1
171,2025-07-10 16:56:25.130539,8.442409645979412,51.83333712750482,59.737467871895134,1
172,2025-07-10 16:56:31.271805,8.497925283742516,51.478457330063065,59.79298277441244,1
173,2025-07-10 16:56:37.481938,8.553060828534575,51.12554770278166,59.84811759230991,1
174,2025-07-10 16:56:43.931251,8.60781839337502,50.77457637526095,59.902874438478875,1
175,2025-07-10 16:56:50.130356,8.662200059242254,50.425537552882815,59.957255393792074,1
176,2025-07-10 16:56:56.426832,8.716207885977203,50.07841964641102,60.011262518023635,1
177,2025-07-10 16:57:02.659844,8.76984393231203,49.73321686122745,60.06489786983424,1
178,2025-07-10 16:57:08.770579,8.82311025318254,49.38990312155056,60.118163504038485,1
179,2025-07-10 16:57:15.066263,8.87600887276899,49.04848422199848,60.171061444755445,1
180,2025-07-10 16:57:21.343753,8.928541816054489,57.65558977998353,60.2236127146879,1
181,2025-07-10 16:57:27.613686,8.990293323889313,57.328518354893276,60.285363480350505,1
182,2025-07-10 16:57:33.895469,9.051694532552341,56.99985920443851,60.34676394678696,1
183,2025-07-10 16:57:40.217112,9.112743731997924,56.669696350581944,60.40781240426352,1
184,2025-07-10 16:57:46.397531,9.173439309740921,56.33818335070373,60.46850724070482,1
185,2025-07-10 16:57:52.848345,9.233779824466895,56.005450583711536,60.52884701512228,1
186,2025-07-10 16:57:59.064265,9.293763968811719,55.67162553120397,60.58883042048032,1
187,2025-07-10 16:58:05.321521,9.353390573265777,55.33683857208871,60.64845628758702,1
188,2025-07-10 16:58:11.557954,9.4126586036015,55.00121139334624,60.70772358254246,1
189,2025-07-10 16:58:17.884808,9.471567168490168,54.664854092720816,60.76663141424682,1
190,2025-07-10 16:58:24.204576,9.530115473700334,54.327879665265755,60.82517898879278,1
191,2025-07-10 16:58:30.532481,9.58830287130207,53.99038951679813,60.88336565844259,1
192,2025-07-10 16:58:36.975956,9.64612879695794,52.56486999996923,60.94118855202044,1
193,2025-07-10 16:58:43.213741,9.702427939398838,52.2254994979221,60.997486982793696,1
194,2025-07-10 16:58:49.505458,9.758363598979967,51.88633760212724,61.05342193506688,1
195,2025-07-10 16:58:55.789277,9.81393600026077,51.54744225876584,61.10899363352492,1
196,2025-07-10 16:59:02.111724,9.869145434602638,51.20889459249156,61.164202369670704,1
197,2025-07-10 16:59:08.338566,9.923992269979996,50.87074385755841,61.21904851158733,1
198,2025-07-10 16:59:14.579247,9.978476935535323,83.46898810827952,61.27361752049082,1
199,2025-07-10 16:59:20.896825,10.067875655665059,82.57713553632584,61.363013473597334,1
200,2025-07-10 16:59:27.084288,10.1563191642826,0.0,67.82314415774574,0
201,2025-07-10 16:59:33.401004,10.156319133251223,0.0,5.235056164565322e-10,0
202,2025-07-10 16:59:39.601590,10.156318885000234,-78.12105681921366,61.45119451213999,1
203,2025-07-10 16:59:46.013811,10.072648012301132,-78.14852910371428,61.36752355852312,1
204,2025-07-10 16:59:52.179779,9.988947720667621,-96.34279267402235,61.283764397018665,1
205,2025-07-10 16:59:58.517964,9.885760624064831,-96.42752447746261,61.18057700188814,1
206,2025-07-10 17:00:04.752048,9.782482772113108,-96.50761768909888,61.07729886756497,1
207,2025-07-10 17:00:11.028067,9.679119136695455,-96.58333016943743,60.97393496504345,1
208,2025-07-10 17:00:17.200281,9.575674411597692,-96.65490818974831,60.87048998727298,1
209,2025-07-10 17:00:23.627209,9.472153027561472,-96.72258063744721,60.76696836419127,1
210,2025-07-10 17:00:29.953200,9.368559163274377,-96.78656191340451,60.66337427373194,1
211,2025-07-10 17:00:36.249649,9.264896761571473,-96.8470606238725,60.55971165811664,1
212,2025-07-10 17:00:42.545169,9.161169572963027,-96.90427958048531,60.45598426704208,1
213,2025-07-10 17:00:48.852592,9.057381095717599,-96.95837813524122,60.352195598303005,1
214,2025-07-10 17:00:55.075990,8.953534679584571,-97.00954171592002,60.24834900097162,1
215,2025-07-10 17:01:01.543448,8.84963346476548,-97.0579354691381,60.144447614693945,1
216,2025-07-10 17:01:07.705536,8.745680419370261,-87.03881185454065,60.040528506134905,1
217,2025-07-10 17:01:13.884179,8.652458268110463,-87.04388504270355,59.947306338463186,1
218,2025-07-10 17:01:20.148262,8.559230680475675,-87.04867139726957,59.854078735368596,1
219,2025-07-10 17:01:26.413589,8.465997966638666,-87.05317671285684,59.760846006987904,1
220,2025-07-10 17:01:32.756491,8.372760430588595,-87.05741257870159,59.66760845725183,1
221,2025-07-10 17:01:39.076121,8.27951835689467,-87.06139927596723,59.57436637068922,1
222,2025-07-10 17:01:45.281287,8.18627201671498,-87.0651425992719,59.48112001840942,1
223,2025-07-10 17:01:51.492421,8.093021665011916,-87.06867152170616,59.387869655301365,1
224,2025-07-10 17:01:57.738139,7.999767532369602,-87.07199183788816,59.294615511941444,1
225,2025-07-10 17:02:04.021062,7.906509846788034,-87.07511513705413,59.20135781626407,1
226,2025-07-10 17:02:10.359857,7.813248814500028,-87.07805590574935,59.108096774465004,1
227,2025-07-10 17:02:16.506726,7.719984629438207,-87.08081993859196,59.014832580479705,1
228,2025-07-10 17:02:22.871864,7.626717486461582,-88.95980309091556,58.92155931047754,1
229,2025-07-10 17:02:29.039208,7.531437869737724,-88.97032901472812,58.82627965913938,1
230,2025-07-10 17:02:35.457284,7.436146985980468,-88.98024650363823,58.73098874273818,1
231,2025-07-10 17:02:41.765850,7.340845478165078,-88.98958453073647,58.63568720419255,1
232,2025-07-10 17:02:48.110549,7.24553397003629,-88.99838945296779,58.54037566708274,1
233,2025-07-10 17:02:54.351680,7.15021303163988,-89.00667575687748,58.44505470140318,1
234,2025-07-10 17:03:00.604447,7.054883216177422,-89.01447821017427,58.34972486025134,1
235,2025-07-10 17:03:07.081012,6.959545042852925,-89.02183447787593,58.25438666272103,1
236,2025-07-10 17:03:13.270051,6.864198994906119,-89.0287619438368,58.15904059196705,1
237,2025-07-10 17:03:19.528975,6.768845527840394,-89.03528958114748,58.0636871034034,1
238,2025-07-10 17:03:25.808186,6.673485068002378,-89.04143477366233,57.96832662333533,1
239,2025-07-10 17:03:31.999983,6.578118028199394,-89.04723228909006,57.87295956443185,1
240,2025-07-10 17:03:38.099034,6.482744776176705,-73.84591215554792,57.77763270349876,1
241,2025-07-10 17:03:44.477399,6.403652759330784,-73.76713142491553,57.69854090778615,1
242,2025-07-10 17:03:50.764737,6.324645122021805,-73.69365276986173,57.619533476549094,1
243,2025-07-10 17:03:56.945247,6.245716186254879,-73.62514589715374,57.54060473281227,1
244,2025-07-10 17:04:03.311769,6.166860620389075,-73.5612312593048,57.46174934590288,1
245,2025-07-10 17:04:09.489374,6.088073512490183,-73.5016394065724,57.3829624047364,1
246,2025-07-10 17:04:15.753295,6.009350231780508,-73.44608350535964,57.304239279338375,1
247,2025-07-10 17:04:18.569527,5.9306864456933415,-73.39428541399684,57.22557563800507,1
248,2025-07-10 17:04:21.492086,5.852078144213917,-73.34601624506831,57.14696747131843,1
249,2025-07-10 17:04:24.595650,5.7735215390848715,-73.30100365152248,57.06841099182006,1
250,2025-07-10 17:04:27.322903,5.695013142330881,-73.25906220557954,56.989902712082696,1
251,2025-07-10 17:04:29.631410,5.6165496710520735,-73.21997171175099,56.91143934979723,1
252,2025-07-10 17:04:32.569476,5.538128064508578,-62.766190894762985,56.833045103439126,1
253,2025-07-10 17:04:35.069940,5.47090288809636,-62.65487628070332,56.765820199017604,1
254,2025-07-10 17:04:37.758187,5.403796932123247,-62.55212611222305,56.69871449375572,1
255,2025-07-10 17:04:40.454437,5.3368010291289725,-62.4573116732563,56.631718821790066,1
256,2025-07-10 17:04:43.243445,5.269906675536774,-62.36982452890061,56.56482468111237,1
257,2025-07-10 17:04:46.232509,5.20310602551958,-62.28912577967094,56.498024227264,1
258,2025-07-10 17:04:52.963226,5.1363918084231175,-62.214691012627554,56.43131019090186,1
259,2025-07-10 17:04:55.454063,5.0697573081502085,-62.14605086370284,56.3646758571512,1
260,2025-07-10 17:04:58.174385,5.0031963280641625,-62.08276494191978,56.29811503045453,1
261,2025-07-10 17:05:00.960315,4.936703131146069,88.27030437828398,56.23185904585891,1
262,2025-07-10 17:05:03.409034,5.031244262167548,88.02722014820574,56.32639938325412,1
263,2025-07-10 17:05:06.239138,5.125525042635197,87.77403010412854,56.42067933905381,1
264,2025-07-10 17:05:09.207837,5.219534640597803,76.12807614464145,56.514653206096014,1
265,2025-07-10 17:05:11.683392,5.301070950842624,75.91041290424982,56.59618888981316,1
266,2025-07-10 17:05:14.393213,5.382374127602682,75.68314798163556,56.67749141406152,1
267,2025-07-10 17:05:17.108305,5.463433895762094,75.44679420050215,56.75855050537857,1
268,2025-07-10 17:05:20.506435,5.544240520101579,75.20183830877158,56.83935643013929,1
269,2025-07-10 17:05:23.233305,5.624784785736589,74.94872938934805,56.91989997495775,1
270,2025-07-10 17:05:26.359696,5.705057965007467,74.6878904493542,57.000172413544085,1
271,2025-07-10 17:05:29.603610,5.785051771823804,74.41972711205835,57.08016546117481,1
272,2025-07-10 17:05:32.606075,5.864758363500386,74.1446247195654,57.15987127643863,1
273,2025-07-10 17:05:35.628817,5.944170308733647,73.86293964088964,57.23928242921537,1
274,2025-07-10 17:05:38.883354,6.02328055635586,73.57501955311818,57.31839186950299,1
275,2025-07-10 17:05:42.119796,6.102082431772531,73.28119185217474,57.39719292379607,1
276,2025-07-10 17:05:45.309725,6.180569610997783,72.47199661037484,57.47567785608033,1
277,2025-07-10 17:05:48.728188,6.2581901046897235,72.16857302182689,57.553297512714195,1
278,2025-07-10 17:05:51.320899,6.33548561766639,71.86017475362405,57.63059217797689,1
279,2025-07-10 17:05:53.939050,6.4124508233844635,71.5470683581998,57.70755652620916,1
280,2025-07-10 17:05:56.685049,6.489080682355089,71.22951459336946,57.784185518748856,1
281,2025-07-10 17:05:59.528659,6.565370422903003,70.90775393578497,57.86047438474809,1
282,2025-07-10 17:06:02.828197,6.64131554466331,70.58202106748013,57.93641862460377,1
283,2025-07-10 17:06:05.987365,6.71691179600399,70.25254197856157,58.01201398742504,1
284,2025-07-10 17:06:08.826251,6.7921551690233715,69.91953106989968,58.08725646597294,1
285,2025-07-10 17:06:11.671785,6.86704187144343,69.58319405043767,58.162142268661164,1
286,2025-07-10 17:06:14.416348,6.94156834121041,69.24373083450064,58.23666783407409,1
287,2025-07-10 17:06:16.897416,7.015731228165946,-70.08490657369748,58.3106294874741,1
288,2025-07-10 17:06:20.144728,6.940667403188897,-64.62591273646012,58.23557983724456,1
289,2025-07-10 17:06:22.405516,6.871450388686356,-65.09015146434649,58.1663616553977,1
290,2025-07-10 17:06:25.553043,6.801736151961645,-65.5167251744615,58.09664633979712,1
291,2025-07-10 17:06:28.627393,6.73156504289237,-65.90908745920387,58.026474233071916,1
292,2025-07-10 17:06:31.490863,6.660973697056837,-66.27032685003087,57.95588196425508,1
293,2025-07-10 17:06:34.326253,6.589995456330667,-66.6031639201492,57.884902869291174,1
294,2025-07-10 17:06:36.060720,6.518660728990241,-66.9100758688046,57.8135673510215,1
295,2025-07-10 17:06:39.153626,6.446997281078181,-67.19325885626404,57.74190317059783,1
296,2025-07-10 17:06:41.811174,6.375030532176504,-67.45471202577846,57.66993574305614,1
297,2025-07-10 17:06:44.899271,6.3027837557109425,-67.69623170896466,57.597688337695786,1
298,2025-07-10 17:06:47.908311,6.230278300181037,-67.91945488544116,57.52518229922385,1
299,2025-07-10 17:06:51.142146,6.157533766492161,-68.12584759359197,57.45243722509451,1
300,2025-07-10 17:06:54.065266,6.084568181335894,-36.65334118863939,57.37953750557458,1
301,2025-07-10 17:06:56.740949,6.045310942376373,-36.77000133791353,57.34028008585201,1
302,2025-07-10 17:06:59.514021,6.005928758026584,-36.87204166567426,57.30089774298398,1
303,2025-07-10 17:07:02.680370,5.966437280898827,102.23531666042618,57.26164189375209,1
304,2025-07-10 17:07:05.486182,6.07593551705499,101.86980953335478,57.371138778100686,1
305,2025-07-10 17:07:08.435234,6.185042274379674,101.49687950047337,57.48024416044246,1
306,2025-07-10 17:07:11.686009,6.293749610887336,101.11683947116035,57.58895010016527,1
307,2025-07-10 17:07:14.501894,6.402049909971367,100.72995889515823,57.697248981895484,1
308,2025-07-10 17:07:16.916115,6.509935842024218,100.33653040068202,57.80513347738108,1
309,2025-07-10 17:07:19.301374,6.617400402824635,99.93680025900176,57.912596583477914,1
310,2025-07-10 17:07:22.165585,6.72443683450612,99.53102922793278,58.01963154352685,1
311,2025-07-10 17:07:25.310958,6.831038666262102,99.11946068143607,58.12623188784352,1
312,2025-07-10 17:07:28.409286,6.937199691943273,63.83648873168113,58.232285289204626,1
