iteration,timestamp,error_flag,P2,T1,V5F,J5,V5,T2,V4F,J4,V4,J1,P1F,V1F,P1
279.0,2025-07-09 11:01:31.477487,False,0.0,3.2205216884613037,-76.96932983398438,54.11928939819336,1.0,3.305983543395996,-76.38219451904297,54.60086441040039,1.0,54.087738037109375,0.0,-8.564657211303711,0.0
280.0,2025-07-09 11:01:34.481104,False,0.0,3.1380844116210938,-76.949951171875,54.03703689575195,1.0,3.224174976348877,-76.40157318115234,54.5190544128418,1.0,54.00553894042969,0.0,-8.556312561035156,0.0
281.0,2025-07-09 11:01:37.429819,False,0.0,3.0556678771972656,-76.93185424804688,53.954795837402344,1.0,3.142345666885376,-76.41967010498047,54.437225341796875,1.0,53.92334747314453,0.0,-8.548519134521484,0.0
282.0,2025-07-09 11:01:39.569070,False,0.0,2.9732706546783447,-76.91496276855469,53.87255859375,1.0,3.0604970455169678,-76.43656158447266,54.355377197265625,1.0,53.841163635253906,0.0,-8.541237831115723,0.0
283.0,2025-07-09 11:01:42.431859,False,0.0,2.8908915519714355,-76.89917755126953,53.79032897949219,1.0,2.978630304336548,-76.45233917236328,54.27350997924805,1.0,53.75897979736328,0.0,-8.534440994262695,0.0
284.0,2025-07-09 11:01:44.958084,False,1.0,2.8085293769836426,33.83403778076172,54.18999481201172,1.0,2.896746873855591,106.65611267089844,54.19196701049805,1.0,58.706974029541016,0.0,127.75993347167969,0.0
285.0,2025-07-09 11:01:47.855381,False,1.0,2.844766855239868,41.163761138916016,54.264095306396484,1.0,3.0109798908233643,98.46842956542969,54.30617141723633,1.0,58.76210403442383,0.0,127.43135833740234,0.0
286.0,2025-07-09 11:01:51.198325,False,1.0,2.88885498046875,44.15552520751953,54.325435638427734,1.0,3.116443634033203,94.72021484375,54.41162109375,1.0,58.80742263793945,0.0,127.16899108886719,0.0
287.0,2025-07-09 11:01:54.496995,False,1.0,2.936147451400757,46.16917037963867,54.38491439819336,1.0,3.21789288520813,91.97649383544922,54.5130615234375,1.0,58.85115432739258,0.0,126.91542053222656,0.0
288.0,2025-07-09 11:01:57.169407,False,1.0,2.9855964183807373,53.48810958862305,54.48253631591797,1.0,3.316403388977051,94.1159439086914,54.61157989501953,1.0,58.971351623535156,0.0,127.2448501586914,0.0
289.0,2025-07-09 11:02:00.346038,False,1.0,3.042884588241577,54.77726745605469,54.54893112182617,1.0,3.417205572128296,92.06661987304688,54.71237564086914,1.0,59.0195198059082,0.0,126.95689392089844,0.0
290.0,2025-07-09 11:02:03.770017,False,1.0,3.101553201675415,55.82475280761719,54.615135192871094,1.0,3.515812635421753,90.26856994628906,54.81097412109375,1.0,59.06744384765625,0.0,126.66893005371094,0.0
291.0,2025-07-09 11:02:06.429786,False,1.0,3.161343812942505,56.69597625732422,54.68128204345703,1.0,3.6124939918518066,88.6545181274414,54.907649993896484,1.0,59.1152458190918,0.0,126.38028717041016,0.0
292.0,2025-07-09 11:02:09.323862,False,1.0,3.2220675945281982,57.4311408996582,54.747440338134766,1.0,3.707446575164795,87.18306732177734,55.00259780883789,1.0,59.16297149658203,0.0,126.09066009521484,0.0
