iteration,timestamp,T2,P2
78,2025-06-25 20:19:10.199054,6.939947128295898,0
79,2025-06-25 20:19:13.373505,6.845414638519287,0
80,2025-06-25 20:19:16.685302,6.750589370727539,0
81,2025-06-25 20:19:19.535485,6.655489444732666,0
82,2025-06-25 20:19:22.833599,6.560131072998047,0
83,2025-06-25 20:19:25.812984,6.464529991149902,0
84,2025-06-25 20:19:28.339793,6.368700981140137,0
85,2025-06-25 20:19:31.496501,6.23009729385376,0
86,2025-06-25 20:19:34.602730,6.0912699699401855,0
87,2025-06-25 20:19:37.837918,5.952228546142578,0
88,2025-06-25 20:19:40.908633,5.812982559204102,0
89,2025-06-25 20:19:43.457062,5.840934753417969,0
90,2025-06-25 20:19:46.237383,5.868967533111572,0
91,2025-06-25 20:19:49.477802,5.897048473358154,0
92,2025-06-25 20:19:52.473675,5.925149917602539,0
93,2025-06-25 20:19:55.092457,5.953248500823975,0
94,2025-06-25 20:19:57.975967,5.981324195861816,0
95,2025-06-25 20:20:00.668912,6.009359836578369,0
96,2025-06-25 20:20:03.787669,6.037339210510254,0
97,2025-06-25 20:20:06.226346,6.0639872550964355,0
98,2025-06-25 20:20:09.299749,6.090552806854248,0
99,2025-06-25 20:20:12.080241,6.1170268058776855,0
100,2025-06-25 20:20:15.165848,6.143401145935059,0
101,2025-06-25 20:20:18.583735,6.169668197631836,0
102,2025-06-25 20:20:21.508579,6.195821762084961,0
103,2025-06-25 20:20:24.475543,6.221856594085693,0
104,2025-06-25 20:20:27.446098,6.247767925262451,0
105,2025-06-25 20:20:30.681939,6.2735514640808105,0
106,2025-06-25 20:20:33.397880,6.299203395843506,0
107,2025-06-25 20:20:36.210459,6.324721336364746,0
108,2025-06-25 20:20:39.233390,6.350101947784424,0
109,2025-06-25 20:20:42.045921,6.404016017913818,0
110,2025-06-25 20:20:44.645013,6.45778226852417,0
111,2025-06-25 20:20:47.939695,6.511390209197998,0
112,2025-06-25 20:20:50.829901,6.5648298263549805,0
113,2025-06-25 20:20:53.440462,6.618090629577637,0
114,2025-06-25 20:20:56.832820,6.6711649894714355,0
115,2025-06-25 20:20:59.849178,6.724043846130371,0
116,2025-06-25 20:21:02.726668,6.7767205238342285,0
117,2025-06-25 20:21:05.633404,6.829187393188477,0
118,2025-06-25 20:21:08.518713,6.881438255310059,0
119,2025-06-25 20:21:11.131273,6.933467388153076,0
120,2025-06-25 20:21:14.474381,6.985268592834473,0
121,2025-06-25 20:21:17.620019,7.053613185882568,0
122,2025-06-25 20:21:20.794084,6.970967769622803,0
123,2025-06-25 20:21:24.294377,6.8880295753479,0
124,2025-06-25 20:21:27.245627,6.804819107055664,0
125,2025-06-25 20:21:30.256956,6.721354007720947,0
126,2025-06-25 20:21:33.473292,6.637651443481445,0
127,2025-06-25 20:21:36.416549,6.553727149963379,0
128,2025-06-25 20:21:39.269413,6.469596862792969,0
129,2025-06-25 20:21:42.190268,6.385272979736328,0
130,2025-06-25 20:21:45.342093,6.300769329071045,0
131,2025-06-25 20:21:48.109650,6.216096878051758,0
132,2025-06-25 20:21:50.953691,6.131267070770264,0
133,2025-06-25 20:21:52.455355,6.036236763000488,0
134,2025-06-25 20:21:55.429439,5.941051006317139,0
135,2025-06-25 20:21:58.330735,6.005447864532471,0
136,2025-06-25 20:22:01.448257,6.069702625274658,0
137,2025-06-25 20:22:04.489581,6.1338019371032715,0
138,2025-06-25 20:22:07.781756,6.1977338790893555,0
139,2025-06-25 20:22:10.629796,6.261486530303955,0
140,2025-06-25 20:22:13.151034,6.32504940032959,0
141,2025-06-25 20:22:16.186102,6.388411998748779,0
142,2025-06-25 20:22:18.023976,6.451565742492676,0
143,2025-06-25 20:22:20.942348,6.514500617980957,0
144,2025-06-25 20:22:24.147804,6.57720947265625,0
145,2025-06-25 20:22:26.915937,6.648477077484131,0
146,2025-06-25 20:22:29.899064,6.719480037689209,0
147,2025-06-25 20:22:33.045002,6.790210723876953,0
148,2025-06-25 20:22:36.101327,6.860662460327148,0
149,2025-06-25 20:22:38.617404,6.930828094482422,0
150,2025-06-25 20:22:40.859514,7.000702381134033,0
151,2025-06-25 20:22:43.891978,7.070278167724609,0
152,2025-06-25 20:22:46.954423,6.989398002624512,0
153,2025-06-25 20:22:49.458977,6.9081597328186035,0
154,2025-06-25 20:22:52.588215,6.826587677001953,0
155,2025-06-25 20:22:55.197671,6.7447052001953125,0
156,2025-06-25 20:22:58.699634,6.662533760070801,0
157,2025-06-25 20:23:01.446459,6.587647914886475,0
158,2025-06-25 20:23:04.854203,6.512508392333984,0
159,2025-06-25 20:23:07.675599,6.437133312225342,0
160,2025-06-25 20:23:10.950589,6.3615403175354,0
161,2025-06-25 20:23:13.651590,6.285745143890381,0
162,2025-06-25 20:23:16.604082,6.209762096405029,0
163,2025-06-25 20:23:19.863604,6.133605480194092,0
164,2025-06-25 20:23:22.051134,6.057287216186523,0
165,2025-06-25 20:23:24.624579,5.980818748474121,0
166,2025-06-25 20:23:27.264687,5.904211044311523,0
167,2025-06-25 20:23:29.625329,5.984131336212158,0
168,2025-06-25 20:23:32.407389,6.063821792602539,0
169,2025-06-25 20:23:35.762770,6.130147457122803,0
170,2025-06-25 20:23:38.907097,6.196276664733887,0
171,2025-06-25 20:23:41.909900,6.2621989250183105,0
172,2025-06-25 20:23:44.826211,6.327904224395752,0
173,2025-06-25 20:23:47.517197,6.3933844566345215,0
174,2025-06-25 20:23:50.634400,6.4586310386657715,0
175,2025-06-25 20:23:53.573990,6.523636341094971,0
176,2025-06-25 20:23:56.706416,6.588392734527588,0
177,2025-06-25 20:23:59.864879,6.65289306640625,0
178,2025-06-25 20:24:03.118765,6.717131614685059,0
179,2025-06-25 20:24:05.781616,6.781102180480957,0
180,2025-06-25 20:24:08.806025,6.844799041748047,0
181,2025-06-25 20:24:11.724233,6.917974472045898,0
182,2025-06-25 20:24:14.524154,6.990846633911133,0
183,2025-06-25 20:24:17.224976,7.063409328460693,0
184,2025-06-25 20:24:19.915501,6.986351490020752,0
185,2025-06-25 20:24:23.190471,6.908912181854248,0
186,2025-06-25 20:24:26.299495,6.831119537353516,0
187,2025-06-25 20:24:29.141619,6.7529988288879395,0
188,2025-06-25 20:24:32.021334,6.6745734214782715,0
189,2025-06-25 20:24:34.410739,6.595865249633789,0
190,2025-06-25 20:24:37.047736,6.516894817352295,0
191,2025-06-25 20:24:38.879449,6.437679767608643,0
192,2025-06-25 20:24:42.317066,6.3582377433776855,0
193,2025-06-25 20:24:45.000844,6.27709436416626,0
194,2025-06-25 20:24:47.727740,6.195753574371338,0
195,2025-06-25 20:24:50.249661,6.114228248596191,0
196,2025-06-25 20:24:52.856696,6.032530784606934,0
197,2025-06-25 20:24:55.755118,5.950673580169678,0
198,2025-06-25 20:24:58.807726,5.868667125701904,0
199,2025-06-25 20:25:01.796336,5.9443511962890625,0
200,2025-06-25 20:25:04.410086,6.019826889038086,0
201,2025-06-25 20:25:07.869555,6.095082759857178,0
202,2025-06-25 20:25:10.972380,6.170108795166016,0
203,2025-06-25 20:25:13.582054,6.2448954582214355,0
204,2025-06-25 20:25:17.051791,6.319432735443115,0
205,2025-06-25 20:25:19.788064,6.377729892730713,0
206,2025-06-25 20:25:22.719107,6.43580436706543,0
207,2025-06-25 20:25:25.503610,6.493648529052734,0
208,2025-06-25 20:25:28.815424,6.5512566566467285,0
209,2025-06-25 20:25:31.680858,6.608623027801514,0
210,2025-06-25 20:25:34.814142,6.665741443634033,0
211,2025-06-25 20:25:37.520916,6.722606658935547,0
212,2025-06-25 20:25:40.347058,6.779214859008789,0
213,2025-06-25 20:25:43.324154,6.8355607986450195,0
214,2025-06-25 20:25:45.834539,6.8916401863098145,0
215,2025-06-25 20:25:48.542728,6.947450160980225,0
216,2025-06-25 20:25:51.496594,7.002985954284668,0
217,2025-06-25 20:25:53.684235,7.067035675048828,0
218,2025-06-25 20:25:56.745579,6.979030132293701,0
219,2025-06-25 20:25:59.560061,6.890696048736572,0
220,2025-06-25 20:26:02.975587,6.802055358886719,0
221,2025-06-25 20:26:05.773921,6.713127136230469,0
222,2025-06-25 20:26:08.787861,6.623929977416992,0
223,2025-06-25 20:26:11.766289,6.534481048583984,0
224,2025-06-25 20:26:14.677495,6.444796562194824,0
225,2025-06-25 20:26:17.454201,6.354890823364258,0
226,2025-06-25 20:26:20.343125,6.264778137207031,0
227,2025-06-25 20:26:23.443280,6.174470901489258,0
228,2025-06-25 20:26:26.789826,6.083981990814209,0
229,2025-06-25 20:26:29.915771,5.9912638664245605,0
230,2025-06-25 20:26:32.762324,5.898382663726807,0
231,2025-06-25 20:26:35.508909,5.964930057525635,0
232,2025-06-25 20:26:38.625424,6.03131628036499,0
233,2025-06-25 20:26:41.402499,6.097529888153076,0
234,2025-06-25 20:26:44.433921,6.163558483123779,0
235,2025-06-25 20:26:47.529681,6.229391098022461,0
236,2025-06-25 20:26:50.232633,6.295018672943115,0
237,2025-06-25 20:26:52.854073,6.360430717468262,0
238,2025-06-25 20:26:55.689797,6.425619125366211,0
239,2025-06-25 20:26:58.511416,6.490575313568115,0
240,2025-06-25 20:27:00.712310,6.555290699005127,0
241,2025-06-25 20:27:03.576158,6.633296012878418,0
242,2025-06-25 20:27:06.250044,6.711007595062256,0
243,2025-06-25 20:27:08.626839,6.788418769836426,0
244,2025-06-25 20:27:11.494808,6.865522384643555,0
