iteration,timestamp,P79,T41,V41F,J21,V41,T42,V42F,J19,V42,J2,P1F,V_UF,P1
11.0,2025-01-20 19:44:49.486539,1.0,4.568768501281738,-126.31436920166016,56.720176696777344,1.0,4.816730976104736,143.3912811279297,55.958534240722656,1.0,69.38312530517578,203.7053985595703,222.83763122558594,1.0
12.0,2025-01-20 19:44:54.374428,1.0,4.703494548797607,-125.78949737548828,56.84784698486328,1.0,4.968964576721191,142.1361846923828,56.11210632324219,1.0,69.40130615234375,202.74713134765625,221.7938690185547,1.0
13.0,2025-01-20 19:44:59.289621,1.0,4.854797840118408,-141.26754760742188,57.21851348876953,1.0,5.133510112762451,153.6313934326172,56.264400482177734,1.0,69.50459289550781,197.30355834960938,219.2068328857422,1.0
14.0,2025-01-20 19:45:03.965620,1.0,5.005339622497559,-140.5565185546875,57.35846710205078,1.0,5.296727180480957,152.39108276367188,56.42893981933594,1.0,69.5246353149414,196.24700927734375,218.0480499267578,1.0
15.0,2025-01-20 19:45:08.684731,1.0,5.155116558074951,-139.84226989746094,57.497657775878906,1.0,5.458624362945557,151.1587371826172,56.59214782714844,1.0,69.54463958740234,195.19273376464844,216.89108276367188,1.0
16.0,2025-01-20 19:45:13.497451,1.0,5.30412483215332,-139.12484741210938,57.636085510253906,1.0,5.619210243225098,149.93431091308594,56.7540397644043,1.0,69.5645980834961,194.14071655273438,215.7359161376953,1.0
17.0,2025-01-20 19:45:18.508577,1.0,5.452361583709717,-138.40431213378906,57.77374267578125,1.0,5.7784929275512695,148.71778869628906,56.91461944580078,1.0,69.58451080322266,193.09100341796875,214.5825958251953,1.0
18.0,2025-01-20 19:45:23.540526,1.0,5.599823474884033,-137.6807098388672,57.9106330871582,1.0,5.936481475830078,147.50914001464844,57.07389831542969,1.0,69.60438537597656,192.04359436035156,213.43115234375,1.0
19.0,2025-01-20 19:45:28.242730,1.0,5.746506690979004,-136.95411682128906,58.046749114990234,1.0,6.093183994293213,146.30831909179688,57.23188018798828,1.0,69.62421417236328,190.99853515625,212.28160095214844,1.0
20.0,2025-01-20 19:45:33.205398,1.0,5.892408847808838,-136.22459411621094,58.18209457397461,1.0,6.248608112335205,145.11529541015625,57.38857650756836,1.0,69.64399719238281,189.95584106445312,211.13400268554688,1.0
21.0,2025-01-20 19:45:37.977460,1.0,6.037526607513428,-135.4921875,58.31666564941406,1.0,6.402763366699219,143.9300537109375,57.54399490356445,1.0,69.66373443603516,188.91554260253906,209.98837280273438,1.0
22.0,2025-01-20 19:45:42.913599,1.0,6.181857109069824,-134.7569580078125,58.450462341308594,1.0,6.555656909942627,142.75253295898438,57.698143005371094,1.0,69.68342590332031,187.87765502929688,208.84475708007812,1.0
23.0,2025-01-20 19:45:47.651120,1.0,6.325396537780762,-134.0189971923828,58.58348083496094,1.0,6.7072978019714355,141.5827178955078,57.85103225708008,1.0,69.70307159423828,186.84219360351562,207.7031707763672,1.0
24.0,2025-01-20 19:45:52.320646,1.0,6.468143463134766,-133.27833557128906,58.715721130371094,1.0,6.857694149017334,140.42056274414062,58.00266647338867,1.0,69.72267150878906,185.8092041015625,206.56365966796875,1.0
25.0,2025-01-20 19:45:57.265695,1.0,6.602252960205078,-125.21426391601562,58.7389030456543,1.0,7.000323295593262,133.16871643066406,58.15302658081055,1.0,69.70276641845703,186.858154296875,206.1358184814453,1.0
26.0,2025-01-20 19:46:01.950517,0.0,6.720989227294922,-110.86068725585938,58.6760368347168,1.0,7.08944845199585,83.21337890625,58.29546356201172,1.0,67.7983627319336,287.233642578125,186.64944458007812,1.0
27.0,2025-01-20 19:46:06.928716,0.0,6.838409900665283,-109.6321029663086,58.77886199951172,1.0,7.178596496582031,83.23515319824219,58.384586334228516,1.0,67.82125854492188,286.02685546875,185.767578125,1.0
28.0,2025-01-20 19:46:11.919443,0.0,6.9545464515686035,-108.4332046508789,58.88090515136719,1.0,7.267739772796631,83.23018646240234,58.47373580932617,1.0,67.8440933227539,284.8229675292969,184.8900909423828,1.0
29.0,2025-01-20 19:46:16.751705,0.0,7.069428443908691,-107.26231384277344,58.98216247558594,1.0,7.356850624084473,83.20027160644531,58.5628776550293,1.0,67.86688232421875,283.6221618652344,184.0170135498047,1.0
30.0,2025-01-20 19:46:21.466375,0.0,7.03109884262085,35.787269592285156,58.268489837646484,1.0,7.2954020500183105,-57.372474670410156,58.65177917480469,1.0,58.26836013793945,0.0,-0.37740346789360046,0.0
31.0,2025-01-20 19:46:26.158677,0.0,6.991767406463623,36.722530364990234,58.2254638671875,1.0,7.234955787658691,-56.43722915649414,58.590335845947266,1.0,58.225032806396484,0.0,-0.796076238155365,0.0
32.0,2025-01-20 19:46:30.994857,0.0,6.951511383056641,37.58613967895508,58.181705474853516,1.0,7.175434112548828,-55.5736198425293,58.52988815307617,1.0,58.180850982666016,0.0,-1.1814298629760742,0.0
33.0,2025-01-20 19:46:35.843401,0.0,6.910402297973633,38.38241958618164,58.137290954589844,1.0,7.116765022277832,-54.77734375,58.47037124633789,1.0,58.135929107666016,0.0,-1.5357534885406494,0.0
34.0,2025-01-20 19:46:40.845591,0.0,6.8685078620910645,39.11547088623047,58.092288970947266,1.0,7.058881759643555,-54.044273376464844,58.41170120239258,1.0,58.09036636352539,0.0,-1.861103892326355,0.0
35.0,2025-01-20 19:46:45.477955,0.0,6.825891971588135,39.789302825927734,58.046756744384766,1.0,7.0017194747924805,-53.370452880859375,58.35382080078125,1.0,58.04424285888672,0.0,-2.159468650817871,0.0
36.0,2025-01-20 19:46:50.409473,0.0,6.782613754272461,40.40773391723633,58.00075912475586,1.0,6.945219993591309,-52.752010345458984,58.29665756225586,1.0,57.99763870239258,0.0,-2.432708263397217,0.0
37.0,2025-01-20 19:46:55.239107,0.0,6.758569240570068,22.449691772460938,58.03716278076172,1.0,6.902575492858887,-39.81573486328125,58.24018478393555,1.0,58.03726577758789,0.0,0.40637367963790894,0.0
38.0,2025-01-20 19:47:00.201510,0.0,6.733417510986328,23.48309326171875,58.00960159301758,1.0,6.8610382080078125,-38.782325744628906,58.197540283203125,1.0,58.009586334228516,0.0,-0.05655547231435776,0.0
39.0,2025-01-20 19:47:05.050597,0.0,6.707270622253418,24.412851333618164,57.981170654296875,1.0,6.820496559143066,-37.852577209472656,58.156005859375,1.0,57.98100280761719,0.0,-0.47343188524246216,0.0
40.0,2025-01-20 19:47:10.105192,0.0,6.680234432220459,25.242633819580078,57.95200729370117,1.0,6.780843734741211,-37.022789001464844,58.1154670715332,1.0,57.95155334472656,0.0,-0.8437108993530273,0.0
41.0,2025-01-20 19:47:14.643857,0.0,6.652408123016357,25.980911254882812,57.92221450805664,1.0,6.741981506347656,-36.284515380859375,58.07581329345703,1.0,57.9213981628418,0.0,-1.1718542575836182,0.0
42.0,2025-01-20 19:47:19.566339,0.0,6.623879909515381,26.63564109802246,57.89188766479492,1.0,6.703820705413818,-35.629783630371094,58.03695297241211,1.0,57.89066696166992,0.0,-1.4618459939956665,0.0
43.0,2025-01-20 19:47:24.719881,0.0,6.594732284545898,27.214441299438477,57.861106872558594,1.0,6.666279315948486,-35.05097961425781,57.9987907409668,1.0,57.85947036743164,0.0,-1.7174204587936401,0.0
44.0,2025-01-20 19:47:29.632358,0.0,6.565038204193115,27.724578857421875,57.82993698120117,1.0,6.629284858703613,-34.54084777832031,57.96125030517578,1.0,57.8278923034668,0.0,-1.942034363746643,0.0
45.0,2025-01-20 19:47:34.253361,0.0,6.5348639488220215,28.17291831970215,57.798439025878906,1.0,6.592770099639893,-34.092506408691406,57.924259185791016,1.0,57.79600143432617,0.0,-2.138947010040283,0.0
46.0,2025-01-20 19:47:38.862251,0.0,6.504268646240234,28.565908432006836,57.76666259765625,1.0,6.556676864624023,-33.69950866699219,57.88774490356445,1.0,57.76385498046875,0.0,-2.311157464981079,0.0
47.0,2025-01-20 19:47:43.611522,0.0,6.4733052253723145,28.90955924987793,57.73465347290039,1.0,6.520951271057129,-33.35586166381836,57.85165023803711,1.0,57.73149871826172,0.0,-2.4614408016204834,0.0
48.0,2025-01-20 19:47:48.381324,0.0,6.442020893096924,29.20940399169922,57.70244216918945,1.0,6.485547065734863,-33.05601501464844,57.81592559814453,1.0,57.698974609375,0.0,-2.5923354625701904,0.0
49.0,2025-01-20 19:47:53.203180,0.0,6.3810811042785645,56.897361755371094,57.510597229003906,1.0,6.425498962402344,-56.065006256103516,57.780479431152344,1.0,57.49223327636719,0.0,-6.395140647888184,0.0
50.0,2025-01-20 19:47:58.291532,0.0,6.320180416107178,56.861610412597656,57.44992446899414,1.0,6.365412712097168,-56.10074996948242,57.72043228149414,1.0,57.431636810302734,0.0,-6.379755973815918,0.0
51.0,2025-01-20 19:48:03.216598,0.0,6.259314060211182,56.82896041870117,57.38926315307617,1.0,6.305291652679443,-56.133399963378906,57.66034698486328,1.0,57.37105178833008,0.0,-6.365700721740723,0.0
52.0,2025-01-20 19:48:08.208293,0.0,6.198479652404785,56.79912185668945,57.328617095947266,1.0,6.245138168334961,-56.16324234008789,57.600223541259766,1.0,57.31047058105469,0.0,-6.352854251861572,0.0
53.0,2025-01-20 19:48:13.034176,0.0,6.137674808502197,56.771854400634766,57.267982482910156,1.0,6.184956073760986,-56.19049835205078,57.540069580078125,1.0,57.249900817871094,0.0,-6.341108322143555,0.0
54.0,2025-01-20 19:48:18.018893,0.0,6.076896667480469,56.74693298339844,57.207359313964844,1.0,6.124746799468994,-56.215423583984375,57.479888916015625,1.0,57.189334869384766,0.0,-6.330377101898193,0.0
55.0,2025-01-20 19:48:22.624186,0.0,6.016142845153809,56.72415542602539,57.14674758911133,1.0,6.064513683319092,-56.238197326660156,57.419677734375,1.0,57.1287727355957,0.0,-6.320566654205322,0.0
56.0,2025-01-20 19:48:27.743727,0.0,5.955410957336426,56.703338623046875,57.08614730834961,1.0,6.004257678985596,-56.259010314941406,57.35944747924805,1.0,57.06822204589844,0.0,-6.311599254608154,0.0
57.0,2025-01-20 19:48:32.486231,0.0,6.062504291534424,-99.9897232055664,57.893699645996094,1.0,6.097362518310547,86.92926788330078,57.299407958984375,1.0,67.55840301513672,299.88116455078125,192.6074676513672,1.0
58.0,2025-01-20 19:48:37.393359,0.0,6.16865873336792,-99.11328125,57.990386962890625,1.0,6.190179824829102,86.66075134277344,57.392513275146484,1.0,67.58012390136719,298.7362365722656,191.8008270263672,1.0
59.0,2025-01-20 19:48:42.052534,0.0,6.273888111114502,-98.24994659423828,58.08637237548828,1.0,6.2826995849609375,86.38298034667969,57.485328674316406,1.0,67.60177612304688,297.5951232910156,190.9981231689453,1.0
60.0,2025-01-20 19:48:46.946580,0.0,6.378206729888916,-97.3992919921875,58.1816520690918,1.0,6.374912261962891,86.09637451171875,57.577850341796875,1.0,67.62335205078125,296.4578552246094,190.19927978515625,1.0
61.0,2025-01-20 19:48:51.648443,0.0,6.450323581695557,-67.33307647705078,57.98249816894531,1.0,6.44036340713501,61.10956573486328,57.66999053955078,1.0,67.45497131347656,305.3326110839844,190.57481384277344,1.0
62.0,2025-01-20 19:48:56.393407,0.0,6.521797180175781,-66.73306274414062,58.049530029296875,1.0,6.505593776702881,60.903987884521484,57.735443115234375,1.0,67.47025299072266,304.52703857421875,190.01303100585938,1.0
63.0,2025-01-20 19:49:01.391403,0.0,6.5926408767700195,-66.14460754394531,58.11605453491211,1.0,6.570595741271973,60.69035720825195,57.8006706237793,1.0,67.4854736328125,303.72491455078125,189.45460510253906,1.0
64.0,2025-01-20 19:49:06.342914,0.0,6.662866115570068,-65.56722259521484,58.18207931518555,1.0,6.6353607177734375,60.46915054321289,57.86567306518555,1.0,67.50062561035156,302.92633056640625,188.89947509765625,1.0
65.0,2025-01-20 19:49:11.311411,0.0,6.732484340667725,-65.00044250488281,58.24760818481445,1.0,6.699881076812744,60.24083709716797,57.93043899536133,1.0,67.51570892333984,302.1312561035156,188.34759521484375,1.0
66.0,2025-01-20 19:49:16.136588,0.0,6.801506042480469,-64.44383239746094,58.312644958496094,1.0,6.764150142669678,60.00586700439453,57.994956970214844,1.0,67.53073120117188,301.3396911621094,187.79893493652344,1.0
67.0,2025-01-20 19:49:20.903971,0.0,6.869942665100098,-63.89698028564453,58.37720489501953,1.0,6.828160285949707,59.764644622802734,58.059226989746094,1.0,67.5456771850586,300.5516052246094,187.2534637451172,1.0
68.0,2025-01-20 19:49:25.535126,0.0,6.937803268432617,-63.3594970703125,58.441280364990234,1.0,6.891906261444092,59.51757049560547,58.123233795166016,1.0,67.56056213378906,299.76702880859375,186.7111358642578,1.0
69.0,2025-01-20 19:49:30.215464,0.0,7.00509786605835,-62.831016540527344,58.50489044189453,1.0,6.955381393432617,59.264984130859375,58.186981201171875,1.0,67.57538604736328,298.9859924316406,186.17193603515625,1.0
70.0,2025-01-20 19:49:35.395904,0.0,6.905200481414795,93.271240234375,57.734561920166016,1.0,6.865821838378906,-83.61891174316406,58.250240325927734,1.0,57.67754364013672,0.0,-11.801782608032227,0.0
71.0,2025-01-20 19:49:40.212154,0.0,6.805617809295654,92.97730255126953,57.63795852661133,1.0,6.7759480476379395,-83.912841796875,58.16067886352539,1.0,57.58205032348633,0.0,-11.676531791687012,0.0
72.0,2025-01-20 19:49:45.247477,0.0,6.706330299377441,92.70201873779297,57.54145812988281,1.0,6.685779094696045,-84.18811798095703,58.070804595947266,1.0,57.486576080322266,0.0,-11.559118270874023,0.0
73.0,2025-01-20 19:49:50.013638,0.0,6.6023268699646,97.10514068603516,57.391990661621094,1.0,6.590663433074951,-88.80646514892578,57.980621337890625,1.0,57.333072662353516,0.0,-12.010021209716797,0.0
74.0,2025-01-20 19:49:54.805112,0.0,6.498580455780029,96.8648910522461,57.290775299072266,1.0,6.495290756225586,-89.04670715332031,57.88550567626953,1.0,57.23278045654297,0.0,-11.907401084899902,0.0
75.0,2025-01-20 19:49:59.458486,0.0,6.395075798034668,96.63904571533203,57.18964385986328,1.0,6.399676322937012,-89.27254486083984,57.790130615234375,1.0,57.13251495361328,0.0,-11.810892105102539,0.0
76.0,2025-01-20 19:50:04.441105,0.0,6.291799068450928,96.42667388916016,57.08859634399414,1.0,6.303834438323975,-89.48491668701172,57.694515228271484,1.0,57.03227233886719,0.0,-11.720087051391602,0.0
77.0,2025-01-20 19:50:09.546057,0.0,6.1887359619140625,96.22693634033203,56.98762512207031,1.0,6.207778453826904,-89.68465423583984,57.59867477416992,1.0,56.93205261230469,0.0,-11.634642601013184,0.0
78.0,2025-01-20 19:50:14.303534,0.0,6.085874080657959,96.03900909423828,56.88672637939453,1.0,6.111521244049072,-89.87257385253906,57.50261688232422,1.0,56.83185958862305,0.0,-11.554213523864746,0.0
79.0,2025-01-20 19:50:19.439773,0.0,5.98320198059082,95.8621826171875,56.7859001159668,1.0,6.015074729919434,-90.04939270019531,57.4063606262207,1.0,56.731693267822266,0.0,-11.478501319885254,0.0
80.0,2025-01-20 19:50:24.327384,0.0,6.054342269897461,-66.42183685302734,57.57978439331055,1.0,6.077991008758545,58.74345779418945,57.31014633178711,1.0,67.34598541259766,311.07672119140625,193.74288940429688,1.0
81.0,2025-01-20 19:50:29.038370,0.0,6.1248087882995605,-65.79254913330078,57.64565658569336,1.0,6.140748500823975,58.59452819824219,57.37306594848633,1.0,67.36075592041016,310.2984924316406,193.19607543945312,1.0
82.0,2025-01-20 19:50:33.605750,0.0,6.194616794586182,-65.1776351928711,57.71101379394531,1.0,6.203334331512451,58.4345817565918,57.435821533203125,1.0,67.37545776367188,309.5236511230469,192.65269470214844,1.0
83.0,2025-01-20 19:50:38.396198,0.0,6.2637810707092285,-64.5763931274414,57.7758674621582,1.0,6.265737533569336,58.26436996459961,57.49840545654297,1.0,67.39009094238281,308.752197265625,192.11270141601562,1.0
84.0,2025-01-20 19:50:43.382520,0.0,6.332314968109131,-63.98813247680664,57.8402214050293,1.0,6.327948570251465,58.08454895019531,57.56081008911133,1.0,67.4046630859375,307.9841003417969,191.57606506347656,1.0
85.0,2025-01-20 19:50:48.168941,0.0,6.357990741729736,-23.972654342651367,57.67299270629883,1.0,6.3557963371276855,26.00066375732422,57.62296676635742,1.0,67.20075988769531,318.7314453125,191.2307891845703,1.0
86.0,2025-01-20 19:50:53.119927,0.0,6.383594036102295,-23.905296325683594,57.69843292236328,1.0,6.38337516784668,25.749553680419922,57.650814056396484,1.0,67.20679473876953,318.4129943847656,191.02020263671875,1.0
87.0,2025-01-20 19:50:58.143300,0.0,6.409117698669434,-23.830570220947266,57.72377395629883,1.0,6.410694599151611,25.5074462890625,57.67839050292969,1.0,67.21280670166016,318.0961608886719,190.8101806640625,1.0
88.0,2025-01-20 19:51:03.017608,0.0,6.434553623199463,-23.74909210205078,57.7490119934082,1.0,6.4377641677856445,25.27372169494629,57.705711364746094,1.0,67.21878814697266,317.78094482421875,190.60076904296875,1.0
89.0,2025-01-20 19:51:07.879799,0.0,6.459896087646484,-23.66145133972168,57.77414321899414,1.0,6.464591026306152,25.047801971435547,57.73278045654297,1.0,67.22473907470703,317.4674072265625,190.3920440673828,1.0
90.0,2025-01-20 19:51:12.541359,0.0,6.485138893127441,-23.568212509155273,57.79916000366211,1.0,6.491184234619141,24.829139709472656,57.759605407714844,1.0,67.23065948486328,317.1554870605469,190.18402099609375,1.0
91.0,2025-01-20 19:51:17.349456,0.0,6.510275840759277,-23.46989631652832,57.824058532714844,1.0,6.517550468444824,24.61720085144043,57.786197662353516,1.0,67.23654174804688,316.8452453613281,189.9767608642578,1.0
92.0,2025-01-20 19:51:22.211184,0.0,6.535303115844727,-23.36699676513672,57.84884262084961,1.0,6.54369592666626,24.411508560180664,57.812564849853516,1.0,67.24240112304688,316.5366516113281,189.77029418945312,1.0
93.0,2025-01-20 19:51:27.308873,0.0,6.560215473175049,-23.259990692138672,57.87350082397461,1.0,6.56962776184082,24.211591720581055,57.83871078491211,1.0,67.24822235107422,316.2297058105469,189.5646514892578,1.0
94.0,2025-01-20 19:51:32.435430,0.0,6.5850090980529785,-23.149295806884766,57.898033142089844,1.0,6.595350742340088,24.01702117919922,57.86464309692383,1.0,67.25401306152344,315.9244689941406,189.35986328125,1.0
95.0,2025-01-20 19:51:37.139509,0.0,6.609681129455566,-23.03532600402832,57.92243576049805,1.0,6.620871067047119,23.827390670776367,57.89036560058594,1.0,67.25977325439453,315.6208801269531,189.15597534179688,1.0
96.0,2025-01-20 19:51:42.279107,0.0,6.634227752685547,-22.918453216552734,57.94670867919922,1.0,6.646193027496338,23.642337799072266,57.91588592529297,1.0,67.2655029296875,315.3189392089844,188.95298767089844,1.0
97.0,2025-01-20 19:51:47.152180,0.0,6.657106399536133,-21.361404418945312,57.966121673583984,1.0,6.670094966888428,22.316905975341797,57.94120407104492,1.0,67.26404571533203,315.3956298828125,188.72616577148438,1.0
98.0,2025-01-20 19:51:52.260854,0.0,6.679886341094971,-21.268661499023438,57.988704681396484,1.0,6.6937947273254395,22.12761878967285,57.96510696411133,1.0,67.26939392089844,315.11358642578125,188.53712463378906,1.0
99.0,2025-01-20 19:51:56.835191,0.0,6.702561855316162,-21.1715030670166,58.01117706298828,1.0,6.7172980308532715,21.944292068481445,57.988807678222656,1.0,67.27471923828125,314.8331298828125,188.34886169433594,1.0
100.0,2025-01-20 19:52:01.911403,0.0,6.725129127502441,-21.070446014404297,58.033531188964844,1.0,6.740610599517822,21.766416549682617,58.01231002807617,1.0,67.28001403808594,314.5541687011719,188.16139221191406,1.0
101.0,2025-01-20 19:52:06.736519,0.0,6.747584342956543,-20.965953826904297,58.05576705932617,1.0,6.76373815536499,21.593528747558594,58.035621643066406,1.0,67.28527069091797,314.27679443359375,187.9747314453125,1.0
102.0,2025-01-20 19:52:11.401436,0.0,6.769924640655518,-20.858463287353516,58.077884674072266,1.0,6.786685466766357,21.42519187927246,58.05875015258789,1.0,67.2905044555664,314.0009765625,187.78897094726562,1.0
103.0,2025-01-20 19:52:16.203210,0.0,6.792147159576416,-20.74835968017578,58.099884033203125,1.0,6.809456825256348,21.261022567749023,58.081695556640625,1.0,67.29570770263672,313.7267150878906,187.60403442382812,1.0
104.0,2025-01-20 19:52:21.041327,0.0,6.814249038696289,-20.636011123657227,58.12175369262695,1.0,6.832056522369385,21.100650787353516,58.104469299316406,1.0,67.30088806152344,313.4539794921875,187.42002868652344,1.0
105.0,2025-01-20 19:52:26.100362,0.0,6.836228847503662,-20.52173614501953,58.14350128173828,1.0,6.854488372802734,20.943748474121094,58.12706756591797,1.0,67.3060302734375,313.18280029296875,187.23690795898438,1.0
106.0,2025-01-20 19:52:30.593333,0.0,6.858084201812744,-20.40582275390625,58.16512680053711,1.0,6.876755237579346,20.79002571105957,58.149497985839844,1.0,67.31114196777344,312.9131774902344,187.05471801757812,1.0
107.0,2025-01-20 19:52:35.616650,0.0,6.879814147949219,-20.288545608520508,58.18661880493164,1.0,6.898860931396484,20.639209747314453,58.1717643737793,1.0,67.31623077392578,312.64508056640625,186.87347412109375,1.0
108.0,2025-01-20 19:52:40.466305,0.0,6.901417255401611,-20.170135498046875,58.20798873901367,1.0,6.920807361602783,20.491058349609375,58.193870544433594,1.0,67.3212890625,312.3785095214844,186.69314575195312,1.0
109.0,2025-01-20 19:52:45.044825,0.0,6.9573750495910645,-52.24616622924805,58.3897590637207,1.0,6.9713358879089355,47.17692565917969,58.21585464477539,1.0,67.50041198730469,302.9373474121094,186.62454223632812,1.0
110.0,2025-01-20 19:52:50.110586,0.0,7.012786388397217,-51.73598861694336,58.44223403930664,1.0,7.021727561950684,47.04932403564453,58.26638412475586,1.0,67.51251220703125,302.299560546875,186.1785430908203,1.0
111.0,2025-01-20 19:52:54.982448,0.0,6.899824142456055,105.46957397460938,57.597686767578125,1.0,6.916717529296875,-98.04483795166016,58.3165397644043,1.0,57.53144454956055,0.0,-12.79248332977295,0.0
112.0,2025-01-20 19:52:59.857044,0.0,6.787073612213135,105.27190399169922,57.487186431884766,1.0,6.811495780944824,-98.24250030517578,58.21152877807617,1.0,57.421749114990234,0.0,-12.707907676696777,0.0
113.0,2025-01-20 19:53:04.417482,0.0,6.674522876739502,105.0850601196289,57.37676239013672,1.0,6.706073760986328,-98.42935180664062,58.10630416870117,1.0,57.312076568603516,0.0,-12.627927780151367,0.0
114.0,2025-01-20 19:53:09.472718,0.0,6.562161922454834,104.90841674804688,57.26640319824219,1.0,6.600462913513184,-98.60598754882812,58.00088119506836,1.0,57.20243453979492,0.0,-12.552295684814453,0.0
115.0,2025-01-20 19:53:14.240443,0.0,6.449979305267334,104.74138641357422,57.1561164855957,1.0,6.494672775268555,-98.77301788330078,57.89527130126953,1.0,57.092811584472656,0.0,-12.48074722290039,0.0
116.0,2025-01-20 19:53:19.021619,0.0,6.337966442108154,104.58341979980469,57.04589080810547,1.0,6.388713836669922,-98.93097686767578,57.78948211669922,1.0,56.983219146728516,0.0,-12.413057327270508,0.0
117.0,2025-01-20 19:53:23.728525,0.0,6.226113319396973,104.43400573730469,56.935726165771484,1.0,6.282594680786133,-99.08039093017578,57.68352127075195,1.0,56.8736457824707,0.0,-12.34901237487793,0.0
118.0,2025-01-20 19:53:28.548537,0.0,6.114411354064941,104.29265594482422,56.825618743896484,1.0,6.176323890686035,-99.22173309326172,57.57740020751953,1.0,56.76409912109375,0.0,-12.288403511047363,0.0
119.0,2025-01-20 19:53:33.585879,0.0,6.002852916717529,104.15892028808594,56.71556854248047,1.0,6.069910049438477,-99.35546875,57.47113037109375,1.0,56.65457534790039,0.0,-12.23104476928711,0.0
120.0,2025-01-20 19:53:38.786627,0.0,5.891429901123047,104.03237915039062,56.605567932128906,1.0,5.963360786437988,-99.48200988769531,57.364715576171875,1.0,56.545074462890625,0.0,-12.176761627197266,0.0
121.0,2025-01-20 19:53:43.493170,0.0,5.975424289703369,-78.42303466796875,57.59663009643555,1.0,6.035406589508057,67.26709747314453,57.258453369140625,1.0,67.39686584472656,308.39495849609375,194.08872985839844,1.0
122.0,2025-01-20 19:53:48.048591,0.0,6.058607578277588,-77.665771484375,57.67332077026367,1.0,6.107300281524658,67.12486267089844,57.330501556396484,1.0,67.41393280029297,307.4954528808594,193.4518280029297,1.0
123.0,2025-01-20 19:53:52.940432,0.0,6.140997409820557,-76.92495727539062,57.74941635131836,1.0,6.179027557373047,66.96971130371094,57.40239334106445,1.0,67.4309310913086,306.5994873046875,192.8187255859375,1.0
124.0,2025-01-20 19:53:57.941435,0.0,6.2226104736328125,-76.19982147216797,57.82492446899414,1.0,6.250575542449951,66.80242919921875,57.47412109375,1.0,67.44786834716797,305.70709228515625,192.1893768310547,1.0
125.0,2025-01-20 19:54:02.857525,0.0,6.303462982177734,-75.48966979980469,57.89984893798828,1.0,6.321932315826416,66.62374877929688,57.54566955566406,1.0,67.46472930908203,304.8182678222656,191.56373596191406,1.0
126.0,2025-01-20 19:54:07.726349,0.0,6.383570194244385,-74.79380798339844,57.97420120239258,1.0,6.3930864334106445,66.43436431884766,57.61702346801758,1.0,67.48152160644531,303.9330139160156,190.9417724609375,1.0
127.0,2025-01-20 19:54:12.646270,0.0,6.462946891784668,-74.11163330078125,58.04798889160156,1.0,6.464026927947998,66.23489379882812,57.68817901611328,1.0,67.49825286865234,303.0513610839844,190.32342529296875,1.0
