iteration,timestamp,error_flag,P2,ScadaCommand_P2,ScadaCommand_P1,ScadaCommand_V13,ScadaCommand_V24,T1,T2,P1,J1,J2,V13F,V24F
12.0,2025-08-02 13:22:23.725098,,1.0,,,,,4.517820358276367,4.777787685394287,1.0,69.48060607910156,69.94068145751953,220.6057586669922,136.81655883789062
13.0,2025-08-02 13:22:35.807570,,1.0,,,,,4.670199871063232,4.943734169006348,1.0,69.5007095336914,69.95770263671875,219.44415283203125,136.0212860107422
14.0,2025-08-02 13:22:48.137067,,1.0,,,,,4.821817874908447,5.108346462249756,1.0,69.52076721191406,69.97468566894531,218.28431701660156,135.2289581298828
15.0,2025-08-02 13:23:00.071558,,1.0,,,,,4.972670555114746,5.271633148193359,1.0,69.54078674316406,69.99161529541016,217.12628173828125,134.43955993652344
16.0,2025-08-02 13:23:11.618645,,1.0,,,,,5.1227545738220215,5.433602809906006,1.0,69.56076049804688,70.00849914550781,215.9700469970703,133.6531219482422
17.0,2025-08-02 13:23:23.187768,,1.0,,,,,5.272066116333008,5.594263553619385,1.0,69.5806884765625,70.02533721923828,214.81568908691406,132.8695831298828
18.0,2025-08-02 13:23:35.159837,,1.0,,,,,5.420602798461914,5.753624439239502,1.0,69.60057067871094,70.04212951660156,213.6632080078125,132.08897399902344
19.0,2025-08-02 13:23:46.694392,,1.0,,,,,5.568361282348633,5.911693096160889,1.0,69.62041473388672,70.05886840820312,212.5126495361328,131.311279296875
20.0,2025-08-02 13:23:58.590349,,1.0,,,,,5.71533727645874,6.068478107452393,1.0,69.64021301269531,70.07556915283203,211.36402893066406,130.53651428222656
21.0,2025-08-02 13:24:10.977235,,1.0,,,,,5.861529350280762,6.223988056182861,1.0,69.65996551513672,70.09221649169922,210.2174072265625,129.76463317871094
22.0,2025-08-02 13:24:22.493793,,1.0,,,,,6.006933212280273,6.378231048583984,1.0,69.67967224121094,70.10881805419922,209.0727996826172,128.9956512451172
23.0,2025-08-02 13:24:34.291051,,1.0,,,,,6.151546001434326,6.531215190887451,1.0,69.69932556152344,70.1253662109375,207.9302520751953,128.2295684814453
24.0,2025-08-02 13:24:45.588967,,1.0,,,,,6.295365810394287,6.682949066162109,1.0,69.67942810058594,70.10411834716797,207.50294494628906,127.25273132324219
25.0,2025-08-02 13:24:57.904290,,1.0,,,,,6.4305419921875,6.826920986175537,1.0,69.69805908203125,70.11983489990234,206.4209747314453,126.52424621582031
26.0,2025-08-02 13:25:10.109324,,1.0,,,,,6.565001964569092,6.969670295715332,1.0,69.71664428710938,70.13550567626953,205.34104919433594,125.79888153076172
27.0,2025-08-02 13:25:21.775812,,1.0,,,,,6.698742866516113,7.111205577850342,1.0,69.73517608642578,70.151123046875,204.26321411132812,125.07661437988281
28.0,2025-08-02 13:25:33.978643,,0.0,,,,,6.831759929656982,7.251535892486572,1.0,67.8515396118164,63.74811553955078,184.82106018066406,80.57233428955078
29.0,2025-08-02 13:25:45.861346,,0.0,,,,,6.949524879455566,7.338629722595215,1.0,67.87423706054688,63.79713439941406,183.9436492919922,80.2532958984375
30.0,2025-08-02 13:25:57.648241,,0.0,,,,,7.065941333770752,7.425790309906006,1.0,67.89688873291016,63.846153259277344,183.07061767578125,79.93265533447266
31.0,2025-08-02 13:26:09.347328,,0.0,,,,,7.181044101715088,7.512986183166504,0.0,58.38880920410156,58.433692932128906,0.41691988706588745,-19.454303741455078
32.0,2025-08-02 13:26:20.132733,,0.0,,,,,7.1446099281311035,7.449641704559326,0.0,58.34711456298828,58.387184143066406,-0.060591425746679306,-18.976795196533203
33.0,2025-08-02 13:26:32.484049,,0.0,,,,,7.107036113739014,7.387437343597412,0.0,58.304481506347656,58.340301513671875,-0.5042766332626343,-18.533109664916992
34.0,2025-08-02 13:26:45.104787,,0.0,,,,,7.0684027671813965,7.326292037963867,0.0,58.26089096069336,58.29299545288086,-0.9128754734992981,-18.12451171875
35.0,2025-08-02 13:26:57.339838,,0.0,,,,,7.028791427612305,7.266125202178955,0.0,58.21648025512695,58.245330810546875,-1.2888708114624023,-17.748510360717773
36.0,2025-08-02 13:27:09.984771,,0.0,,,,,6.988276481628418,7.20686149597168,0.0,58.253658294677734,58.286598205566406,1.706619381904602,-14.431018829345703
37.0,2025-08-02 13:27:21.870187,,0.0,,,,,6.96739387512207,7.1610541343688965,0.0,58.22804641723633,58.256107330322266,1.14281165599823,-13.867204666137695
38.0,2025-08-02 13:27:34.130061,,0.0,,,,,6.945131778717041,7.116626262664795,0.0,58.20151138305664,58.225379943847656,0.6213366389274597,-13.345735549926758
39.0,2025-08-02 13:27:47.090828,,0.0,,,,,6.921604633331299,7.073462963104248,0.0,58.174156188964844,58.19443893432617,0.14100044965744019,-12.865402221679688
40.0,2025-08-02 13:27:59.559183,,0.0,,,,,6.896923542022705,7.031454086303711,0.0,58.145999908447266,58.16324996948242,-0.2972204387187958,-12.427181243896484
41.0,2025-08-02 13:28:12.399646,,0.0,,,,,6.87119722366333,6.990489959716797,1.0,67.92618560791016,63.873165130615234,184.02398681640625,83.7479248046875
42.0,2025-08-02 13:28:25.404478,,0.0,,,,,6.997612953186035,7.09780740737915,1.0,67.9520263671875,63.931541442871094,183.0591583251953,83.35104370117188
43.0,2025-08-02 13:28:38.363690,,0.0,,,,,7.1229047775268555,7.204790115356445,1.0,67.97779083251953,63.98974609375,182.0984344482422,82.9538803100586
44.0,2025-08-02 13:28:51.686196,,0.0,,,,,7.2470879554748535,7.311427116394043,0.0,58.47807693481445,58.48511505126953,-2.1365365982055664,-10.587862014770508
45.0,2025-08-02 13:29:04.194893,,0.0,,,,,7.2169189453125,7.274906158447266,0.0,58.44593048095703,58.45222854614258,-2.3090627193450928,-10.41533088684082
46.0,2025-08-02 13:29:15.877078,,0.0,,,,,7.186328411102295,7.23880672454834,0.0,58.413578033447266,58.41925811767578,-2.459627151489258,-10.264768600463867
47.0,2025-08-02 13:29:27.025719,,0.0,,,,,7.155369281768799,7.203075885772705,0.0,58.38105773925781,58.38622283935547,-2.5907649993896484,-10.133636474609375
48.0,2025-08-02 13:29:39.019265,,0.0,,,,,7.124088287353516,7.167666912078857,0.0,58.174320220947266,58.18086624145508,-6.394256591796875,-16.68963623046875
49.0,2025-08-02 13:29:50.254482,,0.0,,,,,7.063150882720947,7.107616424560547,0.0,58.11372375488281,58.120338439941406,-6.378938674926758,-16.704944610595703
50.0,2025-08-02 13:30:02.113306,,0.0,,,,,7.002251625061035,7.047528266906738,0.0,58.053138732910156,58.059810638427734,-6.364956378936768,-16.718931198120117
51.0,2025-08-02 13:30:13.752193,,0.0,,,,,6.941387176513672,6.987404823303223,0.0,57.99256134033203,57.99928665161133,-6.352176189422607,-16.73171043395996
52.0,2025-08-02 13:30:24.998970,,0.0,,,,,6.880554676055908,6.927249908447266,0.0,57.93198776245117,57.93876647949219,-6.340494155883789,-16.743389129638672
53.0,2025-08-02 13:30:36.591214,,0.0,,,,,6.819751262664795,6.867065906524658,0.0,57.871421813964844,57.87824630737305,-6.329817771911621,-16.754066467285156
54.0,2025-08-02 13:30:47.842166,,0.0,,,,,6.758974075317383,6.80685567855835,0.0,57.81086349487305,57.81772994995117,-6.320053577423096,-16.76382064819336
55.0,2025-08-02 13:30:58.634206,,0.0,,,,,6.698221683502197,6.7466206550598145,0.0,57.750308990478516,57.7572135925293,-6.31113862991333,-16.77274513244629
56.0,2025-08-02 13:31:11.165089,,0.0,,,,,6.637491226196289,6.686363697052002,0.0,57.689762115478516,57.69670104980469,-6.302979946136475,-16.780900955200195
57.0,2025-08-02 13:31:23.375730,,0.0,,,,,6.576780796051025,6.626086235046387,0.0,57.629215240478516,57.636192321777344,-6.295525074005127,-16.788358688354492
58.0,2025-08-02 13:31:35.640102,,0.0,,,,,6.516088962554932,6.56579065322876,0.0,57.56867599487305,57.575679779052734,-6.288707733154297,-16.795169830322266
59.0,2025-08-02 13:31:46.834146,,0.0,,,,,6.455414295196533,6.5054779052734375,0.0,57.508140563964844,57.51517105102539,-6.2824788093566895,-16.801403045654297
60.0,2025-08-02 13:31:59.279080,,0.0,,,,,6.394754886627197,6.4451494216918945,0.0,57.10860061645508,57.12015914916992,-10.599611282348633,-25.54759979248047
61.0,2025-08-02 13:32:11.711255,,0.0,,,,,6.2978692054748535,6.352578639984131,0.0,57.01343536376953,57.0252799987793,-10.548328399658203,-25.598880767822266
62.0,2025-08-02 13:32:23.390917,,0.0,,,,,6.201111316680908,6.2598795890808105,0.0,56.91829299926758,56.93041229248047,-10.500128746032715,-25.64708137512207
63.0,2025-08-02 13:32:35.484885,,0.0,,,,,6.104474067687988,6.167060375213623,0.0,56.82317352294922,56.835548400878906,-10.45482063293457,-25.692386627197266
64.0,2025-08-02 13:32:46.976184,,0.0,,,,,6.007949352264404,6.074128150939941,0.0,56.72806930541992,56.74068832397461,-10.412227630615234,-25.734983444213867
65.0,2025-08-02 13:32:58.214691,,0.0,,,,,5.911531448364258,5.9810895919799805,0.0,56.63298797607422,56.64583969116211,-10.372175216674805,-25.7750301361084
66.0,2025-08-02 13:33:11.579455,,0.0,,,,,5.815212726593018,5.887951374053955,1.0,67.3392333984375,62.36355972290039,194.8885040283203,80.39720153808594
67.0,2025-08-02 13:33:24.315068,,0.0,,,,,5.892853736877441,5.954411029815674,1.0,67.3550033569336,62.40116500854492,194.2992706298828,80.15509796142578
68.0,2025-08-02 13:33:36.743255,,0.0,,,,,5.969722747802734,6.020752429962158,1.0,67.37071228027344,62.438690185546875,193.7137451171875,79.91268920898438
69.0,2025-08-02 13:33:48.849212,,0.0,,,,,6.045838356018066,6.086960315704346,1.0,67.38636016845703,62.47612762451172,193.13186645507812,79.67003631591797
70.0,2025-08-02 13:34:01.026602,,0.0,,,,,6.121218681335449,6.153020858764648,1.0,67.40193939208984,62.51346969604492,192.55361938476562,79.42720794677734
71.0,2025-08-02 13:34:13.593975,,0.0,,,,,6.19588041305542,6.2189202308654785,1.0,67.41744995117188,62.55071258544922,191.97894287109375,79.18426513671875
72.0,2025-08-02 13:34:26.272455,,0.0,,,,,6.269839763641357,6.284646034240723,1.0,67.4073257446289,62.517276763916016,191.51451110839844,78.3387451171875
73.0,2025-08-02 13:34:38.719166,,0.0,,,,,6.338656425476074,6.346423625946045,1.0,67.42182159423828,62.552303314208984,190.97976684570312,78.10929107666016
74.0,2025-08-02 13:34:50.628671,,0.0,,,,,6.406836032867432,6.408019065856934,1.0,67.4362564086914,62.587223052978516,190.4483642578125,77.87989044189453
75.0,2025-08-02 13:35:01.908922,,0.0,,,,,6.474392890930176,6.469422817230225,1.0,67.45063018798828,62.62202835083008,189.92027282714844,77.65058898925781
76.0,2025-08-02 13:35:13.480379,,0.0,,,,,6.541339874267578,6.530625343322754,1.0,67.46493530273438,62.656715393066406,189.39540100097656,77.42144012451172
77.0,2025-08-02 13:35:25.445365,,0.0,,,,,6.607689380645752,6.591617107391357,1.0,67.47917175292969,62.691280364990234,188.87374877929688,77.19248962402344
78.0,2025-08-02 13:35:36.562086,,0.0,,,,,6.673454284667969,6.652390480041504,1.0,67.49334716796875,62.72572326660156,188.35523986816406,76.9637680053711
79.0,2025-08-02 13:35:47.907095,,0.0,,,,,6.738645076751709,6.712936878204346,1.0,67.50746154785156,62.76003646850586,187.83987426757812,76.7353286743164
80.0,2025-08-02 13:35:59.648865,,0.0,,,,,6.803272724151611,6.773249626159668,1.0,67.5215072631836,62.79421615600586,187.32757568359375,76.50718688964844
81.0,2025-08-02 13:36:11.691384,,0.0,,,,,6.867348670959473,6.833322048187256,1.0,67.53549194335938,62.82826232910156,186.81832885742188,76.27941131591797
82.0,2025-08-02 13:36:22.956017,,0.0,,,,,6.930882453918457,6.893146514892578,1.0,67.5494155883789,62.8621711730957,186.31207275390625,76.0520248413086
83.0,2025-08-02 13:36:34.927219,,0.0,,,,,6.99388313293457,6.952718257904053,1.0,67.56327056884766,62.89594268798828,185.8087921142578,75.82504272460938
84.0,2025-08-02 13:36:47.485396,,0.0,,,,,7.056360721588135,7.012031555175781,1.0,67.36282348632812,62.31192398071289,185.3046417236328,69.9651870727539
85.0,2025-08-02 13:36:59.943791,,0.0,,,,,7.074728965759277,7.038038730621338,0.0,57.04899597167969,57.06525802612305,-17.328176498413086,-37.5916748046875
86.0,2025-08-02 13:37:12.654399,,0.0,,,,,6.924463748931885,6.900454044342041,0.0,56.904022216796875,56.92098617553711,-17.221237182617188,-37.69861602783203
87.0,2025-08-02 13:37:24.114860,,0.0,,,,,6.774466514587402,6.762600898742676,0.0,56.75907516479492,56.7767219543457,-17.11894416809082,-37.800899505615234
88.0,2025-08-02 13:37:36.765820,,0.0,,,,,6.624725341796875,6.6244916915893555,0.0,56.61415481567383,56.63246536254883,-17.021085739135742,-37.89875411987305
89.0,2025-08-02 13:37:48.854308,,0.0,,,,,6.475229740142822,6.486137390136719,0.0,56.46925735473633,56.488216400146484,-16.927446365356445,-37.99238967895508
90.0,2025-08-02 13:38:01.162021,,0.0,,,,,6.3259687423706055,6.347548007965088,0.0,56.32438659667969,56.34397506713867,-16.83785057067871,-38.081993103027344
91.0,2025-08-02 13:38:13.205688,,0.0,,,,,6.176931858062744,6.20873498916626,0.0,56.17954635620117,56.19974136352539,-16.752092361450195,-38.16773986816406
92.0,2025-08-02 13:38:25.083095,,0.0,,,,,6.028109550476074,6.069706916809082,0.0,56.03472900390625,56.05551528930664,-16.670015335083008,-38.249820709228516
93.0,2025-08-02 13:38:36.984392,,0.0,,,,,5.87949275970459,5.930473327636719,0.0,55.88993453979492,55.91129684448242,-16.591449737548828,-38.32838439941406
94.0,2025-08-02 13:38:48.496785,,0.0,,,,,5.731072425842285,5.791043758392334,1.0,67.07254028320312,61.59403991699219,195.98805236816406,74.58160400390625
95.0,2025-08-02 13:39:00.181888,,0.0,,,,,5.764227390289307,5.81865119934082,1.0,67.07930755615234,61.6103401184082,195.73231506347656,74.48054504394531
96.0,2025-08-02 13:39:12.722379,,0.0,,,,,5.796853065490723,5.846405506134033,1.0,67.07872009277344,61.60418701171875,195.46246337890625,74.17677307128906
97.0,2025-08-02 13:39:25.254082,,0.0,,,,,5.8275580406188965,5.872945308685303,1.0,67.08512115478516,61.61981964111328,195.2229766845703,74.07884216308594
98.0,2025-08-02 13:39:36.847198,,0.0,,,,,5.857820510864258,5.89956521987915,1.0,67.09149169921875,61.635475158691406,194.98587036132812,73.98027038574219
99.0,2025-08-02 13:39:48.432355,,0.0,,,,,5.887676239013672,5.926233291625977,1.0,67.09782409667969,61.65113830566406,194.75100708007812,73.88121032714844
100.0,2025-08-02 13:40:01.173783,,0.0,,,,,5.917153835296631,5.952920913696289,1.0,67.1041259765625,61.66679000854492,194.518310546875,73.78179168701172
101.0,2025-08-02 13:40:13.388597,,0.0,,,,,5.946279525756836,5.979605197906494,1.0,67.11039733886719,61.68242645263672,194.28768920898438,73.68211364746094
102.0,2025-08-02 13:40:25.777756,,0.0,,,,,5.975074291229248,6.0062665939331055,1.0,67.11662292480469,61.69803237915039,194.05906677246094,73.58228302001953
103.0,2025-08-02 13:40:36.872165,,0.0,,,,,6.00355863571167,6.032886505126953,1.0,67.1228256225586,61.71360397338867,193.8323211669922,73.48239135742188
104.0,2025-08-02 13:40:48.884733,,0.0,,,,,6.031748294830322,6.059451580047607,1.0,67.12898254394531,61.72913360595703,193.607421875,73.38249206542969
105.0,2025-08-02 13:41:01.151708,,0.0,,,,,6.059658527374268,6.085947513580322,1.0,67.1351089477539,61.74461364746094,193.38430786132812,73.28266143798828
106.0,2025-08-02 13:41:13.282736,,0.0,,,,,6.0873026847839355,6.112364292144775,1.0,67.14120483398438,61.76004409790039,193.16287231445312,73.18295288085938
107.0,2025-08-02 13:41:26.438429,,0.0,,,,,6.114692211151123,6.1386919021606445,1.0,67.14726257324219,61.775413513183594,192.94308471679688,73.08341979980469
108.0,2025-08-02 13:41:38.879853,,0.0,,,,,6.1418375968933105,6.164921283721924,1.0,67.33087158203125,62.3123893737793,192.67941284179688,77.60635375976562
109.0,2025-08-02 13:41:51.525414,,0.0,,,,,6.203006267547607,6.219808578491211,1.0,67.34375762939453,62.343719482421875,192.20364379882812,77.40270233154297
110.0,2025-08-02 13:42:03.766496,,0.0,,,,,6.263589859008789,6.274553298950195,1.0,67.3565902709961,62.374961853027344,191.7310333251953,77.19904327392578
111.0,2025-08-02 13:42:16.275410,,0.0,,,,,6.323604106903076,6.329143047332764,1.0,67.3693618774414,62.406105041503906,191.26153564453125,76.99543762207031
112.0,2025-08-02 13:42:29.203986,,0.0,,,,,6.383062839508057,6.383567810058594,1.0,67.38207244873047,62.43714904785156,190.79510498046875,76.79193878173828
113.0,2025-08-02 13:42:41.143516,,0.0,,,,,6.441978454589844,6.437817573547363,1.0,67.39472198486328,62.46808624267578,190.3316650390625,76.58858489990234
114.0,2025-08-02 13:42:52.014816,,0.0,,,,,6.500364303588867,6.491883277893066,1.0,67.40731048583984,62.49891662597656,189.8712158203125,76.38543701171875
115.0,2025-08-02 13:43:03.441709,,0.0,,,,,6.558231830596924,6.5457563400268555,1.0,67.41984558105469,62.52963638305664,189.41366577148438,76.18252563476562
116.0,2025-08-02 13:43:14.965333,,0.0,,,,,6.6155924797058105,6.599429130554199,1.0,67.43231201171875,62.560237884521484,188.958984375,75.97988891601562
117.0,2025-08-02 13:43:26.883200,,0.0,,,,,6.672457218170166,6.652894020080566,1.0,67.4447250366211,62.59071731567383,188.5071563720703,75.77758026123047
118.0,2025-08-02 13:43:38.430879,,0.0,,,,,6.728835105895996,6.7061448097229,1.0,67.45707702636719,62.62107849121094,188.05810546875,75.57562255859375
119.0,2025-08-02 13:43:49.885379,,0.0,,,,,6.7847371101379395,6.759174346923828,1.0,67.46936798095703,62.65131378173828,187.61181640625,75.3740463256836
120.0,2025-08-02 13:44:02.206531,,0.0,,,,,6.8401713371276855,6.811977386474609,1.0,67.59573364257812,62.99476623535156,186.7545623779297,77.91059875488281
121.0,2025-08-02 13:44:14.409885,,0.0,,,,,6.91563606262207,6.881327152252197,1.0,67.61198425292969,63.03376770019531,186.1595001220703,77.64903259277344
122.0,2025-08-02 13:44:25.522143,,0.0,,,,,6.990448951721191,6.950411319732666,1.0,67.62816619873047,63.07262420654297,185.56787109375,77.38774108886719
123.0,2025-08-02 13:44:37.520159,,0.0,,,,,7.0646209716796875,7.019222259521484,1.0,67.64427947998047,63.111331939697266,184.9795684814453,77.12677764892578
124.0,2025-08-02 13:44:49.559649,,0.0,,,,,7.1381635665893555,7.0877532958984375,0.0,57.896541595458984,57.901123046875,-10.957426071166992,-22.291061401367188
125.0,2025-08-02 13:45:01.448132,,0.0,,,,,7.0460205078125,7.0056328773498535,0.0,57.808692932128906,57.81376266479492,-10.82680606842041,-22.42168426513672
126.0,2025-08-02 13:45:14.106753,,0.0,,,,,6.954206466674805,6.923183441162109,0.0,57.720863342285156,57.72640609741211,-10.705000877380371,-22.54348373413086
127.0,2025-08-02 13:45:26.244663,,0.0,,,,,6.862698078155518,6.840428352355957,0.0,57.63304901123047,57.6390495300293,-10.591411590576172,-22.65707778930664
128.0,2025-08-02 13:45:38.954415,,0.0,,,,,6.771474838256836,6.757388114929199,0.0,57.54526138305664,57.551700592041016,-10.485433578491211,-22.763050079345703
129.0,2025-08-02 13:45:51.335029,,0.0,,,,,6.680517673492432,6.674081802368164,0.0,57.45749282836914,57.464359283447266,-10.386531829833984,-22.8619441986084
130.0,2025-08-02 13:46:03.828815,,0.0,,,,,6.589808464050293,6.590527534484863,0.0,57.3697509765625,57.37702560424805,-10.294205665588379,-22.954275131225586
131.0,2025-08-02 13:46:14.887062,,0.0,,,,,6.499330520629883,6.506742000579834,0.0,57.28203201293945,57.289695739746094,-10.207987785339355,-23.040491104125977
132.0,2025-08-02 13:46:26.087482,,0.0,,,,,6.4090681076049805,6.422740459442139,0.0,57.07255935668945,57.08230209350586,-11.394157409667969,-25.889305114746094
133.0,2025-08-02 13:46:37.574781,,0.0,,,,,6.307983875274658,6.328413009643555,0.0,56.97423553466797,56.98439025878906,-11.315385818481445,-25.968076705932617
134.0,2025-08-02 13:46:49.056562,,0.0,,,,,6.207096099853516,6.233888149261475,0.0,56.87594223022461,56.8864860534668,-11.24129581451416,-26.04216766357422
135.0,2025-08-02 13:47:00.333631,,0.0,,,,,6.106394290924072,6.139178276062012,0.0,56.777671813964844,56.78858947753906,-11.171600341796875,-26.11185646057129
136.0,2025-08-02 13:47:11.815092,,0.0,,,,,6.005866050720215,6.0442938804626465,0.0,56.67942428588867,56.690696716308594,-11.10603141784668,-26.177425384521484
137.0,2025-08-02 13:47:23.512797,,0.0,,,,,5.9055023193359375,5.949245452880859,0.0,56.58120346069336,56.59281539916992,-11.044336318969727,-26.239126205444336
138.0,2025-08-02 13:47:34.412756,,0.0,,,,,5.805292129516602,5.854043483734131,1.0,67.31867218017578,62.30218505859375,195.06651306152344,80.16678619384766
139.0,2025-08-02 13:47:46.897384,,0.0,,,,,5.879708290100098,5.918933868408203,1.0,67.33393096923828,62.338897705078125,194.49932861328125,79.92977142333984
140.0,2025-08-02 13:47:57.999472,,0.0,,,,,5.95340633392334,5.983680725097656,1.0,67.34912109375,62.37551498413086,193.93569946289062,79.69261169433594
141.0,2025-08-02 13:48:10.053912,,0.0,,,,,6.026402950286865,6.0482707023620605,1.0,67.36425018310547,62.41203689575195,193.37557983398438,79.45533752441406
142.0,2025-08-02 13:48:21.342292,,0.0,,,,,6.098714828491211,6.112692356109619,1.0,67.37931060791016,62.448455810546875,192.8188934326172,79.218017578125
143.0,2025-08-02 13:48:33.478412,,0.0,,,,,6.170356273651123,6.176933288574219,1.0,67.3943099975586,62.48476791381836,192.26565551757812,78.980712890625
144.0,2025-08-02 13:48:45.284063,,0.0,,,,,6.241342544555664,6.240983009338379,1.0,67.4705810546875,62.68880844116211,191.42333984375,80.16395568847656
145.0,2025-08-02 13:48:56.836525,,0.0,,,,,6.32222843170166,6.31368350982666,1.0,67.48751831054688,62.729549407958984,190.7992401123047,79.8951187133789
146.0,2025-08-02 13:49:09.439139,,0.0,,,,,6.402398586273193,6.386142730712891,1.0,67.50439453125,62.77015686035156,190.17868041992188,79.62640380859375
147.0,2025-08-02 13:49:21.078654,,0.0,,,,,6.481866836547852,6.458352088928223,1.0,67.52119445800781,62.81062698364258,189.56158447265625,79.35785675048828
148.0,2025-08-02 13:49:32.653319,,0.0,,,,,6.560644149780273,6.530303478240967,1.0,67.53792572021484,62.8509521484375,188.9479522705078,79.08951568603516
149.0,2025-08-02 13:49:44.264767,,0.0,,,,,6.638742923736572,6.601988792419434,1.0,67.55459594726562,62.89113235473633,188.33775329589844,78.82142639160156
150.0,2025-08-02 13:49:56.497451,,0.0,,,,,6.716174602508545,6.67340087890625,1.0,67.5711898803711,62.9311637878418,187.73092651367188,78.5536117553711
151.0,2025-08-02 13:50:07.880327,,0.0,,,,,6.792949676513672,6.744532585144043,1.0,67.58771514892578,62.971046447753906,187.12744140625,78.28611755371094
152.0,2025-08-02 13:50:19.582232,,0.0,,,,,6.869078636169434,6.815377235412598,1.0,67.60416412353516,63.01076889038086,186.52725219726562,78.01898956298828
153.0,2025-08-02 13:50:31.023138,,0.0,,,,,6.944572448730469,6.885928630828857,1.0,67.62055206298828,63.05033874511719,185.9303741455078,77.75225067138672
154.0,2025-08-02 13:50:42.174711,,0.0,,,,,7.019439697265625,6.956181049346924,1.0,67.63687133789062,63.089744567871094,185.3367462158203,77.48592376708984
155.0,2025-08-02 13:50:54.144659,,0.0,,,,,7.093690872192383,7.026128768920898,0.0,57.85392761230469,57.85761260986328,-11.088468551635742,-21.834381103515625
156.0,2025-08-02 13:51:06.231580,,0.0,,,,,7.001850605010986,6.945412635803223,0.0,57.848411560058594,57.85151290893555,-10.080877304077148,-19.860069274902344
157.0,2025-08-02 13:51:17.768462,,0.0,,,,,6.918336868286133,6.8719987869262695,0.0,57.769287109375,57.7728385925293,-9.93628978729248,-20.004650115966797
158.0,2025-08-02 13:51:29.465657,,0.0,,,,,6.835186958312988,6.798220634460449,0.0,57.6901741027832,57.69416809082031,-9.802523612976074,-20.138418197631836
159.0,2025-08-02 13:51:40.508266,,0.0,,,,,6.752373695373535,6.724106311798096,0.0,57.6110725402832,57.61549758911133,-9.678707122802734,-20.262231826782227
160.0,2025-08-02 13:51:51.834309,,0.0,,,,,6.669871807098389,6.6496806144714355,0.0,57.531986236572266,57.53683090209961,-9.564034461975098,-20.376907348632812
161.0,2025-08-02 13:52:03.441945,,0.0,,,,,6.587657928466797,6.574966907501221,0.0,57.45292663574219,57.45817184448242,-9.457778930664062,-20.4831600189209
162.0,2025-08-02 13:52:14.833911,,0.0,,,,,6.505710601806641,6.49998664855957,0.0,57.37388610839844,57.3795166015625,-9.359284400939941,-20.581655502319336
163.0,2025-08-02 13:52:27.108760,,0.0,,,,,6.424010276794434,6.424759387969971,0.0,57.29486846923828,57.30086898803711,-9.267950057983398,-20.672983169555664
164.0,2025-08-02 13:52:38.666803,,0.0,,,,,6.342538356781006,6.349303245544434,0.0,57.21587371826172,57.22222900390625,-9.183232307434082,-20.757707595825195
165.0,2025-08-02 13:52:50.046588,,0.0,,,,,6.261279106140137,6.273635387420654,0.0,57.136905670166016,57.143592834472656,-9.10461139678955,-20.83632469177246
166.0,2025-08-02 13:53:01.734015,,0.0,,,,,6.180216312408447,6.197770118713379,0.0,57.05796432495117,57.06496810913086,-9.031633377075195,-20.909297943115234
167.0,2025-08-02 13:53:13.704855,,0.0,,,,,6.09933614730835,6.12172269821167,0.0,56.979042053222656,56.986351013183594,-8.96388053894043,-20.977052688598633
168.0,2025-08-02 13:53:25.546137,,0.0,,,,,6.018625259399414,6.045506000518799,0.0,56.71562576293945,56.72578048706055,-10.9555082321167,-25.43016815185547
