T1,V5F,J5,V5,FailsafeCounter
7.125250529154133,-89.28442339254161,57.89866626849321,1,0
7.0296232365797255,-89.27613419132285,57.8031286361661,1,0
6.934004820383009,-89.26832594340794,57.7075947095272,1,0
6.838394769304997,-89.26096677839723,57.61206423912731,1,0
6.742792597897151,-89.2540364151273,57.516537008097664,1,0
6.647197847204917,-89.24750877781662,57.42101284113519,1,0
6.551610086273071,-89.24136358530177,57.32549159019418,1,0
6.456028912084524,-89.2355689671831,57.22997304409304,1,0
6.360453940551747,-71.53035378223649,57.309511278736714,1,0
6.283841985621246,-71.60912871825076,57.23219339483935,1,0
6.207145656645644,-71.68261316792268,57.15483797246928,1,0
6.130370622831015,-71.75112004063067,57.077448234424935,1,0
6.053522216913457,-71.81502598655243,57.00002573478421,1,0
5.976605371820924,-71.87461494197578,56.922573088514895,1,0
5.899624699041558,-71.93017084318853,56.84509258234045,1,0
5.822584523689022,-71.9819573453151,56.76758618751661,1,0
5.745488882413808,-72.03024389809798,56.69005556656911,1,0
5.6683415222675135,-72.07523910778946,56.61250266017528,1,0
5.591145969342934,-72.11718345104146,56.53492887505735,1,0
5.51390549244179,-72.15627104756095,56.45733581089177,1,0
5.436623157444565,-59.919697739019284,56.48242378607773,1,0
5.372446691587603,-60.03101814769707,56.4173892378371,1,0
5.308150999048017,-60.1337567269411,56.35230039375001,1,0
5.24374526895585,-60.22857696052597,56.28716160920336,1,0
5.179237981096953,-60.31605831026354,56.22197719543985,1,0
5.114637004725957,-60.39675705949321,56.15675075878286,1,0
5.049949591137353,-60.4711918265366,56.09148585163725,1,0
4.98518245651007,-60.53983197546131,56.0261856159994,1,0
4.920341803225625,-60.603117897244374,55.960852991312464,1,0
4.85543336632526,102.68689704503231,56.826226212507486,1,0
4.965415261636103,101.79215875325553,56.92534358859888,1,0
5.074438859223022,100.91124642030991,57.02374945676594,1,0
5.182518958409257,86.81365327561252,56.97268704161566,1,0
5.275499959867554,86.04734689981797,57.0576040416072,1,0
5.367660216361516,85.29430150758799,57.14189883886282,1,0
5.459013929051204,84.55400717252815,57.22557767729863,1,0
5.549574749413043,83.82599742787988,57.308646737667786,1,0
5.639355848394754,83.10983477997524,57.39111182407548,1,0
5.728369908634711,82.40510491361874,57.4729788178516,1,0
5.816629165860983,81.71139641092395,57.55425354307314,1,0
5.904145433536006,81.02835000556752,57.63494183474939,1,0
5.9909301335334995,80.35560353391702,57.71504927887549,1,0
6.0769942968662765,79.69282380543063,57.7945814585044,1,0
6.162348591583238,79.03967762956654,57.87354388407127,1,0
6.247003341308771,77.77502830094818,57.9459499201864,1,0
6.330303599004248,77.14573856787865,58.02321798309455,1,0
6.412929861129289,76.52515524853243,58.099936408291356,1,0
6.494891451037915,75.91301179047605,58.17611041920977,1,0
6.57619741496043,75.30905323051229,58.25174491983276,1,0
6.656856507283956,74.71303329737111,58.326845086924344,1,0
6.736877245473743,74.12472020632777,58.40141564182452,1,0
6.816267876242765,73.54388796727562,58.47546139321909,1,0
6.895036408107277,72.97031928203523,58.5489870786144,1,0
6.973190622777922,72.40380844166339,58.6219973254954,1,0
7.050738081165154,71.84415842914404,58.69449669409214,1,0
7.127686134130643,-83.26671537361108,57.96433214890331,1,0
7.038504052797151,-76.88650473710368,57.93806245334144,1,0
6.956155438477502,-76.42226890652637,57.86012445006002,1,0
6.874304047765599,-75.99568650448418,57.7823057454443,1,0
6.792909537581703,-75.60332132243275,57.70460352759014,1,0
6.711935267768272,-75.24209352084199,57.62701412467568,1,0
6.631347887699036,-74.90924775879648,57.54953344297477,1,0
6.551117000768016,-74.60233581014108,57.47215676329914,1,0
6.471214827314388,-74.31915282268164,57.39487931987144,1,0
6.391615959113243,-74.05769675585816,57.31769620213097,1,0
6.312297119962483,-73.81617127805384,57.24060249158494,1,0
6.233236960644928,-73.59295099888641,57.16359336401617,1,0
6.154415882059833,-73.38654959880841,57.08666405085035,1,0
6.075815868210691,-38.54831458966146,57.26072023775266,1,0
6.0345290380052,-38.43165733769638,57.22004964277495,1,0
5.993367149533421,-38.32961121531753,57.17942553438658,1,0
5.952314560631482,116.34920427127327,58.09900466714977,1,0
6.07692935288385,115.38481756701913,58.21059178285515,1,0
6.200511243713899,114.43171298424204,58.32138900991404,1,0
6.323072318229187,113.48959499741795,58.43140168112009,1,0
6.4446243470419855,112.55819995142247,58.5406350157832,1,0
6.5651788109407025,111.63727288305836,58.6490944050006,1,0
6.684746928104562,110.7265733156737,58.75678501676034,1,0
6.803339647686895,109.82585787530752,58.86371203190815,1,0
6.920967663466368,108.93490346916224,58.96988077073525,1,0
7.0376414375925105,65.52596179574266,58.62673507693221,1,0
7.1078224444197895,-89.94569652031714,57.87406122657936,1,0
7.011486897877817,-89.53639077219577,57.78217327976974,1,0
6.915589735335386,-89.1553424793301,57.69040116910644,1,0
6.820100696108842,-88.80036707068939,57.5987413379496,1,0
6.724991844694049,-88.46951175996765,57.50718982844571,1,0
6.630237352389287,-88.1609570370756,57.415742710701366,1,0
6.535813334950817,-87.87306592239474,57.324395732791224,1,0
6.441697664512112,-87.60432891790515,57.233144534104134,1,0
6.347869815457379,-87.35339008296705,57.141984833896544,1,0
6.25431073962653,-87.11894852581281,57.05091250165556,1,0
6.16100275697702,-86.89986560398211,56.95992323191697,1,0
6.067929420764591,-50.37201845993877,57.182235848779726,1,0
6.0139789160959065,-50.21470906456216,57.12932899815813,1,0
5.960196890818184,-50.073384123265896,57.07648226904841,1,0
5.9065662354545605,106.65442281663218,57.92651065672559,1,0
6.020797515970758,105.75508070076012,58.029461521867766,1,0
6.134065565730539,104.8674350215606,58.13167562241719,1,0
6.246382908926637,103.99116128041896,58.233158561182464,1,0
6.357761726896536,103.12594946526588,58.333915804673964,1,0
6.468213868699307,102.27151563981352,58.43395285763749,1,0
6.577750871458095,101.42756427853783,58.53327514651728,1,0
6.686383969530567,100.59382882900536,58.631888038312326,1,0
6.794124105110487,99.77005722532795,58.729796855479734,1,0
6.900981939819021,86.12251468605336,58.68387381646552,1,0
6.9932226993946385,85.42402852071973,58.76881208997469,1,0
7.084715353919993,84.73426905027281,58.85314270555509,1,0
7.1754692458578715,-69.31356757206686,58.14411952170058,1,0
7.101231565536169,-68.7585068970975,58.074705280886946,1,0
7.027588376485649,-68.25474307902368,58.00541114131756,1,0
6.954484732455645,-67.79685814990444,57.93623690634408,1,0
6.881871506812256,-67.3800831390281,57.86718063958216,1,0
6.809704661262894,-67.00023143480394,57.7982393698285,1,0
6.7379446525360045,-66.65365532512624,57.72940881782641,1,0
6.666555841902757,-66.33713589963008,57.66068413778225,1,0
6.595506042828497,-66.04779902772862,57.59206012708137,1,0
6.524766129369774,-68.10026435459804,57.503917156253664,1,0
6.45182794703787,-67.85968919416518,57.43304224139676,1,0
6.379147423682117,-67.63869984297344,57.362251638791825,1,0
6.3067035961850735,-67.43559847791403,57.29154003322932,1,0
6.234477294363351,-67.24885242249456,57.22090253555014,1,0
6.162451000285021,-67.07706807105751,57.15033453454127,1,0
6.0906087018613615,-66.91897640223488,57.079831403931365,1,0
6.018935723169691,-66.77343877356634,57.00938887082366,1,0
5.947418618723237,-66.63942084571772,56.93900283743426,1,0
5.876045055410263,92.42671731669816,57.72713482214545,1,0
5.975037875256368,91.61651670865467,57.81713364413154,1,0
6.073162940708433,90.81907295239944,57.90647218732364,1,0
6.170433909989872,52.83489051237211,57.662829454735785,1,0
6.227022251813429,52.374438567426296,57.716243660908944,1,0
6.283117430812948,51.92388672753623,57.769255886725524,1,0
6.338730051623263,51.48274534747088,57.82187194756075,1,0
6.393870193141785,51.050545063162645,57.87409738338412,1,0
6.448547428616614,50.6268454836345,57.925937611207594,1,0
6.502770868425238,50.21124388292719,57.977397830822774,1,0
6.556549182888003,49.80335491893584,58.02848305850507,1,0
6.609890628245999,49.40282222264614,58.07919824209929,1,0
6.662803088685573,49.00931839813438,58.12954810350055,1,0
6.715294087359869,48.62251604947687,58.17953718056803,1,0
6.767370803340654,48.24211965114955,58.22916990144619,1,0
6.819040099129918,15.221407177250512,58.13373684892116,1,0
6.835342854166936,15.485262215975126,58.15067661468978,1,0
6.851928206024763,15.718492697942565,58.167832793111714,1,0
6.868763359117819,15.92214165441419,58.185172310937645,1,0
6.885816629607903,16.09739118748621,58.20266402408319,1,0
6.9030575955130145,16.245533496999087,58.22027881166826,1,0
6.920457228533386,16.367985367082838,58.23798964886404,1,0
6.937988016569327,16.46627947422985,58.25577165884627,1,0
6.955624073730902,16.54199774918652,58.273602132165394,1,0
6.973341230732539,16.59680614466197,58.29146050568648,1,0
6.991117097816712,16.632387997219666,58.30932824961232,1,0
7.008931073693089,16.650432438041207,58.32718887686123,1,0
7.02676437310927,-93.13244385737107,57.757785352241335,1,0
6.927015689918972,-92.95148083083404,57.66006449481323,1,0
6.827460824521073,-92.7814696325413,57.562411686739004,1,0
6.728088048730771,-92.62170911370049,57.46482359191636,1,0
6.628886384642815,-92.47155607170043,57.367296893821035,1,0
6.529845542068994,-92.33040786625679,57.26982842783472,1,0
6.430955873639134,-92.197699522103,57.1724152266666,1,0
6.3322083377422365,-92.07290952360836,57.075054488956276,1,0
6.233594461286326,-91.95554243092374,56.97774343766936,1,0
6.135106291726217,-91.84514336652683,56.88047936986144,1,0
6.036736357890687,-91.74128932329495,56.783259885506276,1,0
5.938477656200593,-91.64357178065075,56.68608261951647,1,0
5.840323611912866,74.69617095864578,57.51015542815328,1,0
5.920326287336248,73.96156404126941,57.5833596365685,1,0
5.999542164400664,73.24408022043372,57.655990852171925,1,0
6.077989589083386,72.54284740611183,57.728055626713974,1,0
0.0,0.0,0.0,1,0
3.191578061938476,130.7858810844209,55.54426850300372,1,0
3.3316551302543784,115.21232337486254,55.4629970348608,1,0
3.4550522688076577,114.28503381580413,55.573970611669985,1,0
3.5774562486737036,113.36957686694404,55.68419342573545,1,0
3.69887973569947,112.46562802966764,55.79367081947656,1,0
0.0,0.0,0.0,1,0
3.191578061938476,130.7858810844209,55.54426850300372,1,0
3.3316551302543784,115.21232337486254,55.4629970348608,1,0
3.4550522688076577,114.28503381580413,55.573970611669985,1,0
3.5774562486737036,113.36957686694404,55.68419342573545,1,0
3.69887973569947,112.46562802966764,55.79367081947656,1,0
3.819335055158373,111.57287439459651,55.90240797199535,1,0
3.938834194102618,110.69102333351566,56.010410353326314,1,0
4.057388841315589,109.81980539668257,56.117683105510764,1,0
4.175010374185846,124.16183871209796,56.43063532010892,1,0
4.307992814231193,123.73806380253427,56.55755449756777,1,0
4.440521377551061,123.30774387180554,56.683944169709015,1,0
4.572589049567835,139.2404317311957,57.05538283656729,1,0
4.721721288739996,138.6089458378592,57.19455832632121,1,0
4.870177170313669,137.97317482442395,57.33302844862208,1,0
5.0179521226288255,137.33315345859864,57.47079034596608,1,0
5.165041589515071,122.22131671535408,57.393046700939344,1,0
5.295945653985377,121.18632258932394,57.509371139502704,1,0
5.425741195303332,120.16443009486011,57.62487532847241,1,0
5.554442246594036,119.15527996563924,57.73956456554181,1,0
5.682062461774011,118.15854480573762,57.8534441269746,1,0
5.808615129246465,117.17389432192249,57.966519446804064,1,0
5.934113199398773,116.2010185021245,58.07879569919175,1,0
6.058569278156656,115.23962471812865,58.190278308139575,1,0
0.0,0.0,0.0,1,0
3.191578061938476,130.7858810844209,55.54426850300372,1,0
3.3316551302543784,115.21232337486254,55.4629970348608,1,0
3.4550522688076577,114.28503381580413,55.573970611669985,1,0
3.5774562486737036,113.36957686694404,55.68419342573545,1,0
3.69887973569947,112.46562802966764,55.79367081947656,1,0
3.819335055158373,111.57287439459651,55.90240797199535,1,0
3.938834194102618,110.69102333351566,56.010410353326314,1,0
4.057388841315589,109.81980539668257,56.117683105510764,1,0
4.175010374185846,124.16183871209796,56.43063532010892,1,0
4.307992814231193,123.73806380253427,56.55755449756777,1,0
4.440521377551061,123.30774387180554,56.683944169709015,1,0
4.572589049567835,139.2404317311957,57.05538283656729,1,0
4.721721288739996,138.6089458378592,57.19455832632121,1,0
4.870177170313669,137.97317482442395,57.33302844862208,1,0
5.0179521226288255,137.33315345859864,57.47079034596608,1,0
5.165041589515071,122.22131671535408,57.393046700939344,1,0
5.295945653985377,121.18632258932394,57.509371139502704,1,0
5.425741195303332,120.16443009486011,57.62487532847241,1,0
5.554442246594036,119.15527996563924,57.73956456554181,1,0
