iteration,timestamp,J1,J2
0,2025-07-10 18:37:23.439472,0.0,0.0
1,2025-07-10 18:37:35.085469,69.19306336117064,69.68478596241185
2,2025-07-10 18:37:46.140232,69.2116278701766,69.7009116487677
3,2025-07-10 18:37:59.554320,69.23015947604611,69.71698415086802
4,2025-07-10 18:38:11.094080,69.2486573601292,69.73300363273202
5,2025-07-10 18:38:22.911103,69.26712100421756,69.74897008055204
6,2025-07-10 18:38:35.041468,69.28554986285323,69.76488334623888
7,2025-07-10 18:38:46.042763,69.30394320378927,69.78074352806885
8,2025-07-10 18:38:57.449262,69.32230028962616,69.7965503930666
9,2025-07-10 18:39:09.260241,69.34062069009565,69.81230402021188
10,2025-07-10 18:39:21.192044,69.35890384135074,69.82800450386618
11,2025-07-10 18:39:33.591506,69.37714893547195,69.84365165142928
12,2025-07-10 18:39:46.231974,69.48060516033985,69.94068059467558
13,2025-07-10 18:39:58.513365,69.50070736214245,69.95770601388165
14,2025-07-10 18:40:10.371652,69.52076687912708,69.97468427047455
15,2025-07-10 18:40:21.395749,69.54078392176676,69.9916156331028
16,2025-07-10 18:40:32.277586,69.56075778737699,70.00849988581506
17,2025-07-10 18:40:43.359680,69.58068803097704,70.0253372149733
18,2025-07-10 18:40:54.020368,69.60057409882914,70.04212723803809
19,2025-07-10 18:41:05.640899,69.6204156848753,70.05887014313384
20,2025-07-10 18:41:17.336675,69.64021221967712,70.07556565278301
21,2025-07-10 18:41:28.197979,69.65996339324106,70.09221391208905
22,2025-07-10 18:41:38.905298,69.67966865429403,70.10881477074653
23,2025-07-10 18:41:50.759796,69.69932751067773,70.12536819467708
24,2025-07-10 18:42:02.250393,69.67943046570848,70.10411461011718
25,2025-07-10 18:42:13.710464,69.69805939432787,70.1198354133691
26,2025-07-10 18:42:24.619183,69.71664090451145,70.13550520466325
27,2025-07-10 18:42:36.512553,69.73517482206971,70.15112443568789
28,2025-07-10 18:42:48.196868,67.85154112434317,63.74811733678282
29,2025-07-10 18:42:59.925552,67.87424077880617,63.797132797554674
30,2025-07-10 18:43:11.981482,67.89688845692307,63.846151565944744
31,2025-07-10 18:43:23.603943,58.388807978044255,58.43369364162421
32,2025-07-10 18:43:35.753495,58.34711494307259,58.38718471436467
33,2025-07-10 18:43:48.068134,58.30448192244662,58.34030327594262
34,2025-07-10 18:43:59.230098,58.2608919383332,58.2929953331084
35,2025-07-10 18:44:11.404493,58.21648108410589,58.245329443513114
36,2025-07-10 18:44:23.313680,58.25365775308458,58.28659919452529
37,2025-07-10 18:44:35.251023,58.22804658081707,58.25610710534654
38,2025-07-10 18:44:47.235899,58.20151145794621,58.2253800535791
39,2025-07-10 18:45:00.059577,58.174155289192804,58.194440291943245
40,2025-07-10 18:45:11.776501,58.1459980347867,58.163248968329434
41,2025-07-10 18:45:23.062035,58.11690264691351,58.13164429889852
42,2025-07-10 18:45:34.143268,58.08703678091894,58.099704954473246
43,2025-07-10 18:45:46.010983,58.05654372050167,58.067498389337864
44,2025-07-10 18:45:57.901388,58.025538921960155,58.035077285864254
45,2025-07-10 18:46:10.556796,57.99411642920762,58.00248353085115
46,2025-07-10 18:46:23.108635,57.9623530050098,57.96975060550667
47,2025-07-10 18:46:34.940599,57.9303113987059,57.93690551392368
48,2025-07-10 18:46:46.209633,57.72457073069636,57.73195952797802
49,2025-07-10 18:46:57.322726,57.6640849888029,57.67146860190646
50,2025-07-10 18:47:09.041809,57.603598571409606,57.61097745967591
51,2025-07-10 18:47:19.628886,57.543111532601365,57.55048609517309
52,2025-07-10 18:47:30.239265,57.482623880213886,57.48999448557834
53,2025-07-10 18:47:40.704688,57.42213567230902,57.429502675862835
54,2025-07-10 18:47:52.540204,57.36164709373437,57.369010768265674
55,2025-07-10 18:48:04.260009,57.30115804867156,57.30851871585538
56,2025-07-10 18:48:13.559319,57.24066852092951,57.24802639734967
57,2025-07-10 18:48:22.036356,57.18017873873942,57.18753409345886
58,2025-07-10 18:48:30.790998,57.11968857245277,57.127041611185
59,2025-07-10 18:48:40.026688,57.05919813446505,57.06654906388283
60,2025-07-10 18:48:49.797061,56.65976682734621,56.67157848314738
61,2025-07-10 18:48:59.035507,67.34480203961473,62.37447055460773
62,2025-07-10 18:49:10.278509,67.360552595412,62.41216918413836
63,2025-07-10 18:49:22.463185,67.3762382385519,62.449778028388664
64,2025-07-10 18:49:34.970544,67.39185846136203,62.487289852309964
