iteration,timestamp,J1,J2
0,2025-12-25 16:34:31.378336,0.0,0.0
1,2025-12-25 16:34:35.825402,79.06969557875,79.26223090423727
2,2025-12-25 16:34:39.998808,79.0729189710524,79.26464436001697
3,2025-12-25 16:34:44.308466,79.07613902960097,79.26705185721693
4,2025-12-25 16:34:48.492026,79.07935569767388,79.26945339265839
5,2025-12-25 16:34:52.824417,79.08256891836321,79.27184896322274
6,2025-12-25 16:34:56.712403,79.08577863457698,79.27423856584927
7,2025-12-25 16:35:01.005045,79.08898478904173,79.27662219753311
8,2025-12-25 16:35:05.372327,79.09218732430509,79.27899985532301
9,2025-12-25 16:35:09.274299,79.09538618273848,79.28137153631887
10,2025-12-25 16:35:13.019943,79.09858130653947,79.2837372376691
11,2025-12-25 16:35:17.752544,79.10177263773497,79.28609695656826
12,2025-12-25 16:35:21.694380,79.11824067947065,79.30004182029862
13,2025-12-25 16:35:25.928026,79.1216710731946,79.30253851087754
14,2025-12-25 16:35:30.011622,79.12509748012822,79.30503013809945
15,2025-12-25 16:35:34.402127,79.12851987291745,79.30751670303746
16,2025-12-25 16:35:38.909068,79.1319382036558,79.30999820030937
17,2025-12-25 16:35:42.560009,79.13535242423934,79.31247462446052
18,2025-12-25 16:35:47.130613,79.13876248636602,79.31494596996086
19,2025-12-25 16:35:51.745667,78.66368596803117,70.34709639914799
20,2025-12-25 16:35:56.210677,78.68110775196801,70.4228971374752
21,2025-12-25 16:36:00.880012,58.49657524612108,58.54771879272826
22,2025-12-25 16:36:05.465289,58.46606595501807,58.510807293185906
23,2025-12-25 16:36:10.620956,58.434544797490666,58.473638944348295
24,2025-12-25 16:36:15.340623,58.35227027793579,58.382384978802136
25,2025-12-25 16:36:19.766120,58.30742462657058,58.33453176420592
26,2025-12-25 16:36:24.269799,58.261926582011064,58.28640032976541
27,2025-12-25 16:36:28.978164,58.215862490293496,58.238030230787956
28,2025-12-25 16:36:33.670838,58.1693071049118,58.189455112081305
29,2025-12-25 16:36:37.814804,58.122325297566135,58.14070374206103
30,2025-12-25 16:36:42.436442,58.07497339331386,58.091800776369766
31,2025-12-25 16:36:47.684462,58.02730028058867,58.042767364832876
32,2025-12-25 16:36:52.244826,57.97934836358357,57.993621653444116
33,2025-12-25 16:36:56.345015,57.93115439248332,57.94437920892565
34,2025-12-25 16:37:00.626952,57.882750192470006,57.895053382136915
35,2025-12-25 16:37:05.218568,57.834163305384486,57.845655620987856
36,2025-12-25 16:37:09.316488,57.87783218187409,57.889546407015374
37,2025-12-25 16:37:13.866030,57.847053468099105,57.857219714698296
38,2025-12-25 16:37:18.782588,57.81581548288118,57.82470193808272
39,2025-12-25 16:37:23.326525,57.78420265593649,57.79203027656707
40,2025-12-25 16:37:28.197231,57.75228393300494,57.75923458072209
41,2025-12-25 16:37:32.693548,57.72011553814324,57.72633881749305
42,2025-12-25 16:37:37.088712,57.68774324098072,57.69336222130559
43,2025-12-25 16:37:41.781481,57.655204244058915,57.660320220050345
44,2025-12-25 16:37:46.848094,57.62252875541915,57.6272251853118
45,2025-12-25 16:37:51.164882,57.58974129367207,57.59408704042582
46,2025-12-25 16:37:55.501181,57.556861764453394,57.56091375173058
47,2025-12-25 16:37:59.523129,57.52390634263788,57.52771172382182
48,2025-12-25 16:38:03.782371,57.31630332410263,57.32200346153303
49,2025-12-25 16:38:08.121284,57.255605955687145,57.2614391853224
50,2025-12-25 16:38:11.814664,57.1949242695111,57.20088022274622
51,2025-12-25 16:38:15.992739,57.13425721338379,57.14032623834111
52,2025-12-25 16:38:20.436942,57.073604412003185,57.07977716602212
53,2025-12-25 16:38:25.181031,57.012963530154515,57.01923212917241
54,2025-12-25 16:38:29.420031,78.48429356972574,69.39964890475036
55,2025-12-25 16:38:33.648598,78.50043584435703,69.47365141267845
56,2025-12-25 16:38:38.711087,78.51654577852015,69.54743839696064
57,2025-12-25 16:38:44.219355,78.53262320257518,69.62100738780094
58,2025-12-25 16:38:48.609434,78.54866795085786,69.69435598322018
59,2025-12-25 16:38:53.174110,78.56467986143036,69.76748184709746
60,2025-12-25 16:38:57.186548,78.45838724041761,69.21942777713484
61,2025-12-25 16:39:01.503622,78.47174366613119,69.28178261988282
62,2025-12-25 16:39:05.967770,57.91378334422937,57.91695564734765
63,2025-12-25 16:39:09.836351,57.818262358705134,57.821983269639084
64,2025-12-25 16:39:14.054804,57.72273665683488,57.72700600901383
65,2025-12-25 16:39:18.463656,57.62721271209469,57.6320264596285
66,2025-12-25 16:39:22.663612,57.53169636344587,57.53704681913421
67,2025-12-25 16:39:27.409665,57.436192263885744,57.442068901896036
68,2025-12-25 16:39:31.202496,57.34070408128537,57.34709419147284
69,2025-12-25 16:39:35.565952,57.24523466458129,57.252123887381565
70,2025-12-25 16:39:40.355168,57.14978618189238,57.15715894624745
71,2025-12-25 16:39:44.363096,57.05436023570703,57.062200117731614
72,2025-12-25 16:39:49.428519,56.90089470841647,56.90999967153609
73,2025-12-25 16:39:54.259422,56.80065326216568,56.81021237748582
74,2025-12-25 16:39:58.974074,56.700436786972176,56.71043253440819
75,2025-12-25 16:40:03.465509,56.60024542654061,56.61066032504506
76,2025-12-25 16:40:07.779513,78.33930666401483,68.6493658443427
77,2025-12-25 16:40:12.368157,78.3525615408643,68.7116965622402
78,2025-12-25 16:40:17.644357,78.36578226679605,68.77385301851135
