iteration,timestamp,V13F
119,2025-07-28 22:59:29.433225,185.92870135535122
120,2025-07-28 22:59:42.106423,185.10049397150397
121,2025-07-28 22:59:53.419457,-10.742787395656705
122,2025-07-28 23:00:05.184424,-10.626654556631365
123,2025-07-28 23:00:16.808973,-10.518315478975637
124,2025-07-28 23:00:27.737113,-10.417228365895426
125,2025-07-28 23:00:40.000064,-10.322857215214754
126,2025-07-28 23:00:52.265726,-10.234750046720364
127,2025-07-28 23:01:03.966571,-10.152451982889943
128,2025-07-28 23:01:15.691141,-10.075577681618597
129,2025-07-28 23:01:26.358412,-10.003730211565198
130,2025-07-28 23:01:38.680077,-9.93659086873322
131,2025-07-28 23:01:50.508516,-9.8738148733446
132,2025-07-28 23:02:02.300423,-11.110542834558146
133,2025-07-28 23:02:13.363959,-11.048586777633318
134,2025-07-28 23:02:25.154739,-10.990263946268897
135,2025-07-28 23:02:36.856641,194.89835878516715
136,2025-07-28 23:02:47.521730,194.33139016996392
137,2025-07-28 23:02:59.075903,193.76797945028557
138,2025-07-28 23:03:11.311037,193.20810924227771
139,2025-07-28 23:03:22.400818,192.65171580514107
140,2025-07-28 23:03:34.354946,192.09875278193067
141,2025-07-28 23:03:45.955418,191.54920278879217
142,2025-07-28 23:03:57.988309,191.00299049569003
143,2025-07-28 23:04:09.274028,190.46009272415176
144,2025-07-28 23:04:21.345076,189.63865345426711
145,2025-07-28 23:04:31.813954,189.02380970416743
146,2025-07-28 23:04:43.589828,188.41240795723024
147,2025-07-28 23:04:54.982190,187.80444241883743
148,2025-07-28 23:05:07.378725,187.19984934818967
149,2025-07-28 23:05:18.464710,186.5986055668145
150,2025-07-28 23:05:29.956299,186.00068789623947
151,2025-07-28 23:05:41.576205,185.40604418490148
152,2025-07-28 23:05:53.780700,-11.021969199305204
153,2025-07-28 23:06:04.870724,-10.879673659474065
154,2025-07-28 23:06:16.114694,-10.747188408117836
155,2025-07-28 23:06:27.558423,-10.62375724757203
156,2025-07-28 23:06:39.238559,-9.610655188794226
157,2025-07-28 23:06:51.305108,-9.500983348971204
158,2025-07-28 23:07:02.339603,-9.3993399525516
159,2025-07-28 23:07:13.743063,-9.305102078087657
160,2025-07-28 23:07:25.593718,-9.217693161076568
161,2025-07-28 23:07:36.864929,-9.136591685887652
162,2025-07-28 23:07:48.581479,-9.061328288453296
163,2025-07-28 23:08:00.059777,-8.991439399324008
164,2025-07-28 23:08:11.269038,-8.92656285486737
165,2025-07-28 23:08:23.501285,-8.866293031815076
166,2025-07-28 23:08:34.847667,193.72992039848214
167,2025-07-28 23:08:46.186945,193.04016382534428
168,2025-07-28 23:08:57.489071,192.85146208630977
169,2025-07-28 23:09:08.524274,192.2821524453866
170,2025-07-28 23:09:20.506455,191.7162732183897
171,2025-07-28 23:09:32.054015,191.15376645913784
172,2025-07-28 23:09:44.149854,190.59457422144988
173,2025-07-28 23:09:56.082224,190.03868491608955
174,2025-07-28 23:10:07.575589,189.4860463914938
175,2025-07-28 23:10:21.498546,188.93660649609956
176,2025-07-28 23:10:34.753991,188.39034784605246
177,2025-07-28 23:10:48.053575,187.84722408440757
178,2025-07-28 23:10:59.616425,187.3072120326924
179,2025-07-28 23:11:12.334773,186.77026533396202
180,2025-07-28 23:11:25.311170,185.920438229914
181,2025-07-28 23:11:39.492954,185.29995631638485
182,2025-07-28 23:11:53.559989,-10.637058793463439
183,2025-07-28 23:12:06.578789,-10.48931341529169
184,2025-07-28 23:12:19.564099,-10.352172188277109
185,2025-07-28 23:12:31.419596,-10.224803584719666
186,2025-07-28 23:12:43.213848,-10.106468790809231
187,2025-07-28 23:12:54.864706,-9.996463760444385
188,2025-07-28 23:13:06.144938,-9.89417426410455
189,2025-07-28 23:13:17.849928,-9.799012148050679
190,2025-07-28 23:13:30.363594,-9.710458793961152
191,2025-07-28 23:13:42.419318,-9.62803035122306
192,2025-07-28 23:13:55.494245,-9.738435210238094
193,2025-07-28 23:14:08.134567,-9.666254549642872
194,2025-07-28 23:14:20.278829,-9.598944265576392
195,2025-07-28 23:14:32.642945,-9.536147989024357
196,2025-07-28 23:14:44.703617,194.1515947589778
197,2025-07-28 23:14:58.040115,193.4979792190461
198,2025-07-28 23:15:10.341499,192.84804326161975
199,2025-07-28 23:15:22.685920,192.20176370822628
200,2025-07-28 23:15:35.010840,191.55909420192074
201,2025-07-28 23:15:47.130020,190.92001156423066
202,2025-07-28 23:15:58.610420,190.2844752328292
203,2025-07-28 23:16:10.555603,189.65245044000767
204,2025-07-28 23:16:22.364487,189.49350985963065
205,2025-07-28 23:16:33.286733,189.01226103025692
206,2025-07-28 23:16:44.829502,188.53389212608818
207,2025-07-28 23:16:57.252866,188.05829304938015
208,2025-07-28 23:17:09.674186,187.5854464162785
209,2025-07-28 23:17:21.190952,187.11531166445639
210,2025-07-28 23:17:33.248448,186.64786561544133
211,2025-07-28 23:17:45.811243,186.1830677069065
212,2025-07-28 23:17:58.623192,185.72089476037945
213,2025-07-28 23:18:10.844585,-12.9994898327368
214,2025-07-28 23:18:23.746665,-12.876038391027578
215,2025-07-28 23:18:35.993185,-12.759705637677143
216,2025-07-28 23:18:48.616133,-11.310523797760652
217,2025-07-28 23:19:01.511970,-11.205507933595982
218,2025-07-28 23:19:13.414713,-11.107100831395655
219,2025-07-28 23:19:25.432224,-11.014853408255476
220,2025-07-28 23:19:37.553374,-10.928360040907137
221,2025-07-28 23:19:49.598309,-10.847241181863865
222,2025-07-28 23:20:01.489036,-10.771157845965718
223,2025-07-28 23:20:14.378876,-10.699773945361812
224,2025-07-28 23:20:28.257475,-10.632785262600919
225,2025-07-28 23:20:41.008176,194.44772292331436
226,2025-07-28 23:20:55.066107,193.85460319654158
227,2025-07-28 23:21:09.121579,193.2650529545299
228,2025-07-28 23:21:23.578319,192.73213351539198
229,2025-07-28 23:21:38.312027,192.1642203774354
230,2025-07-28 23:21:53.682765,191.59969709107827
231,2025-07-28 23:22:05.507655,191.0385462724662
232,2025-07-28 23:22:20.440902,190.48072156465423
233,2025-07-28 23:22:34.272515,189.92617661069744
234,2025-07-28 23:22:47.518119,189.37488243750522
235,2025-07-28 23:23:01.358095,188.82679848275075
236,2025-07-28 23:23:13.951176,188.28187838948907
237,2025-07-28 23:23:27.514096,187.7400989792477
238,2025-07-28 23:23:41.889606,187.2014081004636
239,2025-07-28 23:23:56.332981,186.6657941639005
240,2025-07-28 23:24:09.051778,185.67179696105995
241,2025-07-28 23:24:21.161138,185.01910276540912
242,2025-07-28 23:24:33.358886,-10.14340078938858
243,2025-07-28 23:24:47.067065,-9.988267273115525
244,2025-07-28 23:25:00.860032,-9.84491131816867
245,2025-07-28 23:25:13.510381,-9.712347839467839
246,2025-07-28 23:25:25.946780,-9.589698952368053
247,2025-07-28 23:25:38.257398,-9.476167896877996
248,2025-07-28 23:25:51.817014,-9.371010064569418
249,2025-07-28 23:26:07.352339,-9.273588047449266
250,2025-07-28 23:26:21.414398,-9.1832847186879
251,2025-07-28 23:26:34.756609,-9.099564076109345
252,2025-07-28 23:26:48.062487,-7.556552882306278
253,2025-07-28 23:27:02.190755,-7.491076594874357
254,2025-07-28 23:27:16.067710,-7.4310124807652755
255,2025-07-28 23:27:31.420295,-7.3759143543838945
256,2025-07-28 23:27:44.292147,-7.325356311298492
257,2025-07-28 23:27:59.546127,-7.278947214786058
258,2025-07-28 23:28:13.699845,193.36965160619002
259,2025-07-28 23:28:26.411874,192.59621495280044
260,2025-07-28 23:28:39.747553,191.82661433660542
261,2025-07-28 23:28:53.505331,191.06082657913248
262,2025-07-28 23:29:06.627130,190.29882270729104
263,2025-07-28 23:29:19.875893,189.5405737479905
264,2025-07-28 23:29:32.287752,189.3576202701297
265,2025-07-28 23:29:45.846634,188.712354774907
266,2025-07-28 23:29:59.280594,188.0705660505555
267,2025-07-28 23:30:12.664967,187.43221353474837
268,2025-07-28 23:30:27.758262,186.79723928130443
269,2025-07-28 23:30:40.945471,186.1656490848418
270,2025-07-28 23:30:55.073018,185.53739079379739
271,2025-07-28 23:31:07.692328,184.91244122969874
272,2025-07-28 23:31:21.640325,-10.738780417227645
273,2025-07-28 23:31:36.249331,-10.572857322017626
274,2025-07-28 23:31:48.810057,-10.419152179110824
275,2025-07-28 23:32:02.211871,-10.276656724954591
276,2025-07-28 23:32:14.782230,-10.22535117613188
277,2025-07-28 23:32:27.224445,-10.103133988081936
278,2025-07-28 23:32:40.851371,-9.989585548737523
279,2025-07-28 23:32:53.399546,-9.884045271633113
280,2025-07-28 23:33:05.183707,-9.785910516484364
281,2025-07-28 23:33:18.031340,-9.6946452811153
282,2025-07-28 23:33:30.523184,-9.60972515258618
283,2025-07-28 23:33:43.198920,-9.530692356065629
284,2025-07-28 23:33:57.291307,-9.457118089812866
285,2025-07-28 23:34:10.079215,-9.388605422486762
286,2025-07-28 23:34:24.356409,-9.32479508776396
287,2025-07-28 23:34:37.420592,194.29666881819685
288,2025-07-28 23:34:51.246241,193.4074788732687
289,2025-07-28 23:35:03.714954,192.70204206350172
290,2025-07-28 23:35:15.993342,192.00033119318505
291,2025-07-28 23:35:28.993232,191.30234046770056
292,2025-07-28 23:35:40.922491,190.60802932472143
293,2025-07-28 23:35:52.978656,189.91734561268458
294,2025-07-28 23:36:05.560710,189.2302835369719
295,2025-07-28 23:36:28.936406,188.54680253525657
296,2025-07-28 23:36:52.647726,187.86687363444798
297,2025-07-28 23:37:14.849215,187.19046786145555
298,2025-07-28 23:37:36.753632,186.5175678324249
299,2025-07-28 23:38:00.977625,185.848121395793
300,2025-07-28 23:38:22.758872,183.6137977738872
301,2025-07-28 23:38:44.154479,182.71140768888472
302,2025-07-28 23:39:05.962873,181.81277251642314
303,2025-07-28 23:39:29.302796,180.91786907802998
304,2025-07-28 23:39:51.592132,180.02669737370525
305,2025-07-28 23:40:14.617887,179.1392458142127
306,2025-07-28 23:40:37.827538,178.25549122107986
307,2025-07-28 23:41:01.021010,177.37541621045239
308,2025-07-28 23:41:22.916181,176.49902078233026
309,2025-07-28 23:41:44.999032,175.62627016900478
310,2025-07-28 23:42:08.189588,174.75716437047595
311,2025-07-28 23:42:29.990285,173.89168020827128
312,2025-07-28 23:42:52.881095,174.73161589919073
313,2025-07-28 23:43:15.979674,174.2338234350882
314,2025-07-28 23:43:38.169357,173.73801273038225
315,2025-07-28 23:44:00.481679,173.24420696354537
316,2025-07-28 23:44:23.068271,172.75241772381378
317,2025-07-28 23:44:45.787244,172.2626450111875
318,2025-07-28 23:45:08.204245,171.77490041490273
319,2025-07-28 23:45:31.372458,171.28919552419575
320,2025-07-28 23:45:53.517799,170.80554192830277
321,2025-07-28 23:46:16.409038,170.3239396272238
322,2025-07-28 23:46:39.364320,169.84438282634073
323,2025-07-28 23:47:03.505179,169.36690629336226
324,2025-07-28 23:47:26.042383,167.86056054570508
325,2025-07-28 23:47:48.745559,167.10525525240882
326,2025-07-28 23:48:12.472382,166.3535310331099
327,2025-07-28 23:48:37.625245,165.60536470933584
328,2025-07-28 23:48:59.751367,164.86072730799606
329,2025-07-28 23:49:24.250351,164.1196072398543
330,2025-07-28 23:49:47.672442,163.38200450491058
331,2025-07-28 23:50:08.133929,162.64787274621995
332,2025-07-28 23:50:30.372424,161.9172119637824
333,2025-07-28 23:50:53.256798,161.18999897912545
334,2025-07-28 23:51:16.044974,160.46621640839476
335,2025-07-28 23:51:37.744590,159.7458584569722
336,2025-07-28 23:51:59.882676,159.491300883019
337,2025-07-28 23:52:22.674417,158.89461746610323
338,2025-07-28 23:52:44.713489,158.30076182282937
339,2025-07-28 23:53:07.543309,157.70968180163436
340,2025-07-28 23:53:31.503159,157.1213774025182
341,2025-07-28 23:53:54.340423,156.53584862548087
342,2025-07-28 23:54:15.800676,155.95308388128615
343,2025-07-28 23:54:37.817250,155.3730715806978
344,2025-07-28 23:55:00.535394,154.79581751833393
345,2025-07-28 23:55:22.129455,154.2213043103402
346,2025-07-28 23:55:44.417325,129.15936075160062
347,2025-07-28 23:56:06.527690,73.47494070359062
348,2025-07-28 23:56:30.064560,76.10414437181134
349,2025-07-28 23:56:51.735832,76.10414437181134
350,2025-07-28 23:57:14.672615,76.10414437181134
351,2025-07-28 23:57:38.122485,76.10414437181134
352,2025-07-28 23:58:01.177882,76.10414437181134
353,2025-07-28 23:58:23.825330,76.10413857719323
354,2025-07-28 23:58:46.444431,76.10413857719323
355,2025-07-28 23:59:08.546486,76.10415016642946
356,2025-07-28 23:59:30.062258,76.10414437181134
357,2025-07-28 23:59:51.360961,76.10413857719323
358,2025-07-29 00:00:13.604357,76.10414437181134
359,2025-07-29 00:00:37.363192,76.10414437181134
360,2025-07-29 00:01:00.545897,123.24196046961333
361,2025-07-29 00:01:22.538884,123.24197205884957
362,2025-07-29 00:01:45.356181,123.24195467499521
363,2025-07-29 00:02:07.049520,123.24196046961333
364,2025-07-29 00:02:29.682820,123.24196046961333
365,2025-07-29 00:02:52.444643,123.24196046961333
366,2025-07-29 00:03:15.387844,123.24196626423145
367,2025-07-29 00:03:37.731881,123.24196046961333
368,2025-07-29 00:04:00.153737,123.24196626423145
369,2025-07-29 00:04:22.878936,123.24196626423145
370,2025-07-29 00:04:46.171301,123.24195467499521
371,2025-07-29 00:05:08.812209,123.24196046961333
372,2025-07-29 00:05:30.541447,152.93405307374996
373,2025-07-29 00:05:51.914040,153.0059700792208
374,2025-07-29 00:06:13.848081,153.08787121171008
375,2025-07-29 00:06:36.883454,153.16589574467798
376,2025-07-29 00:07:00.258235,153.2403855605935
377,2025-07-29 00:07:23.002309,153.3119896566859
378,2025-07-29 00:07:46.039649,153.38118319164096
379,2025-07-29 00:08:09.024207,153.44849927032556
380,2025-07-29 00:08:31.594540,153.5142160344094
381,2025-07-29 00:08:54.591736,153.57855947399912
382,2025-07-29 00:09:17.831242,153.64173240072887
383,2025-07-29 00:09:41.019029,153.7038796800516
384,2025-07-29 00:10:05.784306,155.07457921216883
385,2025-07-29 00:10:29.130196,154.69977751763508
386,2025-07-29 00:10:52.250971,152.8165903698664
387,2025-07-29 00:11:15.706515,105.38401943222198
388,2025-07-29 00:11:40.425695,105.38401943222198
389,2025-07-29 00:12:04.944673,105.38401943222198
390,2025-07-29 00:12:27.227430,105.38401363760386
391,2025-07-29 00:12:49.616445,105.38401943222198
392,2025-07-29 00:13:11.879529,105.38401943222198
393,2025-07-29 00:13:35.163327,105.38401943222198
394,2025-07-29 00:13:57.716657,105.38401363760386
395,2025-07-29 00:14:20.619495,105.38400784298574
396,2025-07-29 00:14:33.831456,100.44260088534429
397,2025-07-29 00:14:46.218932,-10.871882795413512
398,2025-07-29 00:14:59.481164,-10.78435798604005
399,2025-07-29 00:15:13.576128,-10.702346755806502
400,2025-07-29 00:15:26.839753,-10.625492735698572
401,2025-07-29 00:15:39.425330,-10.553445351320079
402,2025-07-29 00:15:51.678569,-10.485894590601674
403,2025-07-29 00:16:04.748655,-10.422553619946484
404,2025-07-29 00:16:17.223358,-10.363144297684812
405,2025-07-29 00:16:30.144110,-10.307411660619437
406,2025-07-29 00:16:42.699411,-10.255123924025611
407,2025-07-29 00:16:54.537004,-10.206060892414826
408,2025-07-29 00:17:07.860412,-11.312030398471506
409,2025-07-29 00:17:20.990105,-11.260994299391314
410,2025-07-29 00:17:33.838443,-11.212855509370456
411,2025-07-29 00:17:46.461708,-11.167440189865374
412,2025-07-29 00:17:59.601268,-11.124594783495922
413,2025-07-29 00:18:12.711937,-11.084168630191016
414,2025-07-29 00:18:26.180646,-11.046016864497687
415,2025-07-29 00:18:39.124011,-11.010023594053564
416,2025-07-29 00:18:51.960584,-10.976052645332857
417,2025-07-29 00:19:04.981457,-10.94399971520943
418,2025-07-29 00:19:17.339763,-10.913748911320909
419,2025-07-29 00:19:30.441730,-10.885178546686802
420,2025-07-29 00:19:43.377487,-6.563074297787352
421,2025-07-29 00:19:56.546361,-6.599058876304298
422,2025-07-29 00:20:08.936713,-6.632346060087002
423,2025-07-29 00:20:22.300096,-6.663121276915263
424,2025-07-29 00:20:35.186598,-6.691572851877936
425,2025-07-29 00:20:47.684145,-6.717874623518583
426,2025-07-29 00:21:00.611373,-6.742194635762644
427,2025-07-29 00:21:13.364713,-6.764674856754027
428,2025-07-29 00:21:27.646149,-6.7854456654004025
429,2025-07-29 00:21:40.734759,-6.804654824463796
430,2025-07-29 00:21:52.733713,-6.822395047834107
431,2025-07-29 00:22:06.107627,-6.838782227873708
432,2025-07-29 00:22:18.944194,-13.200377653674877
433,2025-07-29 00:22:31.046687,-13.149170613360184
434,2025-07-29 00:22:43.978966,-13.100513205017705
435,2025-07-29 00:22:55.612010,-13.054277947048831
436,2025-07-29 00:23:07.665580,-13.010308384764357
437,2025-07-29 00:23:19.760454,-12.96853788005592
438,2025-07-29 00:23:31.999188,-12.928827362088668
439,2025-07-29 00:23:44.646104,-12.891075425045528
440,2025-07-29 00:23:57.187125,-12.855183560418482
441,2025-07-29 00:24:09.099226,-12.821061951626689
442,2025-07-29 00:24:23.175349,-12.78862078208931
443,2025-07-29 00:24:37.118819,-12.757767337916448
444,2025-07-29 00:24:50.299177,-5.654281159763741
445,2025-07-29 00:25:02.930551,-5.736083783745016
446,2025-07-29 00:25:14.673962,-5.81166009055778
447,2025-07-29 00:25:26.159328,-5.88145336848811
448,2025-07-29 00:25:39.237795,193.2888572457614
449,2025-07-29 00:25:51.480240,192.5061665872363
450,2025-07-29 00:26:03.672318,191.72749159906743
451,2025-07-29 00:26:16.075435,190.9528264866367
452,2025-07-29 00:26:28.370777,190.1821480714716
453,2025-07-29 00:26:40.157774,189.41540420200909
454,2025-07-29 00:26:52.132589,188.65258908363103
455,2025-07-29 00:27:04.701795,187.89365635939248
456,2025-07-29 00:27:17.042054,186.97868615845437
457,2025-07-29 00:27:28.805164,186.20215517898941
458,2025-07-29 00:27:40.804752,185.4294544421009
459,2025-07-29 00:27:53.655468,184.6605723585526
460,2025-07-29 00:28:07.012940,183.89546836601767
461,2025-07-29 00:28:20.733492,-8.153146482641205
462,2025-07-29 00:28:33.573203,-7.989451418097815
463,2025-07-29 00:28:45.471570,-7.841062837314894
464,2025-07-29 00:28:56.705831,-7.70641909070946
465,2025-07-29 00:29:07.886854,-7.584132367242091
466,2025-07-29 00:29:20.274837,-7.472971310562571
467,2025-07-29 00:29:32.161812,-7.371863916318944
468,2025-07-29 00:29:45.228694,-11.19108512909861
469,2025-07-29 00:29:58.280883,-11.102534672318143
470,2025-07-29 00:30:14.899570,-11.019431156569226
471,2025-07-29 00:30:28.192269,-10.94142690476474
472,2025-07-29 00:30:42.129482,-10.868191623671919
473,2025-07-29 00:30:55.096199,-10.799426890457653
474,2025-07-29 00:31:08.142088,-10.734848768834127
475,2025-07-29 00:31:21.922202,-10.674190706367881
476,2025-07-29 00:31:35.410594,-10.617197739861695
477,2025-07-29 00:31:48.000006,194.58929703318972
478,2025-07-29 00:32:00.773512,194.00245287783946
479,2025-07-29 00:32:13.937406,193.419212974959
480,2025-07-29 00:32:27.776780,192.69035431875636
481,2025-07-29 00:32:41.481884,192.07623489592152
482,2025-07-29 00:32:53.847407,191.46571393093836
483,2025-07-29 00:33:05.990713,190.85872188838948
484,2025-07-29 00:33:17.781112,190.25524138442051
485,2025-07-29 00:33:30.051328,189.6552202674684
486,2025-07-29 00:33:41.540133,189.05862956444253
487,2025-07-29 00:33:53.808701,188.46542871301608
488,2025-07-29 00:34:05.560438,187.87558294548035
489,2025-07-29 00:34:17.693481,187.2890574941266
490,2025-07-29 00:34:29.837090,186.70582338586428
491,2025-07-29 00:34:40.931531,186.1258342637484
492,2025-07-29 00:34:52.537136,185.92400192005698
493,2025-07-29 00:35:03.458297,-13.766048274419518
494,2025-07-29 00:35:15.935910,-13.643877443314523
495,2025-07-29 00:35:27.392880,-13.528379114973177
496,2025-07-29 00:35:39.212926,-13.41916215267247
497,2025-07-29 00:35:50.942029,-13.315852803543748
498,2025-07-29 00:36:03.629294,-13.218120774354247
499,2025-07-29 00:36:15.499673,-13.12564446379838
