iteration,timestamp,T1,P1,ScadaCommand_P1
0,2025-07-28 22:36:24.632446,0.0,1,1.0
1,2025-07-28 22:36:36.774419,0.0,1,1.0
2,2025-07-28 22:36:50.103778,0.0,1,1.0
3,2025-07-28 22:37:02.874831,0.0,1,1.0
4,2025-07-28 22:37:15.071911,0.0,1,1.0
5,2025-07-28 22:37:27.528895,0.0,1,1.0
6,2025-07-28 22:37:41.598492,0.0,1,1.0
7,2025-07-28 22:37:53.991539,0.0,1,1.0
8,2025-07-28 22:38:07.875856,0.0,1,1.0
9,2025-07-28 22:38:19.276602,0.0,1,1.0
10,2025-07-28 22:38:31.397262,0.0,1,1.0
11,2025-07-28 22:38:44.600021,0.0,1,1.0
12,2025-07-28 22:38:57.103451,0.0,1,1.0
13,2025-07-28 22:39:08.134953,0.0,1,1.0
14,2025-07-28 22:39:21.019039,0.0,1,1.0
15,2025-07-28 22:39:32.091898,0.0,1,1.0
16,2025-07-28 22:39:43.870315,0.0,1,1.0
17,2025-07-28 22:39:56.142932,0.0,1,1.0
18,2025-07-28 22:40:08.007601,0.0,1,1.0
19,2025-07-28 22:40:20.202413,0.0,1,1.0
20,2025-07-28 22:40:30.869263,0.0,1,1.0
21,2025-07-28 22:40:43.032955,0.0,1,1.0
22,2025-07-28 22:40:54.189612,0.0,1,1.0
23,2025-07-28 22:41:05.530227,0.0,1,1.0
24,2025-07-28 22:41:17.057237,0.0,1,1.0
25,2025-07-28 22:41:29.898019,0.0,1,1.0
26,2025-07-28 22:41:42.573042,0.0,1,1.0
27,2025-07-28 22:41:54.160039,0.0,1,1.0
28,2025-07-28 22:42:06.170579,0.0,1,1.0
29,2025-07-28 22:42:17.473397,0.0,1,1.0
30,2025-07-28 22:42:28.083892,0.0,1,0.0
31,2025-07-28 22:42:39.918455,0.0,0,0.0
32,2025-07-28 22:42:52.049218,0.0,0,0.0
33,2025-07-28 22:43:03.150492,0.0,0,0.0
34,2025-07-28 22:43:14.165823,0.0,0,0.0
35,2025-07-28 22:43:25.901449,0.0,0,0.0
36,2025-07-28 22:43:36.697163,0.0,0,0.0
37,2025-07-28 22:43:48.070968,0.0,0,0.0
38,2025-07-28 22:43:59.632079,0.0,0,0.0
39,2025-07-28 22:44:10.363440,0.0,0,0.0
40,2025-07-28 22:44:22.267238,0.0,0,0.0
41,2025-07-28 22:44:33.622533,0.0,0,0.0
42,2025-07-28 22:44:44.763000,0.0,0,0.0
43,2025-07-28 22:44:56.442096,0.0,0,0.0
44,2025-07-28 22:45:07.809151,0.0,0,0.0
45,2025-07-28 22:45:18.828851,0.0,0,0.0
46,2025-07-28 22:45:30.212424,0.0,0,0.0
47,2025-07-28 22:45:41.646695,0.0,0,0.0
48,2025-07-28 22:45:52.528967,0.0,0,0.0
49,2025-07-28 22:46:03.419292,0.0,0,0.0
50,2025-07-28 22:46:15.217106,0.0,0,0.0
51,2025-07-28 22:46:27.003033,0.0,0,0.0
52,2025-07-28 22:46:38.635719,0.0,0,0.0
53,2025-07-28 22:46:49.568456,0.0,0,0.0
54,2025-07-28 22:47:01.579074,0.0,0,0.0
55,2025-07-28 22:47:13.146015,0.0,0,0.0
56,2025-07-28 22:47:24.398943,0.0,0,0.0
57,2025-07-28 22:47:35.009950,0.0,0,0.0
58,2025-07-28 22:47:46.049249,0.0,0,0.0
59,2025-07-28 22:47:56.640293,0.0,0,0.0
60,2025-07-28 22:48:06.692540,0.0,0,1.0
61,2025-07-28 22:48:17.894520,0.0,1,1.0
62,2025-07-28 22:48:29.298696,0.0,1,1.0
63,2025-07-28 22:48:39.965749,0.0,1,1.0
64,2025-07-28 22:48:51.590473,0.0,1,1.0
65,2025-07-28 22:49:03.347034,0.0,1,1.0
66,2025-07-28 22:49:15.271404,0.0,1,1.0
67,2025-07-28 22:49:25.845847,0.0,1,1.0
68,2025-07-28 22:49:36.843534,0.0,1,1.0
69,2025-07-28 22:49:49.511568,0.0,1,1.0
70,2025-07-28 22:50:00.984944,0.0,1,1.0
71,2025-07-28 22:50:12.505323,0.0,1,1.0
72,2025-07-28 22:50:23.829667,0.0,1,1.0
73,2025-07-28 22:50:36.129234,0.0,1,1.0
74,2025-07-28 22:50:46.906952,0.0,1,1.0
75,2025-07-28 22:50:58.848500,0.0,1,1.0
