iteration,timestamp,P79,ScadaCommand_P79,ScadaCommand_P1,ScadaCommand_V1,ScadaCommand_V2,T41,T42,P1,J2,J13,V1F,V2F
44.0,2025-01-14 16:21:44.781566,0.0,0,0,,,6.837957859039307,6.8951873779296875,0.0,58.159847259521484,58.19017028808594,2.6791648864746094,14.130040168762207
45.0,2025-01-14 16:21:54.926865,0.0,0,0,,,6.8106818199157715,6.837913513183594,0.0,58.132774353027344,58.16143035888672,2.4837934970855713,13.934700965881348
46.0,2025-01-14 16:22:06.001978,0.0,0,0,,,6.783245086669922,6.809541702270508,0.0,58.105491638183594,58.132896423339844,2.3338258266448975,13.784756660461426
47.0,2025-01-14 16:22:16.789739,0.0,0,0,,,6.755686283111572,6.809541702270508,0.0,58.07804870605469,58.10452651977539,2.2201759815216064,13.671120643615723
48.0,2025-01-14 16:22:27.968984,0.0,0,0,,,6.728036403656006,6.781291484832764,0.0,58.05048751831055,58.07627487182617,2.1349430084228516,13.585896492004395
49.0,2025-01-14 16:22:39.166925,0.0,0,0,,,6.67271614074707,6.7531328201293945,0.0,58.022037506103516,58.048091888427734,-0.9425497055053711,19.833415985107422
50.0,2025-01-14 16:22:49.179690,0.0,0,0,,,6.618544101715088,6.660129547119141,0.0,57.96681213378906,58.00216293334961,0.12984579801559448,20.905689239501953
51.0,2025-01-14 16:23:00.343775,0.0,0,0,,,6.565150260925293,6.660129547119141,0.0,57.91270446777344,57.95508575439453,0.856661856174469,21.632421493530273
52.0,2025-01-14 16:23:11.257221,0.0,0,0,,,6.51232385635376,6.612275123596191,0.0,57.85935592651367,57.907230377197266,1.3864173889160156,22.16212272644043
53.0,2025-01-14 16:23:21.976927,0.0,0,0,,,6.459928035736084,6.515000820159912,0.0,57.80656051635742,57.85880661010742,1.7881872653961182,22.5638427734375
54.0,2025-01-14 16:23:32.687141,0.0,0,0,,,6.407866954803467,6.515000820159912,0.0,57.75419235229492,57.80995559692383,2.1004650592803955,22.876089096069336
55.0,2025-01-14 16:23:43.634068,0.0,0,0,,,6.356069564819336,6.465814113616943,0.0,57.7021484375,57.76076889038086,2.347252130508423,23.12285041809082
56.0,2025-01-14 16:23:54.557553,0.0,0,0,,,6.304483890533447,6.366701126098633,0.0,57.650367736816406,57.7113151550293,2.544631242752075,23.32021141052246
57.0,2025-01-14 16:24:06.127216,0.0,0,0,,,6.253068923950195,6.316867828369141,0.0,57.650367736816406,57.7113151550293,2.7038934230804443,23.479454040527344
58.0,2025-01-14 16:24:16.866151,0.0,0,0,,,6.201792240142822,6.2668962478637695,0.0,57.54738998413086,57.611820220947266,2.833261251449585,23.608806610107422
59.0,2025-01-14 16:24:27.717547,0.0,0,0,,,6.150628566741943,6.216811656951904,0.0,57.49612045288086,57.56184768676758,2.9388883113861084,23.71442222595215
60.0,2025-01-14 16:24:38.765723,0.0,0,0,,,6.099557876586914,6.216811656951904,0.0,57.44496154785156,57.51176452636719,3.025491714477539,23.801023483276367
61.0,2025-01-14 16:24:49.696104,0.0,0,0,,,6.0137529373168945,6.166634559631348,0.0,57.39236831665039,57.46154022216797,-0.7077112197875977,31.82663917541504
62.0,2025-01-14 16:25:00.505301,0.0,0,0,,,5.929001808166504,6.020097732543945,0.0,57.30669403076172,57.3887939453125,0.2761888802051544,32.810447692871094
63.0,2025-01-14 16:25:11.840311,0.0,0,1,,,5.845077037811279,5.945476055145264,0.0,57.22203826904297,57.314998626708984,1.0480610132217407,33.582252502441406
64.0,2025-01-14 16:25:23.011123,0.0,0,1,,,6.236512184143066,5.945476055145264,0.0,57.41704177856445,57.240440368652344,444.8775329589844,4.8536763191223145
65.0,2025-01-14 16:25:33.622748,0.0,0,1,,,6.59416389465332,5.873825550079346,1.0,57.77080535888672,57.19661331176758,413.33502197265625,-10.123838424682617
66.0,2025-01-14 16:25:44.576976,0.0,0,1,,,6.926074981689453,5.873825550079346,1.0,57.77080535888672,57.19661331176758,389.3013610839844,-19.64613914489746
67.0,2025-01-14 16:25:55.181052,0.0,0,1,,,7.235739231109619,5.856224060058594,1.0,58.4112434387207,57.151222229003906,368.53076171875,-26.936832427978516
68.0,2025-01-14 16:26:06.095422,0.0,0,0,,,7.5254740715026855,5.843017578125,1.0,58.70204162597656,57.14142990112305,349.9228515625,-32.891204833984375
69.0,2025-01-14 16:26:16.335033,0.0,0,0,,,7.368285655975342,5.843017578125,1.0,58.80179977416992,57.13801574707031,-67.35612487792969,-34.8108024597168
70.0,2025-01-14 16:26:27.141934,0.0,0,0,,,7.214206218719482,5.841659069061279,0.0,58.645633697509766,57.13665771484375,-64.4537582397461,-31.9086971282959
71.0,2025-01-14 16:26:38.028836,0.0,0,0,,,7.063251972198486,5.8296003341674805,0.0,58.492557525634766,57.1321907043457,-61.53556823730469,-28.99077796936035
72.0,2025-01-14 16:26:49.073988,0.0,0,0,,,6.915443420410156,5.8296003341674805,0.0,58.34258270263672,57.12459945678711,-58.59862518310547,-26.054126739501953
73.0,2025-01-14 16:26:59.996143,0.0,0,0,,,6.765889644622803,5.801784038543701,0.0,58.195072174072266,57.11385726928711,-56.17808532714844,-21.974489212036133
74.0,2025-01-14 16:27:10.977550,0.0,0,0,,,6.619578838348389,5.801784038543701,0.0,58.04648971557617,57.09677505493164,-53.150360107421875,-18.94710922241211
75.0,2025-01-14 16:27:21.589207,0.0,0,0,,,6.4765496253967285,5.7814621925354,0.0,57.90113067626953,57.07645034790039,-50.08683776855469,-15.883952140808105
76.0,2025-01-14 16:27:32.119883,0.0,0,0,,,6.336848258972168,5.730928421020508,0.0,57.75904083251953,57.0528450012207,-46.97932434082031,-12.776845932006836
77.0,2025-01-14 16:27:42.310646,0.0,0,0,,,6.200533866882324,5.730928421020508,0.0,57.62025833129883,57.025909423828125,-43.816993713378906,-9.614980697631836
78.0,2025-01-14 16:27:53.623459,0.0,0,0,,,6.067681312561035,5.666831016540527,0.0,57.4848518371582,56.99558639526367,-40.58489227294922,-6.383435249328613
79.0,2025-01-14 16:28:04.217527,0.0,0,0,,,5.938387870788574,5.629491806030273,0.0,57.35289764404297,56.9618034362793,-37.26152038574219,-3.0608012676239014
80.0,2025-01-14 16:28:15.116199,0.0,0,1,,,5.8127875328063965,5.5884599685668945,0.0,57.22449493408203,56.92445755004883,-33.814064025878906,0.3839890658855438
81.0,2025-01-14 16:28:25.717560,0.0,0,1,,,6.188520431518555,5.554586887359619,0.0,57.369991302490234,56.88343811035156,434.2666015625,-6.295160293579102
82.0,2025-01-14 16:28:36.756310,0.0,0,1,,,6.535632610321045,5.554586887359619,1.0,57.71446990966797,56.84957504272461,407.54443359375,-16.891075134277344
83.0,2025-01-14 16:28:47.252980,0.0,0,1,,,6.8589372634887695,5.517986297607422,1.0,58.03697967529297,56.827056884765625,385.3157653808594,-24.777320861816406
84.0,2025-01-14 16:28:58.127915,0.0,0,1,,,7.161315441131592,5.517986297607422,1.0,58.339717864990234,56.812984466552734,365.77752685546875,-31.14238739013672
85.0,2025-01-14 16:29:09.387104,0.0,0,0,,,7.400546073913574,5.479891777038574,1.0,58.6072883605957,56.80570983886719,344.0084533691406,-26.02973175048828
86.0,2025-01-14 16:29:20.984973,0.0,0,0,,,7.18880033493042,5.479891777038574,1.0,58.666954040527344,56.77487564086914,-77.0551528930664,-27.611221313476562
87.0,2025-01-14 16:29:33.463969,0.0,0,0,,,6.980486869812012,5.41817569732666,0.0,58.456581115722656,56.7457275390625,-73.85041046142578,-24.406797409057617
88.0,2025-01-14 16:29:44.815831,0.0,0,0,,,6.775638103485107,5.41817569732666,0.0,58.2496223449707,56.71315002441406,-70.61565399169922,-21.172393798828125
89.0,2025-01-14 16:29:56.332882,0.0,0,0,,,6.574291229248047,5.342596054077148,0.0,58.046112060546875,56.67710494995117,-67.3458480834961,-17.902956008911133
90.0,2025-01-14 16:30:07.204884,0.0,0,0,,,6.376491069793701,5.342596054077148,0.0,57.84608459472656,56.6375617980957,-64.0347900390625,-14.59230899810791
91.0,2025-01-14 16:30:17.451665,0.0,0,0,,,6.1822896003723145,5.299509048461914,0.0,57.649593353271484,56.59446716308594,-60.67467498779297,-11.23265552520752
92.0,2025-01-14 16:30:27.297602,0.0,0,0,,,5.991750240325928,5.2528228759765625,0.0,57.45668411254883,56.54777526855469,-57.25528335571289,-7.8138108253479
93.0,2025-01-14 16:30:38.168100,0.0,0,1,,,5.804950714111328,5.148386478424072,0.0,57.267425537109375,56.49742126464844,-53.763484954833984,-4.3227009773254395
94.0,2025-01-14 16:30:50.107501,0.0,0,1,,,6.125533580780029,5.148386478424072,0.0,57.329410552978516,56.443336486816406,419.9647521972656,-7.257680892944336
95.0,2025-01-14 16:31:01.928720,0.0,0,1,,,6.422823429107666,5.054922580718994,1.0,57.62598419189453,56.39240646362305,398.21630859375,-15.121803283691406
96.0,2025-01-14 16:31:12.783203,0.0,0,1,,,6.699723243713379,5.019227027893066,1.0,57.90326690673828,56.34989547729492,379.178955078125,-21.492843627929688
97.0,2025-01-14 16:31:24.225737,0.0,0,1,,,6.957167625427246,5.019227027893066,1.0,58.162776947021484,56.314208984375,362.3424072265625,-26.492773056030273
98.0,2025-01-14 16:31:35.538409,0.0,0,1,,,7.198334217071533,4.988240718841553,1.0,58.40562057495117,56.283226013183594,347.1446533203125,-31.12360382080078
99.0,2025-01-14 16:31:47.255028,0.0,0,0,,,7.4245147705078125,4.940536975860596,1.0,58.633888244628906,56.257205963134766,333.15228271484375,-35.183380126953125
100.0,2025-01-14 16:31:58.707127,0.0,0,0,,,7.201422214508057,4.9200897216796875,1.0,58.686546325683594,56.23552703857422,-86.32093048095703,-36.33186340332031
101.0,2025-01-14 16:32:09.570968,0.0,0,0,,,6.981701374053955,4.896270751953125,0.0,58.46489715576172,56.2150764465332,-83.17305755615234,-33.18427276611328
102.0,2025-01-14 16:32:20.225457,0.0,0,0,,,6.765373706817627,4.869058132171631,0.0,58.24659729003906,56.191253662109375,-80.00469207763672,-30.01620101928711
103.0,2025-01-14 16:32:31.195221,0.0,0,0,,,6.552464485168457,4.869058132171631,0.0,58.03166961669922,56.164039611816406,-76.8128662109375,-26.824674606323242
104.0,2025-01-14 16:32:42.251927,0.0,0,0,,,6.343003273010254,4.838427543640137,0.0,57.82014465332031,56.13340377807617,-73.59403228759766,-23.606155395507812
105.0,2025-01-14 16:32:53.157486,0.0,0,0,,,6.137022495269775,4.766789436340332,0.0,57.61204528808594,56.09931945800781,-70.34388732910156,-20.356374740600586
106.0,2025-01-14 16:33:04.315132,0.0,0,0,,,5.9345622062683105,4.725709915161133,0.0,57.407413482666016,56.0617561340332,-67.05720520019531,-17.070070266723633
107.0,2025-01-14 16:33:15.189189,0.0,0,1,,,5.735668659210205,4.681064128875732,0.0,57.20628356933594,56.02067184448242,-63.727447509765625,-13.740736961364746
108.0,2025-01-14 16:33:25.152905,0.0,0,1,,,6.04903507232666,4.638490200042725,0.0,57.25349426269531,55.97602844238281,414.5555114746094,-15.675056457519531
109.0,2025-01-14 16:33:36.334028,0.0,0,1,,,6.376961708068848,4.62709379196167,1.0,57.56052017211914,55.93348693847656,397.532958984375,-30.869762420654297
110.0,2025-01-14 16:33:47.290224,0.0,0,1,,,6.683674335479736,4.6217474937438965,1.0,57.867122650146484,55.92209243774414,377.726318359375,-36.51833724975586
111.0,2025-01-14 16:33:58.211261,0.0,0,1,,,6.971725940704346,4.6217474937438965,1.0,58.15592575073242,55.916748046875,360.3030090332031,-41.375064849853516
112.0,2025-01-14 16:34:09.527003,0.0,0,1,,,7.24254846572876,4.626001834869385,1.0,58.42814636230469,55.916603088378906,344.2169494628906,-45.616004943847656
113.0,2025-01-14 16:34:20.845169,0.0,0,0,,,7.4973955154418945,4.634410858154297,1.0,58.68490219116211,55.92100524902344,329.3007507324219,-49.360103607177734
114.0,2025-01-14 16:34:31.638862,0.0,0,0,,,7.305485725402832,4.634410858154297,1.0,58.76387405395508,55.929412841796875,-87.82262420654297,-50.378509521484375
115.0,2025-01-14 16:34:42.519074,0.0,0,0,,,7.116704940795898,4.643910884857178,0.0,58.57321548461914,55.93891143798828,-84.9018325805664,-47.457923889160156
116.0,2025-01-14 16:34:53.127827,0.0,0,0,,,6.931060791015625,4.65351676940918,0.0,58.38566589355469,55.945281982421875,-81.97289276123047,-44.52922058105469
117.0,2025-01-14 16:35:04.047104,0.0,0,0,,,6.748563766479492,4.653604030609131,0.0,58.201229095458984,55.948516845703125,-79.0345458984375,-41.59110641479492
118.0,2025-01-14 16:35:15.439481,0.0,0,0,,,6.569225311279297,4.653604030609131,0.0,58.01991653442383,55.948604583740234,-76.08528137207031,-38.6420783996582
119.0,2025-01-14 16:35:26.012761,0.0,0,0,,,6.393059253692627,4.644289016723633,0.0,57.84174346923828,55.94552993774414,-73.12336730957031,-35.680416107177734
120.0,2025-01-14 16:35:36.648995,0.0,0,0,,,6.220081329345703,4.634857177734375,0.0,57.66672134399414,55.93928527832031,-70.14675903320312,-32.704063415527344
121.0,2025-01-14 16:35:46.874965,0.0,0,0,,,6.072546005249023,4.636560440063477,0.0,57.66672134399414,55.93928527832031,-64.71116638183594,-34.77523422241211
122.0,2025-01-14 16:35:58.436032,0.0,0,0,,,5.92807149887085,4.635202407836914,0.0,57.351585388183594,55.93156051635742,-61.853519439697266,-31.917848587036133
123.0,2025-01-14 16:36:09.366300,0.0,0,1,,,5.786673069000244,4.630768775939941,0.0,57.20804977416992,55.93020248413086,-58.98138427734375,-29.045984268188477
124.0,2025-01-14 16:36:19.814074,0.0,0,1,,,6.153312683105469,4.628992557525635,0.0,57.20804977416992,55.93020248413086,415.35882568359375,-31.52703285217285
125.0,2025-01-14 16:36:30.619071,0.0,0,1,,,6.495925426483154,4.634139060974121,1.0,57.66718292236328,55.92399215698242,392.9258117675781,-37.99003601074219
126.0,2025-01-14 16:36:41.458887,0.0,0,1,,,6.817236423492432,4.645125865936279,1.0,57.988277435302734,55.929141998291016,373.03692626953125,-43.44253158569336
127.0,2025-01-14 16:36:52.421934,0.0,0,1,,,7.119396209716797,4.6611504554748535,1.0,58.29111862182617,55.94013214111328,355.15606689453125,-48.14590835571289
128.0,2025-01-14 16:37:03.834250,0.0,0,0,,,7.403830051422119,4.681581497192383,1.0,58.57693099975586,55.95616149902344,338.60601806640625,-52.259559631347656
129.0,2025-01-14 16:37:15.649260,0.0,0,0,,,7.236337661743164,4.703241348266602,1.0,58.675010681152344,55.976593017578125,-83.3443374633789,-53.40694808959961
130.0,2025-01-14 16:37:26.988857,0.0,0,0,,,7.0718512535095215,4.703241348266602,0.0,58.675010681152344,55.976593017578125,-80.53812408447266,-50.60093688964844
131.0,2025-01-14 16:37:38.802988,0.0,0,0,,,6.910374641418457,4.737539768218994,0.0,58.3452262878418,56.016902923583984,-77.72755432128906,-47.79058074951172
132.0,2025-01-14 16:37:49.734373,0.0,0,0,,,6.7519145011901855,4.737539768218994,0.0,58.184810638427734,56.03254318237305,-74.91167449951172,-44.97490310668945
133.0,2025-01-14 16:38:00.525044,0.0,0,0,,,6.5857157707214355,4.752836227416992,0.0,58.025726318359375,56.045169830322266,-73.27277374267578,-39.70415496826172
134.0,2025-01-14 16:38:11.606107,0.0,0,0,,,6.4226202964782715,4.752836227416992,0.0,57.86061096191406,56.04783630371094,-70.37540435791016,-36.807029724121094
135.0,2025-01-14 16:38:22.348813,0.0,0,0,,,6.262640953063965,4.752401351928711,0.0,57.69857406616211,56.047401428222656,-67.4656753540039,-33.897560119628906
136.0,2025-01-14 16:38:33.096907,0.0,0,0,,,6.1057939529418945,4.742166996002197,0.0,57.539634704589844,56.04384994506836,-64.54142761230469,-30.97356605529785
137.0,2025-01-14 16:38:43.687015,0.0,0,0,,,5.952096939086914,4.732333183288574,0.0,57.38380432128906,56.03716278076172,-61.60001754760742,-28.032438278198242
138.0,2025-01-14 16:38:55.341777,0.0,0,1,,,5.801572322845459,4.719327449798584,0.0,57.23110580444336,56.02732849121094,-58.63827133178711,-25.070980072021484
139.0,2025-01-14 16:39:06.664073,0.0,0,1,,,6.158546447753906,4.708971977233887,0.0,57.336952209472656,56.01432418823242,415.1981506347656,-27.54509925842285
140.0,2025-01-14 16:39:17.453411,0.0,0,1,,,6.491799354553223,4.705691814422607,1.0,57.668941497802734,56.003971099853516,393.05078125,-34.15089416503906
141.0,2025-01-14 16:39:27.992242,0.0,0,1,,,6.804064750671387,4.708358287811279,1.0,57.981143951416016,56.00069046020508,373.4554748535156,-39.70234680175781
142.0,2025-01-14 16:39:39.034857,0.0,0,1,,,7.097500324249268,4.716142654418945,1.0,58.27537536621094,56.003360748291016,355.8744201660156,-44.480594635009766
143.0,2025-01-14 16:39:50.075196,0.0,0,0,,,7.373533248901367,4.716142654418945,1.0,58.55286407470703,56.011146545410156,339.6260986328125,-48.65463638305664
144.0,2025-01-14 16:40:01.239936,0.0,0,0,,,7.196491718292236,4.741909027099609,0.0,58.64336013793945,56.02340316772461,-83.39624786376953,-49.82684326171875
145.0,2025-01-14 16:40:12.328591,0.0,0,0,,,7.034151077270508,4.75984525680542,0.0,58.469383239746094,56.03691482543945,-79.24951171875,-49.60536193847656
146.0,2025-01-14 16:40:23.017139,0.0,0,0,,,6.874817848205566,4.774773597717285,0.0,58.30811309814453,56.05485153198242,-76.44171905517578,-46.797786712646484
147.0,2025-01-14 16:40:34.075876,0.0,0,0,,,6.718497276306152,4.774773597717285,0.0,58.14982986450195,56.06977844238281,-73.62837982177734,-43.98466110229492
148.0,2025-01-14 16:40:44.416074,0.0,0,0,,,6.565197467803955,4.795584201812744,0.0,57.99453353881836,56.08169174194336,-70.8083267211914,-41.164833068847656
149.0,2025-01-14 16:40:54.899074,0.0,0,0,,,6.414926528930664,4.801450252532959,0.0,57.84223937988281,56.09058380126953,-67.98023986816406,-38.33697509765625
150.0,2025-01-14 16:41:04.984004,0.0,0,0,,,6.26769495010376,4.804277420043945,0.0,57.69294738769531,56.09645080566406,-65.14253234863281,-35.499515533447266
151.0,2025-01-14 16:41:14.950167,0.0,0,0,,,6.1235151290893555,4.804052352905273,0.0,57.54667663574219,56.09927749633789,-62.29334259033203,-32.65057373046875
152.0,2025-01-14 16:41:25.676925,0.0,0,0,,,5.982401371002197,4.804052352905273,0.0,57.40343475341797,56.09905242919922,-59.43043899536133,-29.787939071655273
153.0,2025-01-14 16:41:35.432020,0.0,0,1,,,5.844371795654297,4.8007612228393555,0.0,57.26323699951172,56.095760345458984,-56.55113220214844,-26.90890884399414
154.0,2025-01-14 16:41:45.678219,0.0,0,1,,,6.211296558380127,4.79086971282959,1.0,57.38352584838867,56.089385986328125,414.9106140136719,-29.577472686767578
155.0,2025-01-14 16:41:56.029456,0.0,0,1,,,6.55393123626709,4.79086971282959,1.0,57.724693298339844,56.08586883544922,392.2312927246094,-36.285640716552734
156.0,2025-01-14 16:42:06.486261,0.0,0,1,,,6.875282287597656,4.794538497924805,1.0,58.04584884643555,56.089542388916016,372.3592529296875,-41.9083366394043
157.0,2025-01-14 16:42:17.285770,0.0,0,1,,,7.185125827789307,4.824251651763916,1.0,58.35179138183594,56.099239349365234,355.06396484375,-48.57564163208008
158.0,2025-01-14 16:42:29.014981,0.0,0,0,,,7.476777076721191,4.848813533782959,1.0,58.644752502441406,56.119266510009766,338.0779724121094,-52.814231872558594
159.0,2025-01-14 16:42:39.464833,0.0,0,0,,,7.319593906402588,4.8746724128723145,1.0,58.74993896484375,56.143829345703125,-80.98529052734375,-54.02546310424805
160.0,2025-01-14 16:42:50.027150,0.0,0,0,,,7.1653666496276855,4.897575378417969,0.0,58.59380340576172,56.16968536376953,-78.22541809082031,-51.265785217285156
161.0,2025-01-14 16:43:00.602386,0.0,0,0,,,7.01409912109375,4.917519569396973,0.0,58.44060134887695,56.19258499145508,-75.46253204345703,-48.503108978271484
162.0,2025-01-14 16:43:11.555111,0.0,0,0,,,6.8657941818237305,4.934500217437744,0.0,58.29033279418945,56.2125244140625,-72.69579315185547,-45.73657989501953
163.0,2025-01-14 16:43:21.853000,0.0,0,0,,,6.720458030700684,4.934500217437744,0.0,58.143009185791016,56.2295036315918,-69.92424011230469,-42.96524429321289
164.0,2025-01-14 16:43:32.692893,0.0,0,0,,,6.578096866607666,4.948512554168701,0.0,57.99863052368164,56.24351501464844,-67.14674377441406,-40.187965393066406
165.0,2025-01-14 16:43:43.540359,0.0,0,0,,,6.438718318939209,4.967604637145996,0.0,57.857200622558594,56.25455093383789,-64.36197662353516,-37.403438568115234
