iteration,timestamp,error_flag,P2,ScadaCommand_P2,ScadaCommand_P1,ScadaCommand_V13,ScadaCommand_V24,T1,T2,P1,J1,J2,V13F,V24F
165.0,2025-07-27 14:16:00.181031,,0.0,,,,,5.987330436706543,6.016689300537109,0.0,56.869850158691406,56.877601623535156,-8.866292953491211,-21.07464027404785
166.0,2025-07-27 14:16:11.442454,,0.0,,,,,5.906863689422607,5.940228462219238,1.0,67.44409942626953,62.637306213378906,193.72991943359375,82.2348861694336
167.0,2025-07-27 14:16:22.884225,,0.0,,,,,5.997780799865723,6.020020961761475,1.0,67.46270751953125,62.68174362182617,193.0401611328125,81.94383239746094
168.0,2025-07-27 14:16:34.286064,,0.0,,,,,6.087882041931152,6.099579334259033,1.0,67.38921356201172,62.47589111328125,192.85145568847656,79.5614242553711
169.0,2025-07-27 14:16:45.724344,,0.0,,,,,6.161708831787109,6.1657819747924805,1.0,67.40464782714844,62.51323318481445,192.2821502685547,79.31710052490234
170.0,2025-07-27 14:16:57.264380,,0.0,,,,,6.234865188598633,6.231783390045166,1.0,67.4200210571289,62.55045700073242,191.71627807617188,79.07283782958984
171.0,2025-07-27 14:17:08.737781,,0.0,,,,,6.307365417480469,6.297573566436768,1.0,67.4353256225586,62.58755874633789,191.1537628173828,78.82870483398438
172.0,2025-07-27 14:17:19.759885,,0.0,,,,,6.3792219161987305,6.363143444061279,1.0,67.4505615234375,62.624534606933594,190.59457397460938,78.58473205566406
173.0,2025-07-27 14:17:30.915636,,0.0,,,,,6.450447082519531,6.428483963012695,1.0,67.46573638916016,62.661380767822266,190.03868103027344,78.3409652709961
174.0,2025-07-27 14:17:41.640317,,0.0,,,,,6.521052837371826,6.493587970733643,1.0,67.48084259033203,62.698097229003906,189.48605346679688,78.0974349975586
175.0,2025-07-27 14:17:57.695817,,0.0,,,,,,6.558446884155273,1.0,67.49588012695312,62.734676361083984,188.9365997314453,77.85420227050781
176.0,2025-07-27 14:18:13.472297,,0.0,,,,,,6.623054504394531,1.0,67.51085662841797,62.771114349365234,188.39035034179688,77.61128997802734
177.0,2025-07-27 14:18:29.991605,,0.0,,,,,,6.687403678894043,1.0,67.52576446533203,62.807411193847656,187.84722900390625,77.36872863769531
178.0,2025-07-27 14:18:46.998702,,0.0,,,,,,6.751487731933594,1.0,67.54060363769531,62.84355926513672,187.3072052001953,77.12655639648438
179.0,2025-07-27 14:19:03.339638,,0.0,,,,,,6.815301418304443,1.0,67.55537414550781,62.87956237792969,186.770263671875,76.88479614257812
180.0,2025-07-27 14:19:19.769171,,0.0,,,,,,6.878839015960693,1.0,67.63838195800781,63.09967803955078,185.92044067382812,78.23743438720703
181.0,2025-07-27 14:19:35.905531,,0.0,,,,,,6.951849460601807,1.0,67.65538787841797,63.14054489135742,185.29995727539062,77.96137237548828
182.0,2025-07-27 14:19:51.830720,,0.0,,,,,,7.02455472946167,1.0,67.67232513427734,63.181251525878906,184.68283081054688,77.68570709228516
183.0,2025-07-27 14:20:07.809190,,0.0,,,,,,7.096949100494385,1.0,67.68919372558594,63.22179412841797,184.06900024414062,77.41045379638672
184.0,2025-07-27 14:20:23.465407,,0.0,,,,,,7.169027328491211,1.0,67.70599365234375,63.262168884277344,183.45846557617188,77.13566589355469
185.0,2025-07-27 14:20:39.525266,,0.0,,,,,,7.240784168243408,1.0,67.72271728515625,63.302371978759766,182.85118103027344,76.86135864257812
186.0,2025-07-27 14:20:56.034596,,0.0,,,,,,7.3122148513793945,1.0,67.73937225341797,63.342403411865234,182.24710083007812,76.58756256103516
187.0,2025-07-27 14:21:13.130165,,0.0,,,,,,7.383314609527588,1.0,67.7559585571289,63.38226318359375,181.646240234375,76.31431579589844
188.0,2025-07-27 14:21:29.167336,,0.0,,,,,,7.4540791511535645,1.0,67.77247619628906,63.42194747924805,181.04855346679688,76.04161834716797
189.0,2025-07-27 14:21:45.738945,,0.0,,,,,,7.524505138397217,1.0,67.7889175415039,63.46145248413086,180.45399475097656,75.76953125
190.0,2025-07-27 14:22:02.768030,,0.0,,,,,,7.594587802886963,1.0,67.80529022216797,63.50077819824219,179.86256408691406,75.49803924560547
191.0,2025-07-27 14:22:19.864246,,0.0,,,,,,7.664323806762695,1.0,67.82158660888672,63.53992462158203,179.2742156982422,75.22718811035156
