iteration,timestamp,error_flag,P2,T1,V5F,J5,V5,T2,V4F,J4,V4,J1,P1F,V1F,P1
211.0,2026-01-02 14:07:32.419073,False,0.0,9.157867431640625,-98.97024536132812,59.82167434692383,1.0,9.264896392822266,-96.84706115722656,60.55971145629883,1.0,59.76955795288086,0.0,-11.231887817382812,0.0
212.0,2026-01-02 14:07:39.223894,False,0.0,9.05186653137207,-98.91304016113281,59.716346740722656,1.0,9.16117000579834,-96.90428161621094,60.45598602294922,1.0,59.66444396972656,0.0,-11.207275390625,0.0
213.0,2026-01-02 14:07:45.774217,False,0.0,8.94592571258545,-98.85893249511719,59.611045837402344,1.0,9.057380676269531,-96.95838165283203,60.352195739746094,1.0,59.5593376159668,0.0,-11.184000968933105,0.0
214.0,2026-01-02 14:07:51.713676,False,0.0,8.840044021606445,-98.8077621459961,59.505767822265625,1.0,8.953535079956055,-97.0095443725586,60.248348236083984,1.0,59.454246520996094,0.0,-11.16199016571045,0.0
215.0,2026-01-02 14:07:58.499363,False,0.0,8.734216690063477,-98.75936889648438,59.4005126953125,1.0,8.84963321685791,-97.05793762207031,60.144447326660156,1.0,59.34916687011719,0.0,-11.141164779663086,0.0
216.0,2026-01-02 14:08:04.095019,False,0.0,8.62844181060791,-87.21101379394531,59.424068450927734,1.0,8.745680809020996,-87.03881072998047,60.04052734375,1.0,59.384891510009766,0.0,-9.625190734863281,0.0
217.0,2026-01-02 14:08:10.368239,False,0.0,8.535035133361816,-87.2059326171875,59.33071517944336,1.0,8.652458190917969,-87.04388427734375,59.94730758666992,1.0,59.29155349731445,0.0,-9.623003959655762,0.0
218.0,2026-01-02 14:08:16.746901,False,0.0,8.441634178161621,-87.2011489868164,59.23736572265625,1.0,8.55923080444336,-87.04866790771484,59.85408020019531,1.0,59.198219299316406,0.0,-9.62093734741211,0.0
219.0,2026-01-02 14:08:22.510509,False,0.0,8.348237991333008,-87.19664764404297,59.14401626586914,1.0,8.465997695922852,-87.05317687988281,59.76084518432617,1.0,59.10488510131836,0.0,-9.618999481201172,0.0
220.0,2026-01-02 14:08:29.335905,False,0.0,8.254846572875977,-87.19239807128906,59.0506706237793,1.0,8.372760772705078,-87.05741119384766,59.66761016845703,1.0,59.01155471801758,0.0,-9.617168426513672,0.0
221.0,2026-01-02 14:08:35.235240,False,0.0,8.161459922790527,-87.18841552734375,58.95732498168945,1.0,8.279518127441406,-87.0614013671875,59.57436752319336,1.0,58.9182243347168,0.0,-9.615447044372559,0.0
222.0,2026-01-02 14:08:41.701160,False,0.0,8.06807804107666,-87.18466186523438,58.863983154296875,1.0,8.186271667480469,-87.06513977050781,59.48112106323242,1.0,58.82489013671875,0.0,-9.6138277053833,0.0
223.0,2026-01-02 14:08:47.743123,False,0.0,7.9746994972229,-87.1811294555664,58.7706413269043,1.0,8.093021392822266,-87.06867218017578,59.38787078857422,1.0,58.731563568115234,0.0,-9.612309455871582,0.0
224.0,2026-01-02 14:08:53.775531,False,0.0,7.881324768066406,-87.17781066894531,58.677303314208984,1.0,7.999767303466797,-87.07199096679688,59.29461669921875,1.0,58.63823318481445,0.0,-9.610880851745605,0.0
225.0,2026-01-02 14:08:59.676529,False,0.0,7.787953853607178,-87.1746826171875,58.58396530151367,1.0,7.906509876251221,-87.07511138916016,59.201358795166016,1.0,58.54490661621094,0.0,-9.609528541564941,0.0
226.0,2026-01-02 14:09:06.027231,False,0.0,7.694585800170898,-87.17173767089844,58.49062728881836,1.0,7.813248634338379,-87.07805633544922,59.108097076416016,1.0,58.45158004760742,0.0,-9.608262062072754,0.0
227.0,2026-01-02 14:09:12.538642,False,0.0,7.601221561431885,-87.16897583007812,58.39729309082031,1.0,7.719984531402588,-87.08081817626953,59.01483154296875,1.0,58.358253479003906,0.0,-9.607073783874512,0.0
228.0,2026-01-02 14:09:18.293215,False,0.0,7.50786018371582,-89.32301330566406,58.28085708618164,1.0,7.626717567443848,-88.95980072021484,58.92155838012695,1.0,58.23967742919922,0.0,-9.888243675231934,0.0
229.0,2026-01-02 14:09:24.545717,False,0.0,7.412191390991211,-89.31248474121094,58.185302734375,1.0,7.531437873840332,-88.97032928466797,58.82627868652344,1.0,58.14415740966797,0.0,-9.883703231811523,0.0
230.0,2026-01-02 14:09:30.910322,False,0.0,7.316534042358398,-89.30256652832031,58.089752197265625,1.0,7.436147212982178,-88.9802474975586,58.730987548828125,1.0,58.048641204833984,0.0,-9.879432678222656,0.0
231.0,2026-01-02 14:09:37.334120,False,0.0,7.220887184143066,-89.29322052001953,57.99420928955078,1.0,7.340845584869385,-88.98958587646484,58.63568878173828,1.0,57.953125,0.0,-9.875405311584473,0.0
232.0,2026-01-02 14:09:43.223376,False,0.0,7.125250339508057,-89.284423828125,57.89866638183594,1.0,7.2455339431762695,-88.9983901977539,58.540374755859375,1.0,57.85761260986328,0.0,-9.871615409851074,0.0
233.0,2026-01-02 14:09:48.953224,False,0.0,7.029623031616211,-89.27613067626953,57.80312728881836,1.0,7.150213241577148,-89.00667572021484,58.44505310058594,1.0,57.76210403442383,0.0,-9.868040084838867,0.0
