iteration,timestamp,J1,P1F,T1,V1F,P1
277,2026-01-02 14:14:26.022169,67.50556825062665,302.66575616955663,6.600868225097656,190.67430237214467,1
278,2026-01-02 14:14:32.299113,67.523193745098,301.7367710557832,6.600868225097656,190.03267010248237,1
279,2026-01-02 14:14:38.528964,67.54074824305943,300.81152794771253,6.600868225097656,189.39431758667524,1
280,2026-01-02 14:14:44.850041,67.55823195469857,299.89001576700815,6.600868225097656,188.75923323548705,1
281,2026-01-02 14:14:51.088059,67.5756449198963,298.9722324116716,6.600868225097656,188.12737069197283,1
282,2026-01-02 14:14:57.284300,67.59298708361257,298.05818078269596,6.600868225097656,187.49871257227824,1
283,2026-01-02 14:15:03.567800,67.6102580994307,297.1478791386273,6.600868225097656,186.8732414925489,1
284,2026-01-02 14:15:09.665998,67.62745848667068,296.2413001077192,6.600868225097656,186.25092847969427,1
285,2026-01-02 14:15:15.902695,67.64458801897068,295.3384556208044,6.600868225097656,185.63175035524182,1
286,2026-01-02 14:15:22.143195,67.66164664952902,294.4393481446509,6.600868225097656,185.01567814610098,1
287,2026-01-02 14:15:28.364865,67.67863448563489,293.5439720243823,6.600868225097656,184.4027002630355,1
288,2026-01-02 14:15:34.555625,67.73014113140235,290.8292165741892,6.600868225097656,183.6017217897279,1
289,2026-01-02 14:15:40.806095,67.7481615314242,289.8794172144175,6.600868225097656,182.9501575446102,1
290,2026-01-02 14:15:47.074075,67.76610907912969,288.9334576741462,6.600868225097656,182.30179772331212,1
291,2026-01-02 14:15:53.329941,67.78398401640501,287.99132520430794,6.600868225097656,181.6566191473612,1
292,2026-01-02 14:15:59.440382,67.801786280102,287.0530231332444,6.600868225097656,181.01460443290307,1
293,2026-01-02 14:16:05.718624,67.81951557625572,286.1185669549357,6.600868225097656,180.3757419907015,1
294,2026-01-02 14:16:11.956160,67.83717226208468,285.18793784150233,6.600868225097656,179.73999125842965,1
295,2026-01-02 14:16:18.207989,67.85475629099074,284.26113824898795,6.600868225097656,179.10734644146942,1
296,2026-01-02 14:16:24.390772,67.87226732032154,283.33818623753547,6.600868225097656,178.47779015596643,1
297,2026-01-02 14:16:30.530384,67.88970596465016,282.41904941490424,6.600868225097656,177.85128763421199,1
298,2026-01-02 14:16:36.840875,67.90707166209388,281.50375739618954,6.600868225097656,177.22783308158796,1
299,2026-01-02 14:16:42.949598,67.92436482712533,280.59228833582443,6.600868225097656,176.60742070347624,1
300,2026-01-02 14:16:49.098555,68.14240477989972,269.1000791008022,6.600868225097656,174.5663997473912,1
301,2026-01-02 14:16:55.443925,68.16619980346424,267.84591725534074,6.600868225097656,173.69953067145616,1
302,2026-01-02 14:17:01.689722,68.18991671358906,266.5958725268663,6.600868225097656,172.83632379417213,1
303,2026-01-02 14:17:07.895171,68.21355505023587,265.3499691625679,6.600868225097656,171.97679070477534,1
304,2026-01-02 14:17:14.122741,68.23711479299297,264.10820823828453,6.600868225097656,171.1209024301752,1
305,2026-01-02 14:17:20.432897,68.26059549146281,262.87061349307163,6.600868225097656,170.26864738113545,1
306,2026-01-02 14:17:26.662598,68.28399723165818,261.6371803934648,6.600868225097656,169.42000237918364,1
307,2026-01-02 14:17:33.053871,68.30731973356515,260.40792369812533,6.600868225097656,168.57496742431977,1
308,2026-01-02 14:17:39.177280,68.33056260359224,259.1828641520432,6.600868225097656,167.73351933807135,1
309,2026-01-02 14:17:45.350062,68.35372603215973,257.96199171875287,6.600868225097656,166.89565232582027,1
310,2026-01-02 14:17:51.513647,68.37680963636429,256.7453265799026,6.600868225097656,166.06134900371217,1
311,2026-01-02 14:17:57.740933,68.39981317962763,255.53288120479922,6.600868225097656,165.23060357712893,1
312,2026-01-02 14:18:03.858843,68.15509521042232,268.4312058920516,6.600868225097656,165.87216051675568,1
313,2026-01-02 14:18:10.282487,68.16812777195028,267.744300019793,6.600868225097656,165.42915037234707,1
314,2026-01-02 14:18:16.629050,68.18110235812824,267.0604498483087,6.600868225097656,164.98732812465278,1
315,2026-01-02 14:18:22.889577,68.19401878469945,266.37966508920323,6.600868225097656,164.54673433599964,1
316,2026-01-02 14:18:29.090330,68.20687677771312,265.70196018156906,6.600868225097656,164.10741536333262,1
317,2026-01-02 14:18:35.244085,68.21967614943686,265.0273450201977,6.600868225097656,163.66939438512418,1
318,2026-01-02 14:18:41.598590,68.23241657384972,264.35583678864515,6.600868225097656,163.23273514217362,1
319,2026-01-02 14:18:47.954819,68.24509805856711,263.6874350855219,6.600868225097656,162.7974492237172,1
320,2026-01-02 14:18:54.210271,68.25772020181668,263.022161087007,6.600868225097656,162.36359457593608,1
321,2026-01-02 14:19:00.464724,68.27028301538672,262.36001417177124,6.600868225097656,161.93118858268463,1
322,2026-01-02 14:19:06.691739,68.28278636131897,261.70100161117074,6.600868225097656,161.50027180628967,1
323,2026-01-02 14:19:12.841569,68.29523004070046,261.04513388928785,6.600868225097656,161.0708674252237,1
324,2026-01-02 14:19:19.105377,68.50442022510389,250.0193684803001,6.600868225097656,159.7875043773911,1
325,2026-01-02 14:19:25.388205,68.52439243728611,248.96669515890213,6.600868225097656,159.0657673068563,1
326,2026-01-02 14:19:31.661487,69.13826872367886,216.6111812364434,6.600868225097656,123.80450199657389,1
327,2026-01-02 14:19:37.994419,59.943076363047545,0.0,6.600868225097656,15.610434659265593,0
328,2026-01-02 14:19:44.127065,-1.168262031114864e-09,0.0,6.600868225097656,0.013747007159281566,0
329,2026-01-02 14:19:50.572310,61.17454695686653,0.0,6.600868225097656,-8.610828600126297,0
330,2026-01-02 14:19:56.735437,61.122468502021896,0.0,6.600868225097656,-8.270704797723738,0
331,2026-01-02 14:20:03.013566,61.07023780818359,0.0,6.600868225097656,-7.961654634982551,0
332,2026-01-02 14:20:09.229533,59.70389113870314,0.0,6.600868225097656,15.610437556574652,0
333,2026-01-02 14:20:15.425517,60.963342026439506,0.0,6.600868225097656,-9.799130937722111,0
334,2026-01-02 14:20:21.752765,60.9122420670044,0.0,6.600868225097656,-9.35264691975135,0
335,2026-01-02 14:20:28.110410,60.860682584402085,0.0,6.600868225097656,-8.94530844448127,0
336,2026-01-02 14:20:34.455848,60.69203166880263,0.0,6.600868225097656,-9.865942884630385,0
337,2026-01-02 14:20:40.707966,60.62443013487729,0.0,6.600868225097656,-9.615467619141782,0
338,2026-01-02 14:20:47.036593,60.55673521909507,0.0,6.600868225097656,-9.388086804165141,0
339,2026-01-02 14:20:53.146642,60.4889778201585,0.0,6.600868225097656,-9.181294267364137,0
340,2026-01-02 14:20:59.355716,60.42118145974054,0.0,6.600868225097656,-8.992937308107685,0
341,2026-01-02 14:21:05.755137,60.35336369933748,0.0,6.600868225097656,-8.821161648597808,0
342,2026-01-02 14:21:11.953468,60.285537601583464,0.0,6.600868225097656,-8.664336103834103,0
343,2026-01-02 14:21:18.193068,60.217713320619204,0.0,6.600868225097656,-8.521020711214078,0
344,2026-01-02 14:21:24.618748,60.14989816525277,0.0,6.600868225097656,-8.389943552060686,0
345,2026-01-02 14:21:30.736052,60.08209747517279,0.0,6.600868225097656,-8.269968881222667,0
346,2026-01-02 14:21:36.736368,60.01431523745237,0.0,6.600868225097656,-8.160088435147372,0
347,2026-01-02 14:21:42.990439,59.94655408031818,0.0,6.600868225097656,-8.059380869553934,0
348,2026-01-02 14:21:49.095321,59.85735115328588,0.0,6.600868225097656,-8.25121170237253,0
349,2026-01-02 14:21:55.206165,59.78721394047959,0.0,6.600868225097656,-8.166132221845146,0
350,2026-01-02 14:22:01.331805,59.71710100864864,0.0,6.600868225097656,-8.087849828370963,0
351,2026-01-02 14:22:02.526631,59.64701235255089,0.0,8.686666488647461,-8.015785060138114,0
352,2026-01-02 14:22:05.150131,59.57694771857557,0.0,8.614867210388184,-7.949425093443097,0
353,2026-01-02 14:22:07.915823,59.506906727636185,0.0,8.543233871459961,-7.888303461527357,0
354,2026-01-02 14:22:10.625503,59.43688843718724,0.0,8.471753120422363,-7.831985568031996,0
355,2026-01-02 14:22:13.164675,59.36689229679391,0.0,8.400413513183594,-7.780080276234003,0
356,2026-01-02 14:22:15.905564,59.29691724776711,0.0,8.329202651977539,-7.7322370117371975,0
357,2026-01-02 14:22:18.772662,59.22696241433999,0.0,8.258111953735352,-7.688116789381638,0
358,2026-01-02 14:22:21.805468,59.157026787238834,0.0,8.18713092803955,-7.64743567287951,0
359,2026-01-02 14:22:24.536400,59.08710942281961,0.0,8.116250991821289,-7.609909725942998,0
360,2026-01-02 14:22:27.547710,58.526529155060196,0.0,8.045465469360352,-12.898417206201884,0
361,2026-01-02 14:22:30.153764,58.41309854823724,0.0,7.929399490356445,-12.831422728822872,0
362,2026-01-02 14:22:32.826630,58.29969226823373,0.0,7.813500881195068,-12.767933995405656,0
363,2026-01-02 14:22:35.304655,58.18630995838822,0.0,7.697761058807373,-12.707748194316082,0
364,2026-01-02 14:22:38.189133,58.07295073727391,0.0,7.58217191696167,-12.65069438431965,0
365,2026-01-02 14:22:41.010544,57.959614279117424,0.0,7.466724872589111,-12.596601624181858,0
366,2026-01-02 14:22:43.693165,57.846299846832416,0.0,7.351412773132324,-12.545316356522562,0
367,2026-01-02 14:22:46.477016,57.733006877671706,0.0,7.236228942871094,-12.496685023961618,0
368,2026-01-02 14:22:49.225574,57.61973471910988,0.0,7.121166229248047,-12.450568555664177,0
369,2026-01-02 14:22:51.285581,57.506484350052396,0.0,7.006218910217285,-12.406819188868212,0
370,2026-01-02 14:22:53.850905,57.393251355618624,0.0,6.891380310058594,-12.365332620447589,0
371,2026-01-02 14:22:56.624007,57.28003727523515,0.0,6.776645183563232,-12.325981368803696,0
372,2026-01-02 14:22:59.309339,56.62322513692254,0.0,6.662008285522461,-16.669789359866627,0
373,2026-01-02 14:23:01.988629,56.47446119756412,0.0,6.51033353805542,-16.610692946983363,0
374,2026-01-02 14:23:04.240114,56.32572576257308,0.0,6.358806133270264,-16.55399550600123,0
375,2026-01-02 14:23:07.052702,56.17701039998095,0.0,6.207420349121094,-16.499641988048097,0
376,2026-01-02 14:23:09.697329,56.028317208648936,0.0,6.056170463562012,-16.44753388461595,0
377,2026-01-02 14:23:12.358059,55.879645970841004,0.0,5.905050277709961,-16.397558200651474,0
378,2026-01-02 14:23:15.013029,67.07061439752195,325.59082390992046,5.754055023193359,195.4696212123963,1
379,2026-01-02 14:23:17.559693,67.07583345120774,325.31574378720535,5.791947364807129,195.2410119383785,1
380,2026-01-02 14:23:19.967751,67.0804513860253,325.0723467744944,5.827541828155518,195.05683579609467,1
381,2026-01-02 14:23:22.640624,67.08582180726019,324.7892885380277,5.860159873962402,194.84261455886553,1
382,2026-01-02 14:23:25.515865,67.09143292315403,324.49354403307154,5.891125679016113,194.62115584360618,1
383,2026-01-02 14:23:27.999630,67.09711069769304,324.1942861577994,5.920986175537109,194.39978984223671,1
384,2026-01-02 14:23:30.836164,67.35820428357688,310.4328535363008,5.949990749359131,193.8975297275647,1
385,2026-01-02 14:23:33.743929,67.37354829444678,309.6241183426935,6.024909496307373,193.32546764303515,1
386,2026-01-02 14:23:36.559980,67.38882803484766,308.81877064604544,6.099087238311768,192.7570329894479,1
387,2026-01-02 14:23:39.165078,67.40404332710528,308.01681981101945,6.17254114151001,192.19219099909424,1
388,2026-01-02 14:23:41.893792,67.41919379575923,307.21828562696646,6.245289325714111,191.63088372579296,1
389,2026-01-02 14:23:44.341197,67.43427899865938,306.4231913982464,6.317347526550293,191.0730879910716,1
390,2026-01-02 14:23:47.253385,67.44929898846112,305.63153434955643,6.388731002807617,190.51874005413083,1
391,2026-01-02 14:23:49.925695,67.4642535395728,304.8433263711366,6.459454536437988,189.96780514726197,1
392,2026-01-02 14:23:52.953320,67.47914229169794,304.05858645309195,6.5295329093933105,189.42023691352006,1
393,2026-01-02 14:23:55.499300,67.49396555283445,303.27729836181135,6.598978042602539,188.87598320134202,1
394,2026-01-02 14:23:58.398566,67.50872298872098,302.49947971517213,6.667803764343262,188.33500924301916,1
395,2026-01-02 14:24:01.034017,67.52341473393534,301.72512341999453,6.736021995544434,187.79727447622463,1
396,2026-01-02 14:24:03.615113,67.56193157840663,299.69502008294626,6.803644180297852,187.16421244675985,1
397,2026-01-02 14:24:06.526811,67.57733051332413,298.8833900132428,6.874902725219727,186.60121893958603,1
398,2026-01-02 14:24:09.004508,67.5926619212222,298.0753190831672,6.945547580718994,186.04148780241303,1
399,2026-01-02 14:24:11.841571,67.6079258618423,297.2708041439321,7.015589714050293,185.48496688367777,1
400,2026-01-02 14:24:14.670408,57.79096055576302,0.0,7.085038661956787,-11.455763003596076,0
401,2026-01-02 14:24:17.173961,57.69827938814759,0.0,6.98807954788208,-11.33098169702862,0
402,2026-01-02 14:24:20.098797,57.6056186816375,0.0,6.891434192657471,-11.214196963464929,0
403,2026-01-02 14:24:22.647996,57.51297852108995,0.0,6.795082092285156,-11.10490467112868,0
404,2026-01-02 14:24:24.935968,57.420360785445645,0.0,6.699004173278809,-11.002594893625428,0
405,2026-01-02 14:24:27.814984,57.327766517582646,0.0,6.603182792663574,-10.906798266887563,0
406,2026-01-02 14:24:30.518042,57.235196641935026,0.0,6.507601261138916,-10.817059913392768,0
407,2026-01-02 14:24:33.236745,57.142651440627354,0.0,6.41224479675293,-10.732988696418033,0
408,2026-01-02 14:24:36.030570,56.9392423382112,0.0,6.317099094390869,-11.767942260121345,0
409,2026-01-02 14:24:38.736905,56.83740417199276,0.0,6.212474346160889,-11.690784022562184,0
410,2026-01-02 14:24:40.484595,56.735591151364225,0.0,6.1080427169799805,-11.618076051718162,0
411,2026-01-02 14:24:43.214565,56.63380275690583,0.0,6.003792762756348,-11.549551795155821,0
412,2026-01-02 14:24:46.111119,56.5320387557825,0.0,5.899714469909668,-11.484959186986998,0
413,2026-01-02 14:24:48.578718,67.2979379626033,313.60930428140864,5.795797348022461,195.21963559213873,1
414,2026-01-02 14:24:51.012765,67.31257267595868,312.83795395852263,5.867059707641602,194.67562525392168,1
415,2026-01-02 14:24:53.699095,67.32714436130341,312.06992564647345,5.937626838684082,194.13510327581207,1
416,2026-01-02 14:24:56.405940,67.34165293433814,311.30522378841863,6.007516384124756,193.5980348901012,1
417,2026-01-02 14:24:58.957223,67.35609820592224,310.5438583533743,6.0767436027526855,193.0643505613716,1
418,2026-01-02 14:25:01.744598,67.37047984219559,309.7858469380694,6.145324230194092,192.53402131653274,1
419,2026-01-02 14:25:04.441517,67.38479774828683,309.0311945428807,6.213272571563721,192.0069892094034,1
420,2026-01-02 14:25:07.108121,67.57770774536687,298.86350728299016,6.280602931976318,190.50239343641806,1
421,2026-01-02 14:25:09.787973,67.59779825293792,297.80459897877216,6.377403259277344,189.76125018980383,1
422,2026-01-02 14:25:12.502744,67.61781544679405,296.74955481293983,6.473369121551514,189.02385026649426,1
423,2026-01-02 14:25:15.275010,67.63775960188474,295.6983602937638,6.568513870239258,188.29016469339876,1
424,2026-01-02 14:25:18.036673,67.65763014852149,294.651045447755,6.662848949432373,187.56016449742674,1
425,2026-01-02 14:25:20.690149,67.67742696345826,293.60761677082945,6.7563862800598145,186.83382650010572,1
426,2026-01-02 14:25:23.381683,67.6971499968012,292.56807689273637,6.8491363525390625,186.11111013910886,1
427,2026-01-02 14:25:25.981969,67.71679892625298,291.53244280076956,6.941111087799072,185.39200961981805,1
428,2026-01-02 14:25:28.347202,67.73637378143437,290.50071293370894,7.032320976257324,184.67648437990647,1
429,2026-01-02 14:25:31.036702,58.05256007092853,0.0,7.122776031494141,-9.402903642694582,0
430,2026-01-02 14:25:33.814808,57.98353256917289,0.0,7.048357963562012,-9.209346013676623,0
431,2026-01-02 14:25:36.541847,57.91447934374808,0.0,6.974430084228516,-9.032621750293401,0
432,2026-01-02 14:25:39.232424,57.26783445890208,0.0,6.900948524475098,-14.470615891468697,0
433,2026-01-02 14:25:41.839057,57.14863140364239,0.0,6.776869297027588,-14.354998773455918,0
434,2026-01-02 14:25:44.814011,57.02945034434528,0.0,6.653080463409424,-14.24535011210537,0
435,2026-01-02 14:25:47.332801,56.91029286177385,0.0,6.529566764831543,-14.141342511493349,0
436,2026-01-02 14:25:50.128770,56.79115957929082,0.0,6.406313896179199,-14.042668856859564,0
437,2026-01-02 14:25:52.734657,56.67205116183224,0.0,6.283308029174805,-13.949039417298081,0
438,2026-01-02 14:25:55.265720,56.55296802606816,0.0,6.160536766052246,-13.860178948448265,0
439,2026-01-02 14:25:58.080981,56.43391029098968,0.0,6.037988185882568,-13.775838281731012,0
440,2026-01-02 14:26:00.846684,56.31487827721755,0.0,5.915650367736816,-13.695774043185338,0
441,2026-01-02 14:26:03.332763,67.2081353172025,318.3425230226193,5.793513298034668,195.51629106672408,1
442,2026-01-02 14:26:06.021165,67.21966139005876,317.73501949293683,5.848786354064941,195.0894015499216,1
443,2026-01-02 14:26:08.692124,67.2311323585237,317.13042034470743,5.903501033782959,194.6655426183952,1
444,2026-01-02 14:26:11.196623,67.52861334244591,301.45112089901346,5.957674503326416,192.833162682291,1
445,2026-01-02 14:26:13.782680,67.54951510790667,300.34945370912584,6.059976577758789,192.0595985473028,1
446,2026-01-02 14:26:16.210878,67.57034432318294,299.2516104143053,6.161392688751221,191.28985886027294,1
447,2026-01-02 14:26:18.959792,67.59110028329415,298.15762817189284,6.261936664581299,190.52390305887457,1
448,2026-01-02 14:26:21.805756,67.6117830876828,297.06750174058044,6.361620903015137,189.7617079646352,1
449,2026-01-02 14:26:24.377726,67.6323921914082,295.98125984250163,6.460457801818848,189.0032503990824,1
450,2026-01-02 14:26:27.145100,67.65292746587438,294.8989092555511,6.558459758758545,188.24850138912552,1
451,2026-01-02 14:26:29.750909,67.67338882070693,293.8204547430837,6.655637741088867,187.49743775629213,1
452,2026-01-02 14:26:32.525131,67.69377588039002,292.74591609737394,6.752003192901611,186.75003052749162,1
453,2026-01-02 14:26:35.332827,67.71408866455087,291.67529228393033,6.847567558288574,186.00626811348775,1
454,2026-01-02 14:26:37.851538,67.73432677403225,290.6086043410932,6.942340850830078,185.2661157465718,1
455,2026-01-02 14:26:40.464927,67.7544901928136,289.5458531132558,7.0363335609436035,184.52954445365322,1
456,2026-01-02 14:26:42.710562,58.11398923033812,0.0,7.129555702209473,-8.8967002903928,0
457,2026-01-02 14:26:45.346088,58.05219090097977,0.0,7.061630725860596,-8.661137474632596,0
458,2026-01-02 14:26:47.958611,57.99031898639991,0.0,6.9943037033081055,-8.448770515201431,0
459,2026-01-02 14:26:51.117096,57.92840087392868,0.0,6.927515506744385,-8.25696575816437,0
460,2026-01-02 14:26:54.019237,57.86645736726672,0.0,6.861211776733398,-8.08346040514607,0
461,2026-01-02 14:26:56.663626,57.804503620613914,0.0,6.795346736907959,-7.926295875222422,0
462,2026-01-02 14:26:59.156842,57.74255087926529,0.0,6.729877948760986,-7.783771447975596,0
463,2026-01-02 14:27:02.182427,57.68060705595123,0.0,6.664768218994141,-7.654400803858152,0
464,2026-01-02 14:27:04.986716,57.61867805082866,0.0,6.599984169006348,-7.536859872629975,0
465,2026-01-02 14:27:07.249478,57.556767857624635,0.0,6.535495281219482,-7.429981038740152,0
466,2026-01-02 14:27:09.966727,57.49487905668198,0.0,6.471274375915527,-7.332741552090738,0
467,2026-01-02 14:27:12.658402,57.4330132752624,0.0,6.407297611236572,-7.244208479164627,0
468,2026-01-02 14:27:15.469281,57.041422386184095,0.0,6.343542098999023,-11.110510964158493,0
469,2026-01-02 14:27:18.523761,56.94625492682012,0.0,6.245513916015625,-11.026920700487608,0
470,2026-01-02 14:27:21.132663,56.851112725807006,0.0,6.1476945877075195,-10.948458673851746,0
471,2026-01-02 14:27:23.597370,56.75599566706536,0.0,6.050071716308594,-10.874800385636263,0
472,2026-01-02 14:27:26.669633,56.66090305400324,0.0,5.952632904052734,-10.80563002915369,0
473,2026-01-02 14:27:29.459815,67.34523670888838,311.1163341539341,5.855367183685303,194.61429501575367,1
474,2026-01-02 14:27:32.439962,67.36102194210709,310.2843434996315,5.932050704956055,194.02900961267733,1
475,2026-01-02 14:27:35.198358,67.37674119274944,309.45583058215436,6.0080156326293945,193.44728210512585,1
476,2026-01-02 14:27:37.726858,67.39239439892582,308.63079866351325,6.083277225494385,192.86904875229993,1
477,2026-01-02 14:27:40.626589,67.4079815525386,307.8092481705087,6.15785026550293,192.2942863757271,1
478,2026-01-02 14:27:43.261532,67.42350223998096,306.99120090307196,6.231748580932617,191.72293702922616,1
479,2026-01-02 14:27:45.919058,67.43895648773642,306.17665546534124,6.304985523223877,191.15497753432464,1
480,2026-01-02 14:27:48.603317,67.48464395905279,303.7686106409596,6.377574443817139,190.44770383061405,1
481,2026-01-02 14:27:51.131385,67.50099509203973,302.90679316611266,6.454768180847168,189.8477058921344,1
482,2026-01-02 14:27:53.735256,67.51727765364396,302.04858987604206,6.531291961669922,189.25109780525418,1
483,2026-01-02 14:27:56.572608,67.53349169039245,301.19399831845374,6.6071577072143555,188.65785059688278,1
484,2026-01-02 14:27:58.729213,67.54963701062817,300.343028594994,6.682376861572266,188.06791211545715,1
485,2026-01-02 14:28:01.522773,67.5657132931279,299.49569763634463,6.756959438323975,187.48127656635916,1
486,2026-01-02 14:28:04.003693,67.58172098879339,298.6519816768718,6.830916404724121,186.89789179802574,1
487,2026-01-02 14:28:07.196903,67.59765995124363,297.8118884318655,6.904257297515869,186.31772304274818,1
488,2026-01-02 14:28:09.878834,67.61353023951112,296.9754147899054,6.976992130279541,185.7407413274359,1
489,2026-01-02 14:28:12.610005,67.62933170721728,296.14256846615115,7.049129962921143,185.1669234736164,1
490,2026-01-02 14:28:15.592121,57.85153583053075,0.0,7.12067985534668,-11.39453996586326,0
491,2026-01-02 14:28:18.875025,57.76189747741879,0.0,7.026132106781006,-11.24898205603131,0
492,2026-01-02 14:28:21.426839,57.39487293177502,0.0,6.93195104598999,-13.668513262246051,0
493,2026-01-02 14:28:23.851950,57.2826102901418,0.0,6.815000534057617,-13.551670582501174,0
494,2026-01-02 14:28:26.271794,57.17036924789466,0.0,6.698343753814697,-13.441184598832479,0
495,2026-01-02 14:28:28.834029,57.05815109210159,0.0,6.581964015960693,-13.33668735298943,0
496,2026-01-02 14:28:31.320622,56.9459569797687,0.0,6.465846061706543,-13.237836962503025,0
497,2026-01-02 14:28:33.877331,56.83378738755962,0.0,6.349976062774658,-13.1443031341405,0
498,2026-01-02 14:28:36.303796,56.721643046256546,0.0,6.234340190887451,-13.055784547759686,0
499,2026-01-02 14:28:39.041866,56.609523869431676,0.0,6.118926525115967,-12.972008856309003,0
