iteration,timestamp,T1,J5,V5F,V5
97,2026-01-02 13:58:33.102122,6.038011359353993,57.38583656294984,25.92969631393771,1
98,2026-01-02 13:58:35.849818,6.06578313265257,57.412717732896645,25.69272250866561,1
99,2026-01-02 13:58:38.698725,6.093301100509028,57.43938741681108,25.465275055580605,1
100,2026-01-02 13:58:41.513584,6.120575454608422,57.465851403432545,25.246354383057223,1
101,2026-01-02 13:58:44.190335,6.147615339795027,57.4921149366613,25.035099990304843,1
102,2026-01-02 13:58:46.389794,6.1744289617111585,57.518182880031524,24.8307469877318,1
103,2026-01-02 13:58:49.215906,6.201023717694523,57.54405965318113,24.632628994254446,1
104,2026-01-02 13:58:52.043071,6.227406276727906,57.5697493435347,24.44014047227938,1
105,2026-01-02 13:58:55.016528,6.2535826732864574,57.595255741506996,24.252768598103103,1
106,2026-01-02 13:58:58.055029,6.27955838807448,57.620582287904504,24.07003531573082,1
107,2026-01-02 13:59:00.897590,6.3053383921761545,57.64573218272494,23.891535001894226,1
108,2026-01-02 13:59:03.197971,6.330927213191475,57.84455367729386,55.83109921644791,1
109,2026-01-02 13:59:05.788712,6.390724622390549,57.90051165948156,55.29952702602259,1
110,2026-01-02 13:59:08.502197,6.44995269232027,57.9560272504953,54.78135199268763,1
111,2026-01-02 13:59:11.219820,6.508625778141185,58.01110722476235,54.275832405323854,1
112,2026-01-02 13:59:13.757048,6.566757431464516,58.06575817963578,53.78227290975701,1
113,2026-01-02 13:59:16.665308,6.624360462588557,58.11998658461139,53.30004189261217,1
114,2026-01-02 13:59:19.457856,6.681447004573425,58.17379861869057,52.82853381629593,1
115,2026-01-02 13:59:22.418458,6.738028545924479,58.22720032595792,52.367209781323254,1
116,2026-01-02 13:59:25.167967,6.79411598477712,58.28019765456282,51.91555116937252,1
117,2026-01-02 13:59:27.792556,6.8497196837071215,58.33279618237321,51.47308571906706,1
118,2026-01-02 13:59:30.483067,6.904849475331916,58.385001530736034,51.03936145019361,1
119,2026-01-02 13:59:33.304628,6.959514733949569,58.436818966217594,50.61396115024763,1
120,2026-01-02 13:59:35.827752,7.0137243750197555,58.635383042222145,69.3492392412054,1
121,2026-01-02 13:59:38.863123,7.088000267336158,57.90118942783333,-85.5411928017702,1
122,2026-01-02 13:59:41.502584,6.996382127526878,57.812417605525276,-85.26795917362051,1
123,2026-01-02 13:59:44.149572,6.90505663117251,57.72373836669064,-85.01326252883246,1
124,2026-01-02 13:59:46.930342,6.814003927672019,57.63514705238778,-84.77577010523873,1
125,2026-01-02 13:59:49.565599,6.723205586177144,57.5466396864955,-84.55421288147136,1
126,2026-01-02 13:59:52.457857,6.632644542730157,57.45821189453908,-84.34746380430624,1
127,2026-01-02 13:59:55.462815,6.5423049376554685,57.369859629841464,-84.15446535593674,1
128,2026-01-02 13:59:57.962748,6.452172041806003,57.28157883697064,-83.9742585270642,1
129,2026-01-02 14:00:00.732870,6.362232153005235,57.19336585177513,-83.80593645995305,1
130,2026-01-02 14:00:03.421897,6.272472542718148,57.10521678919512,-83.64869949730291,1
131,2026-01-02 14:00:05.885443,6.182881342536054,57.0171282867071,-83.5017566737406,1
132,2026-01-02 14:00:08.588483,6.093447518502575,56.817822578124186,-93.7234369592943,1
133,2026-01-02 14:00:11.151643,5.993065860581854,56.719073653605555,-93.57853673861882,1
134,2026-01-02 14:00:14.051576,5.892839392839564,57.51090734708736,68.93632634330515,1
135,2026-01-02 14:00:16.538082,5.966673036466854,57.57897359404218,68.26907606694022,1
136,2026-01-02 14:00:19.004837,6.039792026622882,57.64650697082196,67.61751471913158,1
137,2026-01-02 14:00:21.492744,6.112213170883289,57.71351429831049,66.98085133450604,1
138,2026-01-02 14:00:23.810647,6.183952421307744,57.78000229424682,66.35834420194442,1
139,2026-01-02 14:00:26.606478,6.255024935409316,57.84597766882272,65.74930376189059,1
140,2026-01-02 14:00:29.604927,6.32544514403464,57.91144691030021,65.15308681173337,1
141,2026-01-02 14:00:32.551113,6.395226786640525,57.97641649561416,64.56911678696997,1
142,2026-01-02 14:00:35.337179,6.464382971944967,58.040892676838126,63.99682291771569,1
143,2026-01-02 14:00:38.007912,6.532926205882974,58.10488172121946,63.43569817488515,1
144,2026-01-02 14:00:40.813827,6.6008684496213235,58.25329182313048,72.80251293593665,1
145,2026-01-02 14:00:43.569812,6.678842939028653,58.32556749603363,72.17342021988316,1
146,2026-01-02 14:00:49.726780,6.756143645262907,58.39730618559503,71.55489688727812,1
147,2026-01-02 14:00:55.861971,6.832781889007584,58.46851364943726,70.94654310947135,1
148,2026-01-02 14:01:02.200566,6.908768559459845,58.53919570335764,70.34799672283043,1
149,2026-01-02 14:01:08.345556,6.984114164655144,58.60935784990822,69.758898461032,1
150,2026-01-02 14:01:14.523597,7.058828825311324,58.67900550813194,69.17892092815237,1
151,2026-01-02 14:01:20.668215,7.132922297875471,58.74814412694469,68.60773672826781,1
152,2026-01-02 14:01:26.743345,7.2064040099763025,58.81677890290487,68.04504743854523,1
153,2026-01-02 14:01:32.990531,7.279283057847331,58.884914981057,67.49056332807868,1
154,2026-01-02 14:01:39.183694,7.351568229536118,58.95255744790205,66.94401204981659,1
155,2026-01-02 14:01:45.303000,7.423268025405513,59.01971121801145,66.40513864056174,1
156,2026-01-02 14:01:51.365505,7.494390662567826,59.14603896103278,72.71722195184793,1
157,2026-01-02 14:01:57.543685,7.572273802127089,59.21856083930978,72.12493085546612,1
158,2026-01-02 14:02:03.771044,7.6495225731417715,59.290556833741185,71.54058128321594,1
159,2026-01-02 14:02:09.914008,7.72614548061797,59.362031909638524,70.96393565575454,1
160,2026-01-02 14:02:15.973544,7.802150773687363,59.43299096715093,70.39476508566622,1
161,2026-01-02 14:02:22.251597,7.877546462774723,59.503438701285326,69.83284358284436,1
162,2026-01-02 14:02:28.364594,7.952340315201095,59.57337979818715,69.2779683356548,1
163,2026-01-02 14:02:34.469122,8.026539875485295,59.6428187739872,68.72993363515434,1
164,2026-01-02 14:02:40.608686,8.100152464073197,59.71176016086731,68.18854246432693,1
165,2026-01-02 14:02:46.794926,8.173185199524774,59.78020833008443,67.65360939539278,1
166,2026-01-02 14:02:52.987643,8.245644996640532,59.84816767325418,67.12495769249927,1
167,2026-01-02 14:02:59.125201,8.31753858778997,59.9156424055977,66.60241351710283,1
168,2026-01-02 14:03:05.179508,8.388872517384268,59.86859668927989,50.975950944120996,1
169,2026-01-02 14:03:11.384979,8.443469860484424,59.92099567407464,50.64717879861291,1
170,2026-01-02 14:03:17.449678,8.497715068839401,59.97306082174618,50.31963511214599,1
171,2026-01-02 14:03:23.741869,8.55160947415904,60.02479566357768,49.99338072821047,1
172,2026-01-02 14:03:29.778421,8.605154446001318,60.076201549676334,49.66842723604259,1
173,2026-01-02 14:03:35.884493,8.658351371831646,60.127279825476606,49.34477463564235,1
174,2026-01-02 14:03:41.927775,8.711201653657971,60.17803183685256,49.02243741355505,1
175,2026-01-02 14:03:47.975547,8.76370670596724,60.22845880694415,48.70141846708975,1
176,2026-01-02 14:03:54.088191,8.815867933507045,60.2785621099389,48.381729385482686,1
177,2026-01-02 14:04:00.308297,8.867686757827634,60.328343170065764,48.06338175797009,1
178,2026-01-02 14:04:06.418627,8.919164623172739,60.37780316798901,47.74637268724291,1
179,2026-01-02 14:04:12.620767,8.97030295199635,60.42694356938153,47.43071086522832,1
180,2026-01-02 14:04:18.757739,9.021103196460619,60.55521581568584,58.59778599415222,1
181,2026-01-02 14:04:24.880172,9.08386383566031,60.614518213187246,58.138539329775085,1
182,2026-01-02 14:04:31.016978,9.146132603006471,60.673390663818196,57.68459184366748,1
183,2026-01-02 14:04:37.168465,9.20791517632049,60.73183795095889,57.2358218488489,1
184,2026-01-02 14:04:43.353299,9.269217098764317,60.78986380802722,56.79208737717545,1
185,2026-01-02 14:04:49.523603,9.330043758114222,60.84747191333586,56.35323487126698,1
186,2026-01-02 14:04:55.778104,9.390400396261207,60.90466576351872,55.919136849524875,1
187,2026-01-02 14:05:02.036616,9.45029209905728,60.96144888894258,55.48966583035053,1
188,2026-01-02 14:05:08.190421,9.509723819407531,61.01782470601016,55.06469143483628,1
189,2026-01-02 14:05:14.349080,9.568700375696038,61.07379653491413,54.64409487331068,1
190,2026-01-02 14:05:20.720602,9.627226453149184,61.12936768847712,54.22776025341136,1
191,2026-01-02 14:05:26.809765,9.685306618566806,61.184541382069064,53.81558037470313,1
192,2026-01-02 14:05:32.947653,9.742945319640095,61.22967520682892,52.0105771119006,1
193,2026-01-02 14:05:39.230634,9.798650790124686,61.28275261099984,51.624412171236145,1
194,2026-01-02 14:05:45.666372,9.853942661163948,61.335455854772825,51.241619698316754,1
195,2026-01-02 14:05:52.003536,9.908824546430171,61.38778749666062,50.86210697925253,1
196,2026-01-02 14:05:58.116602,9.963299957307362,61.439750268652176,50.48581317055323,1
197,2026-01-02 14:06:04.420431,10.017372344265643,61.49134666540379,50.112662942183306,1
198,2026-01-02 14:06:10.718829,10.07104506628819,63.269385573889174,0.0,0
199,2026-01-02 14:06:16.779558,10.071045073161383,63.321113706774554,0.0,0
200,2026-01-02 14:06:22.863441,10.071045079099514,67.81513814353772,0.0,0
201,2026-01-02 14:06:29.066827,10.071045101638518,6.320695433714718e-11,0.0,0
202,2026-01-02 14:06:35.197964,10.071044881619313,60.95053423582879,-78.96944396065919,1
203,2026-01-02 14:06:41.574489,9.986465353792061,60.8662223686666,-78.94197747077669,1
204,2026-01-02 14:06:47.712963,9.901915244889022,60.55975288388579,-99.47454039320291,1
205,2026-01-02 14:06:53.846624,9.795373914471579,60.454216351174935,-99.38980279514453,1
206,2026-01-02 14:06:59.955234,9.688923343484294,60.34871485192925,-99.30970958350827,1
207,2026-01-02 14:07:06.324643,9.582558556855819,60.24324667649313,-99.2339913085516,1
208,2026-01-02 14:07:12.470233,9.476274866795372,60.13781004443248,-99.16241328824071,1
209,2026-01-02 14:07:18.800780,9.370067839624236,60.03240341763262,-99.09474084054182,1
210,2026-01-02 14:07:24.841632,9.263933295797225,59.92702522408707,-99.0307537699664,1
211,2026-01-02 14:07:31.110909,9.157867284839384,59.8216740035185,-98.97024347026218,1
212,2026-01-02 14:07:37.309175,9.051866075587608,59.71634833774796,-98.91303900019466,1
213,2026-01-02 14:07:43.596564,8.945926140918852,59.61104700580287,-98.85892885620251,1
214,2026-01-02 14:07:49.860327,8.840044157833553,59.505768676160876,-98.80775948090559,1
215,2026-01-02 14:07:56.109770,8.734216979550697,59.40051212007948,-98.75936862499657,1
216,2026-01-02 14:08:02.216745,8.62844162938248,59.42406760439065,-87.2110105211732,1
217,2026-01-02 14:08:08.353840,8.535035044399761,59.33071485242307,-87.20593153839218,1
218,2026-01-02 14:08:14.599676,8.441633902359188,59.23736449910861,-87.20114518382616,1
219,2026-01-02 14:08:20.796704,8.348237890242684,59.14401619520825,-87.19664566285701,1
220,2026-01-02 14:08:27.173024,8.25484669712143,59.05066998693962,-87.19239820777602,1
221,2026-01-02 14:08:33.383091,8.161460048101642,58.95732559764394,-87.1884173051285,1
222,2026-01-02 14:08:39.577826,8.068077668078745,58.863983015115465,-87.18465949527854,1
223,2026-01-02 14:08:45.666682,7.974699308473998,58.770642073029826,-87.18113057284427,1
224,2026-01-02 14:08:51.700915,7.881324728992034,58.677302715202785,-87.17780735935321,1
225,2026-01-02 14:08:57.705864,7.787953707913117,58.58396482982796,-87.17468116287819,1
226,2026-01-02 14:09:04.018387,7.6945860346011905,58.49062830896127,-87.17174039418296,1
227,2026-01-02 14:09:10.142578,7.60122150877659,58.39729310677639,-87.16897925864941,1
228,2026-01-02 14:09:16.272250,7.507859945748107,58.28085804721417,-89.3230126519029,1
229,2026-01-02 14:09:22.515616,7.41219131680354,58.18530339490142,-89.31248093347222,1
230,2026-01-02 14:09:28.869813,7.316533966913554,58.089753393557075,-89.30256344456211,1
231,2026-01-02 14:09:35.131565,7.220887241793572,57.99420782138915,-89.2932167255367,1
232,2026-01-02 14:09:41.288870,7.125250529154133,57.89866626849321,-89.28442339254161,1
233,2026-01-02 14:09:47.405247,7.0296232365797255,57.8031286361661,-89.27613419132285,1
234,2026-01-02 14:09:53.506728,6.934004820383009,57.7075947095272,-89.26832594340794,1
235,2026-01-02 14:09:59.739455,6.838394769304997,57.61206423912731,-89.26096677839723,1
236,2026-01-02 14:10:05.929480,6.742792597897151,57.516537008097664,-89.2540364151273,1
237,2026-01-02 14:10:12.148917,6.647197847204917,57.42101284113519,-89.24750877781662,1
238,2026-01-02 14:10:18.486917,6.551610086273071,57.32549159019418,-89.24136358530177,1
239,2026-01-02 14:10:24.923857,6.456028912084524,57.22997304409304,-89.2355689671831,1
240,2026-01-02 14:10:31.215922,6.360453940551747,57.309511278736714,-71.53035378223649,1
241,2026-01-02 14:10:37.471267,6.283841985621246,57.23219339483935,-71.60912871825076,1
242,2026-01-02 14:10:43.764541,6.207145656645644,57.15483797246928,-71.68261316792268,1
243,2026-01-02 14:10:49.977092,6.130370622831015,57.077448234424935,-71.75112004063067,1
244,2026-01-02 14:10:56.216989,6.053522216913457,57.00002573478421,-71.81502598655243,1
245,2026-01-02 14:11:02.487837,5.976605371820924,56.922573088514895,-71.87461494197578,1
246,2026-01-02 14:11:08.623920,5.899624699041558,56.84509258234045,-71.93017084318853,1
247,2026-01-02 14:11:14.780620,5.822584523689022,56.76758618751661,-71.9819573453151,1
248,2026-01-02 14:11:21.075010,5.745488882413808,56.69005556656911,-72.03024389809798,1
249,2026-01-02 14:11:27.223591,5.6683415222675135,56.61250266017528,-72.07523910778946,1
250,2026-01-02 14:11:33.476071,5.591145969342934,56.53492887505735,-72.11718345104146,1
251,2026-01-02 14:11:39.710491,5.51390549244179,56.45733581089177,-72.15627104756095,1
252,2026-01-02 14:11:45.858582,5.436623157444565,56.48242378607773,-59.919697739019284,1
253,2026-01-02 14:11:51.963903,5.372446691587603,56.4173892378371,-60.03101814769707,1
254,2026-01-02 14:11:58.147754,5.308150999048017,56.35230039375001,-60.1337567269411,1
255,2026-01-02 14:12:04.420693,5.24374526895585,56.28716160920336,-60.22857696052597,1
256,2026-01-02 14:12:10.769800,5.179237981096953,56.22197719543985,-60.31605831026354,1
257,2026-01-02 14:12:16.932867,5.114637004725957,56.15675075878286,-60.39675705949321,1
258,2026-01-02 14:12:23.275620,5.049949591137353,56.09148585163725,-60.4711918265366,1
259,2026-01-02 14:12:29.452959,4.98518245651007,56.0261856159994,-60.53983197546131,1
260,2026-01-02 14:12:35.634641,4.920341803225625,55.960852991312464,-60.603117897244374,1
261,2026-01-02 14:12:41.735885,4.85543336632526,56.826226212507486,102.68689704503231,1
262,2026-01-02 14:12:47.957181,4.965415261636103,56.92534358859888,101.79215875325553,1
263,2026-01-02 14:12:54.385815,5.074438859223022,57.02374945676594,100.91124642030991,1
264,2026-01-02 14:13:00.495827,5.182518958409257,56.97268704161566,86.81365327561252,1
265,2026-01-02 14:13:06.619103,5.275499959867554,57.0576040416072,86.04734689981797,1
266,2026-01-02 14:13:12.799754,5.367660216361516,57.14189883886282,85.29430150758799,1
267,2026-01-02 14:13:18.964011,5.459013929051204,57.22557767729863,84.55400717252815,1
268,2026-01-02 14:13:25.143581,5.549574749413043,57.308646737667786,83.82599742787988,1
269,2026-01-02 14:13:31.158831,5.639355848394754,57.39111182407548,83.10983477997524,1
270,2026-01-02 14:13:37.296724,5.728369908634711,57.4729788178516,82.40510491361874,1
271,2026-01-02 14:13:43.444713,5.816629165860983,57.55425354307314,81.71139641092395,1
272,2026-01-02 14:13:49.582739,5.904145433536006,57.63494183474939,81.02835000556752,1
273,2026-01-02 14:13:55.923557,5.9909301335334995,57.71504927887549,80.35560353391702,1
274,2026-01-02 14:14:02.153918,6.0769942968662765,57.7945814585044,79.69282380543063,1
275,2026-01-02 14:14:08.427859,6.162348591583238,57.87354388407127,79.03967762956654,1
276,2026-01-02 14:14:14.419952,6.247003341308771,57.9459499201864,77.77502830094818,1
277,2026-01-02 14:14:20.520758,6.330303599004248,58.02321798309455,77.14573856787865,1
278,2026-01-02 14:14:26.848718,6.412929861129289,58.099936408291356,76.52515524853243,1
279,2026-01-02 14:14:33.098699,6.494891451037915,58.17611041920977,75.91301179047605,1
280,2026-01-02 14:14:39.384047,6.57619741496043,58.25174491983276,75.30905323051229,1
281,2026-01-02 14:14:45.721625,6.656856507283956,58.326845086924344,74.71303329737111,1
282,2026-01-02 14:14:51.792964,6.736877245473743,58.40141564182452,74.12472020632777,1
283,2026-01-02 14:14:58.126303,6.816267876242765,58.47546139321909,73.54388796727562,1
284,2026-01-02 14:15:04.298822,6.895036408107277,58.5489870786144,72.97031928203523,1
285,2026-01-02 14:15:10.478619,6.973190622777922,58.6219973254954,72.40380844166339,1
286,2026-01-02 14:15:16.678185,7.050738081165154,58.69449669409214,71.84415842914404,1
287,2026-01-02 14:15:22.960508,7.127686134130643,58.76648962722236,71.29118091938835,1
288,2026-01-02 14:15:29.123234,7.204041926449494,58.8889226204458,76.30079053228656,1
289,2026-01-02 14:15:35.355226,7.285763218482972,58.965028941515946,75.7054746452468,1
290,2026-01-02 14:15:41.496712,7.36684689704646,59.040600006010266,75.1171007107132,1
291,2026-01-02 14:15:47.960840,7.447300403277942,59.11564030175616,74.5354890955241,1
292,2026-01-02 14:15:54.063825,7.527130980992684,59.190154267167784,73.96046885844498,1
293,2026-01-02 14:16:00.257647,7.606345688511446,59.26414626383678,73.39187195555041,1
294,2026-01-02 14:16:06.532918,7.684951405070751,59.33762055620414,72.82952744560589,1
295,2026-01-02 14:16:12.737886,7.762954834416687,59.41058124311258,72.27328756584939,1
296,2026-01-02 14:16:19.010943,7.840362500092194,59.48303256817165,71.7229958615917,1
297,2026-01-02 14:16:25.111605,7.917180778271409,59.554978608235615,71.17850746737986,1
298,2026-01-02 14:16:31.341709,7.993415890423758,59.626423306104726,70.63968620968808,1
299,2026-01-02 14:16:37.578757,8.069073900668249,59.6973706311114,70.10639012037245,1
300,2026-01-02 14:16:43.703289,8.144160732990347,60.08690472509617,100.36314218439202,1
301,2026-01-02 14:16:49.928729,8.25165379157531,60.18470967425824,99.54980089332821,1
302,2026-01-02 14:16:56.158507,8.358275730789016,60.281807954446016,98.74471403577445,1
303,2026-01-02 14:17:02.464563,8.464035386217468,60.37820447443447,97.94770487587812,1
304,2026-01-02 14:17:08.700986,8.568941412266083,60.47390408315717,97.15861116433189,1
305,2026-01-02 14:17:15.023994,8.673002286779282,60.568911534656635,96.37727065182844,1
306,2026-01-02 14:17:21.296722,8.77622631226041,60.663231530017725,95.60352108906045,1
307,2026-01-02 14:17:27.612453,8.878621621039198,60.75686887694018,94.83722340519307,1
308,2026-01-02 14:17:33.711836,8.980196195237728,60.849828039574426,94.07821824822804,1
309,2026-01-02 14:17:39.896676,9.08095784300621,60.942113781633566,93.32637523925769,1
310,2026-01-02 14:17:46.146475,9.180914237600707,61.03373048542124,92.58154951282904,1
311,2026-01-02 14:17:52.256924,9.280072888784032,61.12468271013872,91.84360199810726,1
312,2026-01-02 14:17:58.440998,9.3784411700391,60.83286810061118,47.07885875575357,1
313,2026-01-02 14:18:04.708618,9.428864566872845,60.88204664142447,46.880010640393266,1
