iteration,timestamp,P79,ScadaCommand_P79,ScadaCommand_P1,T41,T42,P1
0.0,2024-06-13 17:07:02.376809,1.0,1,1,3.0510001182556152,3.0510001182556152,1.0
1.0,2024-06-13 17:07:08.016909,1.0,1,1,3.3647472858428955,3.0510001182556152,1.0
2.0,2024-06-13 17:07:13.849169,1.0,1,1,3.3647472858428955,3.2481727600097656,1.0
3.0,2024-06-13 17:07:19.567423,1.0,1,1,3.9730355739593506,3.6522605419158936,1.0
4.0,2024-06-13 17:07:25.253238,1.0,1,1,3.9730355739593506,3.6522605419158936,1.0
5.0,2024-06-13 17:07:30.616202,1.0,1,1,4.561195373535156,4.063929080963135,1.0
6.0,2024-06-13 17:07:35.680958,1.0,1,1,4.561195373535156,4.063929080963135,1.0
7.0,2024-06-13 17:07:40.658453,1.0,1,1,4.848784446716309,4.480082035064697,1.0
8.0,2024-06-13 17:07:45.905475,1.0,1,1,5.412262916564941,4.689254283905029,1.0
9.0,2024-06-13 17:07:50.921196,1.0,1,1,5.6885294914245605,4.689254283905029,1.0
10.0,2024-06-13 17:07:55.880214,1.0,1,1,5.96135139465332,4.898929595947266,1.0
11.0,2024-06-13 17:08:01.438075,1.0,1,1,5.96135139465332,5.108969688415527,1.0
12.0,2024-06-13 17:08:06.687900,1.0,1,1,6.230856418609619,5.529681205749512,1.0
13.0,2024-06-13 17:08:11.848869,1.0,1,1,6.497158050537109,5.529681205749512,1.0
14.0,2024-06-13 17:08:17.184221,1.0,1,1,3.024285316467285,5.958117485046387,1.0
15.0,2024-06-13 17:08:22.771961,1.0,1,1,3.283440113067627,5.958117485046387,1.0
16.0,2024-06-13 17:08:28.314374,1.0,1,1,3.5397558212280273,6.172133445739746,1.0
17.0,2024-06-13 17:08:33.400382,1.0,1,1,3.7932982444763184,6.385924339294434,1.0
18.0,2024-06-13 17:08:38.933395,1.0,1,1,4.044130325317383,6.59943151473999,1.0
19.0,2024-06-13 17:08:44.197311,1.0,1,1,4.292308807373047,6.8125996589660645,1.0
20.0,2024-06-13 17:08:49.197236,1.0,1,1,4.292308807373047,7.0253777503967285,1.0
21.0,2024-06-13 17:08:53.997109,1.0,1,1,4.78092098236084,7.449580669403076,1.0
22.0,2024-06-13 17:08:59.300503,1.0,1,1,5.021451950073242,7.449580669403076,1.0
23.0,2024-06-13 17:09:04.310804,1.0,1,1,5.021451950073242,7.6609206199646,1.0
24.0,2024-06-13 17:09:09.160407,1.0,0,1,5.495187759399414,8.081887245178223,1.0
25.0,2024-06-13 17:09:14.470653,0.0,0,1,5.7209882736206055,8.081887245178223,1.0
26.0,2024-06-13 17:09:19.389048,0.0,0,1,5.7209882736206055,8.244264602661133,1.0
27.0,2024-06-13 17:09:24.566152,0.0,0,1,6.163989067077637,8.570094108581543,1.0
28.0,2024-06-13 17:09:29.796797,0.0,0,1,6.163989067077637,8.570094108581543,1.0
29.0,2024-06-13 17:09:40.266712,0.0,0,1,6.596029281616211,8.896913528442383,1.0
30.0,2024-06-13 17:09:45.240345,0.0,0,1,6.668000221252441,9.122198104858398,1.0
31.0,2024-06-13 17:09:50.299403,0.0,0,1,6.668000221252441,9.37789249420166,1.0
32.0,2024-06-13 17:09:55.225845,0.0,0,1,6.668000221252441,9.631545066833496,1.0
33.0,2024-06-13 17:10:00.114101,0.0,0,1,6.668000221252441,9.883157730102539,1.0
34.0,2024-06-13 17:10:05.284318,0.0,0,1,6.668000221252441,10.132736206054688,1.0
35.0,2024-06-13 17:10:10.280019,0.0,0,1,6.668000221252441,10.380282402038574,1.0
36.0,2024-06-13 17:10:20.328288,0.0,0,1,6.668000221252441,10.625800132751465,1.0
37.0,2024-06-13 17:10:24.991355,0.0,0,1,6.668000221252441,10.668000221252441,1.0
38.0,2024-06-13 17:10:29.452170,0.0,0,1,6.668000221252441,10.668000221252441,1.0
39.0,2024-06-13 17:10:34.182660,0.0,0,1,6.668000221252441,10.668000221252441,1.0
40.0,2024-06-13 17:10:39.511667,0.0,0,1,6.668000221252441,10.668000221252441,1.0
41.0,2024-06-13 17:10:44.579820,0.0,0,1,6.668000221252441,10.668000221252441,1.0
42.0,2024-06-13 17:10:50.454397,0.0,0,1,6.668000221252441,10.668000221252441,1.0
43.0,2024-06-13 17:10:55.130201,0.0,0,1,6.668000221252441,10.668000221252441,1.0
44.0,2024-06-13 17:11:00.440171,0.0,0,1,6.668000221252441,10.668000221252441,1.0
45.0,2024-06-13 17:11:05.688994,0.0,0,1,6.668000221252441,10.668000221252441,1.0
46.0,2024-06-13 17:11:10.905221,0.0,0,1,6.668000221252441,10.668000221252441,1.0
47.0,2024-06-13 17:11:16.080644,0.0,0,1,6.668000221252441,10.668000221252441,1.0
48.0,2024-06-13 17:11:21.081447,0.0,0,1,6.668000221252441,10.668000221252441,1.0
49.0,2024-06-13 17:11:25.796577,0.0,0,1,6.668000221252441,10.668000221252441,1.0
50.0,2024-06-13 17:11:30.760819,0.0,0,1,6.668000221252441,10.668000221252441,1.0
