iteration,timestamp,P79,T41,T42,P1
0.0,2024-06-16 12:51:50.528331,1.0,3.0510001182556152,3.0510001182556152,1.0
1.0,2024-06-16 12:51:54.711473,1.0,3.3647472858428955,3.2481727600097656,1.0
2.0,2024-06-16 12:51:59.126054,1.0,3.6717066764831543,3.4489753246307373,1.0
3.0,2024-06-16 12:52:03.533278,1.0,3.9730355739593506,3.6522605419158936,1.0
4.0,2024-06-16 12:52:07.641330,1.0,4.269386291503906,3.857387065887451,1.0
5.0,2024-06-16 12:52:14.068025,1.0,4.561195373535156,4.063929080963135,1.0
6.0,2024-06-16 12:52:18.469312,1.0,4.848784446716309,4.271574974060059,1.0
7.0,2024-06-16 12:52:23.237637,1.0,5.1324052810668945,4.480082035064697,1.0
8.0,2024-06-16 12:52:27.477577,1.0,5.412262916564941,4.689254283905029,1.0
9.0,2024-06-16 12:52:31.502407,1.0,5.6885294914245605,4.898929595947266,1.0
10.0,2024-06-16 12:52:36.271732,1.0,5.96135139465332,5.108969688415527,1.0
11.0,2024-06-16 12:52:40.794665,1.0,6.230856418609619,5.319255352020264,1.0
12.0,2024-06-16 12:52:45.327506,1.0,6.497158050537109,5.529681205749512,1.0
13.0,2024-06-16 12:52:49.456966,1.0,6.7622175216674805,5.743943214416504,1.0
14.0,2024-06-16 12:52:53.823031,1.0,7.024285316467285,5.958117485046387,1.0
15.0,2024-06-16 12:52:57.903090,1.0,7.1579108238220215,6.167316913604736,0.0
16.0,2024-06-16 12:53:02.562656,1.0,7.2923126220703125,6.374145030975342,0.0
17.0,2024-06-16 12:53:06.812008,1.0,7.427472114562988,6.578623294830322,0.0
18.0,2024-06-16 12:53:11.075626,1.0,7.563370227813721,6.780770778656006,0.0
19.0,2024-06-16 12:53:15.170974,1.0,7.699987411499023,6.98060941696167,0.0
20.0,2024-06-16 12:53:19.627318,1.0,4.561195373535156,7.178159713745117,0.0
21.0,2024-06-16 12:53:24.531582,1.0,4.848784446716309,7.378541469573975,1.0
22.0,2024-06-16 12:53:28.662632,1.0,5.1324052810668945,7.579205513000488,1.0
23.0,2024-06-16 12:53:32.738677,1.0,5.412262916564941,7.780035972595215,1.0
24.0,2024-06-16 12:53:36.876370,1.0,5.6885294914245605,7.980930805206299,1.0
25.0,2024-06-16 12:53:41.119380,1.0,5.96135139465332,8.180033683776855,1.0
26.0,2024-06-16 12:53:45.592881,0.0,6.230856418609619,8.333670616149902,1.0
27.0,2024-06-16 12:53:49.618086,0.0,6.497158050537109,8.488273620605469,1.0
28.0,2024-06-16 12:53:53.691164,0.0,6.7622175216674805,8.643706321716309,1.0
29.0,2024-06-16 12:53:57.910956,0.0,7.024285316467285,8.799853324890137,1.0
30.0,2024-06-16 12:54:02.059763,0.0,10.25969409942627,8.956607818603516,1.0
31.0,2024-06-16 12:54:06.144193,0.0,10.182575225830078,9.013389587402344,0.0
32.0,2024-06-16 12:54:10.206531,0.0,10.109376907348633,9.066250801086426,0.0
33.0,2024-06-16 12:54:14.279928,0.0,10.040064811706543,9.115225791931152,0.0
34.0,2024-06-16 12:54:18.403002,0.0,9.974602699279785,9.160350799560547,0.0
35.0,2024-06-16 12:54:22.597898,0.0,9.912952423095703,9.201664924621582,0.0
36.0,2024-06-16 12:54:27.087189,0.0,9.855072021484375,9.239208221435547,0.0
37.0,2024-06-16 12:54:31.302733,0.0,9.803608894348145,9.277078628540039,0.0
38.0,2024-06-16 12:54:35.690623,0.0,9.755879402160645,9.3112154006958,0.0
39.0,2024-06-16 12:54:39.823346,0.0,9.711837768554688,9.34166431427002,0.0
40.0,2024-06-16 12:54:43.902810,0.0,9.671436309814453,9.3684720993042,0.0
41.0,2024-06-16 12:54:47.923753,0.0,9.634623527526855,9.391691207885742,0.0
42.0,2024-06-16 12:54:51.786484,0.0,9.601346015930176,9.411376953125,0.0
43.0,2024-06-16 12:54:56.135843,0.0,9.571542739868164,9.427587509155273,0.0
44.0,2024-06-16 12:55:00.174516,0.0,9.545147895812988,9.440388679504395,0.0
45.0,2024-06-16 12:55:04.270420,0.0,9.522089958190918,9.449853897094727,0.0
46.0,2024-06-16 12:55:08.394499,0.0,9.502288818359375,9.456062316894531,0.0
47.0,2024-06-16 12:55:12.939691,0.0,9.4856538772583,9.459104537963867,0.0
48.0,2024-06-16 12:55:17.322275,0.0,9.472085952758789,9.45907974243164,0.0
49.0,2024-06-16 12:55:21.623340,0.0,9.457656860351562,9.448848724365234,0.0
50.0,2024-06-16 12:55:25.940240,0.0,9.444186210632324,9.43765926361084,0.0
