iteration,timestamp,P79,ScadaCommand_P79,ScadaCommand_P1,ScadaCommand_V1,ScadaCommand_V2,T41,T42,P1,J2,J13,V1F,V2F
14.0,2025-01-13 13:04:30.948756,0.0,0,0,,,7.736476421356201,8.094425201416016,0.0,59.02260971069336,59.46840286254883,23.0970458984375,37.01976013183594
15.0,2025-01-13 13:04:46.422298,0.0,0,0,,,7.741734981536865,8.021339416503906,0.0,59.03315353393555,59.38932800292969,19.930635452270508,33.85303497314453
16.0,2025-01-13 13:05:02.192657,0.0,0,0,,,7.741189479827881,7.95405912399292,0.0,59.03783416748047,59.31625747680664,16.870512008666992,30.792573928833008
17.0,2025-01-13 13:05:17.378499,0.0,0,0,,,7.735072612762451,7.892349720001221,0.0,59.03683853149414,59.24898910522461,13.933124542236328,27.85481834411621
18.0,2025-01-13 13:05:31.359197,0.0,0,0,,,7.723657608032227,7.835937976837158,0.0,59.0303955078125,59.18729019165039,11.140202522277832,25.06149673461914
19.0,2025-01-13 13:05:46.577003,0.0,0,0,,,7.707274913787842,7.784494876861572,0.0,59.018768310546875,59.13088607788086,8.521127700805664,22.44200325012207
20.0,2025-01-13 13:06:02.254001,0.0,0,0,,,7.686330795288086,7.737612724304199,0.0,59.002281188964844,59.07945251464844,6.116607666015625,20.037006378173828
21.0,2025-01-13 13:06:16.673012,0.0,0,0,,,7.661342144012451,7.694774627685547,0.0,58.98130798339844,59.03257751464844,3.9847705364227295,17.90463638305664
22.0,2025-01-13 13:06:33.223747,0.0,0,0,,,7.632991790771484,7.655298709869385,0.0,58.95625305175781,58.989742279052734,2.2126574516296387,16.131921768188477
23.0,2025-01-13 13:06:49.062281,0.0,0,0,,,7.602115154266357,7.618349075317383,0.0,58.92782211303711,58.95027160644531,0.8814048767089844,14.79998779296875
24.0,2025-01-13 13:07:04.789006,0.0,0,0,,,7.56961727142334,7.5830206871032715,0.0,58.89687728881836,58.91332244873047,0.027591073885560036,13.945194244384766
25.0,2025-01-13 13:07:19.536341,0.0,0,0,,,7.526787757873535,7.542351245880127,0.0,58.86410903930664,58.877986907958984,-1.4510186910629272,15.680022239685059
26.0,2025-01-13 13:07:34.394080,0.0,0,0,,,7.484603404998779,7.501036643981934,0.0,58.821319580078125,58.837318420410156,-1.112392783164978,16.01979637145996
27.0,2025-01-13 13:07:50.250762,0.0,0,0,,,7.442667484283447,7.459473609924316,0.0,58.77914810180664,58.79600143432617,-0.9812780022621155,16.151002883911133
28.0,2025-01-13 13:08:07.134984,0.0,0,0,,,7.400835990905762,7.4178056716918945,0.0,58.73721694946289,58.75444030761719,-0.9260350465774536,16.206287384033203
29.0,2025-01-13 13:08:23.339872,0.0,0,0,,,7.359050750732422,7.376091957092285,0.0,58.69538879394531,58.712772369384766,-0.9020366072654724,16.23029899597168
30.0,2025-01-13 13:08:39.678090,0.0,0,0,,,7.317285060882568,7.334358215332031,0.0,58.65360641479492,58.671058654785156,-0.8914672136306763,16.240880966186523
31.0,2025-01-13 13:08:54.922000,0.0,0,0,,,7.275528430938721,7.29261589050293,0.0,58.611839294433594,58.62932586669922,-0.8868054747581482,16.24553871154785
32.0,2025-01-13 13:09:10.058046,0.0,0,0,,,7.233776092529297,7.2508697509765625,0.0,58.57008361816406,58.587581634521484,-0.8847338557243347,16.24761390686035
33.0,2025-01-13 13:09:24.513789,0.0,0,0,,,7.192025184631348,7.209121227264404,0.0,58.5283317565918,58.545833587646484,-0.8838154077529907,16.248531341552734
34.0,2025-01-13 13:09:39.799021,0.0,0,0,,,7.150274753570557,7.167372703552246,0.0,58.48657989501953,58.504085540771484,-0.883404016494751,16.24894142150879
35.0,2025-01-13 13:09:55.629190,0.0,0,0,,,7.108525276184082,7.1256232261657715,0.0,58.44483184814453,58.462337493896484,-0.8832215070724487,16.249120712280273
36.0,2025-01-13 13:10:10.171116,0.0,0,0,,,7.066775321960449,7.083873748779297,0.0,58.403079986572266,58.420589447021484,-0.8831374645233154,16.24920654296875
37.0,2025-01-13 13:10:25.593031,0.0,0,0,,,7.041817665100098,7.053022861480713,0.0,58.361671447753906,58.37885284423828,0.9601566195487976,12.413752555847168
38.0,2025-01-13 13:10:41.306182,0.0,0,0,,,7.015041351318359,7.023990631103516,0.0,58.33665084838867,58.34800720214844,0.003276856616139412,11.45478630065918
39.0,2025-01-13 13:10:56.136008,0.0,0,0,,,6.987459659576416,6.995763778686523,0.0,58.309844970703125,58.318973541259766,-0.4201967418193817,11.030235290527344
40.0,2025-01-13 13:11:12.473304,0.0,0,0,,,7.7236433029174805,6.967782974243164,0.0,58.28225326538086,58.290748596191406,-0.5498310327529907,10.900482177734375
41.0,2025-01-13 13:11:27.522897,0.0,0,0,,,7.704837322235107,6.93986177444458,0.0,58.25442123413086,58.26276779174805,-0.5812146663665771,10.869071960449219
42.0,2025-01-13 13:11:42.346975,0.0,0,0,,,7.707763671875,6.911953926086426,0.0,58.22653579711914,58.23484420776367,-0.5881971716880798,10.862078666687012
43.0,2025-01-13 13:11:56.355159,0.0,0,0,,,7.7252116203308105,6.884048938751221,0.0,58.19863510131836,58.20693588256836,-0.5897327661514282,10.860542297363281
