iteration,timestamp,T2,P2
0,2026-01-02 15:19:40.611693,0.0,1
1,2026-01-02 15:19:43.391215,3.2186312675476074,1
2,2026-01-02 15:19:46.491646,3.3848071098327637,1
3,2026-01-02 15:19:49.923797,3.5495386123657227,1
4,2026-01-02 15:19:53.592268,3.712836742401123,1
5,2026-01-02 15:19:56.294763,3.8747129440307617,1
6,2026-01-02 15:19:59.229507,4.035178184509277,1
7,2026-01-02 15:20:02.066919,4.194244384765625,1
8,2026-01-02 15:20:04.899065,4.351921558380127,1
9,2026-01-02 15:20:08.034265,4.50822114944458,1
10,2026-01-02 15:20:11.162611,4.663154602050781,1
11,2026-01-02 15:20:14.411098,4.816732883453369,1
12,2026-01-02 15:20:17.233835,4.968966484069824,1
13,2026-01-02 15:20:20.113692,5.133511543273926,1
14,2026-01-02 15:20:22.787832,5.296728134155273,1
15,2026-01-02 15:20:25.570689,5.458625316619873,1
16,2026-01-02 15:20:28.140342,5.619210720062256,1
17,2026-01-02 15:20:30.776781,5.7784929275512695,1
18,2026-01-02 15:20:33.138961,5.93648099899292,1
19,2026-01-02 15:20:35.769461,6.093182563781738,1
20,2026-01-02 15:20:38.802945,6.2486066818237305,1
21,2026-01-02 15:20:41.770124,6.402761459350586,1
22,2026-01-02 15:20:44.705876,6.555654525756836,1
23,2026-01-02 15:20:47.489985,6.707294940948486,1
24,2026-01-02 15:20:50.422149,6.857690811157227,1
25,2026-01-02 15:20:52.999740,7.000319957733154,1
26,2026-01-02 15:20:55.649934,7.1417317390441895,0
27,2026-01-02 15:20:58.723789,7.22980260848999,0
28,2026-01-02 15:21:01.414816,7.317915439605713,0
29,2026-01-02 15:21:04.052547,7.406040668487549,0
30,2026-01-02 15:21:06.449057,7.494149684906006,0
31,2026-01-02 15:21:09.194944,7.4324164390563965,0
32,2026-01-02 15:21:12.228826,7.371706485748291,0
33,2026-01-02 15:21:14.727664,7.311942100524902,0
34,2026-01-02 15:21:17.538442,7.253048896789551,0
35,2026-01-02 15:21:19.839682,7.1949591636657715,0
36,2026-01-02 15:21:22.338817,7.137608051300049,0
37,2026-01-02 15:21:24.811129,7.0939764976501465,0
38,2026-01-02 15:21:27.367026,7.051540851593018,0
39,2026-01-02 15:21:29.932055,7.010191917419434,0
40,2026-01-02 15:21:32.730875,6.969819068908691,0
41,2026-01-02 15:21:35.268871,6.930315971374512,0
42,2026-01-02 15:21:37.986540,6.891587257385254,0
43,2026-01-02 15:21:40.469765,6.853544235229492,0
44,2026-01-02 15:21:42.826844,6.816106796264648,0
45,2026-01-02 15:21:45.461482,6.779203414916992,0
46,2026-01-02 15:21:48.045676,6.742769241333008,0
47,2026-01-02 15:21:50.506235,6.706745624542236,0
48,2026-01-02 15:21:53.027911,6.671081066131592,0
49,2026-01-02 15:21:55.257581,6.6108903884887695,0
50,2026-01-02 15:21:58.009649,6.550673484802246,0
51,2026-01-02 15:22:00.532121,6.490433216094971,0
52,2026-01-02 15:22:03.183157,6.430171012878418,0
53,2026-01-02 15:22:05.761085,6.369888782501221,0
54,2026-01-02 15:22:08.602568,6.309588432312012,0
55,2026-01-02 15:22:11.352545,6.249271869659424,0
56,2026-01-02 15:22:13.888597,6.188940048217773,0
57,2026-01-02 15:22:16.559635,6.128594398498535,0
58,2026-01-02 15:22:19.506911,6.068235874176025,0
59,2026-01-02 15:22:21.666557,6.007865905761719,0
60,2026-01-02 15:22:24.339812,5.947485446929932,0
61,2026-01-02 15:22:27.268418,6.014109134674072,0
62,2026-01-02 15:22:29.926743,6.0805840492248535,0
63,2026-01-02 15:22:32.316667,6.146896839141846,0
64,2026-01-02 15:22:35.056778,6.213035583496094,0
65,2026-01-02 15:22:37.590228,6.278988838195801,0
66,2026-01-02 15:22:40.432195,6.34474515914917,0
67,2026-01-02 15:22:43.053723,6.410295486450195,0
68,2026-01-02 15:22:45.927605,6.4756293296813965,0
69,2026-01-02 15:22:48.680674,6.540738105773926,0
70,2026-01-02 15:22:51.100804,6.605613708496094,0
71,2026-01-02 15:22:54.157020,6.670248031616211,0
72,2026-01-02 15:22:56.420296,6.7346343994140625,0
73,2026-01-02 15:22:58.594730,6.795063018798828,0
74,2026-01-02 15:23:01.129925,6.855235576629639,0
75,2026-01-02 15:23:03.619366,6.91514778137207,0
76,2026-01-02 15:23:06.241410,6.974793434143066,0
77,2026-01-02 15:23:08.690764,7.034168243408203,0
78,2026-01-02 15:23:11.183526,6.939947128295898,0
79,2026-01-02 15:23:13.770095,6.845414638519287,0
80,2026-01-02 15:23:16.345965,6.750589370727539,0
81,2026-01-02 15:23:18.845524,6.655489444732666,0
82,2026-01-02 15:23:21.400837,6.560131072998047,0
83,2026-01-02 15:23:24.122462,6.464529991149902,0
84,2026-01-02 15:23:26.519547,6.368700981140137,0
85,2026-01-02 15:23:29.353836,6.23009729385376,0
86,2026-01-02 15:23:31.596313,6.0912699699401855,0
87,2026-01-02 15:23:33.897503,5.952228546142578,0
88,2026-01-02 15:23:36.276465,5.812982559204102,0
89,2026-01-02 15:23:38.859885,5.840934753417969,0
90,2026-01-02 15:23:41.213976,5.868967533111572,0
91,2026-01-02 15:23:44.094781,5.897048473358154,0
92,2026-01-02 15:23:46.730722,5.925149917602539,0
93,2026-01-02 15:23:49.320379,5.953248500823975,0
94,2026-01-02 15:23:52.046194,5.981324195861816,0
95,2026-01-02 15:23:54.658720,6.009359836578369,0
96,2026-01-02 15:23:57.193689,6.037339210510254,0
97,2026-01-02 15:24:00.089847,6.0639872550964355,0
98,2026-01-02 15:24:02.745226,6.090552806854248,0
99,2026-01-02 15:24:05.254348,6.1170268058776855,0
100,2026-01-02 15:24:07.853957,6.143401145935059,0
101,2026-01-02 15:24:09.815977,6.169668197631836,0
102,2026-01-02 15:24:12.665365,6.195821762084961,0
103,2026-01-02 15:24:14.951125,6.221856594085693,0
104,2026-01-02 15:24:17.665062,6.247767925262451,0
105,2026-01-02 15:24:20.172252,6.2735514640808105,0
106,2026-01-02 15:24:22.870958,6.299203395843506,0
107,2026-01-02 15:24:25.485342,6.324721336364746,0
108,2026-01-02 15:24:27.798396,6.350101947784424,0
109,2026-01-02 15:24:30.680143,6.404016017913818,0
110,2026-01-02 15:24:33.164477,6.45778226852417,0
111,2026-01-02 15:24:35.745648,6.511390209197998,0
112,2026-01-02 15:24:38.588641,6.5648298263549805,0
113,2026-01-02 15:24:41.437613,6.618090629577637,0
114,2026-01-02 15:24:43.934531,6.6711649894714355,0
115,2026-01-02 15:24:46.562793,6.724043846130371,0
116,2026-01-02 15:24:48.974623,6.7767205238342285,0
117,2026-01-02 15:24:51.693962,6.829187393188477,0
118,2026-01-02 15:24:54.253791,6.881438255310059,0
119,2026-01-02 15:24:57.020508,6.933467388153076,0
120,2026-01-02 15:24:59.223636,6.985268592834473,0
121,2026-01-02 15:25:01.883697,7.053613185882568,0
122,2026-01-02 15:25:04.544696,6.970967769622803,0
123,2026-01-02 15:25:07.077429,6.8880295753479,0
124,2026-01-02 15:25:09.787043,6.804819107055664,0
125,2026-01-02 15:25:12.629648,6.721354007720947,0
126,2026-01-02 15:25:15.374169,6.637651443481445,0
127,2026-01-02 15:25:17.962951,6.553727149963379,0
128,2026-01-02 15:25:20.543499,6.469596862792969,0
129,2026-01-02 15:25:23.216472,6.385272979736328,0
130,2026-01-02 15:25:25.848794,6.300769329071045,0
131,2026-01-02 15:25:28.587880,6.216096878051758,0
132,2026-01-02 15:25:31.112713,6.131267070770264,0
133,2026-01-02 15:25:33.686064,6.036236763000488,0
134,2026-01-02 15:25:36.243745,5.941051006317139,0
135,2026-01-02 15:25:38.566231,6.005447864532471,0
136,2026-01-02 15:25:41.272070,6.069702625274658,0
137,2026-01-02 15:25:43.746399,6.1338019371032715,0
138,2026-01-02 15:25:46.485616,6.1977338790893555,0
139,2026-01-02 15:25:49.292402,6.261486530303955,0
140,2026-01-02 15:25:52.257384,6.32504940032959,0
141,2026-01-02 15:25:55.302289,6.388411998748779,0
142,2026-01-02 15:25:58.033184,6.451565742492676,0
143,2026-01-02 15:26:00.847710,6.514500617980957,0
144,2026-01-02 15:26:03.354602,6.57720947265625,0
145,2026-01-02 15:26:05.681949,6.648477077484131,0
146,2026-01-02 15:26:11.857413,6.719480037689209,0
147,2026-01-02 15:26:18.018061,6.790210723876953,0
148,2026-01-02 15:26:23.909655,6.860662460327148,0
149,2026-01-02 15:26:30.026841,6.930828094482422,0
150,2026-01-02 15:26:36.471145,7.000702381134033,0
151,2026-01-02 15:26:42.608159,7.070278167724609,0
152,2026-01-02 15:26:48.845157,7.139551162719727,0
153,2026-01-02 15:26:54.941130,7.208515644073486,0
154,2026-01-02 15:27:00.985555,7.277166843414307,0
155,2026-01-02 15:27:07.154769,7.345500469207764,0
156,2026-01-02 15:27:13.346426,7.413511753082275,0
157,2026-01-02 15:27:19.817131,7.487123012542725,0
158,2026-01-02 15:27:26.168857,7.560394287109375,0
159,2026-01-02 15:27:32.409094,7.633321762084961,0
160,2026-01-02 15:27:38.720760,7.705900192260742,0
161,2026-01-02 15:27:44.921436,7.7781267166137695,0
162,2026-01-02 15:27:51.209672,7.849996566772461,0
163,2026-01-02 15:27:57.400530,7.921507358551025,0
164,2026-01-02 15:28:03.610501,7.992655277252197,0
165,2026-01-02 15:28:09.907679,8.063437461853027,0
166,2026-01-02 15:28:15.966371,8.133851051330566,0
167,2026-01-02 15:28:21.851024,8.203892707824707,0
168,2026-01-02 15:28:28.112850,8.273561477661133,0
169,2026-01-02 15:28:34.315492,8.330229759216309,0
170,2026-01-02 15:28:40.370442,8.38651180267334,0
171,2026-01-02 15:28:46.514370,8.44240951538086,0
172,2026-01-02 15:28:52.494262,8.497925758361816,0
173,2026-01-02 15:28:58.692579,8.553060531616211,0
174,2026-01-02 15:29:04.876424,8.607818603515625,0
175,2026-01-02 15:29:11.020496,8.662199974060059,0
176,2026-01-02 15:29:17.123504,8.716207504272461,0
177,2026-01-02 15:29:23.447814,8.769844055175781,0
178,2026-01-02 15:29:29.452459,8.823110580444336,0
179,2026-01-02 15:29:35.550048,8.876008987426758,0
180,2026-01-02 15:29:41.910187,8.928542137145996,0
181,2026-01-02 15:29:48.153382,8.990293502807617,0
182,2026-01-02 15:29:54.209568,9.051694869995117,0
183,2026-01-02 15:30:00.414741,9.112743377685547,0
184,2026-01-02 15:30:06.365421,9.173439025878906,0
185,2026-01-02 15:30:12.598637,9.233779907226562,0
186,2026-01-02 15:30:18.847887,9.293764114379883,0
187,2026-01-02 15:30:25.152314,9.35339069366455,0
188,2026-01-02 15:30:31.389358,9.41265869140625,0
189,2026-01-02 15:30:37.669892,9.471567153930664,0
190,2026-01-02 15:30:43.602667,9.530115127563477,0
191,2026-01-02 15:30:49.778657,9.588302612304688,0
192,2026-01-02 15:30:56.011208,9.64612865447998,0
193,2026-01-02 15:31:02.330255,9.702427864074707,0
194,2026-01-02 15:31:08.331018,9.758363723754883,0
195,2026-01-02 15:31:14.513544,9.813936233520508,0
196,2026-01-02 15:31:20.552256,9.869145393371582,0
197,2026-01-02 15:31:26.765467,9.923992156982422,0
198,2026-01-02 15:31:32.944000,9.978476524353027,0
199,2026-01-02 15:31:39.404149,10.067875862121582,0
200,2026-01-02 15:31:45.489532,10.156319618225098,0
201,2026-01-02 15:31:51.746023,10.156318664550781,0
202,2026-01-02 15:31:57.773783,10.156318664550781,0
203,2026-01-02 15:32:03.939562,10.072648048400879,0
204,2026-01-02 15:32:10.585943,9.988947868347168,0
205,2026-01-02 15:32:16.654639,9.885760307312012,0
206,2026-01-02 15:32:22.854933,9.782483100891113,0
207,2026-01-02 15:32:28.999880,9.679119110107422,0
208,2026-01-02 15:32:35.244737,9.575674057006836,0
209,2026-01-02 15:32:41.330050,9.472152709960938,0
210,2026-01-02 15:32:47.479608,9.368558883666992,0
211,2026-01-02 15:32:53.556565,9.264896392822266,0
212,2026-01-02 15:32:59.858764,9.16117000579834,0
213,2026-01-02 15:33:05.950127,9.057380676269531,0
214,2026-01-02 15:33:12.131968,8.953535079956055,0
215,2026-01-02 15:33:18.262882,8.84963321685791,0
216,2026-01-02 15:33:24.625702,8.745680809020996,0
217,2026-01-02 15:33:30.813688,8.652458190917969,0
218,2026-01-02 15:33:37.025566,8.55923080444336,0
219,2026-01-02 15:33:43.218114,8.465997695922852,0
220,2026-01-02 15:33:49.664301,8.372760772705078,0
221,2026-01-02 15:33:55.784179,8.279518127441406,0
222,2026-01-02 15:34:01.978060,8.186271667480469,0
223,2026-01-02 15:34:08.050220,8.093021392822266,0
224,2026-01-02 15:34:14.429299,7.999767303466797,0
225,2026-01-02 15:34:20.228175,7.906509876251221,0
226,2026-01-02 15:34:26.496016,7.813248634338379,0
227,2026-01-02 15:34:32.782401,7.719984531402588,0
228,2026-01-02 15:34:38.992058,7.626717567443848,0
229,2026-01-02 15:34:45.174284,7.531437873840332,0
230,2026-01-02 15:34:51.340674,7.436147212982178,0
231,2026-01-02 15:34:57.295684,7.340845584869385,0
232,2026-01-02 15:35:03.341980,7.2455339431762695,0
233,2026-01-02 15:35:09.443765,7.150213241577148,0
234,2026-01-02 15:35:15.480163,7.054883003234863,0
235,2026-01-02 15:35:21.611346,6.959545135498047,0
236,2026-01-02 15:35:27.764870,6.864199161529541,0
237,2026-01-02 15:35:33.818681,6.768845558166504,0
238,2026-01-02 15:35:40.092848,6.673485279083252,0
239,2026-01-02 15:35:46.266700,6.578117847442627,0
240,2026-01-02 15:35:52.408628,6.4827446937561035,0
241,2026-01-02 15:35:58.357207,6.403652667999268,0
242,2026-01-02 15:36:04.623740,6.324645042419434,0
243,2026-01-02 15:36:11.022308,6.245716094970703,0
244,2026-01-02 15:36:17.136292,6.166860580444336,0
245,2026-01-02 15:36:23.237615,6.08807373046875,0
246,2026-01-02 15:36:29.363913,6.165872573852539,0
247,2026-01-02 15:36:35.362850,6.243527412414551,0
248,2026-01-02 15:36:41.486658,6.3210225105285645,0
249,2026-01-02 15:36:47.391946,6.398343086242676,0
250,2026-01-02 15:36:53.412279,6.475476264953613,0
251,2026-01-02 15:36:59.534866,6.552408218383789,0
252,2026-01-02 15:37:05.777640,6.6291279792785645,0
253,2026-01-02 15:37:12.047818,6.715059757232666,0
254,2026-01-02 15:37:17.982557,6.8007121086120605,0
255,2026-01-02 15:37:23.958024,6.886075973510742,0
256,2026-01-02 15:37:29.952160,6.971142292022705,0
257,2026-01-02 15:37:36.340679,7.055902481079102,0
258,2026-01-02 15:37:42.356123,7.140347957611084,0
259,2026-01-02 15:37:48.281867,7.224471569061279,0
260,2026-01-02 15:37:54.525580,7.308265686035156,0
261,2026-01-02 15:38:00.646640,7.391723155975342,0
262,2026-01-02 15:38:06.671397,7.474837303161621,0
263,2026-01-02 15:38:12.801618,7.557602405548096,0
264,2026-01-02 15:38:18.894855,7.640011787414551,0
265,2026-01-02 15:38:25.057906,7.710138320922852,0
266,2026-01-02 15:38:31.050728,7.779926300048828,0
267,2026-01-02 15:38:37.181615,7.849371433258057,0
268,2026-01-02 15:38:43.350236,7.91847038269043,0
269,2026-01-02 15:38:49.445575,7.98721981048584,0
270,2026-01-02 15:38:55.753515,8.05561637878418,0
271,2026-01-02 15:39:02.008551,8.1236572265625,0
272,2026-01-02 15:39:08.364060,8.191340446472168,0
273,2026-01-02 15:39:14.223294,8.258662223815918,0
274,2026-01-02 15:39:20.473877,8.325620651245117,0
275,2026-01-02 15:39:26.556260,8.392213821411133,0
276,2026-01-02 15:39:32.643558,8.458440780639648,0
277,2026-01-02 15:39:38.753219,8.523758888244629,0
278,2026-01-02 15:39:45.133531,8.588706970214844,0
279,2026-01-02 15:39:51.282416,8.653282165527344,0
280,2026-01-02 15:39:57.270601,8.717484474182129,0
281,2026-01-02 15:40:03.425136,8.781311988830566,0
282,2026-01-02 15:40:09.493643,8.844764709472656,0
283,2026-01-02 15:40:15.619415,8.90783977508545,0
284,2026-01-02 15:40:21.719474,8.970539093017578,0
285,2026-01-02 15:40:27.984162,9.032858848571777,0
286,2026-01-02 15:40:34.175215,9.09480094909668,0
287,2026-01-02 15:40:40.321895,9.156364440917969,0
288,2026-01-02 15:40:46.253213,9.217548370361328,0
289,2026-01-02 15:40:52.514577,9.283105850219727,0
290,2026-01-02 15:40:58.440043,9.348282814025879,0
291,2026-01-02 15:41:04.587125,9.413080215454102,0
292,2026-01-02 15:41:10.883381,9.477495193481445,0
293,2026-01-02 15:41:16.920779,9.541526794433594,0
294,2026-01-02 15:41:22.994550,9.605173110961914,0
295,2026-01-02 15:41:29.130953,9.668435096740723,0
296,2026-01-02 15:41:35.506451,9.731310844421387,0
297,2026-01-02 15:41:41.506840,9.79379940032959,0
298,2026-01-02 15:41:47.522454,9.855899810791016,0
299,2026-01-02 15:41:53.797050,9.917612075805664,0
300,2026-01-02 15:41:59.812469,9.978937149047852,0
301,2026-01-02 15:42:06.039887,10.120158195495605,0
302,2026-01-02 15:42:12.107975,10.039613723754883,0
303,2026-01-02 15:42:18.240269,10.039613723754883,0
304,2026-01-02 15:42:24.417936,10.004417419433594,0
305,2026-01-02 15:42:30.714897,9.968539237976074,0
306,2026-01-02 15:42:37.092657,9.932080268859863,0
307,2026-01-02 15:42:43.100174,9.851536750793457,0
308,2026-01-02 15:42:49.378935,9.820091247558594,0
309,2026-01-02 15:42:55.641363,9.787392616271973,0
310,2026-01-02 15:43:01.625563,9.753641128540039,0
311,2026-01-02 15:43:07.869168,9.71899700164795,0
312,2026-01-02 15:43:14.305759,9.683589935302734,0
313,2026-01-02 15:43:20.490465,9.598774909973145,0
314,2026-01-02 15:43:26.685515,9.513654708862305,0
315,2026-01-02 15:43:32.756721,9.428250312805176,0
316,2026-01-02 15:43:39.070315,9.34257984161377,0
317,2026-01-02 15:43:45.134045,9.256661415100098,0
318,2026-01-02 15:43:51.199613,9.170511245727539,0
319,2026-01-02 15:43:57.545689,9.08414363861084,0
320,2026-01-02 15:44:03.567468,8.997572898864746,0
321,2026-01-02 15:44:09.665666,8.910813331604004,0
322,2026-01-02 15:44:15.759605,8.823875427246094,0
323,2026-01-02 15:44:22.025767,8.736771583557129,0
324,2026-01-02 15:44:28.091790,8.64951229095459,0
325,2026-01-02 15:44:34.126591,8.597280502319336,0
326,2026-01-02 15:44:40.236398,8.545045852661133,0
327,2026-01-02 15:44:46.321851,8.492810249328613,0
328,2026-01-02 15:44:52.437422,8.440572738647461,0
329,2026-01-02 15:44:58.623360,8.388334274291992,0
330,2026-01-02 15:45:04.664205,8.33609390258789,0
331,2026-01-02 15:45:10.976807,8.283852577209473,0
332,2026-01-02 15:45:17.263378,8.231610298156738,0
333,2026-01-02 15:45:23.350329,8.179367065429688,0
334,2026-01-02 15:45:29.844744,8.12712287902832,0
335,2026-01-02 15:45:36.219487,8.074877738952637,0
336,2026-01-02 15:45:42.057174,8.022631645202637,0
337,2026-01-02 15:45:48.456457,7.956344127655029,0
338,2026-01-02 15:45:54.347317,7.889979839324951,0
339,2026-01-02 15:46:00.460833,7.823545932769775,0
340,2026-01-02 15:46:06.644813,7.757047176361084,0
341,2026-01-02 15:46:12.800567,7.690489292144775,0
342,2026-01-02 15:46:18.782492,7.623876094818115,0
343,2026-01-02 15:46:24.993088,7.557212829589844,0
344,2026-01-02 15:46:31.140154,7.490503311157227,0
345,2026-01-02 15:46:37.353213,7.423750877380371,0
346,2026-01-02 15:46:43.503505,7.356959342956543,0
347,2026-01-02 15:46:49.486547,7.290131092071533,0
348,2026-01-02 15:46:55.804916,7.223269939422607,0
349,2026-01-02 15:47:01.872717,7.154128074645996,0
350,2026-01-02 15:47:08.007233,7.084947109222412,0
351,2026-01-02 15:47:14.205677,7.015729904174805,0
352,2026-01-02 15:47:17.014326,6.946478366851807,0
353,2026-01-02 15:47:19.762772,6.877195835113525,0
354,2026-01-02 15:47:22.859169,6.807884693145752,0
355,2026-01-02 15:47:25.640063,6.738547325134277,0
356,2026-01-02 15:47:28.658566,6.669184684753418,0
357,2026-01-02 15:47:31.432462,6.599800109863281,0
358,2026-01-02 15:47:33.565534,6.530394077301025,0
359,2026-01-02 15:47:36.376161,6.460968971252441,0
360,2026-01-02 15:47:39.316836,6.391525745391846,0
361,2026-01-02 15:47:41.825778,6.2814130783081055,0
362,2026-01-02 15:47:44.979458,6.331162929534912,0
363,2026-01-02 15:47:47.978347,6.380895137786865,0
364,2026-01-02 15:47:50.787270,6.430588722229004,0
365,2026-01-02 15:47:53.299731,6.480225086212158,0
