iteration,timestamp,error_flag,P2,T1,V5F,J5,V5,T2,V4F,J4,V4,J1,P1F,V1F,P1
48.0,2026-01-02 15:21:54.049669,False,0.0,6.624227523803711,-56.76414108276367,57.69378662109375,1.0,6.671081066131592,-56.19839096069336,57.96601486206055,1.0,57.67572021484375,0.0,-6.337765216827393,0.0
49.0,2026-01-02 15:21:56.842901,False,0.0,6.5634307861328125,-56.739891052246094,57.6331672668457,1.0,6.6108903884887695,-56.2226448059082,57.90582275390625,1.0,57.61515808105469,0.0,-6.327317237854004,0.0
50.0,2026-01-02 15:21:59.271288,False,0.0,6.502659797668457,-56.71772384643555,57.57255935668945,1.0,6.550673484802246,-56.24480056762695,57.845603942871094,1.0,57.55459976196289,0.0,-6.317773818969727,0.0
51.0,2026-01-02 15:22:01.954045,False,0.0,6.441912651062012,-56.697471618652344,57.511962890625,1.0,6.490433216094971,-56.26505661010742,57.78536605834961,1.0,57.49404525756836,0.0,-6.309049606323242,0.0
52.0,2026-01-02 15:22:04.674579,False,0.0,6.381187438964844,-56.678955078125,57.45137405395508,1.0,6.430171012878418,-56.283573150634766,57.725101470947266,1.0,57.43349838256836,0.0,-6.301070690155029,0.0
53.0,2026-01-02 15:22:07.517542,False,0.0,6.32048225402832,-56.662025451660156,57.39079284667969,1.0,6.369888782501221,-56.30049514770508,57.66482162475586,1.0,57.372955322265625,0.0,-6.2937750816345215,0.0
54.0,2026-01-02 15:22:09.997839,False,0.0,6.25979471206665,-56.64655303955078,57.33021926879883,1.0,6.309588432312012,-56.315975189208984,57.60451889038086,1.0,57.312416076660156,0.0,-6.287114143371582,0.0
55.0,2026-01-02 15:22:12.826915,False,0.0,6.199123859405518,-56.63240432739258,57.269649505615234,1.0,6.249271869659424,-56.33011245727539,57.54420471191406,1.0,57.25188064575195,0.0,-6.2810211181640625,0.0
56.0,2026-01-02 15:22:15.459473,False,0.0,6.138468265533447,-56.61947250366211,57.20909118652344,1.0,6.188940048217773,-56.343048095703125,57.48387145996094,1.0,57.191349029541016,0.0,-6.275449752807617,0.0
57.0,2026-01-02 15:22:18.256771,False,0.0,6.077826499938965,-56.60765075683594,57.148536682128906,1.0,6.128594398498535,-56.35487365722656,57.423526763916016,1.0,57.130821228027344,0.0,-6.270353317260742,0.0
