iteration,timestamp,T1,P1F,J1,V1F,P1
22,2026-01-02 15:20:44.628254,6.181853771209717,186.84236664797635,69.70306795368576,207.70325375224274,1
23,2026-01-02 15:20:47.517787,6.325393199920654,185.80937695573635,69.7226667113403,206.56374789382426,1
24,2026-01-02 15:20:50.267705,6.468139171600342,186.85825006078485,69.70276660008979,206.1358674973235,1
25,2026-01-02 15:20:52.959905,6.602248668670654,185.87981173173446,69.72133036295695,205.05722830762352,1
26,2026-01-02 15:20:55.590687,6.735642910003662,285.63441768894177,67.82870126726901,185.59564408974438,1
27,2026-01-02 15:20:58.600980,6.853720188140869,284.4333013066754,67.85148986725967,184.71657154805143,1
28,2026-01-02 15:21:01.385149,6.970468521118164,283.2350434183428,67.874224233476,183.8418797376562,1
29,2026-01-02 15:21:04.027980,7.085921764373779,282.03979499131225,67.89690150163686,182.9716034262674,1
30,2026-01-02 15:21:06.513299,7.20011043548584,0.0,58.40040668099259,-0.25820528605891013,0
31,2026-01-02 15:21:09.291576,7.162065029144287,0.0,58.357336909894435,-0.6862855968847725,0
32,2026-01-02 15:21:12.214601,7.122996807098389,0.0,58.31337468880991,-1.0804181374624022,0
33,2026-01-02 15:21:14.902299,7.082983016967773,0.0,58.268642132362274,-1.4429178577302082,0
34,2026-01-02 15:21:17.480440,7.042097091674805,0.0,58.223242202524894,-1.7759026906105646,0
35,2026-01-02 15:21:19.873666,7.00040864944458,0.0,58.177263220169806,-2.081371779354413,0
36,2026-01-02 15:21:22.305795,6.957981109619141,0.0,58.215935573921065,0.8150362168635183,0
37,2026-01-02 15:21:24.897743,6.934922695159912,0.0,58.188879578863265,0.31922261484851333,0
38,2026-01-02 15:21:27.331395,6.91066837310791,0.0,58.1610552295947,-0.13609819575322035,0
39,2026-01-02 15:21:29.943836,6.885326862335205,0.0,58.13229940168385,-0.5441262305794226,0
40,2026-01-02 15:21:32.604725,6.859010219573975,0.0,58.10270828750442,-0.9064260365221344,0
41,2026-01-02 15:21:35.306063,6.831822872161865,0.0,58.07243918801058,-1.2273377825522402,0
42,2026-01-02 15:21:37.820775,6.803861618041992,0.0,58.041617208895424,-1.5108047062994956,0
43,2026-01-02 15:21:40.375376,6.775214672088623,0.0,58.01034386490432,-1.760494801033019,0
44,2026-01-02 15:21:42.955846,6.745961666107178,0.0,57.97870220359121,-1.9798384806790637,0
45,2026-01-02 15:21:45.378617,6.716175079345703,0.0,57.946760002712914,-2.172037271748195,0
46,2026-01-02 15:21:48.144336,6.685919284820557,0.0,57.91457236572526,-2.3400725052624693,0
47,2026-01-02 15:21:50.477988,6.655252933502197,0.0,57.882184407808396,-2.486653165192365,0
48,2026-01-02 15:21:52.986855,6.624227523803711,0.0,57.675721088428226,-6.337765058788136,0
49,2026-01-02 15:21:55.206993,6.5634307861328125,0.0,57.61515748020273,-6.327317362320173,0
50,2026-01-02 15:21:58.056587,6.502659797668457,0.0,57.5545996109069,-6.317773626278722,0
51,2026-01-02 15:22:00.506259,6.441912651062012,0.0,57.49404697270874,-6.309049828701063,0
52,2026-01-02 15:22:03.222729,6.381187438964844,0.0,57.433499342619164,-6.301070639551654,0
53,2026-01-02 15:22:05.877497,6.32048225402832,0.0,57.37295620748149,-6.293775215340247,0
54,2026-01-02 15:22:08.525357,6.25979471206665,0.0,57.312417146877884,-6.287114301812835,0
55,2026-01-02 15:22:11.412713,6.199123859405518,0.0,57.25188195380954,-6.281021260861053,0
56,2026-01-02 15:22:13.911649,6.138468265533447,0.0,57.191350196221826,-6.275449735539951,0
57,2026-01-02 15:22:16.593204,6.077826499938965,0.0,57.130821643224536,-6.27035336890458,0
58,2026-01-02 15:22:19.354635,6.017197132110596,0.0,57.070295983983925,-6.265691598628109,0
59,2026-01-02 15:22:21.736967,5.956579685211182,0.0,57.00977308136295,-6.2614354516199455,0
60,2026-01-02 15:22:24.127076,5.895972728729248,310.6202840544534,67.35464819262076,194.28673684274145,1
61,2026-01-02 15:22:27.201670,5.9725799560546875,309.7922542692542,67.37035827686726,193.7023843731822,1
62,2026-01-02 15:22:29.779471,6.04844856262207,308.96766965271456,67.38600299644833,193.12164774532903,1
63,2026-01-02 15:22:32.297921,6.12359619140625,308.14653503937194,67.401582259639,192.54449219147318,1
64,2026-01-02 15:22:35.076727,6.198038578033447,307.32887011000435,67.41709569303885,191.97084817619725,1
65,2026-01-02 15:22:37.617338,6.271790504455566,306.5146835397961,67.4325431320549,191.40069831564688,1
66,2026-01-02 15:22:40.443348,6.34486722946167,305.7039984127791,67.44792413871728,190.833990458259,1
67,2026-01-02 15:22:43.171354,6.417282581329346,304.8967955999945,67.4632390759569,190.27067824708865,1
68,2026-01-02 15:22:46.003257,6.489048957824707,304.09308810553034,67.47848769704913,189.7107153251909,1
69,2026-01-02 15:22:48.523553,6.560179710388184,303.2928875701079,67.49366978113632,189.15407851409327,1
70,2026-01-02 15:22:51.237616,6.6306867599487305,302.49619746337004,67.50878526238944,188.60070986761457,1
71,2026-01-02 15:22:53.891033,6.7005815505981445,301.70300195912967,67.52383444107636,188.0505804126642,1
72,2026-01-02 15:22:56.510632,6.769875526428223,302.2486384354962,67.51348216249303,187.59986342615775,1
73,2026-01-02 15:22:58.542668,6.834047794342041,301.509812755499,67.52749979070364,187.09006451331334,1
74,2026-01-02 15:23:01.236540,6.897684574127197,300.7743768422825,67.54145310538031,186.58324403418192,1
75,2026-01-02 15:23:03.564628,6.960794448852539,300.042328887623,67.55534214083016,186.07935563181854,1
76,2026-01-02 15:23:06.289183,7.0233869552612305,299.3136630107612,67.56916700862801,185.5783645385145,1
77,2026-01-02 15:23:08.669018,7.085469722747803,0.0,57.69920503980293,-12.366384343636128,0
78,2026-01-02 15:23:11.103255,6.9805707931518555,0.0,57.59884796732136,-12.24243746207776,0
79,2026-01-02 15:23:13.852331,6.875983715057373,0.0,57.49851119764716,-12.125927972874706,0
80,2026-01-02 15:23:16.275598,6.771688938140869,0.0,57.39819563360019,-12.016409690431828,0
81,2026-01-02 15:23:18.806990,6.66766881942749,0.0,57.29790274628504,-11.913419045299634,0
82,2026-01-02 15:23:21.369502,6.563907146453857,0.0,57.197633573239,-11.816547516900755,0
83,2026-01-02 15:23:24.198508,6.46038818359375,0.0,57.09738877347913,-11.72541266043936,0
84,2026-01-02 15:23:26.464825,6.357097625732422,0.0,56.351412943478884,-16.921597387522525,0
