,J1,J2,J3,J4,J5,J1S,J2S
288,-0.00012418728281518077,-0.00012420796713462468,-0.00012429373382347398,-0.0001255380145714302,-0.00012429843118764495,0,0
289,-0.00012393225548387287,-0.00012395398239885,-0.00012403705462139757,-0.00012529312581012418,-0.0001240416896481533,0,0
290,-0.0001236773092475099,-0.00012370002266368362,-0.00012378058905625265,-0.00012504761700770305,-0.00012378516671402551,0,0
291,-0.00012342244366470495,-0.00012344608914011013,-0.00012352432456548822,-0.00012480153416460693,-0.00012352884938698238,0,0
292,-0.00015873310426060743,-0.0001427477447159997,-0.0001262383599320649,-0.00012455564888743108,-0.00012612235081719048,0,0
293,-0.00015879690062373634,-0.00014289999049791447,-0.00012652150624479773,-0.0001248296786021741,-0.0001264067152163717,0,0
294,-0.00015886045915429082,-0.00014305177624430453,-0.00012680257081267742,-0.00012510287672131136,-0.00012668897156856596,0,0
295,-0.00015892377925951078,-0.00014320308737808372,-0.00012708157290394095,-0.0001253752099654004,-0.00012696914017191308,0,0
296,-0.0001589868600311578,-0.0001433539115432475,-0.00012735853165101395,-0.00012564664681488758,-0.00012724724111517704,0,0
297,-0.00015904970104623606,-0.00014350423258390255,-0.00012763346605616953,-0.0001259171574025908,-0.00012752329432867525,0,0
298,-0.00015911230144602162,-0.00014365404185339215,-0.00012790639491796373,-0.00012618671338354703,-0.0001277973194711024,0,0
299,-0.00015917466027276145,-0.00014380332463598933,-0.00012817733684821196,-0.00012645528792369463,-0.00012806933596348324,0,0
300,-0.00015992330414960385,-0.00014572021524492744,-0.00012961936112659665,-0.00012672312910795124,-0.00012950127895030805,0,0
301,-0.0001600062877248215,-0.00014591368220571416,-0.0001299768079370356,-0.00012708046327418286,-0.00012986017684573414,0,0
302,-0.00016008902029517727,-0.00014610645717931663,-0.00013033172294074356,-0.00012743638715825346,-0.0001302165186411719,0,0
303,-0.00016017150072042158,-0.00014629853072118643,-0.00013068412298964716,-0.00012779087841070569,-0.00013057032182233418,0,0
304,-0.00016025372946103982,-0.00014648989311939642,-0.00013103402501772553,-0.00012814391558183257,-0.00013092160392020436,0,0
305,-0.00016033570437658836,-0.0001466805370655977,-0.0001313814455826473,-0.00012849547808772456,-0.00013127038209794327,0,0
306,-0.00012862332752928765,-0.00012861691698188432,-0.0001287044536308962,-0.0001288448561216149,-0.00012870780204022437,0,0
307,-0.0001284917151474589,-0.0001284883959453545,-0.00012856441327551593,-0.00012874072942858529,-0.00012856739464614964,0,0
